field_id,crop,time,expected_et,expected_eto,expected_etof
CA_298674,75,2024-01-01,0.506,0.745,0.68
CA_298674,75,2024-01-02,0.369,0.558,0.662
CA_298674,75,2024-01-03,0.779,1.21,0.644
CA_298674,75,2024-01-04,0.932,1.489,0.626
CA_298674,75,2024-01-05,0.566,0.931,0.608
CA_298674,75,2024-01-06,0.494,0.838,0.59
CA_298674,75,2024-01-07,0.532,0.931,0.572
CA_298674,75,2024-01-08,0.464,0.838,0.554
CA_298674,75,2024-01-09,0.467,0.931,0.644
CA_298674,75,2024-01-10,0.447,0.954,0.646
CA_298674,75,2024-01-11,0.461,0.989,0.648
CA_298674,75,2024-01-12,0.436,1.036,0.65
CA_298674,75,2024-01-13,0.455,1.059,0.651
CA_298674,75,2024-01-14,0.457,1.094,0.653
CA_298674,75,2024-01-15,0.454,1.152,0.655
CA_298674,75,2024-01-16,0.434,1.361,0.657
CA_298674,75,2024-01-17,0.441,1.466,0.658
CA_298674,75,2024-01-18,0.449,1.512,0.66
CA_298674,75,2024-01-19,0.456,1.547,0.662
CA_298674,75,2024-01-20,0.478,1.512,0.664
CA_298674,75,2024-01-21,0.519,1.501,0.665
CA_298674,75,2024-01-22,0.526,1.477,0.667
CA_298674,75,2024-01-23,0.542,1.466,0.669
CA_298674,75,2024-01-24,0.581,1.431,0.67
CA_298674,75,2024-01-25,0.574,1.443,0.672
CA_298674,75,2024-01-26,0.58,1.431,0.674
CA_298674,75,2024-01-27,0.579,1.396,0.676
CA_298674,75,2024-01-28,0.567,1.431,0.677
CA_298674,75,2024-01-29,0.527,1.563,0.679
CA_298674,75,2024-01-30,0.533,1.718,0.681
CA_298674,75,2024-01-31,0.526,1.815,0.682
CA_298674,75,2024-02-01,0.505,1.76,0.684
CA_298674,75,2024-02-02,0.524,1.763,0.686
CA_298674,75,2024-02-03,0.531,1.778,0.688
CA_298674,75,2024-02-04,0.547,1.815,0.688
CA_298674,75,2024-02-05,0.574,1.865,0.687
CA_298674,75,2024-02-06,0.611,1.853,0.685
CA_298674,75,2024-02-07,0.654,1.841,0.681
CA_298674,75,2024-02-08,0.694,1.77,0.676
CA_298674,75,2024-02-09,0.708,1.794,0.67
CA_298674,75,2024-02-10,0.715,1.77,0.662
CA_298674,75,2024-02-11,0.724,1.818,0.654
CA_298674,75,2024-02-12,0.736,1.794,0.645
CA_298674,75,2024-02-13,0.725,1.853,0.636
CA_298674,75,2024-02-14,0.683,1.853,0.626
CA_298674,75,2024-02-15,0.653,1.794,0.617
CA_298674,75,2024-02-16,0.597,1.853,0.608
CA_298674,75,2024-02-17,0.577,1.912,0.6
CA_298674,75,2024-02-18,0.556,1.959,0.59
CA_298674,75,2024-02-19,0.556,1.959,0.582
CA_298674,75,2024-02-20,0.546,2.077,0.572
CA_298674,75,2024-02-21,0.56,2.03,0.564
CA_298674,75,2024-02-22,0.593,2.065,0.554
CA_298674,75,2024-02-23,0.577,2.148,0.546
CA_298674,75,2024-02-24,0.585,2.337,0.536
CA_298674,75,2024-02-25,0.635,2.337,0.528
CA_298674,75,2024-02-26,0.671,2.515,0.519
CA_298674,75,2024-02-27,0.721,2.635,0.509
CA_298674,75,2024-02-28,0.73,2.695,0.5
CA_298674,75,2024-02-29,0.752,2.737,0.495
CA_298674,75,2024-03-01,0.775,2.779,0.49
CA_298674,75,2024-03-02,0.841,2.863,0.479
CA_298674,75,2024-03-03,0.944,2.935,0.467
CA_298674,75,2024-03-04,1.05,2.806,0.455
CA_298674,75,2024-03-05,1.133,2.832,0.442
CA_298674,75,2024-03-06,1.274,2.701,0.428
CA_298674,75,2024-03-07,1.265,2.583,0.414
CA_298674,75,2024-03-08,1.351,2.476,0.401
CA_298674,75,2024-03-09,1.462,2.464,0.39
CA_298674,75,2024-03-10,1.524,2.417,0.38
CA_298674,75,2024-03-11,1.522,2.358,0.373
CA_298674,75,2024-03-12,1.617,2.275,0.366
CA_298674,75,2024-03-13,1.588,2.216,0.362
CA_298674,75,2024-03-14,1.524,2.216,0.358
CA_298674,75,2024-03-15,1.606,2.263,0.357
CA_298674,75,2024-03-16,1.669,2.251,0.356
CA_298674,75,2024-03-17,1.62,2.31,0.354
CA_298674,75,2024-03-18,1.553,2.405,0.352
CA_298674,75,2024-03-19,1.512,2.488,0.351
CA_298674,75,2024-03-20,1.478,2.725,0.35
CA_298674,75,2024-03-21,1.546,2.843,0.348
CA_298674,75,2024-03-22,1.612,2.95,0.347
