field_id,crop,time,expected_et,expected_eto,expected_etof
CA_298674,75,2024-01-01,0.506,0.745,0.68
CA_298674,75,2024-01-02,0.75,1.21,0.67
CA_298674,75,2024-01-03,0.729,1.148,0.67
CA_298674,75,2024-01-04,0.773,1.077,0.671
CA_298674,75,2024-01-05,0.788,1.07,0.671
CA_298674,75,2024-01-06,0.776,1.082,0.672
CA_298674,75,2024-01-07,0.763,1.07,0.673
CA_298674,75,2024-01-08,0.775,1.07,0.673
CA_298674,75,2024-01-09,0.729,0.989,0.674
CA_298674,75,2024-01-10,0.67,0.884,0.675
CA_298674,75,2024-01-11,0.65,0.896,0.675
CA_298674,75,2024-01-12,0.593,0.954,0.676
CA_298674,75,2024-01-13,0.588,1.07,0.677
CA_298674,75,2024-01-14,0.631,1.059,0.678
CA_298674,75,2024-01-15,0.67,1.07,0.678
CA_298674,75,2024-01-16,0.658,1.024,0.679
CA_298674,75,2024-01-17,0.655,1.012,0.68
CA_298674,75,2024-01-18,0.691,1.082,0.681
CA_298674,75,2024-01-19,0.718,1.105,0.681
CA_298674,75,2024-01-20,0.725,1.105,0.682
CA_298674,75,2024-01-21,0.721,1.001,0.683
CA_298674,75,2024-01-22,0.716,1.036,0.683
CA_298674,75,2024-01-23,0.703,1.047,0.684
CA_298674,75,2024-01-24,0.725,1.129,0.685
CA_298674,75,2024-01-25,0.725,1.222,0.686
CA_298674,75,2024-01-26,0.727,1.222,0.686
CA_298674,75,2024-01-27,0.766,1.222,0.687
CA_298674,75,2024-01-28,0.789,1.233,0.688
CA_298674,75,2024-01-29,0.824,1.259,0.688
CA_298674,75,2024-01-30,0.874,1.367,0.689
CA_298674,75,2024-01-31,0.965,1.522,0.69
CA_298674,75,2024-02-01,1.008,1.525,0.691
CA_298674,75,2024-02-02,1.042,1.48,0.691
CA_298674,75,2024-02-03,1.053,1.483,0.692
CA_298674,75,2024-02-04,1.071,1.532,0.691
CA_298674,75,2024-02-05,1.093,1.57,0.687
CA_298674,75,2024-02-06,1.095,1.688,0.682
CA_298674,75,2024-02-07,1.054,1.688,0.674
CA_298674,75,2024-02-08,1.0,1.629,0.665
CA_298674,75,2024-02-09,1.001,1.676,0.653
CA_298674,75,2024-02-10,1.07,1.782,0.64
CA_298674,75,2024-02-11,1.128,1.888,0.624
CA_298674,75,2024-02-12,1.092,1.983,0.608
CA_298674,75,2024-02-13,1.064,2.136,0.592
CA_298674,75,2024-02-14,1.021,2.124,0.576
CA_298674,75,2024-02-15,1.07,2.124,0.56
CA_298674,75,2024-02-16,1.065,2.207,0.545
CA_298674,75,2024-02-17,1.029,2.266,0.529
CA_298674,75,2024-02-18,0.954,2.336,0.513
CA_298674,75,2024-02-19,0.915,2.301,0.497
CA_298674,75,2024-02-20,0.935,2.301,0.486
CA_298674,75,2024-02-21,0.952,2.278,0.478
CA_298674,75,2024-02-22,1.022,2.301,0.475
CA_298674,75,2024-02-23,1.048,2.419,0.476
CA_298674,75,2024-02-24,1.075,2.419,0.481
CA_298674,75,2024-02-25,1.088,2.454,0.491
CA_298674,75,2024-02-26,1.085,2.549,0.504
CA_298674,75,2024-02-27,1.076,2.538,0.522
CA_298674,75,2024-02-28,1.044,2.563,0.537
CA_298674,75,2024-02-29,1.033,2.588,0.547
CA_298674,75,2024-03-01,1.022,2.636,0.554
CA_298674,75,2024-03-02,0.92,2.65,0.558
CA_298674,75,2024-03-03,0.848,2.793,0.558
CA_298674,75,2024-03-04,0.784,2.747,0.555
CA_298674,75,2024-03-05,0.738,2.63,0.548
CA_298674,75,2024-03-06,0.7,2.713,0.537
CA_298674,75,2024-03-07,0.644,2.749,0.531
CA_298674,75,2024-03-08,0.632,2.701,0.529
CA_298674,75,2024-03-09,0.611,2.784,0.532
CA_298674,75,2024-03-10,0.624,2.879,0.54
CA_298674,75,2024-03-11,0.58,2.784,0.553
CA_298674,75,2024-03-12,0.554,2.832,0.57
CA_298674,75,2024-03-13,0.527,2.654,0.592
CA_298674,75,2024-03-14,0.497,2.583,0.618
CA_298674,75,2024-03-15,0.462,2.535,0.64
