time,expected_et,field_id,crop,expected_eto,expected_etof
2024-03-06,1.025,CA_42143,69,2.445,1.114
2024-03-07,1.13,CA_42143,69,2.569,1.108
2024-03-08,1.304,CA_42143,69,2.591,1.098
2024-03-09,1.512,CA_42143,69,2.783,1.09
2024-03-10,1.687,CA_42143,69,2.94,1.084
2024-03-11,1.753,CA_42143,69,3.008,1.08
2024-03-12,1.822,CA_42143,69,2.929,1.078
2024-03-13,1.735,CA_42143,69,3.031,1.078
2024-03-14,1.701,CA_42143,69,3.064,1.08
2024-03-15,1.673,CA_42143,69,2.997,1.084
2024-03-16,1.611,CA_42143,69,2.907,1.091
2024-03-17,1.541,CA_42143,69,2.986,1.097
2024-03-18,1.416,CA_42143,69,3.053,1.103
2024-03-19,1.464,CA_42143,69,3.076,1.109
2024-03-20,1.498,CA_42143,69,3.267,1.115
2024-03-21,1.673,CA_42143,69,3.38,1.121
2024-03-22,1.707,CA_42143,69,3.504,1.127
2024-03-23,1.823,CA_42143,69,3.616,1.134
2024-03-24,1.922,CA_42143,69,3.774,1.14
2024-03-25,1.877,CA_42143,69,3.549,1.152
2024-03-26,1.933,CA_42143,69,3.481,1.169
2024-03-27,1.982,CA_42143,69,3.481,1.193
2024-03-28,2.143,CA_42143,69,3.47,1.223
2024-03-29,2.254,CA_42143,69,3.433,1.255
2024-03-30,2.45,CA_42143,69,3.462,1.286
2024-03-31,2.562,CA_42143,69,3.59,1.317
2024-04-01,2.531,CA_42143,69,3.764,1.347
2024-04-02,2.486,CA_42143,69,4.053,1.37
2024-04-03,2.44,CA_42143,69,4.183,1.387
2024-04-04,2.424,CA_42143,69,4.358,1.392
2024-04-05,2.346,CA_42143,69,4.652,1.381
2024-04-06,2.193,CA_42143,69,4.806,1.358
2024-04-07,2.133,CA_42143,69,4.86,1.325
2024-04-08,2.09,CA_42143,69,4.466,1.283
2024-04-09,2.178,CA_42143,69,4.411,1.231
2024-04-10,2.392,CA_42143,69,4.313,1.18
2024-04-11,2.62,CA_42143,69,4.138,1.129
2024-04-12,2.633,CA_42143,69,4.061,1.083
2024-04-13,2.609,CA_42143,69,3.711,1.046
2024-04-14,2.655,CA_42143,69,3.623,1.019
2024-04-15,2.556,CA_42143,69,3.547,1.002
2024-04-16,2.45,CA_42143,69,3.722,0.994
2024-04-17,2.252,CA_42143,69,3.612,0.996
2024-04-18,2.112,CA_42143,69,3.437,0.997
2024-04-19,1.926,CA_42143,69,3.503,0.996
2024-04-20,1.852,CA_42143,69,3.579,0.995
2024-04-21,1.794,CA_42143,69,3.798,0.992
2024-04-22,1.717,CA_42143,69,3.842,0.988
2024-04-23,1.622,CA_42143,69,3.908,0.983
2024-04-24,1.492,CA_42143,69,4.127,0.977
2024-04-25,1.434,CA_42143,69,4.357,0.97
2024-04-26,1.394,CA_42143,69,4.751,0.967
2024-04-27,1.371,CA_42143,69,5.035,0.967
2024-04-28,1.34,CA_42143,69,5.146,0.971
2024-04-29,1.312,CA_42143,69,5.213,0.979
2024-04-30,1.333,CA_42143,69,5.377,0.99
2024-05-01,1.394,CA_42143,69,5.488,1.006
2024-05-02,1.492,CA_42143,69,5.576,1.025
2024-05-03,1.634,CA_42143,69,5.653,1.048
2024-05-04,1.661,CA_42143,69,5.644,1.068
2024-05-05,1.678,CA_42143,69,5.515,1.084
2024-05-06,1.678,CA_42143,69,5.331,1.097
2024-05-07,1.683,CA_42143,69,5.159,1.108
2024-05-08,1.692,CA_42143,69,5.04,1.114
2024-05-09,1.607,CA_42143,69,5.008,1.118
2024-05-10,1.568,CA_42143,69,5.094,1.119
2024-05-11,1.526,CA_42143,69,5.213,1.117
2024-05-12,1.516,CA_42143,69,5.45,1.111
2024-05-13,1.498,CA_42143,69,5.655,1.101
2024-05-14,1.45,CA_42143,69,6.022,1.088
2024-05-15,1.378,CA_42143,69,6.497,1.071
2024-05-16,1.339,CA_42143,69,6.896,1.05
2024-05-17,1.403,CA_42143,69,7.091,1.026
2024-05-18,1.429,CA_42143,69,7.123,0.998
2024-05-19,1.465,CA_42143,69,7.209,0.966
2024-05-20,1.514,CA_42143,69,7.306,0.938
2024-05-21,1.566,CA_42143,69,7.436,0.912
2024-05-22,1.638,CA_42143,69,7.447,0.888
2024-05-23,1.793,CA_42143,69,7.339,0.867
2024-05-24,1.981,CA_42143,69,7.037,0.849
2024-05-25,2.146,CA_42143,69,6.799,0.834
2024-05-26,2.19,CA_42143,69,6.745,0.821
2024-05-27,2.162,CA_42143,69,6.648,0.811
2024-05-28,2.132,CA_42143,69,6.583,0.801
2024-05-29,2.143,CA_42143,69,6.516,0.79
2024-05-30,2.353,CA_42143,69,6.641,0.779
2024-05-31,2.624,CA_42143,69,6.607,0.768
2024-06-01,2.949,CA_42143,69,6.489,0.756
2024-06-02,3.214,CA_42143,69,6.342,0.744
2024-06-03,3.588,CA_42143,69,6.341,0.731
2024-06-04,4.116,CA_42143,69,6.498,0.718
2024-06-05,4.647,CA_42143,69,6.516,0.708
2024-06-06,5.103,CA_42143,69,6.611,0.699
2024-06-07,5.396,CA_42143,69,6.665,0.692
2024-06-08,5.705,CA_42143,69,6.984,0.688
2024-06-09,5.654,CA_42143,69,7.196,0.685
2024-06-10,5.581,CA_42143,69,7.6,0.685
2024-06-11,5.59,CA_42143,69,7.781,0.686
2024-06-12,5.536,CA_42143,69,7.855,0.69
2024-06-13,5.328,CA_42143,69,7.845,0.693
2024-06-14,5.217,CA_42143,69,7.653,0.694
2024-06-15,5.097,CA_42143,69,7.356,0.694
2024-06-16,4.912,CA_42143,69,7.132,0.692
2024-06-17,4.996,CA_42143,69,7.164,0.689
2024-06-18,5.203,CA_42143,69,7.292,0.685
2024-06-19,5.275,CA_42143,69,7.079,0.679
2024-06-20,5.368,CA_42143,69,7.058,0.672
2024-06-21,5.563,CA_42143,69,7.25,0.661
2024-06-22,5.748,CA_42143,69,7.685,0.648
2024-06-23,5.974,CA_42143,69,8.153,0.631
2024-06-24,6.229,CA_42143,69,8.514,0.612
2024-06-25,6.251,CA_42143,69,8.908,0.588
2024-06-26,6.289,CA_42143,69,9.014,0.562
2024-06-27,6.407,CA_42143,69,9.141,0.533
2024-06-28,6.47,CA_42143,69,9.031,0.5
2024-06-29,6.42,CA_42143,69,8.803,0.472
2024-06-30,6.398,CA_42143,69,8.329,0.447
2024-07-01,6.479,CA_42143,69,7.856,0.426
2024-07-02,6.605,CA_42143,69,7.318,0.409
2024-07-03,6.849,CA_42143,69,6.749,0.396
2024-07-04,6.924,CA_42143,69,6.436,0.386
2024-07-05,6.946,CA_42143,69,6.463,0.381
2024-07-06,6.96,CA_42143,69,6.431,0.379
2024-07-07,7.148,CA_42143,69,6.516,0.376
2024-07-08,7.27,CA_42143,69,6.666,0.371
2024-07-09,7.286,CA_42143,69,6.869,0.365
2024-07-10,7.082,CA_42143,69,7.03,0.357
2024-07-11,6.815,CA_42143,69,7.201,0.348
2024-07-12,6.647,CA_42143,69,7.458,0.337
2024-07-13,6.558,CA_42143,69,7.619,0.324
2024-07-14,6.481,CA_42143,69,7.8,0.31
2024-07-15,6.363,CA_42143,69,7.79,0.298
2024-07-16,6.248,CA_42143,69,8.068,0.288
2024-07-17,6.129,CA_42143,69,8.357,0.28
2024-07-18,6.007,CA_42143,69,8.646,0.274
2024-07-19,5.988,CA_42143,69,9.01,0.27
2024-07-20,5.974,CA_42143,69,9.031,0.268
2024-07-21,5.925,CA_42143,69,8.806,0.268
2024-07-22,5.935,CA_42143,69,8.646,0.27
2024-07-23,5.926,CA_42143,69,8.635,0.276
2024-07-24,5.918,CA_42143,69,8.442,0.285
2024-07-25,5.927,CA_42143,69,8.239,0.297
2024-07-26,6.004,CA_42143,69,7.972,0.313
2024-07-27,6.058,CA_42143,69,7.597,0.332
2024-07-28,6.147,CA_42143,69,7.234,0.355
2024-07-29,6.268,CA_42143,69,6.996,0.381
2024-07-30,6.319,CA_42143,69,6.886,0.411
2024-07-31,6.397,CA_42143,69,6.924,0.433
2024-08-01,6.374,CA_42143,69,6.814,0.448
2024-08-02,6.156,CA_42143,69,6.298,0.455
2024-08-03,5.91,CA_42143,69,6.082,0.455
2024-08-04,5.76,CA_42143,69,6.11,0.447
2024-08-05,5.607,CA_42143,69,6.267,0.431
2024-08-06,5.444,CA_42143,69,6.459,0.408
2024-08-07,5.347,CA_42143,69,6.448,0.377
2024-08-08,5.146,CA_42143,69,6.342,0.351
2024-08-09,5.042,CA_42143,69,6.427,0.328
2024-08-10,4.988,CA_42143,69,6.864,0.308
2024-08-11,5.118,CA_42143,69,7.216,0.293
2024-08-12,5.107,CA_42143,69,7.269,0.281
2024-08-13,5.327,CA_42143,69,7.344,0.273
2024-08-14,5.375,CA_42143,69,7.429,0.269
2024-08-15,5.452,CA_42143,69,7.759,0.269
2024-08-16,5.503,CA_42143,69,7.919,0.269
2024-08-17,5.512,CA_42143,69,7.844,0.268
2024-08-18,5.476,CA_42143,69,7.631,0.268
2024-08-19,5.318,CA_42143,69,7.461,0.268
2024-08-20,5.249,CA_42143,69,7.354,0.268
2024-08-21,4.945,CA_42143,69,7.301,0.267
2024-08-22,4.718,CA_42143,69,7.301,0.267
2024-08-23,4.467,CA_42143,69,6.938,0.267
2024-08-24,4.386,CA_42143,69,6.598,0.265
2024-08-25,4.282,CA_42143,69,6.47,0.261
2024-08-26,4.35,CA_42143,69,6.555,0.256
2024-08-27,4.42,CA_42143,69,6.491,0.249
2024-08-28,4.484,CA_42143,69,6.608,0.24
2024-08-29,4.435,CA_42143,69,6.588,0.23
2024-08-30,4.465,CA_42143,69,6.89,0.218
2024-08-31,4.522,CA_42143,69,7.288,0.204
2024-09-01,4.574,CA_42143,69,7.616,0.193
2024-09-02,4.573,CA_42143,69,7.922,0.184
2024-09-03,4.616,CA_42143,69,7.902,0.178
2024-09-04,4.886,CA_42143,69,8.05,0.175
2024-09-05,5.079,CA_42143,69,8.225,0.174
2024-09-06,4.982,CA_42143,69,8.236,0.176
2024-09-07,4.865,CA_42143,69,7.83,0.18
2024-09-08,4.658,CA_42143,69,7.424,0.186
2024-09-09,4.454,CA_42143,69,7.122,0.191
2024-09-10,4.388,CA_42143,69,6.684,0.194
2024-09-11,4.302,CA_42143,69,6.372,0.196
2024-09-12,3.954,CA_42143,69,5.893,0.196
2024-09-13,3.739,CA_42143,69,5.279,0.194
2024-09-14,3.736,CA_42143,69,4.925,0.19
2024-09-15,3.811,CA_42143,69,4.446,0.184
2024-09-16,3.859,CA_42143,69,3.894,0.178
2024-09-17,3.752,CA_42143,69,3.498,0.172
2024-09-18,3.648,CA_42143,69,3.29,0.167
2024-09-19,3.536,CA_42143,69,3.28,0.164
2024-09-20,3.448,CA_42143,69,3.342,0.162
2024-09-21,3.264,CA_42143,69,3.384,0.161
2024-09-22,3.169,CA_42143,69,3.488,0.162
2024-09-23,3.061,CA_42143,69,3.832,0.163
2024-09-24,2.907,CA_42143,69,4.269,0.166
2024-09-25,2.905,CA_42143,69,4.623,0.168
2024-09-26,2.854,CA_42143,69,4.8,0.167
2024-09-27,2.869,CA_42143,69,4.831,0.166
2024-09-28,2.757,CA_42143,69,4.837,0.163
2024-09-29,2.766,CA_42143,69,4.77,0.158
2024-09-30,2.843,CA_42143,69,4.713,0.152
2024-10-01,2.844,CA_42143,69,4.625,0.144
2024-10-02,2.843,CA_42143,69,4.557,0.135
2024-10-03,2.758,CA_42143,69,4.51,0.128
2024-10-04,2.712,CA_42143,69,4.536,0.123
2024-10-05,2.509,CA_42143,69,4.573,0.12
2024-10-06,2.383,CA_42143,69,4.604,0.118
2024-10-07,2.223,CA_42143,69,4.562,0.119
2024-10-08,2.039,CA_42143,69,4.542,0.122
2024-10-09,1.9,CA_42143,69,4.531,0.126
2024-10-10,1.847,CA_42143,69,4.428,0.133
2024-10-11,1.86,CA_42143,69,4.294,0.141
2024-10-12,1.785,CA_42143,69,4.201,0.151
2024-10-13,1.766,CA_42143,69,4.005,0.163
2024-10-14,1.8,CA_42143,69,3.788,0.176
2024-10-15,1.826,CA_42143,69,3.768,0.19
2024-10-16,1.885,CA_42143,69,3.675,0.207
2024-10-17,1.858,CA_42143,69,3.499,0.225
2024-10-18,1.79,CA_42143,69,3.53,0.244
2024-10-19,1.673,CA_42143,69,3.375,0.26
2024-10-20,1.602,CA_42143,69,3.324,0.27
2024-10-21,1.496,CA_42143,69,3.2,0.277
2024-10-22,1.392,CA_42143,69,3.148,0.279
2024-10-23,1.341,CA_42143,69,3.086,0.277
2024-10-24,1.189,CA_42143,69,2.911,0.27
2024-10-25,1.085,CA_42143,69,2.798,0.259
2024-10-26,1.024,CA_42143,69,2.705,0.244
2024-10-27,1.041,CA_42143,69,2.674,0.23
2024-10-28,1.036,CA_42143,69,2.426,0.218
2024-10-29,1.076,CA_42143,69,2.348,0.206
2024-10-30,1.124,CA_42143,69,2.166,0.196
2024-10-31,1.163,CA_42143,69,2.028,0.188
2024-11-01,1.269,CA_42143,69,1.94,0.181
2024-11-02,1.291,CA_42143,69,1.831,0.176
2024-11-03,1.32,CA_42143,69,1.514,0.171
2024-11-04,1.228,CA_42143,69,1.279,0.167
2024-11-05,1.176,CA_42143,69,1.158,0.162
2024-11-06,1.092,CA_42143,69,1.115,0.157
2024-11-07,0.986,CA_42143,69,1.147,0.152
2024-11-08,0.816,CA_42143,69,1.03,0.146
2024-11-09,0.66,CA_42143,69,1.009,0.141
2024-11-10,0.602,CA_42143,69,1.03,0.135
2024-11-11,0.522,CA_42143,69,1.051,0.128
2024-11-12,0.513,CA_42143,69,1.168,0.127
2024-11-13,0.494,CA_42143,69,1.232,0.129
2024-11-14,0.541,CA_42143,69,1.242,0.136
2024-11-15,0.526,CA_42143,69,1.253,0.148
2024-11-16,0.527,CA_42143,69,1.253,0.164
2024-11-17,0.531,CA_42143,69,1.2,0.184
2024-11-18,0.523,CA_42143,69,1.136,0.209
2024-11-19,0.524,CA_42143,69,1.157,0.238
2024-11-20,0.525,CA_42143,69,1.083,0.262
2024-11-21,0.493,CA_42143,69,1.115,0.284
2024-11-22,0.426,CA_42143,69,1.115,0.3
2024-11-23,0.436,CA_42143,69,1.115,0.314
2024-11-24,0.424,CA_42143,69,1.136,0.322
2024-11-25,0.4,CA_42143,69,1.253,0.328
2024-11-26,0.366,CA_42143,69,1.263,0.328
2024-11-27,0.35,CA_42143,69,1.221,0.326
2024-11-28,0.309,CA_42143,69,1.176,0.322
2024-11-29,0.296,CA_42143,69,1.076,0.32
2024-11-30,0.289,CA_42143,69,1.009,0.316
2024-12-01,0.254,CA_42143,69,0.934,0.314
2024-12-02,0.255,CA_42143,69,0.902,0.31
2024-12-03,0.287,CA_42143,69,0.762,0.308
2024-12-04,0.348,CA_42143,69,0.717,0.304
2024-12-05,0.352,CA_42143,69,0.717,0.302
2024-12-06,0.349,CA_42143,69,0.776,0.297
2024-12-07,0.363,CA_42143,69,0.858,0.29
2024-12-08,0.349,CA_42143,69,0.905,0.282
2024-12-09,0.347,CA_42143,69,0.881,0.272
2024-12-10,0.322,CA_42143,69,0.87,0.26
2024-12-11,0.293,CA_42143,69,0.846,0.246
2024-12-12,0.238,CA_42143,69,0.834,0.23
2024-12-13,0.228,CA_42143,69,0.799,0.212
2024-12-14,0.244,CA_42143,69,0.717,0.2
2024-12-15,0.239,CA_42143,69,0.623,0.194
2024-12-16,0.232,CA_42143,69,0.564,0.193
2024-12-17,0.238,CA_42143,69,0.564,0.197
2024-12-18,0.249,CA_42143,69,0.552,0.207
2024-12-19,0.26,CA_42143,69,0.54,0.222
2024-12-20,0.27,CA_42143,69,0.529,0.243
2024-12-21,0.277,CA_42143,69,0.517,0.269
2024-12-22,0.331,CA_42143,69,0.517,0.295
2024-12-23,0.404,CA_42143,69,0.529,0.321
2024-12-24,0.441,CA_42143,69,0.505,0.347
2024-12-25,0.471,CA_42143,69,0.505,0.373
2024-12-26,0.508,CA_42143,69,0.505,0.399
2024-12-27,0.522,CA_42143,69,0.611,0.426
2024-12-28,0.57,CA_42143,69,0.623,0.452
2024-12-29,0.602,CA_42143,69,0.645,0.465
2024-12-30,0.575,CA_42143,69,0.674,0.478
2024-12-31,0.522,CA_42143,69,0.696,0.491
2024-01-01,0.656,CA_42021,69,0.967,0.678
2024-01-02,0.679,CA_42021,69,1.102,0.69
2024-01-03,0.677,CA_42021,69,1.048,0.702
2024-01-04,0.657,CA_42021,69,1.009,0.715
2024-01-05,0.653,CA_42021,69,0.955,0.727
2024-01-06,0.669,CA_42021,69,0.955,0.752
2024-01-07,0.68,CA_42021,69,0.931,0.774
2024-01-08,0.707,CA_42021,69,0.895,0.792
2024-01-09,0.684,CA_42021,69,0.907,0.808
2024-01-10,0.766,CA_42021,69,0.919,0.82
2024-01-11,0.784,CA_42021,69,0.943,0.83
2024-01-12,0.84,CA_42021,69,0.943,0.836
2024-01-13,0.913,CA_42021,69,0.979,0.839
2024-01-14,0.934,CA_42021,69,0.967,0.84
2024-01-15,1.121,CA_42021,69,0.979,0.838
2024-01-16,1.447,CA_42021,69,1.016,0.833
2024-01-17,1.565,CA_42021,69,1.016,0.826
2024-01-18,1.57,CA_42021,69,1.064,0.817
2024-01-19,1.586,CA_42021,69,1.088,0.806
2024-01-20,1.552,CA_42021,69,1.124,0.792
2024-01-21,1.486,CA_42021,69,1.161,0.776
2024-01-22,1.473,CA_42021,69,1.209,0.758
2024-01-23,1.333,CA_42021,69,1.233,0.739
2024-01-24,1.049,CA_42021,69,1.233,0.721
2024-01-25,0.926,CA_42021,69,1.282,0.703
2024-01-26,0.864,CA_42021,69,1.257,0.684
2024-01-27,0.863,CA_42021,69,1.318,0.666
2024-01-28,0.916,CA_42021,69,1.378,0.647
2024-01-29,1.014,CA_42021,69,1.498,0.629
2024-01-30,0.997,CA_42021,69,1.69,0.611
2024-01-31,1.004,CA_42021,69,1.702,0.592
2024-02-01,0.978,CA_42021,69,1.737,0.574
2024-02-02,1.007,CA_42021,69,1.724,0.555
2024-02-03,0.994,CA_42021,69,1.76,0.537
2024-02-04,0.959,CA_42021,69,1.771,0.519
2024-02-05,0.902,CA_42021,69,1.807,0.5
2024-02-06,0.819,CA_42021,69,1.758,0.482
2024-02-07,0.828,CA_42021,69,1.65,0.464
2024-02-08,0.761,CA_42021,69,1.698,0.449
2024-02-09,0.752,CA_42021,69,1.807,0.438
2024-02-10,0.75,CA_42021,69,1.951,0.431
2024-02-11,0.778,CA_42021,69,2.096,0.428
2024-02-12,0.773,CA_42021,69,2.204,0.429
2024-02-13,0.831,CA_42021,69,2.288,0.433
2024-02-14,0.888,CA_42021,69,2.349,0.442
2024-02-15,0.912,CA_42021,69,2.361,0.454
2024-02-16,0.956,CA_42021,69,2.385,0.466
2024-02-17,1.012,CA_42021,69,2.397,0.478
2024-02-18,1.042,CA_42021,69,2.409,0.49
2024-02-19,1.054,CA_42021,69,2.3,0.502
2024-02-20,1.165,CA_42021,69,2.288,0.515
2024-02-21,1.173,CA_42021,69,2.24,0.527
2024-02-22,1.198,CA_42021,69,2.24,0.539
2024-02-23,1.266,CA_42021,69,2.276,0.551
2024-02-24,1.515,CA_42021,69,2.361,0.57
2024-02-25,1.655,CA_42021,69,2.409,0.594
2024-02-26,1.938,CA_42021,69,2.428,0.626
2024-02-27,2.097,CA_42021,69,2.555,0.663
2024-02-28,2.265,CA_42021,69,2.586,0.707
2024-02-29,2.345,CA_42021,69,2.572,0.732
2024-03-01,2.425,CA_42021,69,2.559,0.757
2024-03-02,2.623,CA_42021,69,2.555,0.813
2024-03-03,2.794,CA_42021,69,2.61,0.876
2024-03-04,2.809,CA_42021,69,2.63,0.925
2024-03-05,2.827,CA_42021,69,2.636,0.96
2024-03-06,2.658,CA_42021,69,2.696,0.982
2024-03-07,2.562,CA_42021,69,2.838,0.99
2024-03-08,2.411,CA_42021,69,2.886,0.984
2024-03-09,2.351,CA_42021,69,3.076,0.965
2024-03-10,2.236,CA_42021,69,3.266,0.932
2024-03-11,2.043,CA_42021,69,3.337,0.885
2024-03-12,1.801,CA_42021,69,3.242,0.838
2024-03-13,1.658,CA_42021,69,3.337,0.791
2024-03-14,1.574,CA_42021,69,3.372,0.744
2024-03-15,1.52,CA_42021,69,3.301,0.698
2024-03-16,1.367,CA_42021,69,3.182,0.651
2024-03-17,1.278,CA_42021,69,3.289,0.604
2024-03-18,1.2,CA_42021,69,3.361,0.557
2024-03-19,1.165,CA_42021,69,3.384,0.51
2024-03-20,1.215,CA_42021,69,3.586,0.47
2024-03-21,1.186,CA_42021,69,3.681,0.435
2024-03-22,1.163,CA_42021,69,3.776,0.406
2024-03-23,1.196,CA_42021,69,3.895,0.384
2024-03-24,1.292,CA_42021,69,4.073,0.368
2024-03-25,1.304,CA_42021,69,3.788,0.357
2024-03-26,1.326,CA_42021,69,3.705,0.353
2024-03-27,1.392,CA_42021,69,3.705,0.355
2024-03-28,1.378,CA_42021,69,3.717,0.356
2024-03-29,1.437,CA_42021,69,3.698,0.355
2024-03-30,1.522,CA_42021,69,3.727,0.352
2024-03-31,1.525,CA_42021,69,3.896,0.349
2024-04-01,1.551,CA_42021,69,4.101,0.344
2024-04-02,1.553,CA_42021,69,4.426,0.337
2024-04-03,1.525,CA_42021,69,4.561,0.33
2024-04-04,1.51,CA_42021,69,4.767,0.32
2024-04-05,1.537,CA_42021,69,5.089,0.313
2024-04-06,1.519,CA_42021,69,5.3,0.308
2024-04-07,1.503,CA_42021,69,5.429,0.305
2024-04-08,1.543,CA_42021,69,5.019,0.304
2024-04-09,1.596,CA_42021,69,4.948,0.305
2024-04-10,1.63,CA_42021,69,4.854,0.308
2024-04-11,1.642,CA_42021,69,4.667,0.313
2024-04-12,1.674,CA_42021,69,4.561,0.32
2024-04-13,1.737,CA_42021,69,4.151,0.328
2024-04-14,1.849,CA_42021,69,4.034,0.338
2024-04-15,1.981,CA_42021,69,3.905,0.348
2024-04-16,2.108,CA_42021,69,4.01,0.358
2024-04-17,2.167,CA_42021,69,3.905,0.371
2024-04-18,2.244,CA_42021,69,3.705,0.384
2024-04-19,2.346,CA_42021,69,3.764,0.398
2024-04-20,2.401,CA_42021,69,3.858,0.413
2024-04-21,2.383,CA_42021,69,4.116,0.425
2024-04-22,2.238,CA_42021,69,4.151,0.435
2024-04-23,2.134,CA_42021,69,4.221,0.441
2024-04-24,2.113,CA_42021,69,4.526,0.445
2024-04-25,2.157,CA_42021,69,4.761,0.446
2024-04-26,2.185,CA_42021,69,5.195,0.444
2024-04-27,2.275,CA_42021,69,5.523,0.439
2024-04-28,2.363,CA_42021,69,5.66,0.431
2024-04-29,2.508,CA_42021,69,5.751,0.429
2024-04-30,2.805,CA_42021,69,5.933,0.433
2024-05-01,3.012,CA_42021,69,6.047,0.443
2024-05-02,3.19,CA_42021,69,6.113,0.459
2024-05-03,3.414,CA_42021,69,6.18,0.481
2024-05-04,3.64,CA_42021,69,6.177,0.509
2024-05-05,3.938,CA_42021,69,6.047,0.544
2024-05-06,4.284,CA_42021,69,5.852,0.584
2024-05-07,4.598,CA_42021,69,5.656,0.62
2024-05-08,4.85,CA_42021,69,5.553,0.654
2024-05-09,5.064,CA_42021,69,5.53,0.684
2024-05-10,5.308,CA_42021,69,5.645,0.711
2024-05-11,5.427,CA_42021,69,5.783,0.734
2024-05-12,5.433,CA_42021,69,6.036,0.755
2024-05-13,5.314,CA_42021,69,6.254,0.772
2024-05-14,5.268,CA_42021,69,6.656,0.785
2024-05-15,5.356,CA_42021,69,7.185,0.797
2024-05-16,5.389,CA_42021,69,7.622,0.806
2024-05-17,5.467,CA_42021,69,7.84,0.813
2024-05-18,5.364,CA_42021,69,7.863,0.818
2024-05-19,5.281,CA_42021,69,7.978,0.821
2024-05-20,5.332,CA_42021,69,8.105,0.822
2024-05-21,5.491,CA_42021,69,8.231,0.82
2024-05-22,5.57,CA_42021,69,8.208,0.817
2024-05-23,5.567,CA_42021,69,8.047,0.815
2024-05-24,5.682,CA_42021,69,7.679,0.815
2024-05-25,5.686,CA_42021,69,7.415,0.818
2024-05-26,5.807,CA_42021,69,7.369,0.821
2024-05-27,6.037,CA_42021,69,7.277,0.827
2024-05-28,6.442,CA_42021,69,7.185,0.834
2024-05-29,6.663,CA_42021,69,7.112,0.843
