time,expected_et,field_id,crop,expected_eto,expected_etof
2024-03-23,2.332,CA_42143,69,2.062,1.017
2024-03-24,2.362,CA_42143,69,2.073,1.011
2024-03-25,2.515,CA_42143,69,2.174,1.004
2024-03-26,2.751,CA_42143,69,2.332,0.997
2024-03-27,3.059,CA_42143,69,2.535,0.991
2024-03-28,3.405,CA_42143,69,2.726,0.984
2024-03-29,3.753,CA_42143,69,2.94,0.977
2024-03-30,4.149,CA_42143,69,3.186,0.971
2024-03-31,4.635,CA_42143,69,3.498,0.964
2024-04-01,4.924,CA_42143,69,3.586,0.957
2024-04-02,5.107,CA_42143,69,3.662,0.95
2024-04-03,5.068,CA_42143,69,3.596,0.944
2024-04-04,4.816,CA_42143,69,3.398,0.937
2024-04-05,4.426,CA_42143,69,3.131,0.93
2024-04-06,4.363,CA_42143,69,3.142,0.924
2024-04-07,4.27,CA_42143,69,3.164,0.917
2024-04-08,3.934,CA_42143,69,3.01,0.913
2024-04-09,3.77,CA_42143,69,3.109,0.911
2024-04-10,3.373,CA_42143,69,2.912,0.912
2024-04-11,3.375,CA_42143,69,3.054,0.915
2024-04-12,3.534,CA_42143,69,3.295,0.92
2024-04-13,3.464,CA_42143,69,3.306,0.928
2024-04-14,3.222,CA_42143,69,3.153,0.938
2024-04-15,2.949,CA_42143,69,2.945,0.951
2024-04-16,3.014,CA_42143,69,3.032,0.959
2024-04-17,3.043,CA_42143,69,3.054,0.963
2024-04-18,3.295,CA_42143,69,3.306,0.963
2024-04-19,3.326,CA_42143,69,3.339,0.958
2024-04-20,3.448,CA_42143,69,3.47,0.948
2024-04-21,3.581,CA_42143,69,3.612,0.934
2024-04-22,3.848,CA_42143,69,3.897,0.916
2024-04-23,3.869,CA_42143,69,3.93,0.893
2024-04-24,3.962,CA_42143,69,4.05,0.875
2024-04-25,4.054,CA_42143,69,4.182,0.862
2024-04-26,4.114,CA_42143,69,4.258,0.854
2024-04-27,4.234,CA_42143,69,4.379,0.851
2024-04-28,4.41,CA_42143,69,4.532,0.854
2024-04-29,4.754,CA_42143,69,4.839,0.861
2024-04-30,4.934,CA_42143,69,4.961,0.874
2024-05-01,5.398,CA_42143,69,5.356,0.892
2024-05-02,5.488,CA_42143,69,5.359,0.907
2024-05-03,5.31,CA_42143,69,5.09,0.919
2024-05-04,5.156,CA_42143,69,4.865,0.929
2024-05-05,5.193,CA_42143,69,4.824,0.936
2024-05-06,5.152,CA_42143,69,4.716,0.94
2024-05-07,5.043,CA_42143,69,4.565,0.942
2024-05-08,5.008,CA_42143,69,4.5,0.941
2024-05-09,4.874,CA_42143,69,4.36,0.937
2024-05-10,4.937,CA_42143,69,4.414,0.932
2024-05-11,5.096,CA_42143,69,4.565,0.926
2024-05-12,5.263,CA_42143,69,4.738,0.918
2024-05-13,5.093,CA_42143,69,4.619,0.908
2024-05-14,5.069,CA_42143,69,4.662,0.897
2024-05-15,5.128,CA_42143,69,4.803,0.885
2024-05-16,5.1,CA_42143,69,4.878,0.871
2024-05-17,5.182,CA_42143,69,5.083,0.856
2024-05-18,5.138,CA_42143,69,5.191,0.841
2024-05-19,5.207,CA_42143,69,5.439,0.826
2024-05-20,5.312,CA_42143,69,5.72,0.813
2024-05-21,5.394,CA_42143,69,5.936,0.799
2024-05-22,5.213,CA_42143,69,5.871,0.786
2024-05-23,4.961,CA_42143,69,5.709,0.774
2024-05-24,4.854,CA_42143,69,5.698,0.762
2024-05-25,4.761,CA_42143,69,5.698,0.751
2024-05-26,4.72,CA_42143,69,5.742,0.739
2024-05-27,4.613,CA_42143,69,5.688,0.728
2024-05-28,4.328,CA_42143,69,5.407,0.716
2024-05-29,4.285,CA_42143,69,5.428,0.705
2024-05-30,4.356,CA_42143,69,5.6,0.694
2024-05-31,4.476,CA_42143,69,5.836,0.682
2024-06-01,4.542,CA_42143,69,6.017,0.671
2024-06-02,4.52,CA_42143,69,6.091,0.659
2024-06-03,4.499,CA_42143,69,6.175,0.648
2024-06-04,4.433,CA_42143,69,6.195,0.635
2024-06-05,4.313,CA_42143,69,6.091,0.623
2024-06-06,4.119,CA_42143,69,5.878,0.61
2024-06-07,3.997,CA_42143,69,5.761,0.597
2024-06-08,3.822,CA_42143,69,5.549,0.583
2024-06-09,3.628,CA_42143,69,5.294,0.569
2024-06-10,3.56,CA_42143,69,5.198,0.555
2024-06-11,3.527,CA_42143,69,5.134,0.542
2024-06-12,3.641,CA_42143,69,5.262,0.532
2024-06-13,3.954,CA_42143,69,5.698,0.524
2024-06-14,4.281,CA_42143,69,6.165,0.518
2024-06-15,4.439,CA_42143,69,6.399,0.513
2024-06-16,4.712,CA_42143,69,6.814,0.511
2024-06-17,4.996,CA_42143,69,7.26,0.511
2024-06-18,5.111,CA_42143,69,7.472,0.512
2024-06-19,5.144,CA_42143,69,7.579,0.512
2024-06-20,5.085,CA_42143,69,7.568,0.509
2024-06-21,4.972,CA_42143,69,7.504,0.503
2024-06-22,4.793,CA_42143,69,7.377,0.495
2024-06-23,4.615,CA_42143,69,7.271,0.485
2024-06-24,4.385,CA_42143,69,7.132,0.473
2024-06-25,4.121,CA_42143,69,6.984,0.458
2024-06-26,3.933,CA_42143,69,7.005,0.44
2024-06-27,3.72,CA_42143,69,7.005,0.426
2024-06-28,3.438,CA_42143,69,6.882,0.413
2024-06-29,3.222,CA_42143,69,6.824,0.404
2024-06-30,3.029,CA_42143,69,6.754,0.397
2024-07-01,2.91,CA_42143,69,6.792,0.392
2024-07-02,2.802,CA_42143,69,6.819,0.39
2024-07-03,2.751,CA_42143,69,6.932,0.391
2024-07-04,2.75,CA_42143,69,7.12,0.394
2024-07-05,2.788,CA_42143,69,7.33,0.397
2024-07-06,2.866,CA_42143,69,7.565,0.401
2024-07-07,2.889,CA_42143,69,7.683,0.404
2024-07-08,2.889,CA_42143,69,7.768,0.407
2024-07-09,2.847,CA_42143,69,7.768,0.41
2024-07-10,2.774,CA_42143,69,7.715,0.414
2024-07-11,2.672,CA_42143,69,7.629,0.417
2024-07-12,2.53,CA_42143,69,7.49,0.42
2024-07-13,2.395,CA_42143,69,7.405,0.42
2024-07-14,2.296,CA_42143,69,7.469,0.416
2024-07-15,2.223,CA_42143,69,7.522,0.409
2024-07-16,2.174,CA_42143,69,7.597,0.398
2024-07-17,2.155,CA_42143,69,7.726,0.384
2024-07-18,2.155,CA_42143,69,7.875,0.366
2024-07-19,2.116,CA_42143,69,7.843,0.345
2024-07-20,2.057,CA_42143,69,7.683,0.32
2024-07-21,2.007,CA_42143,69,7.501,0.301
2024-07-22,1.934,CA_42143,69,7.169,0.287
2024-07-23,1.923,CA_42143,69,6.998,0.278
2024-07-24,1.972,CA_42143,69,6.944,0.275
2024-07-25,2.088,CA_42143,69,6.998,0.276
2024-07-26,2.184,CA_42143,69,6.923,0.284
2024-07-27,2.316,CA_42143,69,6.912,0.296
2024-07-28,2.522,CA_42143,69,7.019,0.314
2024-07-29,2.765,CA_42143,69,7.154,0.327
2024-07-30,3.04,CA_42143,69,7.344,0.337
2024-07-31,3.182,CA_42143,69,7.351,0.343
2024-08-01,3.187,CA_42143,69,7.135,0.345
2024-08-02,3.18,CA_42143,69,6.982,0.344
2024-08-03,3.137,CA_42143,69,6.882,0.338
2024-08-04,3.061,CA_42143,69,6.825,0.328
2024-08-05,2.898,CA_42143,69,6.694,0.315
2024-08-06,2.668,CA_42143,69,6.534,0.305
2024-08-07,2.416,CA_42143,69,6.448,0.298
2024-08-08,2.276,CA_42143,69,6.555,0.295
2024-08-09,2.234,CA_42143,69,6.853,0.295
2024-08-10,2.113,CA_42143,69,6.896,0.299
2024-08-11,1.973,CA_42143,69,6.747,0.306
2024-08-12,1.833,CA_42143,69,6.512,0.316
2024-08-13,1.729,CA_42143,69,6.32,0.33
2024-08-14,1.671,CA_42143,69,6.203,0.34
2024-08-15,1.655,CA_42143,69,6.15,0.346
2024-08-16,1.621,CA_42143,69,6.033,0.347
2024-08-17,1.545,CA_42143,69,5.756,0.345
2024-08-18,1.477,CA_42143,69,5.511,0.338
2024-08-19,1.473,CA_42143,69,5.5,0.327
2024-08-20,1.506,CA_42143,69,5.628,0.312
2024-08-21,1.535,CA_42143,69,5.745,0.294
2024-08-22,1.562,CA_42143,69,5.852,0.278
2024-08-23,1.549,CA_42143,69,5.809,0.265
2024-08-24,1.548,CA_42143,69,5.852,0.255
2024-08-25,1.546,CA_42143,69,5.926,0.248
2024-08-26,1.549,CA_42143,69,6.065,0.244
2024-08-27,1.578,CA_42143,69,6.374,0.243
2024-08-28,1.562,CA_42143,69,6.544,0.246
2024-08-29,1.483,CA_42143,69,6.454,0.251
2024-08-30,1.384,CA_42143,69,6.331,0.254
2024-08-31,1.291,CA_42143,69,6.262,0.256
2024-09-01,1.213,CA_42143,69,6.232,0.256
2024-09-02,1.135,CA_42143,69,6.079,0.254
2024-09-03,1.049,CA_42143,69,5.811,0.251
2024-09-04,0.946,CA_42143,69,5.393,0.246
2024-09-05,0.878,CA_42143,69,5.071,0.239
2024-09-06,0.859,CA_42143,69,4.935,0.23
2024-09-07,0.875,CA_42143,69,4.904,0.225
2024-09-08,0.901,CA_42143,69,4.852,0.225
2024-09-09,0.877,CA_42143,69,4.581,0.228
2024-09-10,0.87,CA_42143,69,4.467,0.235
2024-09-11,0.865,CA_42143,69,4.404,0.246
2024-09-12,0.864,CA_42143,69,4.404,0.262
2024-09-13,0.845,CA_42143,69,4.342,0.28
2024-09-14,0.847,CA_42143,69,4.446,0.304
2024-09-15,0.811,CA_42143,69,4.394,0.32
2024-09-16,0.75,CA_42143,69,4.227,0.33
2024-09-17,0.722,CA_42143,69,4.206,0.335
2024-09-18,0.688,CA_42143,69,4.102,0.332
2024-09-19,0.666,CA_42143,69,4.04,0.324
2024-09-20,0.645,CA_42143,69,3.967,0.31
2024-09-21,0.638,CA_42143,69,3.946,0.289
2024-09-22,0.613,CA_42143,69,3.79,0.261
2024-09-23,0.596,CA_42143,69,3.644,0.238
2024-09-24,0.599,CA_42143,69,3.603,0.219
2024-09-25,0.615,CA_42143,69,3.665,0.203
2024-09-26,0.65,CA_42143,69,3.894,0.192
2024-09-27,0.672,CA_42143,69,4.071,0.184
2024-09-28,0.681,CA_42143,69,4.222,0.18
2024-09-29,0.677,CA_42143,69,4.331,0.18
2024-09-30,0.66,CA_42143,69,4.379,0.184
2024-10-01,0.64,CA_42143,69,4.447,0.198
2024-10-02,0.622,CA_42143,69,4.578,0.222
2024-10-03,0.576,CA_42143,69,4.449,0.255
2024-10-04,0.535,CA_42143,69,4.32,0.299
2024-10-05,0.523,CA_42143,69,4.345,0.352
2024-10-06,0.5,CA_42143,69,4.211,0.416
2024-10-07,0.488,CA_42143,69,4.098,0.489
2024-10-08,0.495,CA_42143,69,4.067,0.572
2024-10-09,0.513,CA_42143,69,4.057,0.635
2024-10-10,0.537,CA_42143,69,4.026,0.678
2024-10-11,0.555,CA_42143,69,3.964,0.7
2024-10-12,0.555,CA_42143,69,3.768,0.701
2024-10-13,0.553,CA_42143,69,3.499,0.683
2024-10-14,0.585,CA_42143,69,3.417,0.644
2024-10-15,0.654,CA_42143,69,3.468,0.585
2024-10-16,0.699,CA_42143,69,3.396,0.505
2024-10-17,0.697,CA_42143,69,3.138,0.433
2024-10-18,0.715,CA_42143,69,2.932,0.37
2024-10-19,0.751,CA_42143,69,2.9,0.314
2024-10-20,0.765,CA_42143,69,2.859,0.266
2024-10-21,0.761,CA_42143,69,2.777,0.225
2024-10-22,0.736,CA_42143,69,2.653,0.193
2024-10-23,0.688,CA_42143,69,2.488,0.169
2024-10-24,0.665,CA_42143,69,2.488,0.152
2024-10-25,0.658,CA_42143,69,2.56,0.138
2024-10-26,0.618,CA_42143,69,2.56,0.126
2024-10-27,0.563,CA_42143,69,2.467,0.116
2024-10-28,0.532,CA_42143,69,2.436,0.109
2024-10-29,0.503,CA_42143,69,2.401,0.104
2024-10-30,0.468,CA_42143,69,2.324,0.102
2024-10-31,0.424,CA_42143,69,2.207,0.102
2024-11-01,0.355,CA_42143,69,1.932,0.104
2024-11-02,0.312,CA_42143,69,1.761,0.108
2024-11-03,0.286,CA_42143,69,1.664,0.113
2024-11-04,0.272,CA_42143,69,1.629,0.121
2024-11-05,0.27,CA_42143,69,1.667,0.13
2024-11-06,0.262,CA_42143,69,1.678,0.141
2024-11-07,0.261,CA_42143,69,1.731,0.154
2024-11-08,0.245,CA_42143,69,1.688,0.169
2024-11-09,0.244,CA_42143,69,1.742,0.186
2024-11-10,0.244,CA_42143,69,1.805,0.199
2024-11-11,0.236,CA_42143,69,1.837,0.21
2024-11-12,0.236,CA_42143,69,1.858,0.218
2024-11-13,0.232,CA_42143,69,1.805,0.223
2024-11-14,0.217,CA_42143,69,1.657,0.225
2024-11-15,0.219,CA_42143,69,1.561,0.224
2024-11-16,0.226,CA_42143,69,1.487,0.22
2024-11-17,0.246,CA_42143,69,1.444,0.214
2024-11-18,0.264,CA_42143,69,1.359,0.197
2024-11-19,0.276,CA_42143,69,1.221,0.186
2024-11-20,0.316,CA_42143,69,1.2,0.178
2024-11-21,0.346,CA_42143,69,1.189,0.174
2024-11-22,0.389,CA_42143,69,1.285,0.175
2024-11-23,0.444,CA_42143,69,1.402,0.18
2024-11-24,0.453,CA_42143,69,1.402,0.189
2024-11-25,0.456,CA_42143,69,1.391,0.202
2024-11-26,0.457,CA_42143,69,1.391,0.229
2024-11-27,0.461,CA_42143,69,1.412,0.256
2024-11-28,0.437,CA_42143,69,1.352,0.284
2024-11-29,0.406,CA_42143,69,1.267,0.31
2024-11-30,0.426,CA_42143,69,1.345,0.337
2024-12-01,0.389,CA_42143,69,1.245,0.364
2024-12-02,0.394,CA_42143,69,1.271,0.391
2024-12-03,0.384,CA_42143,69,1.251,0.419
2024-12-04,0.378,CA_42143,69,1.242,0.442
2024-12-05,0.376,CA_42143,69,1.245,0.463
2024-12-06,0.357,CA_42143,69,1.198,0.481
2024-12-07,0.355,CA_42143,69,1.21,0.496
2024-12-08,0.298,CA_42143,69,1.046,0.507
2024-12-09,0.266,CA_42143,69,0.963,0.516
2024-12-10,0.241,CA_42143,69,0.916,0.522
2024-12-11,0.231,CA_42143,69,0.94,0.524
2024-12-12,0.221,CA_42143,69,0.975,0.527
2024-12-13,0.235,CA_42143,69,1.198,0.529
2024-12-14,0.235,CA_42143,69,1.257,0.532
2024-12-15,0.241,CA_42143,69,1.316,0.534
2024-12-16,0.248,CA_42143,69,1.351,0.537
2024-12-17,0.276,CA_42143,69,1.445,0.539
2024-12-18,0.287,CA_42143,69,1.457,0.542
2024-12-19,0.291,CA_42143,69,1.41,0.544
2024-12-20,0.303,CA_42143,69,1.363,0.547
2024-12-21,0.303,CA_42143,69,1.152,0.549
2024-12-22,0.355,CA_42143,69,1.198,0.552
2024-12-23,0.397,CA_42143,69,1.21,0.554
2024-12-24,0.45,CA_42143,69,1.269,0.557
2024-12-25,0.473,CA_42143,69,1.234,0.56
2024-12-26,0.492,CA_42143,69,1.222,0.562
2024-12-27,0.514,CA_42143,69,1.222,0.564
2024-12-28,0.525,CA_42143,69,1.198,0.567
2024-12-29,0.537,CA_42143,69,1.195,0.568
2024-12-30,0.518,CA_42143,69,1.112,0.569
2024-12-31,0.498,CA_42143,69,1.034,0.571
2024-01-01,0.656,CA_42021,69,0.967,0.678
2024-01-02,0.33,CA_42021,69,0.484,0.682
2024-01-03,0.663,CA_42021,69,0.967,0.685
2024-01-04,1.265,CA_42021,69,1.838,0.689
2024-01-05,0.803,CA_42021,69,1.161,0.692
2024-01-06,0.673,CA_42021,69,0.967,0.696
2024-01-07,1.014,CA_42021,69,1.451,0.699
2024-01-08,0.747,CA_42021,69,1.064,0.702
2024-01-09,0.819,CA_42021,69,1.161,0.706
2024-01-10,0.892,CA_42021,69,1.257,0.709
2024-01-11,0.965,CA_42021,69,1.354,0.713
2024-01-12,0.623,CA_42021,69,0.87,0.716
2024-01-13,0.626,CA_42021,69,0.87,0.72
2024-01-14,0.839,CA_42021,69,1.161,0.723
2024-01-15,0.632,CA_42021,69,0.87,0.727
2024-01-16,0.706,CA_42021,69,0.967,0.73
2024-01-17,0.709,CA_42021,69,0.967,0.734
2024-01-18,0.713,CA_42021,69,0.967,0.737
2024-01-19,0.716,CA_42021,69,0.967,0.74
2024-01-20,0.935,CA_42021,69,1.257,0.744
2024-01-21,0.94,CA_42021,69,1.257,0.747
2024-01-22,0.581,CA_42021,69,0.774,0.751
2024-01-23,0.948,CA_42021,69,1.257,0.754
2024-01-24,0.586,CA_42021,69,0.774,0.758
2024-01-25,1.031,CA_42021,69,1.354,0.761
2024-01-26,0.813,CA_42021,69,1.064,0.765
2024-01-27,0.743,CA_42021,69,0.967,0.768
2024-01-28,0.97,CA_42021,69,1.257,0.772
2024-01-29,1.199,CA_42021,69,1.547,0.775
2024-01-30,1.355,CA_42021,69,1.741,0.778
2024-01-31,1.664,CA_42021,69,2.128,0.782
2024-02-01,1.059,CA_42021,69,1.349,0.785
2024-02-02,1.064,CA_42021,69,1.349,0.789
2024-02-03,1.069,CA_42021,69,1.349,0.792
2024-02-04,1.15,CA_42021,69,1.445,0.796
2024-02-05,1.078,CA_42021,69,1.349,0.799
2024-02-06,0.851,CA_42021,69,1.06,0.803
2024-02-07,0.932,CA_42021,69,1.156,0.806
2024-02-08,0.858,CA_42021,69,1.06,0.81
2024-02-09,1.253,CA_42021,69,1.542,0.813
2024-02-10,1.259,CA_42021,69,1.542,0.817
2024-02-11,1.264,CA_42021,69,1.542,0.82
2024-02-12,1.215,CA_42021,69,1.542,0.788
2024-02-13,0.91,CA_42021,69,1.59,0.663
2024-02-14,0.923,CA_42021,69,1.566,0.651
2024-02-15,0.918,CA_42021,69,1.674,0.633
2024-02-16,0.921,CA_42021,69,1.686,0.607
2024-02-17,0.921,CA_42021,69,1.71,0.576
2024-02-18,0.923,CA_42021,69,1.65,0.537
2024-02-19,0.884,CA_42021,69,1.674,0.504
2024-02-20,0.89,CA_42021,69,1.734,0.477
2024-02-21,0.884,CA_42021,69,1.77,0.456
2024-02-22,0.904,CA_42021,69,1.903,0.44
2024-02-23,0.943,CA_42021,69,2.011,0.43
2024-02-24,1.012,CA_42021,69,2.096,0.425
2024-02-25,1.076,CA_42021,69,2.084,0.426
2024-02-26,1.133,CA_42021,69,2.045,0.434
2024-02-27,1.224,CA_42021,69,2.053,0.438
2024-02-28,1.262,CA_42021,69,2.026,0.44
2024-02-29,1.26,CA_42021,69,2.054,0.44
2024-03-01,1.259,CA_42021,69,2.082,0.437
2024-03-02,1.257,CA_42021,69,1.948,0.432
2024-03-03,1.271,CA_42021,69,1.931,0.424
2024-03-04,1.255,CA_42021,69,1.844,0.414
2024-03-05,1.219,CA_42021,69,1.912,0.401
2024-03-06,1.192,CA_42021,69,1.936,0.393
2024-03-07,1.201,CA_42021,69,1.912,0.392
2024-03-08,1.184,CA_42021,69,2.078,0.396
2024-03-09,1.238,CA_42021,69,2.197,0.405
2024-03-10,1.295,CA_42021,69,2.47,0.42
2024-03-11,1.308,CA_42021,69,2.446,0.44
2024-03-12,1.262,CA_42021,69,2.589,0.466
2024-03-13,1.298,CA_42021,69,2.66,0.497
2024-03-14,1.32,CA_42021,69,2.791,0.521
2024-03-15,1.299,CA_42021,69,2.992,0.538
2024-03-16,1.258,CA_42021,69,3.04,0.547
2024-03-17,1.309,CA_42021,69,2.945,0.549
2024-03-18,1.346,CA_42021,69,2.85,0.544
2024-03-19,1.362,CA_42021,69,2.791,0.532
2024-03-20,1.45,CA_42021,69,2.684,0.512
2024-03-21,1.497,CA_42021,69,2.696,0.484
2024-03-22,1.544,CA_42021,69,2.684,0.462
2024-03-23,1.603,CA_42021,69,2.612,0.445
2024-03-24,1.687,CA_42021,69,2.613,0.433
2024-03-25,1.579,CA_42021,69,2.731,0.426
2024-03-26,1.56,CA_42021,69,2.85,0.424
2024-03-27,1.577,CA_42021,69,3.052,0.427
2024-03-28,1.602,CA_42021,69,3.301,0.435
2024-03-29,1.62,CA_42021,69,3.332,0.448
2024-03-30,1.661,CA_42021,69,3.328,0.459
2024-03-31,1.782,CA_42021,69,3.334,0.467
2024-04-01,1.928,CA_42021,69,3.259,0.472
2024-04-02,2.129,CA_42021,69,3.219,0.475
2024-04-03,2.261,CA_42021,69,3.154,0.475
2024-04-04,2.444,CA_42021,69,3.207,0.473
2024-04-05,2.717,CA_42021,69,3.248,0.468
2024-04-06,2.947,CA_42021,69,3.436,0.461
2024-04-07,3.141,CA_42021,69,3.752,0.453
2024-04-08,2.992,CA_42021,69,3.905,0.446
2024-04-09,3.034,CA_42021,69,4.186,0.439
2024-04-10,3.034,CA_42021,69,4.339,0.431
2024-04-11,2.958,CA_42021,69,4.573,0.424
2024-04-12,2.92,CA_42021,69,4.573,0.417
2024-04-13,2.675,CA_42021,69,4.433,0.409
2024-04-14,2.591,CA_42021,69,4.386,0.402
2024-04-15,2.48,CA_42021,69,4.292,0.395
2024-04-16,2.531,CA_42021,69,4.339,0.389
2024-04-17,2.441,CA_42021,69,4.21,0.383
2024-04-18,2.3,CA_42021,69,4.374,0.378
2024-04-19,2.317,CA_42021,69,4.503,0.373
2024-04-20,2.349,CA_42021,69,4.643,0.369
2024-04-21,2.482,CA_42021,69,4.913,0.366
2024-04-22,2.474,CA_42021,69,5.159,0.362
2024-04-23,2.49,CA_42021,69,5.347,0.36
2024-04-24,2.622,CA_42021,69,5.394,0.358
2024-04-25,2.691,CA_42021,69,5.558,0.357
2024-04-26,2.857,CA_42021,69,5.511,0.356
2024-04-27,2.926,CA_42021,69,5.324,0.356
2024-04-28,2.86,CA_42021,69,5.311,0.356
2024-04-29,2.751,CA_42021,69,5.424,0.357
2024-04-30,2.644,CA_42021,69,5.352,0.359
2024-05-01,2.502,CA_42021,69,5.291,0.36
2024-05-02,2.35,CA_42021,69,5.347,0.362
2024-05-03,2.231,CA_42021,69,5.3,0.364
2024-05-04,2.12,CA_42021,69,5.322,0.365
2024-05-05,1.991,CA_42021,69,5.426,0.367
2024-05-06,1.872,CA_42021,69,5.346,0.368
2024-05-07,1.786,CA_42021,69,5.196,0.37
2024-05-08,1.762,CA_42021,69,5.23,0.371
2024-05-09,1.795,CA_42021,69,5.323,0.373
2024-05-10,1.87,CA_42021,69,5.461,0.375
2024-05-11,1.945,CA_42021,69,5.564,0.377
2024-05-12,2.049,CA_42021,69,5.311,0.38
2024-05-13,2.133,CA_42021,69,5.081,0.382
2024-05-14,2.271,CA_42021,69,4.989,0.385
2024-05-15,2.444,CA_42021,69,4.725,0.388
2024-05-16,2.577,CA_42021,69,4.357,0.392
2024-05-17,2.631,CA_42021,69,4.07,0.395
2024-05-18,2.621,CA_42021,69,3.725,0.398
2024-05-19,2.647,CA_42021,69,3.621,0.401
2024-05-20,2.681,CA_42021,69,3.69,0.404
2024-05-21,2.721,CA_42021,69,3.909,0.408
2024-05-22,2.715,CA_42021,69,4.093,0.411
2024-05-23,2.669,CA_42021,69,4.15,0.414
2024-05-24,2.558,CA_42021,69,4.231,0.417
2024-05-25,2.484,CA_42021,69,4.311,0.422
2024-05-26,2.496,CA_42021,69,4.541,0.428
2024-05-27,2.507,CA_42021,69,4.702,0.436
2024-05-28,2.534,CA_42021,69,5.001,0.445
2024-05-29,2.574,CA_42021,69,5.116,0.456
