field_id,crop,actual_et,actual_eto,actual_etof
CA_244478,47,3.1337220630372498,3.0180974212034384,1.0428939828080228
CA_244479,47,3.1380515759312324,3.032378223495702,1.031352435530086
CA_244491,47,2.2833495702005733,4.17706876790831,0.634624641833811
CA_244504,47,2.7765988538681947,3.5383954154727797,0.6812206303724928
CA_244553,47,3.402,3.9891919770773643,0.8246246418338108
CA_244574,47,3.2730888252148995,4.001859598853867,0.797515759312321
CA_244617,72,2.127080229226361,4.004842406876791,0.5502464183381088
CA_244653,47,2.9062922636103155,3.426977077363897,0.8687220630372493
CA_244673,47,1.3122607449856734,4.212974212034384,0.3959426934097421
CA_244686,47,1.4876160458452723,4.121332378223496,0.4522492836676218
CA_244748,47,2.097991404011461,4.11271346704871,0.5836704871060172
CA_244751,47,1.3105845272206305,4.148799426934097,0.3811661891117478
CA_244758,47,2.201045845272206,4.1161461318051575,0.5673982808022923
CA_244760,47,1.7682722063037248,4.291667621776504,0.41254154727793696
CA_244773,47,3.014392550143266,4.198902578796561,0.7501260744985673
CA_244845,47,1.4286934097421202,4.291532951289398,0.41023209169054436
CA_244849,47,1.022865329512894,4.174355300859599,0.2987163323782235
CA_244870,47,2.6269914040114615,4.022957020057307,0.6567507163323781
CA_244884,47,2.8673638968481376,3.492097421203438,0.839704871060172
CA_244903,61,2.4423553008595986,4.005392550143267,0.6590888252148996
CA_244909,47,2.7494727793696274,3.9896934097421206,0.6852664756446992
CA_244928,47,2.3383409742120342,3.968378223495702,0.6309340974212034
CA_244948,47,3.0762435530085956,3.9896934097421206,0.8004297994269342
CA_244963,47,2.9092063037249285,3.8971203438395414,0.7693438395415472
CA_244988,47,1.8568309455587393,3.9124269340974207,0.5263553008595989
CA_245022,69,2.420787965616046,3.9075472779369624,0.6064928366762178
CA_245023,47,2.041481375358166,3.9075472779369624,0.5349312320916906
CA_245053,47,1.5847965616045847,3.9766475644699137,0.46838968481375354
CA_245078,47,2.5935530085959884,4.0739398280802295,0.6473724928366762
CA_245112,47,2.062469914040115,3.958111747851003,0.5397249283667622
CA_245140,61,1.0695243553008595,3.9538939828080233,0.3047621776504298
CA_245184,47,1.0681289398280802,3.9538939828080233,0.2853696275071633
CA_245193,47,2.7062836676217765,3.8658481375358167,0.7617449856733524
CA_245281,47,1.5569426934097423,3.8823896848137536,0.479971346704871
CA_245291,47,1.7339312320916906,3.963186246418338,0.4980487106017192
CA_245292,47,2.5156934097421204,3.910839541547278,0.6765415472779369
CA_245296,47,2.260713467048711,3.8506103151862465,0.6303123209169055
CA_245297,47,2.041381088825215,3.8514183381088825,0.5804785100286532
CA_245314,47,1.982025787965616,3.9408252148997134,0.5581919770773639
CA_245345,47,2.003489971346705,3.8594613180515758,0.5414297994269341
CA_245432,47,2.9382034383954156,4.021065902578797,0.6853295128939828
CA_245450,47,2.2795873925501433,4.000704871060172,0.6219455587392551
CA_245467,47,1.6027593123209172,3.939355300859599,0.4544985673352436
CA_245511,69,2.429300859598854,4.061269340974212,0.5972378223495702
CA_245526,47,2.2551117478510028,4.0289742120343845,0.6065186246418338
CA_245529,47,2.900696275071633,4.005392550143267,0.7321174785100287
CA_245543,61,2.071810888252149,3.8823896848137536,0.617189111747851
CA_245547,47,2.2857363896848137,3.8823896848137536,0.6648309455587393
CA_245553,47,1.4826647564469915,3.9408252148997134,0.47179083094555874
CA_245558,47,1.591134670487106,3.9124269340974207,0.4621833810888252
