field_id,crop,actual_et,actual_eto,actual_etof
CA_305991,204,3.0542234957020056,4.118123209169054,0.7881002865329514
CA_305997,204,3.0344727793696276,4.165968481375359,0.6700773638968481
CA_306027,204,2.6888252148997136,4.128111747851003,0.6618510028653295
CA_306055,204,3.2103323782234954,4.105424068767908,0.7558481375358166
CA_306083,204,2.3899169054441263,4.052404011461318,0.5863495702005731
CA_306120,204,2.429567335243553,4.052404011461318,0.6148595988538682
CA_306154,204,3.5492893982808025,3.997137535816619,0.9276131805157594
CA_306156,204,3.315750716332378,3.9919025787965614,0.897865329512894
CA_306186,204,3.2281547277936964,4.022266475644699,0.8323610315186245
CA_306199,204,3.627879656160459,4.096057306590258,0.8567249283667622
CA_306203,204,3.2679426934097418,4.096057306590258,0.7564985673352437
CA_306211,204,3.748401146131805,4.161429799426934,0.836567335243553
CA_306231,204,3.0354785100286534,3.997137535816619,0.8186303724928367
CA_306273,204,1.1884183381088824,4.1904412607449855,0.32950716332378227
CA_306291,204,3.2675014326647562,4.143696275071633,0.8488022922636104
CA_306292,204,3.5416704871060167,4.131541547277937,0.8843667621776504
CA_306302,204,2.2831260744985675,3.9591719197707738,0.5488252148997135
CA_306345,204,2.300378223495702,4.044856733524355,0.6382349570200573
CA_306352,204,2.16856446991404,4.044856733524355,0.5693896848137536
CA_306363,204,3.286888252148997,4.0695386819484245,0.8361060171919771
CA_306387,204,2.8566103151862463,4.022266475644699,0.756733524355301
CA_306389,204,1.686464183381089,4.022266475644699,0.44945845272206303
CA_306411,204,3.696194842406877,4.175836676217765,0.9196246418338109
CA_306419,204,3.404730659025788,4.042137535816619,0.8776389684813753
CA_306432,204,1.5673323782234958,4.052404011461318,0.3836074498567335
CA_306442,204,2.8015100286532952,3.997137535816619,0.7396876790830946
CA_306443,204,3.0550114613180517,3.997137535816619,0.8065816618911176
CA_306458,204,2.18245558739255,3.997137535816619,0.5914412607449857
CA_306486,204,3.650487106017192,4.118123209169054,0.900868194842407
CA_306506,204,2.0608309455587395,4.161429799426934,0.500189111747851
CA_306521,204,3.0044985673352436,3.997137535816619,0.8020114613180516
CA_306548,204,2.0245530085959884,4.118123209169054,0.5298681948424069
CA_306553,204,3.13402005730659,4.022957020057307,0.7454498567335243
CA_306555,204,3.4439570200573066,4.105424068767908,0.8043810888252149
CA_306603,204,3.666191977077364,4.596255014326648,0.8116361031518625
CA_306620,204,3.5311031518624643,4.611853868194842,0.7516590257879656
CA_306627,204,3.8786733524355297,4.611853868194842,0.8593696275071634
CA_306653,204,3.7218853868194843,4.611853868194842,0.8075787965616047
CA_306673,204,4.141962750716333,4.596255014326648,0.912106017191977
CA_306675,204,2.273157593123209,4.598174785100286,0.5448939828080229
CA_306700,204,2.6264441260744986,4.596255014326648,0.6026160458452722
CA_306718,204,3.784713467048711,4.596255014326648,0.8286361031518625
CA_306733,204,2.762977077363897,4.586395415472779,0.6324097421203438
CA_306750,204,2.910051575931232,4.586395415472779,0.6308194842406877
CA_306762,204,3.398042979942693,4.596255014326648,0.7338595988538682
CA_306791,204,2.6827392550143263,4.611853868194842,0.587002865329513
CA_306793,204,3.6399083094555875,4.611853868194842,0.7962091690544413
CA_306904,204,2.4282607449856735,4.552558739255015,0.5914126074498567
CA_306930,204,2.950406876790831,4.548759312320917,0.6984011461318052
CA_306935,204,2.572948424068768,4.8800630372492835,0.5301489971346705
CA_306960,204,1.0015787965616045,4.863581661891118,0.2656905444126074
CA_306982,204,3.5762005730659028,4.845057306590258,0.6783753581661891
CA_306995,204,1.2812292263610314,4.855893982808023,0.3408223495702006
CA_307016,204,1.8684154727793696,4.862042979942694,0.4310171919770774
CA_307037,204,3.513641833810888,4.853114613180516,0.7211776504297994
CA_307054,204,3.8032521489971347,4.852690544412607,0.7269083094555874
CA_307087,204,4.273750716332378,4.872567335243553,0.8692177650429799
CA_307113,204,2.7251232091690545,4.861985673352436,0.541080229226361
CA_307129,204,1.0974097421203437,4.865985673352435,0.3111977077363897
CA_307130,204,1.7182779369627506,4.880037249283668,0.3854183381088825
CA_307151,204,1.4062406876790832,4.875234957020058,0.3204813753581662
CA_307194,204,2.9391833810888253,4.8800630372492835,0.5794957020057306
CA_307202,204,2.9217220630372496,4.868550143266476,0.5492292263610316
CA_307213,204,2.559429799426934,4.837982808022923,0.522349570200573
