time,et
2023-01-01,21.0
2023-02-01,29.0
2023-03-01,52.0
2023-04-01,61.0
2023-05-01,28.0
2023-06-01,152.0
2023-07-01,224.0
2023-08-01,186.0
2023-09-01,119.0
2023-10-01,72.0
2023-11-01,30.0
2023-12-01,17.0
