time,et
2016-01-01,0.398
2016-01-02,0.302
2016-01-03,0.207
2016-01-04,0.111
2016-01-05,0.127
2016-01-06,0.111
2016-01-07,0.111
2016-01-08,0.127
2016-01-09,0.095
2016-01-10,0.175
2016-01-11,0.157
2016-01-12,0.262
2016-01-13,0.258
2016-01-14,0.045
2016-01-15,0.118
2016-01-16,0.174
2016-01-17,0.2
2016-01-18,0.21
2016-01-19,0.345
2016-01-20,0.135
2016-01-21,0.146
2016-01-22,0.105
2016-01-23,0.283
2016-01-24,0.151
2016-01-25,0.186
2016-01-26,0.182
2016-01-27,0.263
2016-01-28,0.158
2016-01-29,0.23
2016-01-30,0.182
2016-01-31,0.532
2016-02-01,0.532
2016-02-02,0.261
2016-02-03,0.292
2016-02-04,0.331
2016-02-05,0.198
2016-02-06,0.215
2016-02-07,0.348
2016-02-08,0.234
2016-02-09,0.095
2016-02-10,0.055
2016-02-11,0.019
2016-02-12,0.062
2016-02-13,0.116
2016-02-14,0.281
2016-02-15,0.248
2016-02-16,0.303
2016-02-17,0.173
2016-02-18,0.558
2016-02-19,0.392
2016-02-20,0.421
2016-02-21,0.353
2016-02-22,0.57
2016-02-23,0.597
2016-02-24,0.454
2016-02-25,0.513
2016-02-26,0.438
2016-02-27,0.467
2016-02-28,0.619
2016-02-29,0.687
2016-03-01,1.119
2016-03-02,1.034
2016-03-03,0.636
2016-03-04,0.9
2016-03-05,0.654
2016-03-06,1.15
2016-03-07,1.153
2016-03-08,0.829
2016-03-09,0.813
2016-03-10,0.644
2016-03-11,0.769
2016-03-12,1.06
2016-03-13,1.369
2016-03-14,1.638
2016-03-15,1.472
2016-03-16,2.951
2016-03-17,2.901
2016-03-18,2.053
2016-03-19,2.057
2016-03-20,1.432
2016-03-21,1.263
2016-03-22,1.727
2016-03-23,2.572
2016-03-24,2.073
2016-03-25,2.57
2016-03-26,2.554
2016-03-27,1.433
2016-03-28,1.702
2016-03-29,1.625
2016-03-30,1.256
2016-03-31,0.998
2016-04-01,1.089
2016-04-02,1.212
2016-04-03,1.338
2016-04-04,1.437
2016-04-05,2.233
2016-04-06,2.401
2016-04-07,1.714
2016-04-08,1.223
2016-04-09,0.722
2016-04-10,0.82
2016-04-11,0.919
2016-04-12,1.236
2016-04-13,1.403
2016-04-14,1.352
2016-04-15,2.03
2016-04-16,2.289
2016-04-17,1.786
2016-04-18,1.255
2016-04-19,1.119
2016-04-20,1.004
2016-04-21,0.707
2016-04-22,0.309
2016-04-23,0.275
2016-04-24,0.601
2016-04-25,0.871
2016-04-26,0.754
2016-04-27,0.486
2016-04-28,1.029
2016-04-29,1.038
2016-04-30,1.546
2016-05-01,1.428
2016-05-02,1.332
2016-05-03,0.936
2016-05-04,0.757
2016-05-05,0.397
2016-05-06,0.396
2016-05-07,0.14
2016-05-08,0.276
2016-05-09,0.204
2016-05-10,1.599
2016-05-11,1.575
2016-05-12,1.291
2016-05-13,1.205
2016-05-14,0.867
2016-05-15,0.822
2016-05-16,1.032
2016-05-17,0.988
2016-05-18,1.04
2016-05-19,1.318
2016-05-20,1.593
2016-05-21,2.073
2016-05-22,2.756
2016-05-23,3.034
2016-05-24,4.48
2016-05-25,4.758
2016-05-26,5.428
2016-05-27,7.441
2016-05-28,8.102
2016-05-29,6.392
