time,etof
2016-01-01,0.753
2016-01-02,0.753
2016-01-03,0.753
2016-01-04,0.753
2016-01-05,0.753
2016-01-06,0.753
2016-01-07,0.753
2016-01-08,0.753
2016-01-09,0.753
2016-01-10,0.753
2016-01-11,0.753
2016-01-12,0.753
2016-01-13,0.753
2016-01-14,0.753
2016-01-15,0.753
2016-01-16,0.753
2016-01-17,0.753
2016-01-18,0.753
2016-01-19,0.753
2016-01-20,0.753
2016-01-21,0.753
2016-01-22,0.753
2016-01-23,0.753
2016-01-24,0.753
2016-01-25,0.753
2016-01-26,0.753
2016-01-27,0.753
2016-01-28,0.75
2016-01-29,0.746
2016-01-30,0.742
2016-01-31,0.739
2016-02-01,0.735
2016-02-02,0.731
2016-02-03,0.728
2016-02-04,0.724
2016-02-05,0.72
2016-02-06,0.717
2016-02-07,0.713
2016-02-08,0.709
2016-02-09,0.706
2016-02-10,0.702
2016-02-11,0.698
2016-02-12,0.694
2016-02-13,0.691
2016-02-14,0.687
2016-02-15,0.683
2016-02-16,0.68
2016-02-17,0.676
2016-02-18,0.672
2016-02-19,0.669
2016-02-20,0.665
2016-02-21,0.675
2016-02-22,0.685
2016-02-23,0.695
2016-02-24,0.705
2016-02-25,0.715
2016-02-26,0.724
2016-02-27,0.734
2016-02-28,0.744
2016-02-29,0.754
2016-03-01,0.764
2016-03-02,0.774
2016-03-03,0.784
2016-03-04,0.794
2016-03-05,0.804
2016-03-06,0.814
2016-03-07,0.824
2016-03-08,0.833
2016-03-09,0.843
2016-03-10,0.853
2016-03-11,0.863
2016-03-12,0.873
2016-03-13,0.883
2016-03-14,0.893
2016-03-15,0.903
2016-03-16,0.907
2016-03-17,0.912
2016-03-18,0.917
2016-03-19,0.921
2016-03-20,0.926
2016-03-21,0.93
2016-03-22,0.935
2016-03-23,0.94
2016-03-24,0.93
2016-03-25,0.92
2016-03-26,0.911
2016-03-27,0.901
2016-03-28,0.891
2016-03-29,0.882
2016-03-30,0.872
2016-03-31,0.863
2016-04-01,0.848
2016-04-02,0.834
2016-04-03,0.82
2016-04-04,0.806
2016-04-05,0.792
2016-04-06,0.778
2016-04-07,0.764
2016-04-08,0.75
2016-04-09,0.749
2016-04-10,0.748
2016-04-11,0.747
2016-04-12,0.745
