time,etof
2016-01-01,0.567
2016-01-02,0.567
2016-01-03,0.567
2016-01-04,0.567
2016-01-05,0.567
2016-01-06,0.567
2016-01-07,0.567
2016-01-08,0.567
2016-01-09,0.567
2016-01-10,0.567
2016-01-11,0.567
2016-01-12,0.567
2016-01-13,0.567
2016-01-14,0.567
2016-01-15,0.567
2016-01-16,0.567
2016-01-17,0.567
2016-01-18,0.567
2016-01-19,0.567
2016-01-20,0.567
2016-01-21,0.567
2016-01-22,0.567
2016-01-23,0.567
2016-01-24,0.567
2016-01-25,0.567
2016-01-26,0.567
2016-01-27,0.567
2016-01-28,0.583
2016-01-29,0.599
2016-01-30,0.615
2016-01-31,0.631
2016-02-01,0.647
2016-02-02,0.662
2016-02-03,0.678
2016-02-04,0.694
2016-02-05,0.71
2016-02-06,0.726
2016-02-07,0.742
2016-02-08,0.758
2016-02-09,0.774
2016-02-10,0.79
2016-02-11,0.806
2016-02-12,0.822
2016-02-13,0.837
2016-02-14,0.853
2016-02-15,0.869
2016-02-16,0.885
2016-02-17,0.901
2016-02-18,0.917
2016-02-19,0.933
2016-02-20,0.949
2016-02-21,0.948
2016-02-22,0.948
2016-02-23,0.948
2016-02-24,0.947
2016-02-25,0.947
2016-02-26,0.946
2016-02-27,0.946
2016-02-28,0.945
2016-02-29,0.945
2016-03-01,0.945
2016-03-02,0.944
2016-03-03,0.944
2016-03-04,0.943
2016-03-05,0.943
2016-03-06,0.943
2016-03-07,0.942
2016-03-08,0.942
2016-03-09,0.941
2016-03-10,0.941
2016-03-11,0.94
2016-03-12,0.94
2016-03-13,0.94
2016-03-14,0.939
2016-03-15,0.939
2016-03-16,0.937
2016-03-17,0.934
2016-03-18,0.932
2016-03-19,0.93
2016-03-20,0.928
2016-03-21,0.926
2016-03-22,0.924
2016-03-23,0.922
2016-03-24,0.924
2016-03-25,0.926
2016-03-26,0.928
2016-03-27,0.93
2016-03-28,0.932
2016-03-29,0.934
2016-03-30,0.936
2016-03-31,0.938
2016-04-01,0.94
2016-04-02,0.943
2016-04-03,0.945
2016-04-04,0.947
2016-04-05,0.949
2016-04-06,0.951
2016-04-07,0.953
2016-04-08,0.955
2016-04-09,0.957
2016-04-10,0.959
2016-04-11,0.962
2016-04-12,0.964
2016-04-13,0.966
2016-04-14,0.968
2016-04-15,0.97
2016-04-16,0.972
2016-04-17,0.974
2016-04-18,0.976
2016-04-19,0.978
2016-04-20,0.98
2016-04-21,0.983
2016-04-22,0.985
2016-04-23,0.987
2016-04-24,0.989
2016-04-25,0.985
2016-04-26,0.981
2016-04-27,0.977
2016-04-28,0.973
2016-04-29,0.969
2016-04-30,0.965
2016-05-01,0.961
2016-05-02,0.957
2016-05-03,0.95
2016-05-04,0.944
2016-05-05,0.938
2016-05-06,0.932
2016-05-07,0.925
2016-05-08,0.919
2016-05-09,0.913
2016-05-10,0.906
2016-05-11,0.902
2016-05-12,0.897
2016-05-13,0.892
2016-05-14,0.887
2016-05-15,0.883
2016-05-16,0.878
2016-05-17,0.873
2016-05-18,0.868
2016-05-19,0.886
2016-05-20,0.904
2016-05-21,0.923
2016-05-22,0.941
2016-05-23,0.959
2016-05-24,0.977
2016-05-25,0.995
2016-05-26,1.013
2016-05-27,1.0
2016-05-28,0.987
2016-05-29,0.973
2016-05-30,0.96
2016-05-31,0.947
2016-06-01,0.933
2016-06-02,0.92
2016-06-03,0.906
2016-06-04,0.893
2016-06-05,0.88
2016-06-06,0.866
2016-06-07,0.853
2016-06-08,0.84
2016-06-09,0.826
2016-06-10,0.813
2016-06-11,0.8
2016-06-12,0.815
2016-06-13,0.831
2016-06-14,0.847
2016-06-15,0.863
2016-06-16,0.878
2016-06-17,0.894
2016-06-18,0.91
2016-06-19,0.926
2016-06-20,0.915
2016-06-21,0.905
2016-06-22,0.894
2016-06-23,0.883
2016-06-24,0.873
2016-06-25,0.862
2016-06-26,0.852
2016-06-27,0.841
2016-06-28,0.858
2016-06-29,0.874
2016-06-30,0.891
2016-07-01,0.907
2016-07-02,0.924
2016-07-03,0.94
2016-07-04,0.957
2016-07-05,0.973
2016-07-06,0.963
2016-07-07,0.952
2016-07-08,0.941
2016-07-09,0.931
2016-07-10,0.92
2016-07-11,0.91
2016-07-12,0.899
2016-07-13,0.888
2016-07-14,0.891
2016-07-15,0.893
2016-07-16,0.895
2016-07-17,0.897
2016-07-18,0.899
2016-07-19,0.901
2016-07-20,0.904
2016-07-21,0.906
2016-07-22,0.892
2016-07-23,0.878
2016-07-24,0.865
2016-07-25,0.851
2016-07-26,0.837
2016-07-27,0.823
2016-07-28,0.81
2016-07-29,0.796
2016-07-30,0.811
2016-07-31,0.827
2016-08-01,0.843
2016-08-02,0.858
2016-08-03,0.874
2016-08-04,0.889
2016-08-05,0.905
2016-08-06,0.92
2016-08-07,0.902
2016-08-08,0.883
2016-08-09,0.865
2016-08-10,0.846
2016-08-11,0.828
2016-08-12,0.809
2016-08-13,0.791
2016-08-14,0.772
2016-08-15,0.78
2016-08-16,0.787
2016-08-17,0.794
2016-08-18,0.802
2016-08-19,0.809
2016-08-20,0.817
2016-08-21,0.824
2016-08-22,0.831
2016-08-23,0.82
2016-08-24,0.808
2016-08-25,0.796
2016-08-26,0.785
2016-08-27,0.773
2016-08-28,0.762
2016-08-29,0.75
2016-08-30,0.738
2016-08-31,0.723
2016-09-01,0.708
2016-09-02,0.693
2016-09-03,0.678
2016-09-04,0.663
2016-09-05,0.648
2016-09-06,0.633
2016-09-07,0.618
2016-09-08,0.641
2016-09-09,0.663
2016-09-10,0.685
2016-09-11,0.707
2016-09-12,0.73
2016-09-13,0.752
2016-09-14,0.774
2016-09-15,0.796
2016-09-16,0.783
2016-09-17,0.769
2016-09-18,0.756
2016-09-19,0.742
2016-09-20,0.728
2016-09-21,0.715
2016-09-22,0.701
2016-09-23,0.688
2016-09-24,0.695
2016-09-25,0.703
2016-09-26,0.711
2016-09-27,0.718
2016-09-28,0.726
2016-09-29,0.733
2016-09-30,0.741
2016-10-01,0.749
2016-10-02,0.738
2016-10-03,0.727
2016-10-04,0.716
2016-10-05,0.706
2016-10-06,0.695
2016-10-07,0.684
2016-10-08,0.673
2016-10-09,0.663
2016-10-10,0.656
2016-10-11,0.649
2016-10-12,0.643
