time,et
2016-01-01,0.964
2016-01-02,1.606
2016-01-03,1.82
2016-01-04,0.964
2016-01-05,0.856
2016-01-06,0.964
2016-01-07,0.749
2016-01-08,0.856
2016-01-09,1.499
2016-01-10,1.071
2016-01-11,1.285
2016-01-12,1.392
2016-01-13,1.927
2016-01-14,0.964
2016-01-15,1.178
2016-01-16,1.392
2016-01-17,0.856
2016-01-18,1.499
2016-01-19,0.749
2016-01-20,1.285
2016-01-21,1.178
2016-01-22,1.071
2016-01-23,1.392
2016-01-24,1.071
2016-01-25,1.285
2016-01-26,1.392
2016-01-27,1.285
2016-01-28,0.856
2016-01-29,0.964
2016-01-30,1.392
2016-01-31,2.355
2016-02-01,4.013
2016-02-02,2.709
2016-02-03,3.01
2016-02-04,2.408
2016-02-05,2.007
2016-02-06,2.308
2016-02-07,2.207
2016-02-08,2.609
2016-02-09,2.709
2016-02-10,1.906
2016-02-11,1.806
2016-02-12,1.806
2016-02-13,1.429
2016-02-14,2.26
2016-02-15,1.608
2016-02-16,1.667
2016-02-17,1.294
2016-02-18,1.933
2016-02-19,1.459
2016-02-20,2.457
2016-02-21,2.369
2016-02-22,1.773
2016-02-23,1.481
2016-02-24,1.617
2016-02-25,1.574
2016-02-26,1.62
2016-02-27,1.862
2016-02-28,2.317
2016-02-29,2.069
2016-03-01,3.347
2016-03-02,2.692
2016-03-03,1.845
2016-03-04,2.333
2016-03-05,1.908
2016-03-06,2.682
2016-03-07,1.671
2016-03-08,1.945
2016-03-09,2.446
2016-03-10,2.461
2016-03-11,2.08
2016-03-12,2.69
2016-03-13,2.005
2016-03-14,2.42
2016-03-15,3.347
2016-03-16,3.332
2016-03-17,3.07
2016-03-18,3.474
2016-03-19,3.214
2016-03-20,3.232
2016-03-21,2.544
2016-03-22,3.084
2016-03-23,3.345
2016-03-24,3.775
2016-03-25,3.945
2016-03-26,4.297
2016-03-27,3.462
2016-03-28,3.449
2016-03-29,3.618
2016-03-30,3.875
2016-03-31,3.951
2016-04-01,3.766
2016-04-02,3.603
2016-04-03,4.162
2016-04-04,4.726
2016-04-05,4.93
2016-04-06,4.402
2016-04-07,4.79
2016-04-08,3.794
2016-04-09,1.952
2016-04-10,1.68
2016-04-11,3.0
2016-04-12,3.767
2016-04-13,4.35
2016-04-14,4.179
2016-04-15,6.01
2016-04-16,4.79
2016-04-17,4.807
2016-04-18,4.537
2016-04-19,4.442
2016-04-20,4.956
2016-04-21,4.687
2016-04-22,3.12
2016-04-23,4.066
2016-04-24,4.577
2016-04-25,5.059
2016-04-26,4.335
2016-04-27,3.599
2016-04-28,5.009
2016-04-29,4.7
2016-04-30,6.755
2016-05-01,5.03
2016-05-02,4.98
2016-05-03,4.702
2016-05-04,4.779
2016-05-05,3.972
2016-05-06,2.642
2016-05-07,2.108
2016-05-08,2.804
2016-05-09,4.37
2016-05-10,5.405
2016-05-11,5.433
2016-05-12,5.99
2016-05-13,5.047
2016-05-14,5.251
2016-05-15,5.904
2016-05-16,6.833
2016-05-17,7.591
2016-05-18,7.538
2016-05-19,5.842
2016-05-20,4.755
2016-05-21,3.664
2016-05-22,5.047
2016-05-23,4.412
2016-05-24,4.973
2016-05-25,5.996
2016-05-26,6.376
2016-05-27,6.235
2016-05-28,6.536
2016-05-29,6.918
2016-05-30,7.035
2016-05-31,7.406
2016-06-01,6.931
2016-06-02,7.041
2016-06-03,6.985
2016-06-04,6.439
2016-06-05,7.356
2016-06-06,6.654
2016-06-07,6.122
2016-06-08,5.755
2016-06-09,5.394
2016-06-10,5.736
2016-06-11,5.456
2016-06-12,6.244
2016-06-13,5.508
2016-06-14,5.009
2016-06-15,4.518
2016-06-16,4.623
2016-06-17,4.288
2016-06-18,4.751
2016-06-19,5.133
2016-06-20,6.354
2016-06-21,6.924
2016-06-22,6.567
2016-06-23,6.638
2016-06-24,6.34
2016-06-25,7.301
2016-06-26,7.754
2016-06-27,7.15
2016-06-28,6.992
2016-06-29,6.7
2016-06-30,6.452
2016-07-01,6.434
2016-07-02,6.229
2016-07-03,6.792
2016-07-04,6.728
2016-07-05,6.402
2016-07-06,5.885
2016-07-07,5.605
2016-07-08,6.09
2016-07-09,5.283
2016-07-10,5.76
2016-07-11,6.451
2016-07-12,6.1
2016-07-13,6.483
2016-07-14,5.69
2016-07-15,5.415
2016-07-16,4.889
2016-07-17,4.855
2016-07-18,4.381
2016-07-19,4.784
2016-07-20,5.0
2016-07-21,5.092
2016-07-22,5.952
2016-07-23,6.952
2016-07-24,6.066
2016-07-25,5.754
2016-07-26,6.38
2016-07-27,7.022
2016-07-28,7.47
2016-07-29,7.432
2016-07-30,6.599
2016-07-31,5.961
2016-08-01,5.642
2016-08-02,6.108
2016-08-03,6.738
2016-08-04,5.908
2016-08-05,5.287
2016-08-06,5.685
2016-08-07,5.493
2016-08-08,5.67
2016-08-09,5.141
2016-08-10,4.832
2016-08-11,4.933
2016-08-12,5.09
2016-08-13,5.108
2016-08-14,5.183
2016-08-15,5.613
2016-08-16,5.33
2016-08-17,5.412
2016-08-18,4.761
2016-08-19,5.136
2016-08-20,5.512
2016-08-21,5.3
2016-08-22,5.235
2016-08-23,5.391
2016-08-24,5.865
2016-08-25,5.313
2016-08-26,4.479
2016-08-27,4.375
2016-08-28,4.413
2016-08-29,5.016
2016-08-30,4.908
2016-08-31,4.909
2016-09-01,4.464
2016-09-02,4.592
2016-09-03,4.219
2016-09-04,3.634
2016-09-05,4.473
2016-09-06,4.74
2016-09-07,4.865
2016-09-08,4.707
2016-09-09,4.683
2016-09-10,5.077
2016-09-11,4.29
2016-09-12,3.373
2016-09-13,2.74
2016-09-14,3.27
2016-09-15,3.728
2016-09-16,3.999
2016-09-17,4.303
2016-09-18,3.825
2016-09-19,4.513
2016-09-20,3.718
2016-09-21,2.996
2016-09-22,3.232
2016-09-23,3.907
2016-09-24,3.634
2016-09-25,2.81
2016-09-26,3.484
2016-09-27,3.72
2016-09-28,3.769
2016-09-29,3.448
2016-09-30,3.313
2016-10-01,3.161
2016-10-02,2.919
2016-10-03,1.189
2016-10-04,2.497
2016-10-05,3.009
2016-10-06,3.32
2016-10-07,2.721
2016-10-08,2.45
2016-10-09,2.695
2016-10-10,2.368
2016-10-11,2.072
2016-10-12,2.381
2016-10-13,1.674
2016-10-14,1.058
2016-10-15,1.696
2016-10-16,0.835
2016-10-17,1.711
2016-10-18,2.328
2016-10-19,2.745
2016-10-20,2.063
2016-10-21,2.068
2016-10-22,2.211
2016-10-23,1.939
2016-10-24,2.152
2016-10-25,1.53
2016-10-26,1.952
2016-10-27,0.839
2016-10-28,0.771
2016-10-29,1.405
2016-10-30,1.198
2016-10-31,1.342
2016-11-01,1.483
2016-11-02,1.558
2016-11-03,1.602
2016-11-04,1.537
2016-11-05,1.781
2016-11-06,1.258
2016-11-07,1.27
2016-11-08,1.275
2016-11-09,1.528
