time,et
2016-01-01,0.823
2016-01-02,0.757
2016-01-03,0.659
2016-01-04,0.461
2016-01-05,0.329
2016-01-06,0.395
2016-01-07,0.395
2016-01-08,0.494
2016-01-09,0.428
2016-01-10,0.362
2016-01-11,0.691
2016-01-12,0.922
2016-01-13,0.691
2016-01-14,0.527
2016-01-15,0.395
2016-01-16,0.494
2016-01-17,0.724
2016-01-18,0.527
2016-01-19,0.593
2016-01-20,0.659
2016-01-21,1.35
2016-01-22,0.922
2016-01-23,0.593
2016-01-24,0.659
2016-01-25,0.889
2016-01-26,1.251
2016-01-27,1.152
2016-01-28,0.889
2016-01-29,1.087
2016-01-30,0.593
2016-01-31,0.988
2016-02-01,2.535
2016-02-02,1.468
2016-02-03,1.201
2016-02-04,1.634
2016-02-05,1.501
2016-02-06,1.434
2016-02-07,1.634
2016-02-08,1.968
2016-02-09,2.074
2016-02-10,1.494
2016-02-11,1.057
2016-02-12,1.074
2016-02-13,1.152
2016-02-14,1.474
2016-02-15,1.725
2016-02-16,1.163
2016-02-17,1.191
2016-02-18,0.887
2016-02-19,0.996
2016-02-20,1.327
2016-02-21,1.757
2016-02-22,1.556
2016-02-23,1.495
2016-02-24,1.803
2016-02-25,1.61
2016-02-26,1.398
2016-02-27,1.447
2016-02-28,1.4
2016-02-29,1.396
2016-03-01,2.01
2016-03-02,1.965
2016-03-03,2.079
2016-03-04,1.886
2016-03-05,1.293
2016-03-06,0.911
2016-03-07,0.635
2016-03-08,1.696
2016-03-09,1.954
2016-03-10,2.339
2016-03-11,1.275
2016-03-12,1.537
2016-03-13,1.618
2016-03-14,1.574
2016-03-15,2.549
2016-03-16,3.159
2016-03-17,2.609
2016-03-18,2.441
2016-03-19,2.469
2016-03-20,2.721
2016-03-21,2.496
2016-03-22,2.119
2016-03-23,3.454
2016-03-24,3.883
2016-03-25,3.281
2016-03-26,2.959
2016-03-27,3.01
2016-03-28,1.592
2016-03-29,2.085
2016-03-30,1.682
2016-03-31,2.655
2016-04-01,2.677
2016-04-02,3.109
2016-04-03,3.387
2016-04-04,3.12
2016-04-05,3.638
2016-04-06,4.511
2016-04-07,1.595
2016-04-08,0.773
2016-04-09,1.782
2016-04-10,1.445
2016-04-11,2.051
2016-04-12,2.821
2016-04-13,2.833
2016-04-14,2.832
2016-04-15,3.009
2016-04-16,3.758
2016-04-17,3.547
2016-04-18,3.013
2016-04-19,3.124
2016-04-20,2.866
2016-04-21,2.697
2016-04-22,2.192
2016-04-23,2.112
2016-04-24,2.272
2016-04-25,1.655
2016-04-26,1.96
2016-04-27,2.072
2016-04-28,1.59
2016-04-29,2.051
2016-04-30,1.712
2016-05-01,2.048
2016-05-02,2.445
2016-05-03,2.654
2016-05-04,2.283
2016-05-05,1.467
2016-05-06,1.279
2016-05-07,1.585
2016-05-08,1.844
2016-05-09,2.156
2016-05-10,2.473
2016-05-11,2.692
2016-05-12,2.862
2016-05-13,2.828
2016-05-14,2.276
2016-05-15,1.978
2016-05-16,2.147
2016-05-17,2.476
2016-05-18,2.862
2016-05-19,2.879
2016-05-20,2.253
2016-05-21,1.942
2016-05-22,2.659
2016-05-23,2.573
2016-05-24,2.209
2016-05-25,2.006
2016-05-26,2.698
2016-05-27,2.948
2016-05-28,2.916
2016-05-29,2.479
2016-05-30,3.024
2016-05-31,2.873
2016-06-01,3.165
2016-06-02,4.034
2016-06-03,4.37
2016-06-04,4.405
2016-06-05,3.947
2016-06-06,3.543
2016-06-07,3.509
2016-06-08,3.536
2016-06-09,3.373
2016-06-10,3.591
2016-06-11,2.261
2016-06-12,2.865
2016-06-13,3.345
2016-06-14,3.569
2016-06-15,3.595
2016-06-16,3.824
2016-06-17,4.504
2016-06-18,4.654
2016-06-19,6.271
2016-06-20,6.397
2016-06-21,3.636
2016-06-22,4.343
2016-06-23,3.991
2016-06-24,3.973
2016-06-25,3.884
2016-06-26,4.515
2016-06-27,5.105
2016-06-28,5.091
2016-06-29,5.07
2016-06-30,4.823
2016-07-01,4.359
2016-07-02,4.662
2016-07-03,4.224
2016-07-04,4.372
2016-07-05,4.372
2016-07-06,3.953
2016-07-07,4.16
2016-07-08,4.223
2016-07-09,4.216
2016-07-10,4.142
2016-07-11,4.134
2016-07-12,3.995
2016-07-13,4.38
2016-07-14,4.371
2016-07-15,4.363
2016-07-16,4.16
2016-07-17,4.411
2016-07-18,4.118
2016-07-19,4.34
2016-07-20,4.747
2016-07-21,5.148
2016-07-22,4.98
2016-07-23,5.185
2016-07-24,4.468
2016-07-25,4.066
2016-07-26,4.424
2016-07-27,4.665
2016-07-28,4.345
2016-07-29,4.716
2016-07-30,4.256
2016-07-31,4.176
2016-08-01,4.101
2016-08-02,4.282
2016-08-03,3.958
2016-08-04,3.707
2016-08-05,3.91
2016-08-06,3.727
2016-08-07,3.796
2016-08-08,3.617
2016-08-09,3.561
2016-08-10,3.744
2016-08-11,3.409
2016-08-12,3.255
2016-08-13,3.909
2016-08-14,4.035
2016-08-15,4.213
2016-08-16,4.109
2016-08-17,3.951
2016-08-18,3.796
2016-08-19,3.602
2016-08-20,3.396
2016-08-21,3.41
2016-08-22,3.598
2016-08-23,3.49
2016-08-24,3.62
2016-08-25,3.502
2016-08-26,3.314
2016-08-27,3.147
2016-08-28,3.729
2016-08-29,3.805
2016-08-30,3.877
2016-08-31,4.126
2016-09-01,3.508
2016-09-02,3.344
2016-09-03,3.183
2016-09-04,2.795
2016-09-05,2.695
2016-09-06,2.889
2016-09-07,3.203
2016-09-08,2.865
2016-09-09,3.122
2016-09-10,3.322
2016-09-11,3.403
2016-09-12,2.717
2016-09-13,2.279
2016-09-14,2.621
2016-09-15,2.841
2016-09-16,2.821
2016-09-17,3.094
2016-09-18,4.465
2016-09-19,3.513
2016-09-20,1.43
2016-09-21,1.363
2016-09-22,1.974
2016-09-23,2.352
2016-09-24,3.169
2016-09-25,3.809
2016-09-26,3.946
2016-09-27,2.992
2016-09-28,2.646
2016-09-29,3.056
2016-09-30,2.767
2016-10-01,2.688
2016-10-02,2.014
2016-10-03,1.945
2016-10-04,2.038
2016-10-05,1.809
2016-10-06,2.145
2016-10-07,2.757
2016-10-08,2.943
2016-10-09,3.021
2016-10-10,2.657
2016-10-11,1.897
2016-10-12,1.686
2016-10-13,2.039
2016-10-14,2.028
2016-10-15,1.855
2016-10-16,1.536
2016-10-17,1.185
2016-10-18,1.617
2016-10-19,2.789
2016-10-20,2.547
2016-10-21,2.273
2016-10-22,2.374
2016-10-23,1.281
2016-10-24,0.688
2016-10-25,1.212
2016-10-26,1.307
2016-10-27,1.667
2016-10-28,1.458
2016-10-29,1.156
2016-10-30,0.985
2016-10-31,0.992
2016-11-01,1.234
2016-11-02,1.768
2016-11-03,2.309
2016-11-04,1.404
2016-11-05,1.657
2016-11-06,1.373
2016-11-07,1.26
2016-11-08,1.763
2016-11-09,2.218
2016-11-10,1.779
2016-11-11,1.07
2016-11-12,0.846
2016-11-13,0.793
2016-11-14,0.674
2016-11-15,0.765
2016-11-16,0.667
2016-11-17,0.842
2016-11-18,1.448
2016-11-19,1.322
2016-11-20,1.255
2016-11-21,0.811
2016-11-22,0.99
2016-11-23,1.205
2016-11-24,2.223
2016-11-25,1.625
2016-11-26,1.024
2016-11-27,0.512
2016-11-28,0.489
2016-11-29,0.933
2016-11-30,0.961
2016-12-01,0.551
2016-12-02,0.96
2016-12-03,1.225
2016-12-04,1.157
2016-12-05,0.788
2016-12-06,0.604
2016-12-07,0.569
2016-12-08,0.687
2016-12-09,0.76
2016-12-10,0.694
2016-12-11,0.855
2016-12-12,0.978
2016-12-13,0.993
2016-12-14,1.062
2016-12-15,1.596
2016-12-16,0.776
2016-12-17,1.119
2016-12-18,2.202
2016-12-19,3.472
2016-12-20,3.122
2016-12-21,1.725
2016-12-22,1.327
2016-12-23,1.285
2016-12-24,1.029
2016-12-25,1.497
2016-12-26,2.331
2016-12-27,3.336
2016-12-28,3.811
2016-12-29,3.941
2016-12-30,1.399
2016-12-31,0.656
2017-01-01,1.288
2017-01-02,1.112
2017-01-03,1.301
2017-01-04,1.47
2017-01-05,0.647
2017-01-06,1.641
2017-01-07,2.336
2017-01-08,3.13
2017-01-09,0.781
2017-01-10,1.06
2017-01-11,0.687
2017-01-12,0.782
2017-01-13,0.856
2017-01-14,0.969
2017-01-15,0.996
2017-01-16,0.751
2017-01-17,0.807
2017-01-18,0.841
2017-01-19,0.875
2017-01-20,0.555
2017-01-21,0.943
2017-01-22,0.434
2017-01-23,0.562
2017-01-24,0.813
2017-01-25,0.899
2017-01-26,1.425
2017-01-27,2.367
2017-01-28,3.367
2017-01-29,3.402
2017-01-30,3.083
2017-01-31,2.091
2017-02-01,2.252
2017-02-02,1.774
2017-02-03,1.233
2017-02-04,1.539
2017-02-05,1.23
2017-02-06,0.768
2017-02-07,0.997
2017-02-08,1.761
2017-02-09,2.447
2017-02-10,2.062
2017-02-11,0.992
2017-02-12,2.133
2017-02-13,2.283
2017-02-14,1.672
2017-02-15,2.961
2017-02-16,2.275
2017-02-17,0.984
2017-02-18,1.21
2017-02-19,0.831
2017-02-20,1.207
2017-02-21,2.185
2017-02-22,1.656
2017-02-23,1.879
2017-02-24,1.952
2017-02-25,1.949
2017-02-26,1.048
2017-02-27,0.748
2017-02-28,1.569
2017-03-01,2.765
2017-03-02,3.955
2017-03-03,3.578
2017-03-04,2.605
2017-03-05,1.115
2017-03-06,2.079
2017-03-07,3.095
2017-03-08,3.207
2017-03-09,2.63
2017-03-10,2.737
2017-03-11,2.327
2017-03-12,2.667
2017-03-13,2.743
2017-03-14,2.748
2017-03-15,2.43
2017-03-16,2.391
2017-03-17,2.41
2017-03-18,2.485
2017-03-19,2.679
2017-03-20,1.877
2017-03-21,1.3
2017-03-22,1.19
2017-03-23,1.678
2017-03-24,2.113
2017-03-25,1.885
2017-03-26,2.021
2017-03-27,1.912
2017-03-28,2.608
2017-03-29,3.189
2017-03-30,2.581
2017-03-31,2.357
2017-04-01,2.58
2017-04-02,2.935
2017-04-03,2.507
2017-04-04,2.935
2017-04-05,3.71
2017-04-06,3.41
2017-04-07,3.171
2017-04-08,2.09
2017-04-09,2.535
2017-04-10,3.558
2017-04-11,3.236
2017-04-12,3.342
2017-04-13,2.715
2017-04-14,2.891
2017-04-15,3.519
2017-04-16,3.504
2017-04-17,3.415
2017-04-18,3.326
2017-04-19,3.385
2017-04-20,3.81
2017-04-21,4.669
2017-04-22,4.358
2017-04-23,3.833
2017-04-24,3.159
2017-04-25,2.709
2017-04-26,3.68
2017-04-27,3.302
2017-04-28,3.905
2017-04-29,4.776
2017-04-30,4.397
2017-05-01,3.907
2017-05-02,3.857
2017-05-03,3.678
2017-05-04,3.886
2017-05-05,2.926
2017-05-06,1.305
2017-05-07,0.917
2017-05-08,2.761
2017-05-09,2.573
2017-05-10,2.384
2017-05-11,3.057
2017-05-12,3.402
2017-05-13,3.214
2017-05-14,2.956
2017-05-15,2.158
2017-05-16,2.233
2017-05-17,2.513
2017-05-18,3.476
2017-05-19,4.651
2017-05-20,5.148
2017-05-21,5.028
2017-05-22,4.355
2017-05-23,4.647
2017-05-24,3.689
2017-05-25,3.283
2017-05-26,3.294
2017-05-27,3.446
2017-05-28,3.811
2017-05-29,3.824
2017-05-30,3.624
2017-05-31,2.781
2017-06-01,3.396
2017-06-02,4.423
2017-06-03,4.13
2017-06-04,3.985
2017-06-05,3.774
2017-06-06,3.568
2017-06-07,3.499
2017-06-08,3.56
2017-06-09,3.616
2017-06-10,2.61
2017-06-11,2.373
2017-06-12,3.096
2017-06-13,3.495
2017-06-14,3.702
2017-06-15,3.896
2017-06-16,4.022
2017-06-17,3.82
2017-06-18,3.468
2017-06-19,3.574
2017-06-20,3.564
2017-06-21,3.404
2017-06-22,2.726
2017-06-23,2.469
2017-06-24,2.614
2017-06-25,3.136
2017-06-26,3.477
2017-06-27,3.014
2017-06-28,2.404
2017-06-29,2.247
2017-06-30,2.273
2017-07-01,2.391
2017-07-02,2.665
2017-07-03,3.035
2017-07-04,3.158
2017-07-05,2.711
2017-07-06,3.442
2017-07-07,3.492
2017-07-08,3.589
2017-07-09,3.383
2017-07-10,3.73
2017-07-11,3.454
2017-07-12,3.431
2017-07-13,3.513
2017-07-14,3.379
2017-07-15,3.45
2017-07-16,3.316
2017-07-17,2.944
2017-07-18,2.68
2017-07-19,2.655
2017-07-20,2.806
2017-07-21,2.793
2017-07-22,2.692
2017-07-23,2.59
2017-07-24,2.182
2017-07-25,1.285
2017-07-26,2.145
2017-07-27,2.251
2017-07-28,1.986
2017-07-29,2.03
2017-07-30,2.037
2017-07-31,2.396
2017-08-01,2.3
2017-08-02,1.994
2017-08-03,2.296
2017-08-04,2.572
2017-08-05,2.651
2017-08-06,2.448
2017-08-07,2.536
2017-08-08,2.621
2017-08-09,2.662
2017-08-10,2.505
2017-08-11,2.39
2017-08-12,2.468
2017-08-13,2.467
2017-08-14,2.427
2017-08-15,1.923
2017-08-16,2.305
2017-08-17,2.356
2017-08-18,2.542
2017-08-19,2.592
2017-08-20,2.787
2017-08-21,2.886
2017-08-22,2.864
2017-08-23,2.497
2017-08-24,2.289
2017-08-25,2.413
2017-08-26,2.752
2017-08-27,2.937
2017-08-28,3.064
2017-08-29,2.93
2017-08-30,3.137
2017-08-31,2.725
2017-09-01,3.551
2017-09-02,3.246
2017-09-03,2.96
2017-09-04,2.231
2017-09-05,3.108
2017-09-06,3.374
2017-09-07,2.831
2017-09-08,2.464
2017-09-09,2.793
2017-09-10,3.161
2017-09-11,3.465
2017-09-12,2.604
2017-09-13,2.165
2017-09-14,1.788
2017-09-15,1.946
2017-09-16,1.957
2017-09-17,1.92
2017-09-18,2.063
2017-09-19,2.067
2017-09-20,1.853
2017-09-21,1.013
2017-09-22,1.572
2017-09-23,1.579
2017-09-24,1.981
2017-09-25,2.053
2017-09-26,1.893
2017-09-27,1.776
2017-09-28,1.662
2017-09-29,2.009
2017-09-30,1.822
2017-10-01,1.71
2017-10-02,1.446
2017-10-03,1.397
2017-10-04,1.576
2017-10-05,1.722
2017-10-06,2.031
2017-10-07,2.47
2017-10-08,2.018
2017-10-09,2.1
2017-10-10,1.789
2017-10-11,1.569
2017-10-12,1.187
2017-10-13,1.201
2017-10-14,1.335
2017-10-15,1.814
2017-10-16,1.462
2017-10-17,1.519
2017-10-18,1.351
2017-10-19,0.919
2017-10-20,0.583
2017-10-21,0.934
2017-10-22,1.473
2017-10-23,1.864
2017-10-24,1.75
2017-10-25,1.608
2017-10-26,1.57
2017-10-27,1.226
2017-10-28,1.371
2017-10-29,1.326
2017-10-30,1.007
2017-10-31,0.853
2017-11-01,1.251
2017-11-02,1.169
2017-11-03,1.237
2017-11-04,1.542
2017-11-05,1.497
2017-11-06,1.767
2017-11-07,1.576
2017-11-08,1.79
2017-11-09,1.867
2017-11-10,1.646
2017-11-11,1.575
2017-11-12,1.699
2017-11-13,1.805
2017-11-14,1.951
2017-11-15,1.681
2017-11-16,2.011
2017-11-17,1.096
2017-11-18,1.401
2017-11-19,1.482
2017-11-20,1.457
2017-11-21,1.532
2017-11-22,1.781
2017-11-23,1.37
2017-11-24,0.897
2017-11-25,0.922
2017-11-26,0.821
2017-11-27,0.675
2017-11-28,0.992
2017-11-29,1.277
2017-11-30,1.081
2017-12-01,1.219
2017-12-02,1.599
2017-12-03,1.19
2017-12-04,1.496
2017-12-05,2.052
2017-12-06,2.171
2017-12-07,2.413
2017-12-08,1.598
2017-12-09,1.709
2017-12-10,1.539
2017-12-11,0.88
2017-12-12,1.184
2017-12-13,0.893
2017-12-14,0.907
2017-12-15,0.895
2017-12-16,0.551
2017-12-17,0.696
2017-12-18,0.484
2017-12-19,0.404
2017-12-20,0.357
2017-12-21,0.354
2017-12-22,0.374
2017-12-23,0.194
2017-12-24,0.183
2017-12-25,0.103
2017-12-26,0.073
2017-12-27,0.029
2017-12-28,0.184
2017-12-29,0.328
2017-12-30,0.429
2017-12-31,0.28
2018-01-01,0.417
2018-01-02,0.522
2018-01-03,0.666
2018-01-04,0.757
2018-01-05,0.773
2018-01-06,0.789
2018-01-07,0.658
2018-01-08,0.746
2018-01-09,0.646
2018-01-10,0.465
2018-01-11,0.908
2018-01-12,1.005
2018-01-13,1.831
2018-01-14,1.3
2018-01-15,0.819
2018-01-16,0.888
2018-01-17,1.031
2018-01-18,1.134
2018-01-19,0.636
2018-01-20,0.666
2018-01-21,0.686
2018-01-22,1.057
2018-01-23,1.339
2018-01-24,1.171
2018-01-25,0.782
2018-01-26,0.729
2018-01-27,1.263
2018-01-28,1.944
2018-01-29,1.951
2018-01-30,1.256
2018-01-31,0.865
2018-02-01,1.099
2018-02-02,1.3
2018-02-03,1.195
2018-02-04,1.408
2018-02-05,1.247
2018-02-06,1.283
2018-02-07,2.84
2018-02-08,2.853
2018-02-09,2.392
2018-02-10,1.718
2018-02-11,2.431
2018-02-12,1.136
2018-02-13,2.249
2018-02-14,2.057
2018-02-15,2.24
2018-02-16,3.166
2018-02-17,3.159
2018-02-18,3.06
2018-02-19,1.573
2018-02-20,2.308
2018-02-21,2.027
2018-02-22,1.655
2018-02-23,1.926
2018-02-24,2.929
2018-02-25,3.197
2018-02-26,2.825
2018-02-27,1.546
2018-02-28,2.178
2018-03-01,2.358
2018-03-02,1.992
2018-03-03,1.32
2018-03-04,1.882
2018-03-05,3.047
2018-03-06,3.23
2018-03-07,2.116
2018-03-08,2.543
2018-03-09,1.854
2018-03-10,0.43
2018-03-11,1.365
2018-03-12,2.466
2018-03-13,1.873
2018-03-14,1.587
2018-03-15,1.977
2018-03-16,1.983
2018-03-17,1.637
2018-03-18,2.242
2018-03-19,3.634
2018-03-20,3.095
2018-03-21,3.007
2018-03-22,1.556
2018-03-23,3.648
2018-03-24,3.213
2018-03-25,3.087
2018-03-26,3.534
2018-03-27,4.581
2018-03-28,4.618
2018-03-29,4.245
2018-03-30,4.835
2018-03-31,4.545
2018-04-01,3.309
2018-04-02,2.911
2018-04-03,2.933
2018-04-04,2.939
2018-04-05,3.215
2018-04-06,2.837
2018-04-07,2.354
2018-04-08,2.807
2018-04-09,4.074
2018-04-10,3.27
2018-04-11,2.816
2018-04-12,2.12
2018-04-13,3.558
2018-04-14,3.751
2018-04-15,3.251
2018-04-16,2.134
2018-04-17,2.602
2018-04-18,2.964
2018-04-19,1.542
2018-04-20,2.502
2018-04-21,3.266
2018-04-22,3.276
2018-04-23,2.775
2018-04-24,2.544
2018-04-25,2.278
2018-04-26,2.154
2018-04-27,1.937
2018-04-28,1.931
2018-04-29,1.716
2018-04-30,1.377
2018-05-01,0.821
2018-05-02,0.584
2018-05-03,1.903
2018-05-04,2.671
2018-05-05,3.045
2018-05-06,2.746
2018-05-07,2.597
2018-05-08,2.481
2018-05-09,2.53
2018-05-10,2.536
2018-05-11,1.56
2018-05-12,1.634
2018-05-13,2.127
2018-05-14,2.212
2018-05-15,2.395
2018-05-16,2.535
2018-05-17,2.38
2018-05-18,2.319
2018-05-19,2.409
2018-05-20,2.396
2018-05-21,2.064
2018-05-22,2.365
2018-05-23,2.73
2018-05-24,2.217
2018-05-25,2.307
2018-05-26,2.227
2018-05-27,2.955
2018-05-28,3.35
2018-05-29,3.084
2018-05-30,2.996
2018-05-31,2.852
2018-06-01,3.251
2018-06-02,3.5
2018-06-03,3.687
2018-06-04,3.372
2018-06-05,3.008
2018-06-06,3.246
2018-06-07,3.211
2018-06-08,3.494
2018-06-09,3.612
2018-06-10,3.52
2018-06-11,3.583
2018-06-12,3.542
2018-06-13,3.651
2018-06-14,4.066
2018-06-15,2.721
2018-06-16,2.175
2018-06-17,2.183
2018-06-18,2.701
2018-06-19,2.864
2018-06-20,3.234
2018-06-21,3.349
2018-06-22,3.36
2018-06-23,2.791
2018-06-24,2.666
2018-06-25,2.628
2018-06-26,2.663
2018-06-27,2.526
2018-06-28,2.352
2018-06-29,1.974
2018-06-30,2.134
2018-07-01,2.551
2018-07-02,2.855
2018-07-03,2.929
2018-07-04,3.453
2018-07-05,4.131
2018-07-06,4.923
2018-07-07,5.151
2018-07-08,4.989
2018-07-09,3.864
2018-07-10,2.307
2018-07-11,3.591
2018-07-12,2.892
2018-07-13,3.661
2018-07-14,3.743
2018-07-15,3.553
2018-07-16,3.399
2018-07-17,3.351
2018-07-18,2.999
2018-07-19,3.206
2018-07-20,2.813
2018-07-21,3.014
2018-07-22,3.208
2018-07-23,3.63
2018-07-24,3.547
2018-07-25,3.643
2018-07-26,3.116
2018-07-27,3.339
2018-07-28,2.837
2018-07-29,2.967
2018-07-30,2.611
2018-07-31,2.77
2018-08-01,2.613
2018-08-02,2.566
2018-08-03,2.519
2018-08-04,2.615
2018-08-05,2.566
2018-08-06,2.757
2018-08-07,2.871
2018-08-08,2.648
2018-08-09,2.216
2018-08-10,2.494
2018-08-11,2.486
2018-08-12,2.429
2018-08-13,2.442
2018-08-14,2.576
2018-08-15,2.581
2018-08-16,2.535
2018-08-17,2.731
2018-08-18,2.839
2018-08-19,2.804
2018-08-20,2.913
2018-08-21,3.074
2018-08-22,3.137
2018-08-23,3.042
2018-08-24,2.888
2018-08-25,2.818
2018-08-26,2.8
2018-08-27,2.927
2018-08-28,2.706
2018-08-29,2.634
2018-08-30,2.836
2018-08-31,2.667
2018-09-01,2.435
2018-09-02,2.196
2018-09-03,1.931
2018-09-04,1.794
2018-09-05,1.872
2018-09-06,1.664
2018-09-07,1.75
2018-09-08,1.753
2018-09-09,2.065
2018-09-10,1.75
2018-09-11,1.521
2018-09-12,1.427
2018-09-13,1.466
2018-09-14,1.53
2018-09-15,1.593
2018-09-16,1.475
2018-09-17,1.587
2018-09-18,1.775
2018-09-19,1.819
2018-09-20,2.074
2018-09-21,2.283
2018-09-22,2.583
2018-09-23,2.674
2018-09-24,2.438
2018-09-25,2.703
2018-09-26,2.983
2018-09-27,3.178
2018-09-28,3.234
