time,et
2016-01-01,0.914
2016-01-02,0.99
2016-01-03,1.066
2016-01-04,0.762
2016-01-05,0.838
2016-01-06,0.99
2016-01-07,0.838
2016-01-08,0.609
2016-01-09,0.99
2016-01-10,0.762
2016-01-11,0.838
2016-01-12,0.914
2016-01-13,1.295
2016-01-14,0.914
2016-01-15,0.838
2016-01-16,0.838
2016-01-17,1.219
2016-01-18,0.838
2016-01-19,0.762
2016-01-20,0.838
2016-01-21,0.914
2016-01-22,1.142
2016-01-23,0.685
2016-01-24,0.838
2016-01-25,0.99
2016-01-26,0.914
2016-01-27,0.99
2016-01-28,1.142
2016-01-29,0.914
2016-01-30,0.533
2016-01-31,0.381
2016-02-01,2.812
2016-02-02,1.484
2016-02-03,1.328
2016-02-04,1.172
2016-02-05,1.172
2016-02-06,1.25
2016-02-07,1.241
2016-02-08,1.462
2016-02-09,1.603
2016-02-10,1.288
2016-02-11,1.052
2016-02-12,1.193
2016-02-13,1.554
2016-02-14,1.615
2016-02-15,1.529
2016-02-16,1.156
2016-02-17,1.003
2016-02-18,1.563
2016-02-19,1.409
2016-02-20,2.026
2016-02-21,2.009
2016-02-22,1.305
2016-02-23,1.035
2016-02-24,1.179
2016-02-25,1.115
2016-02-26,1.26
2016-02-27,1.336
2016-02-28,1.272
2016-02-29,1.349
2016-03-01,1.927
2016-03-02,1.864
2016-03-03,1.873
2016-03-04,2.098
2016-03-05,1.526
2016-03-06,1.825
2016-03-07,1.54
2016-03-08,1.547
2016-03-09,1.702
2016-03-10,2.37
2016-03-11,1.657
2016-03-12,1.627
2016-03-13,1.508
2016-03-14,1.984
2016-03-15,2.661
2016-03-16,2.917
2016-03-17,2.995
2016-03-18,3.229
2016-03-19,3.183
2016-03-20,3.047
2016-03-21,2.561
2016-03-22,3.044
2016-03-23,2.826
2016-03-24,3.035
2016-03-25,3.32
2016-03-26,3.185
2016-03-27,3.053
2016-03-28,2.529
2016-03-29,2.486
2016-03-30,2.597
2016-03-31,2.702
2016-04-01,2.984
2016-04-02,2.787
2016-04-03,2.736
2016-04-04,3.305
2016-04-05,3.377
2016-04-06,2.848
2016-04-07,3.051
2016-04-08,1.972
2016-04-09,1.558
2016-04-10,1.647
2016-04-11,1.91
2016-04-12,2.394
2016-04-13,1.941
2016-04-14,2.509
2016-04-15,2.342
2016-04-16,2.285
2016-04-17,2.385
2016-04-18,2.375
2016-04-19,2.363
2016-04-20,2.108
2016-04-21,2.377
2016-04-22,2.039
2016-04-23,2.024
2016-04-24,1.878
2016-04-25,1.448
2016-04-26,1.723
2016-04-27,1.942
2016-04-28,1.317
2016-04-29,1.747
2016-04-30,1.864
2016-05-01,1.548
2016-05-02,1.679
2016-05-03,1.706
2016-05-04,1.582
2016-05-05,1.297
2016-05-06,1.136
2016-05-07,0.859
2016-05-08,0.843
2016-05-09,1.124
2016-05-10,1.306
2016-05-11,1.339
2016-05-12,1.399
2016-05-13,1.514
2016-05-14,1.493
2016-05-15,1.356
2016-05-16,1.704
2016-05-17,1.918
2016-05-18,2.117
2016-05-19,2.142
2016-05-20,1.835
2016-05-21,1.613
2016-05-22,1.738
2016-05-23,1.859
2016-05-24,1.525
2016-05-25,1.554
2016-05-26,1.84
2016-05-27,1.944
2016-05-28,1.987
2016-05-29,2.027
2016-05-30,2.063
2016-05-31,2.096
2016-06-01,2.04
2016-06-02,2.018
2016-06-03,1.971
2016-06-04,1.808
2016-06-05,1.9
2016-06-06,1.831
2016-06-07,1.87
2016-06-08,1.716
2016-06-09,1.466
2016-06-10,1.485
2016-06-11,1.25
2016-06-12,1.213
2016-06-13,1.267
2016-06-14,1.329
2016-06-15,1.226
2016-06-16,1.16
2016-06-17,1.111
2016-06-18,1.284
2016-06-19,1.348
2016-06-20,1.562
2016-06-21,1.76
2016-06-22,1.807
2016-06-23,1.894
2016-06-24,1.769
2016-06-25,1.643
2016-06-26,1.788
2016-06-27,1.778
2016-06-28,1.65
2016-06-29,1.856
2016-06-30,1.519
2016-07-01,1.343
2016-07-02,1.285
2016-07-03,1.225
2016-07-04,1.178
2016-07-05,1.1
2016-07-06,1.008
2016-07-07,0.906
2016-07-08,0.948
2016-07-09,0.965
2016-07-10,0.969
2016-07-11,1.065
2016-07-12,1.152
2016-07-13,1.184
2016-07-14,1.158
2016-07-15,1.174
2016-07-16,1.182
2016-07-17,1.175
2016-07-18,1.076
2016-07-19,1.16
2016-07-20,1.184
2016-07-21,1.286
2016-07-22,1.437
2016-07-23,1.462
2016-07-24,1.269
2016-07-25,1.19
2016-07-26,1.188
2016-07-27,1.26
2016-07-28,1.257
2016-07-29,1.165
2016-07-30,1.219
2016-07-31,1.172
2016-08-01,1.102
2016-08-02,1.079
2016-08-03,1.111
2016-08-04,1.062
2016-08-05,0.973
2016-08-06,0.952
2016-08-07,1.023
2016-08-08,0.988
2016-08-09,0.98
2016-08-10,0.971
2016-08-11,0.933
2016-08-12,0.95
2016-08-13,1.037
2016-08-14,1.069
2016-08-15,1.029
2016-08-16,0.941
2016-08-17,0.904
2016-08-18,1.028
2016-08-19,1.035
2016-08-20,1.026
2016-08-21,0.96
2016-08-22,0.881
2016-08-23,0.972
2016-08-24,1.061
2016-08-25,1.063
2016-08-26,1.034
2016-08-27,1.076
2016-08-28,1.151
2016-08-29,1.446
2016-08-30,1.556
2016-08-31,1.533
2016-09-01,1.504
2016-09-02,1.487
2016-09-03,1.379
2016-09-04,1.254
2016-09-05,1.175
2016-09-06,1.282
2016-09-07,1.144
2016-09-08,1.203
2016-09-09,1.164
2016-09-10,1.106
2016-09-11,1.016
2016-09-12,0.879
2016-09-13,0.622
2016-09-14,0.659
2016-09-15,0.764
2016-09-16,0.872
2016-09-17,0.793
2016-09-18,0.642
2016-09-19,0.917
2016-09-20,0.605
2016-09-21,0.584
2016-09-22,0.552
2016-09-23,0.432
2016-09-24,0.359
2016-09-25,0.301
2016-09-26,0.4
2016-09-27,0.524
2016-09-28,0.582
2016-09-29,0.617
2016-09-30,0.69
2016-10-01,0.65
2016-10-02,0.738
2016-10-03,0.624
2016-10-04,0.571
2016-10-05,0.591
2016-10-06,0.55
2016-10-07,0.448
2016-10-08,0.357
2016-10-09,0.346
2016-10-10,0.396
2016-10-11,0.305
2016-10-12,0.342
2016-10-13,0.359
2016-10-14,0.372
2016-10-15,0.332
2016-10-16,0.359
2016-10-17,0.401
2016-10-18,0.582
2016-10-19,0.539
2016-10-20,0.655
2016-10-21,0.665
2016-10-22,0.776
2016-10-23,1.151
2016-10-24,0.741
2016-10-25,1.153
2016-10-26,1.178
