time,et
2016-01-01,0.48
2016-01-02,0.576
2016-01-03,0.672
2016-01-04,0.48
2016-01-05,0.24
2016-01-06,0.24
2016-01-07,0.384
2016-01-08,0.384
2016-01-09,0.288
2016-01-10,0.384
2016-01-11,0.432
2016-01-12,0.624
2016-01-13,0.479
2016-01-14,0.43
2016-01-15,0.477
2016-01-16,0.381
2016-01-17,0.238
2016-01-18,0.475
2016-01-19,0.474
2016-01-20,0.614
2016-01-21,0.944
2016-01-22,0.565
2016-01-23,0.47
2016-01-24,0.61
2016-01-25,0.749
2016-01-26,0.794
2016-01-27,0.746
2016-01-28,0.603
2016-01-29,0.369
2016-01-30,0.321
2016-01-31,0.91
2016-02-01,2.248
2016-02-02,1.049
2016-02-03,1.133
2016-02-04,1.036
2016-02-05,0.727
2016-02-06,1.047
2016-02-07,1.387
2016-02-08,1.6
2016-02-09,1.519
2016-02-10,1.26
2016-02-11,1.211
2016-02-12,1.591
2016-02-13,1.782
2016-02-14,2.684
2016-02-15,2.1
2016-02-16,1.726
2016-02-17,1.22
2016-02-18,1.058
2016-02-19,0.955
2016-02-20,1.443
2016-02-21,1.254
2016-02-22,0.931
2016-02-23,0.624
2016-02-24,0.531
2016-02-25,0.417
2016-02-26,0.329
2016-02-27,0.253
2016-02-28,0.209
2016-02-29,0.078
2016-03-01,0.134
2016-03-02,0.109
2016-03-03,0.07
2016-03-04,0.067
2016-03-05,0.06
2016-03-06,0.084
2016-03-07,0.059
2016-03-08,0.077
2016-03-09,0.07
2016-03-10,0.08
2016-03-11,0.038
2016-03-12,0.056
2016-03-13,0.059
2016-03-14,0.073
2016-03-15,0.125
2016-03-16,0.142
2016-03-17,0.375
2016-03-18,0.52
2016-03-19,0.767
2016-03-20,0.954
2016-03-21,0.787
2016-03-22,1.332
2016-03-23,1.814
2016-03-24,1.84
2016-03-25,1.82
2016-03-26,1.844
2016-03-27,1.468
2016-03-28,1.275
2016-03-29,1.391
2016-03-30,1.503
2016-03-31,1.613
2016-04-01,1.529
2016-04-02,1.703
2016-04-03,1.511
2016-04-04,1.754
2016-04-05,2.254
2016-04-06,2.245
2016-04-07,1.576
2016-04-08,1.112
2016-04-09,0.632
2016-04-10,0.309
2016-04-11,1.039
2016-04-12,0.982
2016-04-13,1.406
2016-04-14,1.279
2016-04-15,1.52
2016-04-16,1.659
2016-04-17,1.673
2016-04-18,1.868
2016-04-19,2.019
2016-04-20,2.032
2016-04-21,2.095
2016-04-22,1.164
2016-04-23,2.307
2016-04-24,2.367
2016-04-25,1.276
2016-04-26,1.268
2016-04-27,0.961
2016-04-28,1.626
2016-04-29,1.428
2016-04-30,2.44
2016-05-01,2.218
2016-05-02,2.118
2016-05-03,2.04
2016-05-04,1.701
2016-05-05,1.781
2016-05-06,1.108
2016-05-07,0.859
2016-05-08,1.569
2016-05-09,2.07
2016-05-10,2.349
2016-05-11,2.493
2016-05-12,2.37
2016-05-13,1.965
2016-05-14,2.143
2016-05-15,2.108
2016-05-16,2.114
2016-05-17,2.262
2016-05-18,1.966
2016-05-19,2.368
2016-05-20,2.12
2016-05-21,1.86
2016-05-22,2.306
2016-05-23,1.984
2016-05-24,2.606
2016-05-25,2.654
2016-05-26,2.812
2016-05-27,3.328
2016-05-28,3.447
2016-05-29,2.894
2016-05-30,3.157
2016-05-31,3.447
2016-06-01,2.977
2016-06-02,3.159
2016-06-03,3.544
2016-06-04,2.826
2016-06-05,2.811
2016-06-06,2.233
2016-06-07,2.342
2016-06-08,2.252
2016-06-09,2.055
2016-06-10,2.037
2016-06-11,1.981
2016-06-12,1.842
2016-06-13,1.584
2016-06-14,1.729
2016-06-15,1.63
2016-06-16,1.648
2016-06-17,1.269
2016-06-18,1.677
2016-06-19,1.741
2016-06-20,2.337
2016-06-21,2.725
2016-06-22,2.455
2016-06-23,2.468
2016-06-24,2.353
2016-06-25,2.748
2016-06-26,3.051
2016-06-27,2.808
2016-06-28,2.991
2016-06-29,2.655
2016-06-30,2.495
2016-07-01,2.408
2016-07-02,2.365
2016-07-03,2.567
2016-07-04,2.64
2016-07-05,2.71
2016-07-06,2.398
2016-07-07,2.522
2016-07-08,2.579
2016-07-09,2.351
2016-07-10,2.377
2016-07-11,2.444
2016-07-12,2.055
2016-07-13,2.034
2016-07-14,2.679
2016-07-15,2.468
2016-07-16,2.157
2016-07-17,2.037
2016-07-18,1.919
2016-07-19,1.899
2016-07-20,1.994
2016-07-21,1.784
2016-07-22,1.918
2016-07-23,2.467
2016-07-24,1.959
2016-07-25,1.772
2016-07-26,2.075
2016-07-27,2.133
2016-07-28,2.249
2016-07-29,2.248
2016-07-30,2.123
2016-07-31,1.988
2016-08-01,1.926
2016-08-02,2.104
2016-08-03,2.223
2016-08-04,1.903
2016-08-05,1.74
2016-08-06,1.887
2016-08-07,2.257
2016-08-08,2.218
2016-08-09,1.809
2016-08-10,1.619
2016-08-11,1.587
2016-08-12,1.631
2016-08-13,1.734
2016-08-14,1.689
2016-08-15,2.777
2016-08-16,2.593
2016-08-17,2.536
2016-08-18,2.123
2016-08-19,1.996
2016-08-20,1.903
2016-08-21,1.806
2016-08-22,1.586
2016-08-23,2.098
2016-08-24,2.31
2016-08-25,1.755
2016-08-26,1.293
2016-08-27,1.144
2016-08-28,1.136
2016-08-29,1.162
2016-08-30,1.093
2016-08-31,0.91
2016-09-01,0.814
2016-09-02,0.85
2016-09-03,0.571
2016-09-04,0.539
2016-09-05,0.701
2016-09-06,0.778
2016-09-07,0.68
2016-09-08,0.989
2016-09-09,1.06
2016-09-10,1.131
2016-09-11,1.025
2016-09-12,0.828
2016-09-13,0.787
2016-09-14,0.948
2016-09-15,1.111
2016-09-16,1.227
2016-09-17,1.411
2016-09-18,1.255
2016-09-19,1.691
2016-09-20,1.168
2016-09-21,0.918
2016-09-22,1.012
2016-09-23,1.244
2016-09-24,0.433
2016-09-25,0.609
2016-09-26,0.846
2016-09-27,1.046
2016-09-28,1.076
2016-09-29,1.104
2016-09-30,1.121
2016-10-01,1.194
2016-10-02,0.951
2016-10-03,0.596
2016-10-04,0.814
2016-10-05,0.96
2016-10-06,1.042
2016-10-07,1.15
2016-10-08,0.983
2016-10-09,0.81
2016-10-10,1.672
2016-10-11,1.163
2016-10-12,1.109
2016-10-13,0.956
2016-10-14,0.247
2016-10-15,0.447
2016-10-16,0.276
2016-10-17,0.154
2016-10-18,1.207
2016-10-19,1.614
2016-10-20,1.629
2016-10-21,1.485
2016-10-22,1.409
2016-10-23,1.327
2016-10-24,1.152
2016-10-25,0.658
2016-10-26,1.216
2016-10-27,0.476
2016-10-28,0.414
2016-10-29,1.031
2016-10-30,0.568
2016-10-31,0.721
2016-11-01,0.548
2016-11-02,0.746
2016-11-03,0.463
2016-11-04,0.369
2016-11-05,0.364
2016-11-06,0.273
2016-11-07,0.269
2016-11-08,0.294
2016-11-09,0.373
2016-11-10,0.354
2016-11-11,0.349
2016-11-12,0.265
2016-11-13,0.261
2016-11-14,0.231
2016-11-15,0.253
2016-11-16,0.2
2016-11-17,0.246
2016-11-18,0.351
2016-11-19,0.125
2016-11-20,0.095
2016-11-21,0.108
2016-11-22,0.118
2016-11-23,0.108
2016-11-24,0.114
2016-11-25,0.095
2016-11-26,0.03
2016-11-27,0.069
2016-11-28,0.061
2016-11-29,0.249
2016-11-30,0.287
2016-12-01,0.503
2016-12-02,1.095
2016-12-03,0.714
2016-12-04,0.71
2016-12-05,0.624
2016-12-06,0.543
2016-12-07,0.421
2016-12-08,0.132
2016-12-09,0.249
2016-12-10,0.156
2016-12-11,0.218
2016-12-12,0.438
2016-12-13,0.373
2016-12-14,0.285
2016-12-15,0.078
2016-12-16,0.07
2016-12-17,0.268
2016-12-18,0.252
2016-12-19,0.262
2016-12-20,0.294
2016-12-21,0.297
2016-12-22,0.2
2016-12-23,0.045
2016-12-24,0.126
2016-12-25,0.165
2016-12-26,0.275
2016-12-27,0.323
2016-12-28,0.429
2016-12-29,0.408
2016-12-30,0.379
2016-12-31,0.224
2017-01-01,0.352
2017-01-02,0.362
2017-01-03,0.324
2017-01-04,0.179
2017-01-05,0.196
2017-01-06,0.503
2017-01-07,0.466
2017-01-08,0.508
2017-01-09,0.465
2017-01-10,0.422
2017-01-11,0.263
2017-01-12,0.181
2017-01-13,0.316
2017-01-14,0.661
2017-01-15,0.53
2017-01-16,0.611
2017-01-17,0.683
2017-01-18,0.374
2017-01-19,0.536
2017-01-20,0.468
2017-01-21,0.485
2017-01-22,0.499
2017-01-23,0.399
2017-01-24,0.41
2017-01-25,0.385
2017-01-26,0.48
2017-01-27,0.502
2017-01-28,0.645
2017-01-29,0.617
2017-01-30,0.584
2017-01-31,0.49
2017-02-01,0.487
2017-02-02,0.381
2017-02-03,0.367
2017-02-04,0.351
2017-02-05,0.386
2017-02-06,0.316
2017-02-07,0.351
2017-02-08,0.304
2017-02-09,0.283
2017-02-10,0.289
2017-02-11,0.561
2017-02-12,0.663
2017-02-13,0.554
2017-02-14,0.754
2017-02-15,0.72
2017-02-16,0.609
2017-02-17,0.407
2017-02-18,0.299
2017-02-19,0.38
2017-02-20,0.707
2017-02-21,0.889
2017-02-22,1.362
2017-02-23,1.272
2017-02-24,0.902
2017-02-25,0.501
2017-02-26,0.797
2017-02-27,0.548
2017-02-28,0.596
2017-03-01,0.496
2017-03-02,0.286
2017-03-03,0.01
2017-03-04,0.054
2017-03-05,0.068
2017-03-06,0.105
2017-03-07,0.177
2017-03-08,0.324
2017-03-09,0.398
2017-03-10,0.436
2017-03-11,0.587
2017-03-12,0.709
2017-03-13,0.786
2017-03-14,0.781
2017-03-15,0.717
2017-03-16,0.824
2017-03-17,0.991
2017-03-18,0.977
2017-03-19,0.863
2017-03-20,0.6
2017-03-21,0.802
2017-03-22,0.882
2017-03-23,1.225
2017-03-24,0.623
2017-03-25,1.183
2017-03-26,0.981
2017-03-27,1.512
2017-03-28,2.021
2017-03-29,1.704
2017-03-30,1.483
2017-03-31,2.086
2017-04-01,1.722
2017-04-02,1.549
2017-04-03,1.789
2017-04-04,1.401
2017-04-05,1.661
2017-04-06,1.121
2017-04-07,0.78
2017-04-08,0.861
2017-04-09,1.452
2017-04-10,1.469
2017-04-11,1.041
2017-04-12,0.902
2017-04-13,0.95
2017-04-14,1.653
2017-04-15,1.749
2017-04-16,0.904
2017-04-17,0.596
2017-04-18,1.245
2017-04-19,1.704
2017-04-20,2.088
2017-04-21,2.533
2017-04-22,2.129
2017-04-23,2.261
2017-04-24,1.549
2017-04-25,2.02
2017-04-26,1.287
2017-04-27,2.718
2017-04-28,2.189
2017-04-29,2.405
2017-04-30,2.19
2017-05-01,2.859
2017-05-02,2.793
2017-05-03,2.345
2017-05-04,1.998
2017-05-05,1.599
2017-05-06,1.306
2017-05-07,1.768
2017-05-08,2.038
2017-05-09,2.398
2017-05-10,1.761
2017-05-11,1.913
2017-05-12,2.198
2017-05-13,2.272
2017-05-14,1.796
2017-05-15,1.59
2017-05-16,1.068
2017-05-17,1.487
2017-05-18,1.663
2017-05-19,1.389
2017-05-20,1.088
2017-05-21,0.891
2017-05-22,1.888
2017-05-23,1.919
2017-05-24,1.736
2017-05-25,1.636
2017-05-26,1.633
2017-05-27,2.02
2017-05-28,2.186
2017-05-29,2.144
2017-05-30,2.312
2017-05-31,2.431
2017-06-01,2.001
2017-06-02,2.147
2017-06-03,1.791
