time,et
2016-01-01,0.916
2016-01-02,0.992
2016-01-03,1.069
2016-01-04,0.763
2016-01-05,0.84
2016-01-06,0.992
2016-01-07,0.84
2016-01-08,0.611
2016-01-09,0.992
2016-01-10,0.763
2016-01-11,0.84
2016-01-12,0.916
2016-01-13,1.298
2016-01-14,0.916
2016-01-15,0.84
2016-01-16,0.84
2016-01-17,1.221
2016-01-18,0.84
2016-01-19,0.763
2016-01-20,0.84
2016-01-21,0.916
2016-01-22,1.145
2016-01-23,0.687
2016-01-24,0.84
2016-01-25,0.992
2016-01-26,0.916
2016-01-27,0.992
2016-01-28,1.145
2016-01-29,0.916
2016-01-30,0.534
2016-01-31,0.382
2016-02-01,2.819
2016-02-02,1.488
2016-02-03,1.331
2016-02-04,1.175
2016-02-05,1.175
2016-02-06,1.253
2016-02-07,1.249
2016-02-08,1.479
2016-02-09,1.63
2016-02-10,1.316
2016-02-11,1.081
2016-02-12,1.231
2016-02-13,1.611
2016-02-14,1.683
2016-02-15,1.67
2016-02-16,1.321
2016-02-17,1.199
2016-02-18,1.951
2016-02-19,1.834
2016-02-20,2.748
2016-02-21,2.836
2016-02-22,1.916
2016-02-23,1.485
2016-02-24,1.652
2016-02-25,1.526
2016-02-26,1.684
2016-02-27,1.742
2016-02-28,1.618
2016-02-29,1.673
2016-03-01,2.33
2016-03-02,2.261
2016-03-03,2.278
2016-03-04,2.56
2016-03-05,1.868
2016-03-06,2.241
2016-03-07,1.896
2016-03-08,1.91
2016-03-09,2.107
2016-03-10,2.861
2016-03-11,1.952
2016-03-12,1.872
2016-03-13,1.697
2016-03-14,2.184
2016-03-15,2.868
2016-03-16,3.081
2016-03-17,3.102
2016-03-18,3.318
2016-03-19,3.244
2016-03-20,3.079
2016-03-21,2.565
2016-03-22,3.021
2016-03-23,2.778
2016-03-24,2.955
2016-03-25,3.198
2016-03-26,3.154
2016-03-27,3.108
2016-03-28,2.646
2016-03-29,2.676
2016-03-30,2.874
2016-03-31,3.076
2016-04-01,3.495
2016-04-02,3.36
2016-04-03,3.348
2016-04-04,4.106
2016-04-05,4.262
2016-04-06,3.653
2016-04-07,3.978
2016-04-08,2.615
2016-04-09,2.101
2016-04-10,2.261
2016-04-11,2.67
2016-04-12,3.408
2016-04-13,2.816
2016-04-14,3.714
2016-04-15,3.536
2016-04-16,3.523
2016-04-17,3.755
2016-04-18,3.822
2016-04-19,3.823
2016-04-20,3.431
2016-04-21,3.891
2016-04-22,3.358
2016-04-23,3.356
2016-04-24,3.136
2016-04-25,2.436
2016-04-26,2.921
2016-04-27,3.401
2016-04-28,2.383
2016-04-29,3.272
2016-04-30,3.618
2016-05-01,3.118
2016-05-02,3.512
2016-05-03,3.711
2016-05-04,3.585
