time,eto
2016-01-01,1.277
2016-01-02,1.362
2016-01-03,1.533
2016-01-04,0.681
2016-01-05,0.937
2016-01-06,0.937
2016-01-07,0.851
2016-01-08,0.681
2016-01-09,1.107
2016-01-10,0.766
2016-01-11,0.937
2016-01-12,1.022
2016-01-13,1.362
2016-01-14,0.766
2016-01-15,0.851
2016-01-16,0.766
2016-01-17,1.107
2016-01-18,0.851
2016-01-19,0.596
2016-01-20,0.937
2016-01-21,1.107
2016-01-22,1.107
2016-01-23,0.937
2016-01-24,1.022
2016-01-25,1.107
2016-01-26,1.192
2016-01-27,1.022
2016-01-28,1.192
2016-01-29,0.937
2016-01-30,0.596
2016-01-31,0.511
2016-02-01,3.676
2016-02-02,1.345
2016-02-03,1.614
2016-02-04,1.614
2016-02-05,1.704
2016-02-06,1.704
2016-02-07,1.972
2016-02-08,2.152
2016-02-09,2.241
2016-02-10,1.614
2016-02-11,1.345
2016-02-12,1.435
2016-02-13,1.793
2016-02-14,2.241
2016-02-15,1.972
2016-02-16,1.524
2016-02-17,1.255
2016-02-18,2.421
2016-02-19,1.883
2016-02-20,2.331
2016-02-21,2.69
2016-02-22,1.883
2016-02-23,1.435
2016-02-24,1.614
2016-02-25,1.614
2016-02-26,1.704
2016-02-27,1.704
2016-02-28,1.793
2016-02-29,1.793
2016-03-01,2.688
2016-03-02,2.41
2016-03-03,2.317
2016-03-04,2.502
2016-03-05,1.575
2016-03-06,2.502
2016-03-07,1.761
2016-03-08,2.039
2016-03-09,1.946
2016-03-10,2.966
2016-03-11,1.575
2016-03-12,1.854
2016-03-13,1.39
2016-03-14,2.224
2016-03-15,2.78
2016-03-16,2.78
2016-03-17,3.058
2016-03-18,3.058
2016-03-19,2.966
2016-03-20,3.058
2016-03-21,2.595
2016-03-22,3.244
2016-03-23,3.058
2016-03-24,3.614
2016-03-25,3.614
2016-03-26,3.614
2016-03-27,3.429
2016-03-28,2.873
2016-03-29,3.244
2016-03-30,3.429
2016-03-31,3.707
2016-04-01,3.855
2016-04-02,3.949
2016-04-03,3.855
2016-04-04,4.419
2016-04-05,4.419
2016-04-06,4.325
2016-04-07,4.231
2016-04-08,3.291
2016-04-09,2.351
2016-04-10,2.069
2016-04-11,3.103
2016-04-12,3.949
2016-04-13,3.573
2016-04-14,4.325
2016-04-15,4.607
2016-04-16,4.419
2016-04-17,4.701
2016-04-18,4.795
2016-04-19,4.607
2016-04-20,4.513
2016-04-21,5.265
2016-04-22,4.137
2016-04-23,4.513
2016-04-24,4.137
2016-04-25,3.949
2016-04-26,4.513
2016-04-27,4.795
2016-04-28,3.573
2016-04-29,4.983
2016-04-30,5.171
2016-05-01,4.588
2016-05-02,5.138
2016-05-03,5.23
2016-05-04,5.322
2016-05-05,4.037
2016-05-06,3.395
2016-05-07,2.477
2016-05-08,3.028
2016-05-09,4.404
2016-05-10,5.23
2016-05-11,5.23
2016-05-12,5.597
2016-05-13,5.689
2016-05-14,5.322
2016-05-15,5.689
2016-05-16,6.239
2016-05-17,6.331
2016-05-18,6.606
2016-05-19,6.056
2016-05-20,5.138
2016-05-21,4.863
2016-05-22,5.138
2016-05-23,5.23
2016-05-24,4.771
2016-05-25,5.23
2016-05-26,5.964
2016-05-27,6.056
2016-05-28,6.239
2016-05-29,6.973
2016-05-30,7.065
2016-05-31,7.248
2016-06-01,7.117
2016-06-02,7.023
2016-06-03,7.117
2016-06-04,6.274
2016-06-05,7.398
2016-06-06,7.491
2016-06-07,7.866
2016-06-08,7.21
2016-06-09,5.618
2016-06-10,5.618
2016-06-11,4.776
2016-06-12,6.18
2016-06-13,6.555
2016-06-14,6.461
2016-06-15,5.712
2016-06-16,5.244
2016-06-17,5.15
2016-06-18,5.337
2016-06-19,5.337
2016-06-20,6.274
2016-06-21,7.959
2016-06-22,8.709
2016-06-23,8.896
2016-06-24,8.147
2016-06-25,7.866
2016-06-26,8.053
2016-06-27,7.678
2016-06-28,7.21
2016-06-29,7.585
2016-06-30,6.274
2016-07-01,6.267
2016-07-02,6.077
2016-07-03,6.077
2016-07-04,6.742
2016-07-05,7.026
2016-07-06,6.647
2016-07-07,6.457
2016-07-08,6.552
2016-07-09,6.837
2016-07-10,6.647
2016-07-11,6.742
2016-07-12,7.311
2016-07-13,6.837
2016-07-14,6.552
2016-07-15,6.077
2016-07-16,6.457
2016-07-17,6.457
2016-07-18,5.602
2016-07-19,5.222
2016-07-20,5.412
2016-07-21,6.172
2016-07-22,8.166
2016-07-23,8.356
2016-07-24,6.172
2016-07-25,6.172
2016-07-26,6.267
2016-07-27,6.647
2016-07-28,6.837
2016-07-29,6.077
2016-07-30,7.216
2016-07-31,6.647
2016-08-01,6.295
2016-08-02,6.295
2016-08-03,6.851
2016-08-04,6.573
2016-08-05,5.092
2016-08-06,5.647
2016-08-07,6.018
2016-08-08,6.203
2016-08-09,6.018
2016-08-10,6.018
2016-08-11,5.37
2016-08-12,5.555
2016-08-13,6.481
2016-08-14,6.295
2016-08-15,5.647
2016-08-16,5.184
2016-08-17,4.722
2016-08-18,6.018
2016-08-19,6.203
2016-08-20,5.74
2016-08-21,5.647
2016-08-22,5.462
2016-08-23,6.018
2016-08-24,6.943
2016-08-25,6.666
2016-08-26,5.37
2016-08-27,5.092
2016-08-28,5.277
2016-08-29,5.925
2016-08-30,5.184
2016-08-31,4.814
2016-09-01,4.568
2016-09-02,4.842
2016-09-03,5.025
