time,etof
2016-01-01,0.111
2016-01-02,0.111
2016-01-03,0.111
2016-01-04,0.111
2016-01-05,0.111
2016-01-06,0.111
2016-01-07,0.111
2016-01-08,0.111
2016-01-09,0.111
2016-01-10,0.111
2016-01-11,0.111
2016-01-12,0.111
2016-01-13,0.111
2016-01-14,0.111
2016-01-15,0.111
2016-01-16,0.111
2016-01-17,0.111
2016-01-18,0.111
2016-01-19,0.111
2016-01-20,0.111
2016-01-21,0.111
2016-01-22,0.111
2016-01-23,0.111
2016-01-24,0.111
2016-01-25,0.111
2016-01-26,0.111
2016-01-27,0.111
2016-01-28,0.111
2016-01-29,0.111
2016-01-30,0.111
2016-01-31,0.111
2016-02-01,0.111
2016-02-02,0.111
2016-02-03,0.111
2016-02-04,0.111
2016-02-05,0.111
2016-02-06,0.111
2016-02-07,0.129
2016-02-08,0.148
2016-02-09,0.167
2016-02-10,0.185
2016-02-11,0.204
2016-02-12,0.223
2016-02-13,0.241
2016-02-14,0.26
2016-02-15,0.279
2016-02-16,0.297
2016-02-17,0.316
2016-02-18,0.334
2016-02-19,0.353
2016-02-20,0.372
2016-02-21,0.39
2016-02-22,0.409
2016-02-23,0.359
2016-02-24,0.31
2016-02-25,0.26
2016-02-26,0.21
2016-02-27,0.16
2016-02-28,0.111
2016-02-29,0.061
2016-03-01,0.011
2016-03-02,0.044
2016-03-03,0.076
2016-03-04,0.109
2016-03-05,0.141
2016-03-06,0.174
2016-03-07,0.206
2016-03-08,0.239
2016-03-09,0.271
2016-03-10,0.273
2016-03-11,0.275
2016-03-12,0.276
2016-03-13,0.278
2016-03-14,0.28
2016-03-15,0.282
2016-03-16,0.283
2016-03-17,0.285
2016-03-18,0.287
2016-03-19,0.289
2016-03-20,0.291
2016-03-21,0.292
2016-03-22,0.294
2016-03-23,0.296
2016-03-24,0.298
2016-03-25,0.3
2016-03-26,0.29
2016-03-27,0.281
2016-03-28,0.272
2016-03-29,0.262
2016-03-30,0.253
2016-03-31,0.244
2016-04-01,0.235
2016-04-02,0.225
2016-04-03,0.25
2016-04-04,0.274
2016-04-05,0.299
2016-04-06,0.323
2016-04-07,0.347
2016-04-08,0.372
2016-04-09,0.396
2016-04-10,0.421
2016-04-11,0.445
2016-04-12,0.469
2016-04-13,0.494
2016-04-14,0.518
2016-04-15,0.543
2016-04-16,0.567
2016-04-17,0.592
2016-04-18,0.616
2016-04-19,0.617
2016-04-20,0.618
2016-04-21,0.62
2016-04-22,0.621
2016-04-23,0.622
2016-04-24,0.623
2016-04-25,0.625
2016-04-26,0.626
2016-04-27,0.618
2016-04-28,0.609
2016-04-29,0.601
2016-04-30,0.593
2016-05-01,0.585
2016-05-02,0.576
2016-05-03,0.568
2016-05-04,0.56
2016-05-05,0.552
2016-05-06,0.544
2016-05-07,0.535
2016-05-08,0.527
2016-05-09,0.519
2016-05-10,0.511
2016-05-11,0.502
2016-05-12,0.494
2016-05-13,0.494
2016-05-14,0.493
2016-05-15,0.493
2016-05-16,0.492
2016-05-17,0.492
2016-05-18,0.492
2016-05-19,0.491
2016-05-20,0.491
2016-05-21,0.483
2016-05-22,0.474
2016-05-23,0.466
2016-05-24,0.458
2016-05-25,0.45
2016-05-26,0.441
2016-05-27,0.433
2016-05-28,0.425
2016-05-29,0.417
2016-05-30,0.408
2016-05-31,0.4
2016-06-01,0.392
2016-06-02,0.384
2016-06-03,0.376
2016-06-04,0.367
2016-06-05,0.359
2016-06-06,0.351
2016-06-07,0.343
2016-06-08,0.334
2016-06-09,0.326
2016-06-10,0.318
2016-06-11,0.31
2016-06-12,0.301
2016-06-13,0.293
2016-06-14,0.28
2016-06-15,0.267
2016-06-16,0.253
2016-06-17,0.24
2016-06-18,0.227
2016-06-19,0.214
2016-06-20,0.201
2016-06-21,0.187
2016-06-22,0.197
2016-06-23,0.206
2016-06-24,0.215
2016-06-25,0.224
2016-06-26,0.234
2016-06-27,0.243
2016-06-28,0.252
2016-06-29,0.261
2016-06-30,0.262
2016-07-01,0.263
2016-07-02,0.264
2016-07-03,0.264
2016-07-04,0.265
2016-07-05,0.266
2016-07-06,0.267
2016-07-07,0.268
2016-07-08,0.268
2016-07-09,0.269
2016-07-10,0.27
2016-07-11,0.271
2016-07-12,0.271
2016-07-13,0.272
2016-07-14,0.273
2016-07-15,0.274
2016-07-16,0.251
2016-07-17,0.229
2016-07-18,0.207
2016-07-19,0.185
2016-07-20,0.162
2016-07-21,0.14
2016-07-22,0.118
2016-07-23,0.096
2016-07-24,0.111
2016-07-25,0.126
2016-07-26,0.141
2016-07-27,0.157
2016-07-28,0.172
2016-07-29,0.187
2016-07-30,0.202
2016-07-31,0.217
2016-08-01,0.204
2016-08-02,0.191
2016-08-03,0.178
2016-08-04,0.165
2016-08-05,0.152
2016-08-06,0.138
2016-08-07,0.125
2016-08-08,0.112
2016-08-09,0.121
2016-08-10,0.129
2016-08-11,0.138
2016-08-12,0.146
2016-08-13,0.155
2016-08-14,0.163
2016-08-15,0.172
2016-08-16,0.18
2016-08-17,0.173
2016-08-18,0.167
2016-08-19,0.16
2016-08-20,0.153
2016-08-21,0.146
2016-08-22,0.139
2016-08-23,0.132
2016-08-24,0.125
2016-08-25,0.12
2016-08-26,0.116
2016-08-27,0.111
2016-08-28,0.107
2016-08-29,0.102
2016-08-30,0.097
2016-08-31,0.093
2016-09-01,0.088
2016-09-02,0.081
2016-09-03,0.074
2016-09-04,0.067
2016-09-05,0.06
2016-09-06,0.053
2016-09-07,0.046
2016-09-08,0.039
2016-09-09,0.032
2016-09-10,0.046
2016-09-11,0.06
2016-09-12,0.073
2016-09-13,0.087
2016-09-14,0.101
2016-09-15,0.115
2016-09-16,0.128
2016-09-17,0.142
2016-09-18,0.132
2016-09-19,0.121
2016-09-20,0.11
2016-09-21,0.1
2016-09-22,0.089
2016-09-23,0.079
2016-09-24,0.068
2016-09-25,0.057
2016-09-26,0.056
2016-09-27,0.055
2016-09-28,0.053
2016-09-29,0.052
2016-09-30,0.051
2016-10-01,0.049
2016-10-02,0.048
2016-10-03,0.046
2016-10-04,0.045
2016-10-05,0.044
2016-10-06,0.042
2016-10-07,0.041
2016-10-08,0.04
2016-10-09,0.038
2016-10-10,0.037
2016-10-11,0.035
2016-10-12,0.066
2016-10-13,0.098
2016-10-14,0.129
2016-10-15,0.16
2016-10-16,0.191
2016-10-17,0.222
2016-10-18,0.253
2016-10-19,0.284
2016-10-20,0.292
2016-10-21,0.3
2016-10-22,0.308
2016-10-23,0.317
2016-10-24,0.325
2016-10-25,0.333
2016-10-26,0.341
2016-10-27,0.349
2016-10-28,0.358
2016-10-29,0.366
2016-10-30,0.374
2016-10-31,0.382
2016-11-01,0.39
2016-11-02,0.398
2016-11-03,0.407
2016-11-04,0.415
2016-11-05,0.404
2016-11-06,0.392
2016-11-07,0.381
2016-11-08,0.37
2016-11-09,0.358
2016-11-10,0.347
2016-11-11,0.336
2016-11-12,0.325
2016-11-13,0.313
2016-11-14,0.302
2016-11-15,0.291
2016-11-16,0.279
2016-11-17,0.268
2016-11-18,0.257
2016-11-19,0.246
2016-11-20,0.234
2016-11-21,0.237
2016-11-22,0.24
2016-11-23,0.243
2016-11-24,0.246
2016-11-25,0.249
2016-11-26,0.252
2016-11-27,0.255
2016-11-28,0.258
2016-11-29,0.261
2016-11-30,0.264
2016-12-01,0.267
2016-12-02,0.27
2016-12-03,0.273
2016-12-04,0.276
2016-12-05,0.279
2016-12-06,0.282
2016-12-07,0.285
2016-12-08,0.288
2016-12-09,0.291
2016-12-10,0.294
2016-12-11,0.297
2016-12-12,0.3
2016-12-13,0.303
2016-12-14,0.306
