time,eto
2016-01-01,1.262
2016-01-02,1.262
2016-01-03,0.589
2016-01-04,0.757
2016-01-05,0.757
2016-01-06,0.673
2016-01-07,0.841
2016-01-08,0.673
2016-01-09,0.421
2016-01-10,1.009
2016-01-11,1.178
2016-01-12,1.009
2016-01-13,0.757
2016-01-14,0.336
2016-01-15,0.673
2016-01-16,0.673
2016-01-17,0.757
2016-01-18,0.673
2016-01-19,1.009
2016-01-20,0.925
2016-01-21,1.178
2016-01-22,1.009
2016-01-23,0.925
2016-01-24,1.009
2016-01-25,1.009
2016-01-26,0.925
2016-01-27,1.094
2016-01-28,0.673
2016-01-29,0.505
2016-01-30,1.514
2016-01-31,2.692
2016-02-01,2.981
2016-02-02,1.772
2016-02-03,2.658
2016-02-04,1.853
2016-02-05,1.611
2016-02-06,1.772
2016-02-07,1.933
2016-02-08,2.497
2016-02-09,1.853
2016-02-10,1.611
2016-02-11,1.772
2016-02-12,2.014
2016-02-13,2.9
2016-02-14,3.142
2016-02-15,2.497
2016-02-16,1.933
2016-02-17,1.531
2016-02-18,2.417
2016-02-19,1.692
2016-02-20,2.175
2016-02-21,1.853
2016-02-22,1.611
2016-02-23,1.369
2016-02-24,1.289
2016-02-25,1.208
2016-02-26,1.047
2016-02-27,1.45
2016-02-28,1.531
2016-02-29,1.692
2016-03-01,2.007
2016-03-02,2.258
2016-03-03,1.505
2016-03-04,1.84
2016-03-05,1.505
2016-03-06,1.756
2016-03-07,2.258
2016-03-08,1.505
2016-03-09,1.171
2016-03-10,1.171
2016-03-11,1.171
2016-03-12,1.673
2016-03-13,1.756
2016-03-14,1.924
2016-03-15,2.76
2016-03-16,3.011
2016-03-17,2.844
2016-03-18,2.593
2016-03-19,2.509
2016-03-20,1.422
2016-03-21,1.589
2016-03-22,2.425
2016-03-23,2.676
2016-03-24,3.095
2016-03-25,3.429
2016-03-26,3.68
2016-03-27,3.095
2016-03-28,3.011
2016-03-29,3.011
2016-03-30,2.676
2016-03-31,2.76
2016-04-01,2.775
2016-04-02,3.208
2016-04-03,3.035
2016-04-04,3.902
2016-04-05,4.509
2016-04-06,4.769
2016-04-07,3.208
2016-04-08,2.601
2016-04-09,1.04
2016-04-10,1.301
2016-04-11,2.861
2016-04-12,3.035
2016-04-13,3.208
2016-04-14,2.775
2016-04-15,4.335
2016-04-16,4.335
2016-04-17,4.162
2016-04-18,4.162
2016-04-19,3.555
2016-04-20,3.382
2016-04-21,2.775
2016-04-22,1.994
2016-04-23,3.295
2016-04-24,3.468
2016-04-25,3.815
2016-04-26,3.208
2016-04-27,2.601
2016-04-28,4.075
2016-04-29,3.989
2016-04-30,5.376
2016-05-01,4.635
2016-05-02,3.691
2016-05-03,3.347
2016-05-04,3.261
2016-05-05,3.176
2016-05-06,2.232
2016-05-07,1.116
2016-05-08,3.004
2016-05-09,3.261
2016-05-10,3.776
2016-05-11,3.605
2016-05-12,3.605
2016-05-13,3.605
2016-05-14,3.347
2016-05-15,4.291
2016-05-16,4.892
2016-05-17,6.437
2016-05-18,5.922
2016-05-19,4.463
2016-05-20,3.605
2016-05-21,2.489
2016-05-22,3.347
2016-05-23,3.862
2016-05-24,3.519
2016-05-25,3.776
2016-05-26,4.206
2016-05-27,5.407
2016-05-28,6.008
2016-05-29,4.635
2016-05-30,5.235
2016-05-31,5.665
2016-06-01,4.411
2016-06-02,5.344
2016-06-03,6.362
2016-06-04,4.58
2016-06-05,4.835
2016-06-06,3.987
2016-06-07,4.072
2016-06-08,4.072
2016-06-09,4.072
2016-06-10,4.75
2016-06-11,6.277
2016-06-12,4.496
2016-06-13,4.835
2016-06-14,4.326
2016-06-15,3.054
2016-06-16,3.987
2016-06-17,2.375
2016-06-18,4.835
2016-06-19,5.598
2016-06-20,6.107
2016-06-21,6.192
2016-06-22,4.75
2016-06-23,5.683
2016-06-24,6.022
2016-06-25,6.531
2016-06-26,6.701
2016-06-27,7.04
2016-06-28,6.192
2016-06-29,4.835
2016-06-30,5.429
2016-07-01,4.502
2016-07-02,4.001
2016-07-03,3.918
2016-07-04,3.751
2016-07-05,3.668
2016-07-06,4.085
2016-07-07,3.835
2016-07-08,4.585
2016-07-09,4.085
2016-07-10,5.335
2016-07-11,5.419
2016-07-12,4.835
2016-07-13,6.085
2016-07-14,5.419
2016-07-15,3.918
2016-07-16,4.085
2016-07-17,3.835
2016-07-18,3.918
2016-07-19,4.085
2016-07-20,4.585
2016-07-21,4.251
2016-07-22,5.502
2016-07-23,6.502
2016-07-24,5.835
2016-07-25,4.752
2016-07-26,5.752
2016-07-27,5.419
2016-07-28,5.002
2016-07-29,4.668
2016-07-30,4.001
2016-07-31,3.918
2016-08-01,3.817
2016-08-02,4.142
2016-08-03,4.223
2016-08-04,3.33
2016-08-05,3.573
2016-08-06,3.411
2016-08-07,4.142
2016-08-08,5.116
2016-08-09,4.548
2016-08-10,3.736
2016-08-11,3.655
2016-08-12,4.142
2016-08-13,4.792
2016-08-14,4.223
2016-08-15,3.817
2016-08-16,3.898
2016-08-17,4.061
