time,eto
2016-01-01,0.737
2016-01-02,1.198
2016-01-03,1.29
2016-01-04,0.737
2016-01-05,0.645
2016-01-06,0.737
2016-01-07,0.553
2016-01-08,0.737
2016-01-09,1.198
2016-01-10,0.922
2016-01-11,1.014
2016-01-12,1.106
2016-01-13,1.475
2016-01-14,0.737
2016-01-15,1.014
2016-01-16,1.106
2016-01-17,0.645
2016-01-18,1.198
2016-01-19,0.553
2016-01-20,1.014
2016-01-21,1.106
2016-01-22,0.737
2016-01-23,1.106
2016-01-24,0.922
2016-01-25,1.014
2016-01-26,1.106
2016-01-27,1.106
2016-01-28,0.737
2016-01-29,0.737
2016-01-30,1.106
2016-01-31,2.028
2016-02-01,3.227
2016-02-02,2.442
2016-02-03,2.529
2016-02-04,2.006
2016-02-05,1.657
2016-02-06,2.006
2016-02-07,1.919
2016-02-08,2.093
2016-02-09,2.181
2016-02-10,1.657
2016-02-11,1.483
2016-02-12,1.57
2016-02-13,1.832
2016-02-14,2.966
2016-02-15,2.093
2016-02-16,2.093
2016-02-17,1.483
2016-02-18,2.006
2016-02-19,1.57
2016-02-20,2.529
2016-02-21,2.442
2016-02-22,1.832
2016-02-23,1.396
2016-02-24,1.483
2016-02-25,1.483
2016-02-26,1.483
2016-02-27,1.657
2016-02-28,1.832
2016-02-29,1.657
2016-03-01,2.731
2016-03-02,2.203
2016-03-03,1.498
2016-03-04,1.938
2016-03-05,1.498
2016-03-06,2.114
2016-03-07,1.41
2016-03-08,1.674
2016-03-09,2.026
2016-03-10,1.85
2016-03-11,1.586
2016-03-12,2.203
2016-03-13,1.586
2016-03-14,2.026
2016-03-15,2.731
2016-03-16,2.907
2016-03-17,2.819
2016-03-18,3.172
2016-03-19,2.907
2016-03-20,2.995
2016-03-21,2.379
2016-03-22,2.907
2016-03-23,3.436
2016-03-24,3.436
2016-03-25,3.7
2016-03-26,3.965
2016-03-27,3.172
2016-03-28,3.084
2016-03-29,3.436
2016-03-30,3.612
2016-03-31,3.7
2016-04-01,3.452
2016-04-02,3.365
2016-04-03,3.883
2016-04-04,4.315
2016-04-05,4.573
2016-04-06,4.142
2016-04-07,4.401
2016-04-08,3.365
2016-04-09,1.64
2016-04-10,1.553
2016-04-11,2.675
2016-04-12,3.193
2016-04-13,3.797
2016-04-14,3.624
2016-04-15,5.264
2016-04-16,4.315
2016-04-17,4.573
2016-04-18,4.487
2016-04-19,4.315
2016-04-20,4.746
2016-04-21,4.401
2016-04-22,2.675
2016-04-23,3.883
2016-04-24,4.315
2016-04-25,4.919
2016-04-26,4.228
2016-04-27,3.365
2016-04-28,4.746
2016-04-29,4.401
2016-04-30,6.299
2016-05-01,4.802
2016-05-02,4.802
2016-05-03,4.459
2016-05-04,4.459
2016-05-05,3.688
2016-05-06,2.487
2016-05-07,1.801
2016-05-08,2.658
2016-05-09,3.945
2016-05-10,5.231
2016-05-11,5.145
2016-05-12,5.66
2016-05-13,4.717
2016-05-14,4.802
2016-05-15,5.403
2016-05-16,6.346
2016-05-17,7.032
2016-05-18,6.946
2016-05-19,5.231
2016-05-20,4.202
2016-05-21,3.173
2016-05-22,4.459
2016-05-23,3.859
2016-05-24,4.374
2016-05-25,5.317
2016-05-26,5.746
2016-05-27,5.917
2016-05-28,6.26
2016-05-29,6.603
2016-05-30,6.861
2016-05-31,7.289
2016-06-01,6.835
2016-06-02,7.004
2016-06-03,7.004
2016-06-04,6.498
2016-06-05,7.51
2016-06-06,6.751
2016-06-07,6.329
2016-06-08,5.991
2016-06-09,5.738
2016-06-10,5.991
2016-06-11,5.907
2016-06-12,6.751
2016-06-13,5.907
2016-06-14,5.316
2016-06-15,4.894
2016-06-16,5.232
2016-06-17,4.472
2016-06-18,5.485
2016-06-19,6.076
2016-06-20,7.426
2016-06-21,8.017
2016-06-22,7.342
2016-06-23,7.342
2016-06-24,7.088
2016-06-25,8.101
2016-06-26,8.354
2016-06-27,7.679
2016-06-28,8.186
2016-06-29,7.595
2016-06-30,7.173
2016-07-01,6.893
2016-07-02,6.483
2016-07-03,6.893
2016-07-04,6.565
2016-07-05,6.073
2016-07-06,6.073
2016-07-07,5.827
2016-07-08,6.319
2016-07-09,5.58
2016-07-10,6.237
2016-07-11,7.058
2016-07-12,6.565
2016-07-13,7.14
2016-07-14,7.55
2016-07-15,7.058
2016-07-16,6.319
2016-07-17,6.155
2016-07-18,5.58
2016-07-19,6.073
2016-07-20,6.401
2016-07-21,6.401
2016-07-22,7.55
2016-07-23,8.699
2016-07-24,7.468
2016-07-25,6.975
2016-07-26,7.632
2016-07-27,8.206
2016-07-28,8.535
2016-07-29,8.453
2016-07-30,7.386
2016-07-31,6.401
2016-08-01,6.082
2016-08-02,6.407
2016-08-03,6.974
2016-08-04,5.92
2016-08-05,5.271
2016-08-06,5.596
2016-08-07,5.92
2016-08-08,6.163
2016-08-09,5.839
2016-08-10,5.677
2016-08-11,5.92
2016-08-12,6.163
2016-08-13,6.407
2016-08-14,6.65
2016-08-15,6.082
2016-08-16,5.758
2016-08-17,5.92
2016-08-18,5.19
