time,et
2016-01-01,1.548
2016-01-02,1.084
2016-01-03,1.084
2016-01-04,0.619
2016-01-05,0.619
2016-01-06,0.464
2016-01-07,0.464
2016-01-08,0.542
2016-01-09,0.464
2016-01-10,0.774
2016-01-11,0.774
2016-01-12,1.161
2016-01-13,1.084
2016-01-14,0.232
2016-01-15,0.542
2016-01-16,0.852
2016-01-17,0.929
2016-01-18,1.084
2016-01-19,1.626
2016-01-20,0.697
2016-01-21,0.852
2016-01-22,0.542
2016-01-23,1.393
2016-01-24,0.774
2016-01-25,1.006
2016-01-26,0.929
2016-01-27,1.053
2016-01-28,0.73
2016-01-29,1.062
2016-01-30,1.029
2016-01-31,2.258
2016-02-01,2.522
2016-02-02,1.392
2016-02-03,1.678
2016-02-04,1.681
2016-02-05,1.243
2016-02-06,1.612
2016-02-07,2.747
2016-02-08,2.135
2016-02-09,1.098
2016-02-10,1.146
2016-02-11,0.852
2016-02-12,1.349
2016-02-13,1.485
2016-02-14,2.499
2016-02-15,1.828
2016-02-16,1.845
2016-02-17,0.77
2016-02-18,2.332
2016-02-19,1.438
2016-02-20,1.582
2016-02-21,1.418
2016-02-22,1.7
2016-02-23,1.537
2016-02-24,1.14
2016-02-25,1.112
2016-02-26,0.969
2016-02-27,0.944
2016-02-28,1.027
2016-02-29,1.209
2016-03-01,1.664
2016-03-02,1.566
2016-03-03,0.882
2016-03-04,1.092
2016-03-05,0.874
2016-03-06,1.156
2016-03-07,1.074
2016-03-08,0.788
2016-03-09,0.759
2016-03-10,0.5
2016-03-11,0.554
2016-03-12,0.744
2016-03-13,0.848
2016-03-14,0.875
2016-03-15,1.878
2016-03-16,2.98
2016-03-17,2.747
2016-03-18,1.906
2016-03-19,1.833
2016-03-20,1.169
2016-03-21,0.946
2016-03-22,1.241
2016-03-23,2.648
2016-03-24,2.456
2016-03-25,3.245
2016-03-26,3.593
2016-03-27,2.22
2016-03-28,3.194
2016-03-29,3.555
2016-03-30,3.262
2016-03-31,2.879
2016-04-01,2.872
2016-04-02,2.977
2016-04-03,3.22
2016-04-04,3.525
