time,etof
2016-01-01,1.238
2016-01-02,1.238
2016-01-03,1.238
2016-01-04,1.238
2016-01-05,1.238
2016-01-06,1.238
2016-01-07,1.238
2016-01-08,1.238
2016-01-09,1.238
2016-01-10,1.238
2016-01-11,1.238
2016-01-12,1.238
2016-01-13,1.238
2016-01-14,1.238
2016-01-15,1.238
2016-01-16,1.238
2016-01-17,1.238
2016-01-18,1.238
2016-01-19,1.238
2016-01-20,1.238
2016-01-21,1.238
2016-01-22,1.238
2016-01-23,1.238
2016-01-24,1.238
2016-01-25,1.238
2016-01-26,1.238
2016-01-27,1.238
2016-01-28,1.238
2016-01-29,1.238
2016-01-30,1.238
2016-01-31,1.238
2016-02-01,1.238
2016-02-02,1.238
2016-02-03,1.238
2016-02-04,1.238
2016-02-05,1.238
2016-02-06,1.238
2016-02-07,1.238
2016-02-08,1.238
2016-02-09,1.238
2016-02-10,1.238
2016-02-11,1.238
2016-02-12,1.238
2016-02-13,1.238
2016-02-14,1.238
2016-02-15,1.238
2016-02-16,1.238
2016-02-17,1.238
2016-02-18,1.238
2016-02-19,1.238
2016-02-20,1.238
2016-02-21,1.238
2016-02-22,1.238
2016-02-23,1.221
2016-02-24,1.205
2016-02-25,1.188
2016-02-26,1.172
2016-02-27,1.155
2016-02-28,1.139
2016-02-29,1.122
2016-03-01,1.106
2016-03-02,1.09
2016-03-03,1.075
2016-03-04,1.059
2016-03-05,1.044
2016-03-06,1.029
2016-03-07,1.013
2016-03-08,0.998
2016-03-09,0.982
2016-03-10,0.986
2016-03-11,0.99
2016-03-12,0.994
2016-03-13,0.998
2016-03-14,1.002
2016-03-15,1.006
2016-03-16,1.01
2016-03-17,1.014
2016-03-18,1.018
2016-03-19,1.022
2016-03-20,1.026
2016-03-21,1.03
2016-03-22,1.034
2016-03-23,1.037
2016-03-24,1.041
2016-03-25,1.045
2016-03-26,1.061
2016-03-27,1.077
2016-03-28,1.093
2016-03-29,1.108
2016-03-30,1.124
2016-03-31,1.14
2016-04-01,1.156
2016-04-02,1.171
2016-04-03,1.168
2016-04-04,1.165
2016-04-05,1.161
2016-04-06,1.158
2016-04-07,1.154
2016-04-08,1.151
2016-04-09,1.147
2016-04-10,1.144
2016-04-11,1.141
2016-04-12,1.137
2016-04-13,1.134
2016-04-14,1.13
2016-04-15,1.127
2016-04-16,1.123
2016-04-17,1.12
2016-04-18,1.117
2016-04-19,1.108
2016-04-20,1.1
2016-04-21,1.091
2016-04-22,1.083
2016-04-23,1.074
2016-04-24,1.066
2016-04-25,1.058
2016-04-26,1.049
2016-04-27,0.993
2016-04-28,0.936
2016-04-29,0.879
2016-04-30,0.823
2016-05-01,0.766
2016-05-02,0.709
2016-05-03,0.653
2016-05-04,0.596
2016-05-05,0.539
2016-05-06,0.483
2016-05-07,0.426
2016-05-08,0.369
2016-05-09,0.313
2016-05-10,0.256
2016-05-11,0.2
2016-05-12,0.143
2016-05-13,0.146
2016-05-14,0.149
2016-05-15,0.152
2016-05-16,0.155
2016-05-17,0.158
2016-05-18,0.161
2016-05-19,0.163
2016-05-20,0.166
2016-05-21,0.197
2016-05-22,0.228
2016-05-23,0.259
2016-05-24,0.29
2016-05-25,0.321
2016-05-26,0.352
2016-05-27,0.383
2016-05-28,0.414
2016-05-29,0.445
2016-05-30,0.475
2016-05-31,0.506
2016-06-01,0.537
2016-06-02,0.568
2016-06-03,0.599
2016-06-04,0.63
2016-06-05,0.661
2016-06-06,0.692
2016-06-07,0.723
2016-06-08,0.754
2016-06-09,0.784
2016-06-10,0.815
2016-06-11,0.846
2016-06-12,0.877
2016-06-13,0.908
2016-06-14,0.848
2016-06-15,0.788
2016-06-16,0.728
2016-06-17,0.668
2016-06-18,0.608
2016-06-19,0.549
2016-06-20,0.489
2016-06-21,0.429
2016-06-22,0.398
2016-06-23,0.367
2016-06-24,0.337
2016-06-25,0.306
2016-06-26,0.275
2016-06-27,0.245
2016-06-28,0.214
2016-06-29,0.183
2016-06-30,0.195
2016-07-01,0.206
2016-07-02,0.218
2016-07-03,0.229
2016-07-04,0.241
2016-07-05,0.252
2016-07-06,0.264
2016-07-07,0.275
2016-07-08,0.287
2016-07-09,0.298
2016-07-10,0.31
2016-07-11,0.321
2016-07-12,0.333
2016-07-13,0.344
2016-07-14,0.356
2016-07-15,0.367
2016-07-16,0.39
2016-07-17,0.413
2016-07-18,0.435
2016-07-19,0.458
2016-07-20,0.481
2016-07-21,0.503
2016-07-22,0.526
2016-07-23,0.549
2016-07-24,0.604
2016-07-25,0.659
2016-07-26,0.715
2016-07-27,0.77
2016-07-28,0.826
2016-07-29,0.881
2016-07-30,0.936
2016-07-31,0.992
2016-08-01,0.992
2016-08-02,0.993
2016-08-03,0.993
2016-08-04,0.993
2016-08-05,0.994
2016-08-06,0.994
2016-08-07,0.995
2016-08-08,0.995
2016-08-09,1.02
2016-08-10,1.045
2016-08-11,1.07
2016-08-12,1.095
2016-08-13,1.12
2016-08-14,1.145
2016-08-15,1.17
2016-08-16,1.195
2016-08-17,1.164
