time,et
2016-01-01,0.67
2016-01-02,0.804
2016-01-03,0.939
2016-01-04,0.737
2016-01-05,0.402
2016-01-06,0.469
2016-01-07,0.536
2016-01-08,0.536
2016-01-09,0.469
2016-01-10,0.603
2016-01-11,0.603
2016-01-12,0.804
2016-01-13,0.65
2016-01-14,0.511
2016-01-15,0.518
2016-01-16,0.317
2016-01-17,0.164
2016-01-18,0.193
2016-01-19,0.113
2016-01-20,0.044
2016-01-21,0.266
2016-01-22,0.341
2016-01-23,0.452
2016-01-24,0.638
2016-01-25,0.968
2016-01-26,1.294
2016-01-27,1.333
2016-01-28,1.055
2016-01-29,0.553
2016-01-30,0.615
2016-01-31,1.421
2016-02-01,3.309
2016-02-02,1.679
2016-02-03,1.699
2016-02-04,1.509
2016-02-05,1.55
2016-02-06,2.002
2016-02-07,2.233
2016-02-08,2.35
2016-02-09,2.09
2016-02-10,1.426
2016-02-11,1.326
2016-02-12,1.424
2016-02-13,1.801
2016-02-14,2.902
2016-02-15,2.24
2016-02-16,2.212
2016-02-17,1.73
2016-02-18,1.611
2016-02-19,1.486
2016-02-20,2.63
2016-02-21,2.516
2016-02-22,2.067
2016-02-23,1.683
2016-02-24,1.713
2016-02-25,1.655
2016-02-26,1.684
2016-02-27,1.802
2016-02-28,2.29
2016-02-29,2.047
2016-03-01,3.483
2016-03-02,2.695
2016-03-03,1.82
2016-03-04,1.62
2016-03-05,1.612
2016-03-06,2.264
2016-03-07,1.502
2016-03-08,1.961
2016-03-09,1.672
2016-03-10,1.848
2016-03-11,1.103
2016-03-12,1.555
2016-03-13,1.637
2016-03-14,1.81
2016-03-15,3.06
2016-03-16,3.168
2016-03-17,3.098
2016-03-18,2.471
2016-03-19,2.57
2016-03-20,2.586
2016-03-21,1.781
2016-03-22,2.317
2016-03-23,2.611
2016-03-24,2.613
2016-03-25,2.476
2016-03-26,2.539
2016-03-27,2.088
2016-03-28,1.721
2016-03-29,1.848
2016-03-30,1.907
2016-03-31,2.071
2016-04-01,2.334
2016-04-02,2.599
2016-04-03,2.278
2016-04-04,2.586
2016-04-05,3.472
2016-04-06,3.548
2016-04-07,2.259
2016-04-08,1.698
2016-04-09,1.008
2016-04-10,0.462
2016-04-11,1.54
2016-04-12,1.439
2016-04-13,1.943
2016-04-14,1.827
2016-04-15,2.143
2016-04-16,2.223
2016-04-17,2.07
2016-04-18,2.075
2016-04-19,2.007
2016-04-20,1.829
2016-04-21,1.724
2016-04-22,0.883
2016-04-23,1.585
2016-04-24,1.589
2016-04-25,1.63
2016-04-26,1.501
2016-04-27,1.139
2016-04-28,1.691
2016-04-29,1.517
2016-04-30,2.361
2016-05-01,2.229
2016-05-02,1.973
2016-05-03,1.914
2016-05-04,1.565
2016-05-05,1.666
2016-05-06,1.137
2016-05-07,0.809
2016-05-08,1.334
2016-05-09,1.826
2016-05-10,1.977
2016-05-11,1.909
2016-05-12,1.922
2016-05-13,1.575
2016-05-14,1.779
