time,eto
2016-01-01,1.235
2016-01-02,1.544
2016-01-03,1.647
2016-01-04,0.926
2016-01-05,1.029
2016-01-06,1.029
2016-01-07,0.824
2016-01-08,0.824
2016-01-09,1.338
2016-01-10,0.926
2016-01-11,1.132
2016-01-12,1.235
2016-01-13,1.75
2016-01-14,1.132
2016-01-15,1.132
2016-01-16,1.029
2016-01-17,1.338
2016-01-18,1.029
2016-01-19,0.618
2016-01-20,1.029
2016-01-21,1.132
2016-01-22,0.926
2016-01-23,1.235
2016-01-24,1.338
2016-01-25,1.235
2016-01-26,1.132
2016-01-27,1.132
2016-01-28,1.338
2016-01-29,1.132
2016-01-30,0.824
2016-01-31,1.029
2016-02-01,3.925
2016-02-02,2.415
2016-02-03,2.013
2016-02-04,1.61
2016-02-05,1.51
2016-02-06,1.912
2016-02-07,2.013
2016-02-08,2.013
2016-02-09,2.415
2016-02-10,1.812
2016-02-11,1.409
2016-02-12,1.711
2016-02-13,2.013
2016-02-14,2.717
2016-02-15,2.214
2016-02-16,1.912
2016-02-17,0.906
2016-02-18,2.617
2016-02-19,2.214
2016-02-20,3.321
2016-02-21,3.422
2016-02-22,2.113
2016-02-23,1.61
2016-02-24,1.812
2016-02-25,1.812
2016-02-26,2.013
2016-02-27,2.113
2016-02-28,2.315
2016-02-29,2.013
2016-03-01,2.972
2016-03-02,3.071
2016-03-03,2.576
2016-03-04,2.774
2016-03-05,1.486
2016-03-06,2.972
2016-03-07,1.585
2016-03-08,2.278
2016-03-09,2.08
2016-03-10,2.873
2016-03-11,2.08
2016-03-12,2.278
2016-03-13,1.387
2016-03-14,2.477
2016-03-15,3.368
2016-03-16,3.368
2016-03-17,3.467
2016-03-18,3.864
2016-03-19,3.764
2016-03-20,3.864
2016-03-21,3.368
2016-03-22,4.161
2016-03-23,3.566
2016-03-24,4.26
2016-03-25,4.26
2016-03-26,4.359
2016-03-27,4.359
2016-03-28,3.764
2016-03-29,3.467
2016-03-30,4.062
2016-03-31,4.458
2016-04-01,4.536
2016-04-02,4.635
2016-04-03,5.029
2016-04-04,5.72
2016-04-05,5.522
2016-04-06,4.832
2016-04-07,4.635
2016-04-08,3.945
2016-04-09,2.761
2016-04-10,1.874
2016-04-11,3.353
2016-04-12,4.339
2016-04-13,4.931
2016-04-14,5.029
2016-04-15,5.72
2016-04-16,4.733
2016-04-17,5.424
2016-04-18,5.227
2016-04-19,5.621
2016-04-20,5.424
2016-04-21,5.621
2016-04-22,4.24
2016-04-23,5.424
2016-04-24,5.227
2016-04-25,5.029
2016-04-26,5.128
2016-04-27,5.522
2016-04-28,5.029
2016-04-29,5.522
2016-04-30,6.903
2016-05-01,5.851
2016-05-02,5.755
2016-05-03,6.043
2016-05-04,5.659
2016-05-05,4.412
2016-05-06,3.549
2016-05-07,2.398
2016-05-08,3.549
2016-05-09,4.988
2016-05-10,6.235
2016-05-11,6.618
2016-05-12,7.386
2016-05-13,6.523
2016-05-14,6.523
2016-05-15,7.002
2016-05-16,7.386
2016-05-17,7.674
2016-05-18,8.057
2016-05-19,7.29
2016-05-20,5.851
2016-05-21,5.276
2016-05-22,5.947
2016-05-23,5.947
2016-05-24,4.796
2016-05-25,6.714
2016-05-26,6.906
2016-05-27,7.194
