time,eto
2016-01-01,1.957
2016-01-02,1.787
2016-01-03,1.702
2016-01-04,0.596
2016-01-05,0.51
2016-01-06,2.127
2016-01-07,0.936
2016-01-08,1.361
2016-01-09,1.191
2016-01-10,1.191
2016-01-11,1.787
2016-01-12,2.042
2016-01-13,1.702
2016-01-14,1.531
2016-01-15,2.552
2016-01-16,1.361
2016-01-17,1.531
2016-01-18,1.446
2016-01-19,1.702
2016-01-20,1.872
2016-01-21,2.382
2016-01-22,1.702
2016-01-23,1.787
2016-01-24,2.723
2016-01-25,2.893
2016-01-26,3.148
2016-01-27,2.723
2016-01-28,2.382
2016-01-29,2.127
2016-01-30,3.573
2016-01-31,3.659
2016-02-01,6.061
2016-02-02,3.654
2016-02-03,4.189
2016-02-04,4.011
2016-02-05,4.368
2016-02-06,4.189
2016-02-07,4.991
2016-02-08,5.259
2016-02-09,5.17
2016-02-10,4.546
2016-02-11,3.565
2016-02-12,3.565
2016-02-13,4.1
2016-02-14,5.259
2016-02-15,5.17
2016-02-16,4.011
2016-02-17,3.298
2016-02-18,2.317
2016-02-19,3.209
2016-02-20,4.011
2016-02-21,4.635
2016-02-22,5.17
2016-02-23,4.189
2016-02-24,3.744
2016-02-25,3.744
2016-02-26,3.298
2016-02-27,2.496
2016-02-28,2.852
2016-02-29,2.496
2016-03-01,3.838
2016-03-02,4.318
2016-03-03,4.03
2016-03-04,4.606
2016-03-05,4.126
2016-03-06,4.798
2016-03-07,3.262
2016-03-08,4.798
2016-03-09,5.469
2016-03-10,4.99
2016-03-11,6.237
2016-03-12,4.606
2016-03-13,4.606
2016-03-14,4.702
2016-03-15,4.606
2016-03-16,5.373
2016-03-17,5.181
2016-03-18,5.181
2016-03-19,4.798
2016-03-20,4.99
2016-03-21,6.237
2016-03-22,6.525
2016-03-23,6.333
2016-03-24,5.949
2016-03-25,5.181
2016-03-26,5.853
2016-03-27,5.469
2016-03-28,5.757
2016-03-29,5.469
2016-03-30,4.606
2016-03-31,5.853
2016-04-01,5.652
2016-04-02,4.482
2016-04-03,4.58
2016-04-04,5.262
2016-04-05,5.359
2016-04-06,6.626
2016-04-07,5.164
2016-04-08,3.021
2016-04-09,3.41
2016-04-10,2.923
2016-04-11,3.118
2016-04-12,4.677
2016-04-13,5.262
2016-04-14,6.918
2016-04-15,7.698
2016-04-16,7.893
2016-04-17,7.503
2016-04-18,4.482
2016-04-19,5.359
2016-04-20,6.723
2016-04-21,6.723
2016-04-22,7.016
2016-04-23,6.626
2016-04-24,7.308
2016-04-25,7.211
2016-04-26,6.041
2016-04-27,6.918
2016-04-28,6.334
2016-04-29,6.431
2016-04-30,6.041
2016-05-01,5.697
2016-05-02,5.497
2016-05-03,6.297
2016-05-04,8.196
2016-05-05,7.197
2016-05-06,4.498
2016-05-07,5.397
2016-05-08,6.097
2016-05-09,6.097
2016-05-10,6.497
2016-05-11,5.997
2016-05-12,7.496
2016-05-13,8.496
2016-05-14,7.396
2016-05-15,7.596
2016-05-16,6.997
2016-05-17,6.097
2016-05-18,6.797
2016-05-19,8.096
2016-05-20,8.596
2016-05-21,7.996
2016-05-22,7.097
2016-05-23,7.496
2016-05-24,7.396
2016-05-25,7.097
2016-05-26,6.997
2016-05-27,7.197
2016-05-28,7.496
2016-05-29,6.897
2016-05-30,6.597
2016-05-31,7.996
2016-06-01,8.466
2016-06-02,8.466
2016-06-03,8.164
2016-06-04,10.683
2016-06-05,10.482
2016-06-06,9.877
2016-06-07,8.567
2016-06-08,8.869
2016-06-09,8.668
2016-06-10,7.861
2016-06-11,7.962
2016-06-12,7.156
2016-06-13,7.66
2016-06-14,8.264
2016-06-15,9.272
2016-06-16,8.164
2016-06-17,7.962
2016-06-18,7.559
2016-06-19,9.272
2016-06-20,10.784
2016-06-21,7.257
2016-06-22,9.474
2016-06-23,9.877
2016-06-24,9.172
2016-06-25,8.164
2016-06-26,8.869
2016-06-27,8.869
2016-06-28,7.861
2016-06-29,6.45
2016-06-30,8.668
2016-07-01,9.369
2016-07-02,9.174
2016-07-03,8.979
2016-07-04,8.198
2016-07-05,9.369
2016-07-06,8.881
2016-07-07,8.491
2016-07-08,8.979
2016-07-09,8.589
2016-07-10,9.174
2016-07-11,8.979
2016-07-12,8.491
2016-07-13,8.589
2016-07-14,7.905
2016-07-15,8.881
2016-07-16,8.784
2016-07-17,9.369
2016-07-18,8.784
2016-07-19,8.686
2016-07-20,7.417
2016-07-21,7.613
2016-07-22,7.71
2016-07-23,8.784
2016-07-24,8.686
2016-07-25,8.101
2016-07-26,8.003
2016-07-27,8.491
2016-07-28,8.491
2016-07-29,9.369
2016-07-30,8.198
2016-07-31,8.686
2016-08-01,7.813
2016-08-02,8.102
2016-08-03,7.62
2016-08-04,7.331
2016-08-05,7.91
2016-08-06,8.006
2016-08-07,8.006
2016-08-08,8.971
2016-08-09,8.874
2016-08-10,8.295
2016-08-11,7.138
2016-08-12,6.945
2016-08-13,7.041
2016-08-14,8.006
2016-08-15,8.006
2016-08-16,7.331
2016-08-17,6.656
