time,etof
2016-01-01,0.536
2016-01-02,0.536
2016-01-03,0.536
2016-01-04,0.536
2016-01-05,0.536
2016-01-06,0.536
2016-01-07,0.536
2016-01-08,0.536
2016-01-09,0.536
2016-01-10,0.536
2016-01-11,0.552
2016-01-12,0.567
2016-01-13,0.583
2016-01-14,0.598
2016-01-15,0.614
2016-01-16,0.629
2016-01-17,0.645
2016-01-18,0.66
2016-01-19,0.676
2016-01-20,0.691
2016-01-21,0.707
2016-01-22,0.722
2016-01-23,0.737
2016-01-24,0.753
2016-01-25,0.768
2016-01-26,0.784
2016-01-27,0.586
2016-01-28,0.587
2016-01-29,0.588
2016-01-30,0.589
2016-01-31,0.589
2016-02-01,0.59
2016-02-02,0.591
2016-02-03,0.592
2016-02-04,0.593
2016-02-05,0.593
2016-02-06,0.594
2016-02-07,0.595
2016-02-08,0.596
2016-02-09,0.597
2016-02-10,0.597
2016-02-11,0.598
2016-02-12,0.61
2016-02-13,0.621
2016-02-14,0.633
2016-02-15,0.645
2016-02-16,0.656
2016-02-17,0.668
2016-02-18,0.68
2016-02-19,0.691
2016-02-20,0.703
2016-02-21,0.715
2016-02-22,0.727
2016-02-23,0.738
2016-02-24,0.75
2016-02-25,0.762
2016-02-26,0.773
2016-02-27,0.785
2016-02-28,0.797
2016-02-29,0.808
2016-03-01,0.82
2016-03-02,0.832
2016-03-03,0.844
2016-03-04,0.855
2016-03-05,0.867
2016-03-06,0.879
2016-03-07,0.89
2016-03-08,0.902
2016-03-09,0.914
2016-03-10,0.925
2016-03-11,0.937
2016-03-12,0.949
2016-03-13,0.961
2016-03-14,0.972
2016-03-15,0.938
2016-03-16,0.917
2016-03-17,0.895
2016-03-18,0.873
2016-03-19,0.851
2016-03-20,0.829
2016-03-21,0.807
2016-03-22,0.786
2016-03-23,0.826
2016-03-24,0.835
2016-03-25,0.844
2016-03-26,0.853
2016-03-27,0.862
2016-03-28,0.871
2016-03-29,0.88
2016-03-30,0.889
2016-03-31,0.892
2016-04-01,0.894
2016-04-02,0.897
2016-04-03,0.899
2016-04-04,0.902
2016-04-05,0.904
2016-04-06,0.906
2016-04-07,0.909
2016-04-08,0.822
2016-04-09,0.819
2016-04-10,0.817
2016-04-11,0.815
2016-04-12,0.813
2016-04-13,0.811
2016-04-14,0.808
2016-04-15,0.806
2016-04-16,0.827
2016-04-17,0.847
