time,et
2016-01-01,0.724
2016-01-02,1.086
2016-01-03,1.328
2016-01-04,0.543
2016-01-05,0.362
2016-01-06,0.483
2016-01-07,0.362
2016-01-08,0.483
2016-01-09,0.785
2016-01-10,0.604
2016-01-11,0.604
2016-01-12,0.785
2016-01-13,1.086
2016-01-14,0.543
2016-01-15,0.604
2016-01-16,0.604
2016-01-17,0.302
2016-01-18,0.785
2016-01-19,0.422
2016-01-20,0.724
2016-01-21,0.664
2016-01-22,0.543
2016-01-23,0.724
2016-01-24,0.724
2016-01-25,0.604
2016-01-26,0.724
2016-01-27,0.845
2016-01-28,0.604
2016-01-29,0.543
2016-01-30,0.785
2016-01-31,1.328
2016-02-01,2.355
2016-02-02,1.346
2016-02-03,1.626
2016-02-04,1.402
2016-02-05,1.658
2016-02-06,1.834
2016-02-07,2.069
2016-02-08,1.967
2016-02-09,1.868
2016-02-10,1.265
2016-02-11,1.179
2016-02-12,1.035
2016-02-13,1.254
2016-02-14,2.148
2016-02-15,1.702
2016-02-16,1.618
2016-02-17,1.261
2016-02-18,1.838
2016-02-19,1.395
2016-02-20,2.142
2016-02-21,2.061
2016-02-22,1.593
2016-02-23,1.291
2016-02-24,1.453
2016-02-25,1.624
2016-02-26,1.616
2016-02-27,1.797
2016-02-28,2.302
2016-02-29,2.079
2016-03-01,3.815
2016-03-02,3.482
2016-03-03,2.39
2016-03-04,2.495
2016-03-05,1.841
2016-03-06,3.244
2016-03-07,1.835
2016-03-08,2.479
2016-03-09,2.475
2016-03-10,2.364
2016-03-11,2.038
2016-03-12,2.678
2016-03-13,1.925
2016-03-14,2.456
2016-03-15,3.411
2016-03-16,3.368
2016-03-17,3.335
2016-03-18,3.207
2016-03-19,3.268
2016-03-20,3.42
2016-03-21,3.019
2016-03-22,3.259
2016-03-23,3.673
2016-03-24,3.426
2016-03-25,3.658
2016-03-26,4.16
2016-03-27,3.598
2016-03-28,3.838
2016-03-29,3.713
2016-03-30,3.959
2016-03-31,4.115
2016-04-01,3.796
2016-04-02,3.863
2016-04-03,3.928
2016-04-04,4.657
2016-04-05,5.28
2016-04-06,5.05
2016-04-07,5.009
2016-04-08,3.404
2016-04-09,1.734
2016-04-10,1.448
2016-04-11,2.961
2016-04-12,3.202
2016-04-13,4.322
2016-04-14,4.109
2016-04-15,5.287
2016-04-16,4.897
2016-04-17,4.808
2016-04-18,4.885
2016-04-19,4.62
2016-04-20,4.865
2016-04-21,4.763
2016-04-22,3.044
2016-04-23,4.27
2016-04-24,4.886
2016-04-25,5.613
2016-04-26,4.684
2016-04-27,3.851
2016-04-28,5.399
2016-04-29,4.933
2016-04-30,7.021
2016-05-01,5.777
2016-05-02,5.126
2016-05-03,4.944
2016-05-04,4.578
2016-05-05,3.938
2016-05-06,2.473
2016-05-07,1.924
2016-05-08,3.207
2016-05-09,4.582
2016-05-10,5.133
2016-05-11,5.316
2016-05-12,5.407
2016-05-13,4.759
2016-05-14,5.03
2016-05-15,5.375
2016-05-16,6.135
2016-05-17,7.031
2016-05-18,7.304
2016-05-19,5.691
2016-05-20,4.501
2016-05-21,3.416
2016-05-22,4.459
2016-05-23,4.026
2016-05-24,4.851
2016-05-25,5.52
2016-05-26,6.119
2016-05-27,5.975
2016-05-28,6.298
2016-05-29,6.617
2016-05-30,6.843
2016-05-31,7.418
2016-06-01,6.876
2016-06-02,6.66
2016-06-03,7.391
2016-06-04,6.489
2016-06-05,7.126
2016-06-06,6.658
2016-06-07,6.029
2016-06-08,5.823
2016-06-09,5.784
2016-06-10,5.828
2016-06-11,5.707
2016-06-12,6.41
2016-06-13,6.217
2016-06-14,5.624
2016-06-15,5.197
2016-06-16,4.853
2016-06-17,4.037
2016-06-18,4.805
2016-06-19,5.172
2016-06-20,6.394
2016-06-21,7.099
2016-06-22,6.796
2016-06-23,7.102
2016-06-24,6.204
2016-06-25,7.098
2016-06-26,7.751
2016-06-27,6.87
2016-06-28,6.996
2016-06-29,6.663
2016-06-30,6.441
2016-07-01,5.987
2016-07-02,5.953
2016-07-03,6.231
2016-07-04,6.515
2016-07-05,6.455
2016-07-06,6.042
2016-07-07,5.709
2016-07-08,6.354
2016-07-09,5.37
2016-07-10,6.095
2016-07-11,6.819
2016-07-12,6.487
2016-07-13,6.722
2016-07-14,7.079
2016-07-15,6.702
2016-07-16,6.487
2016-07-17,6.434
2016-07-18,5.552
2016-07-19,5.743
2016-07-20,5.853
2016-07-21,5.879
2016-07-22,6.2
2016-07-23,7.62
2016-07-24,6.4
2016-07-25,5.991
2016-07-26,6.233
2016-07-27,6.612
2016-07-28,6.985
2016-07-29,6.511
2016-07-30,5.83
2016-07-31,5.073
2016-08-01,4.779
2016-08-02,5.142
2016-08-03,5.716
2016-08-04,4.895
2016-08-05,4.349
2016-08-06,4.644
2016-08-07,4.911
2016-08-08,5.365
2016-08-09,4.733
2016-08-10,4.645
2016-08-11,4.557
2016-08-12,4.737
2016-08-13,4.848
2016-08-14,5.091
2016-08-15,4.704
2016-08-16,4.78
2016-08-17,4.857
2016-08-18,4.2
2016-08-19,4.342
2016-08-20,4.552
2016-08-21,4.561
2016-08-22,4.369
2016-08-23,4.58
2016-08-24,5.132
2016-08-25,4.496
2016-08-26,3.572
2016-08-27,3.177
2016-08-28,3.215
2016-08-29,3.71
2016-08-30,4.061
2016-08-31,3.583
2016-09-01,3.312
2016-09-02,3.367
2016-09-03,3.311
2016-09-04,2.836
2016-09-05,3.2
2016-09-06,3.348
2016-09-07,3.289
2016-09-08,3.512
2016-09-09,3.537
2016-09-10,3.852
2016-09-11,3.582
2016-09-12,2.86
2016-09-13,2.265
2016-09-14,2.634
2016-09-15,2.939
2016-09-16,3.213
2016-09-17,3.268
2016-09-18,2.81
2016-09-19,3.317
2016-09-20,2.56
2016-09-21,2.41
2016-09-22,2.182
2016-09-23,2.292
2016-09-24,2.062
2016-09-25,1.834
2016-09-26,1.934
2016-09-27,1.9
2016-09-28,1.806
2016-09-29,1.627
2016-09-30,1.54
2016-10-01,1.49
2016-10-02,1.08
2016-10-03,0.492
2016-10-04,0.845
2016-10-05,1.002
2016-10-06,1.084
2016-10-07,1.034
2016-10-08,0.882
2016-10-09,0.897
2016-10-10,1.118
2016-10-11,0.862
2016-10-12,1.065
2016-10-13,1.031
2016-10-14,0.488
2016-10-15,0.9
2016-10-16,0.642
2016-10-17,1.112
2016-10-18,1.452
2016-10-19,1.792
2016-10-20,1.577
2016-10-21,1.405
2016-10-22,1.53
2016-10-23,1.783
2016-10-24,1.315
2016-10-25,0.889
2016-10-26,1.396
2016-10-27,0.505
2016-10-28,0.376
2016-10-29,0.956
2016-10-30,0.744
2016-10-31,0.903
2016-11-01,0.883
2016-11-02,0.919
2016-11-03,1.068
2016-11-04,0.974
2016-11-05,1.102
2016-11-06,0.834
2016-11-07,0.743
2016-11-08,0.783
2016-11-09,0.952
2016-11-10,0.775
2016-11-11,0.986
2016-11-12,0.896
2016-11-13,0.679
2016-11-14,0.634
2016-11-15,0.925
2016-11-16,0.962
2016-11-17,0.791
2016-11-18,1.284
2016-11-19,1.499
2016-11-20,0.209
2016-11-21,0.463
2016-11-22,0.508
2016-11-23,0.596
2016-11-24,0.513
2016-11-25,0.602
2016-11-26,0.562
2016-11-27,0.695
2016-11-28,0.379
2016-11-29,0.564
2016-11-30,0.662
2016-12-01,1.386
2016-12-02,2.393
2016-12-03,1.645
2016-12-04,1.187
2016-12-05,0.544
2016-12-06,1.144
2016-12-07,0.823
2016-12-08,1.027
2016-12-09,0.935
2016-12-10,0.141
2016-12-11,0.345
2016-12-12,0.675
2016-12-13,0.727
2016-12-14,0.84
2016-12-15,0.126
2016-12-16,0.432
2016-12-17,0.723
2016-12-18,0.706
2016-12-19,0.746
2016-12-20,0.895
2016-12-21,0.614
2016-12-22,0.574
2016-12-23,0.237
2016-12-24,0.556
2016-12-25,0.591
2016-12-26,0.626
2016-12-27,0.781
2016-12-28,1.076
2016-12-29,0.963
2016-12-30,0.828
2016-12-31,0.207
2017-01-01,0.877
2017-01-02,1.218
2017-01-03,0.543
2017-01-04,0.408
2017-01-05,0.341
2017-01-06,0.536
2017-01-07,0.712
2017-01-08,0.741
2017-01-09,1.156
2017-01-10,0.8
2017-01-11,0.771
2017-01-12,0.43
2017-01-13,0.889
2017-01-14,0.51
2017-01-15,0.356
2017-01-16,0.457
2017-01-17,0.355
2017-01-18,0.405
2017-01-19,0.859
2017-01-20,0.757
2017-01-21,0.756
2017-01-22,0.855
2017-01-23,0.653
2017-01-24,0.551
2017-01-25,0.55
2017-01-26,0.699
2017-01-27,0.748
2017-01-28,0.945
2017-01-29,0.894
2017-01-30,0.889
2017-01-31,0.589
2017-02-01,0.725
2017-02-02,0.856
2017-02-03,1.119
2017-02-04,0.89
2017-02-05,0.796
2017-02-06,0.879
2017-02-07,0.743
2017-02-08,0.564
2017-02-09,0.561
2017-02-10,0.514
2017-02-11,0.979
2017-02-12,0.889
2017-02-13,0.673
2017-02-14,0.877
2017-02-15,0.873
2017-02-16,1.103
2017-02-17,0.869
2017-02-18,0.819
2017-02-19,0.69
2017-02-20,1.539
2017-02-21,1.564
2017-02-22,1.732
2017-02-23,1.165
2017-02-24,0.946
2017-02-25,0.599
2017-02-26,1.032
2017-02-27,0.873
2017-02-28,1.188
2017-03-01,1.192
2017-03-02,1.117
2017-03-03,1.079
2017-03-04,1.241
2017-03-05,0.882
2017-03-06,0.884
2017-03-07,0.926
2017-03-08,1.25
2017-03-09,1.252
2017-03-10,1.133
2017-03-11,1.54
2017-03-12,1.543
2017-03-13,1.423
2017-03-14,1.589
2017-03-15,1.428
2017-03-16,1.349
2017-03-17,1.433
2017-03-18,1.354
2017-03-19,1.315
2017-03-20,1.235
2017-03-21,1.319
2017-03-22,1.074
2017-03-23,1.448
2017-03-24,0.912
2017-03-25,1.245
2017-03-26,1.123
2017-03-27,1.666
2017-03-28,2.188
2017-03-29,1.8
2017-03-30,1.905
2017-03-31,2.61
2017-04-01,1.962
2017-04-02,1.827
2017-04-03,2.156
2017-04-04,1.64
2017-04-05,1.842
2017-04-06,1.37
2017-04-07,1.131
2017-04-08,1.042
2017-04-09,1.485
2017-04-10,1.497
2017-04-11,1.267
2017-04-12,1.685
2017-04-13,1.193
2017-04-14,1.564
2017-04-15,1.409
2017-04-16,0.881
2017-04-17,0.773
2017-04-18,0.911
2017-04-19,1.371
2017-04-20,1.492
2017-04-21,1.665
2017-04-22,1.351
2017-04-23,1.573
2017-04-24,1.0
2017-04-25,1.245
2017-04-26,0.752
2017-04-27,1.37
2017-04-28,1.722
2017-04-29,1.546
2017-04-30,1.202
2017-05-01,1.506
2017-05-02,1.23
2017-05-03,0.825
2017-05-04,0.668
2017-05-05,0.433
2017-05-06,0.6
2017-05-07,0.808
2017-05-08,1.166
2017-05-09,1.52
2017-05-10,1.437
2017-05-11,1.601
2017-05-12,2.096
2017-05-13,2.281
2017-05-14,1.317
2017-05-15,1.251
2017-05-16,0.775
2017-05-17,1.236
2017-05-18,1.283
2017-05-19,1.049
2017-05-20,0.892
2017-05-21,0.831
2017-05-22,1.018
2017-05-23,1.016
2017-05-24,0.887
2017-05-25,0.84
2017-05-26,0.72
2017-05-27,0.859
2017-05-28,0.928
2017-05-29,0.878
2017-05-30,0.948
2017-05-31,0.973
2017-06-01,0.976
2017-06-02,1.156
2017-06-03,1.09
2017-06-04,1.274
2017-06-05,1.223
2017-06-06,1.268
2017-06-07,1.183
2017-06-08,0.573
2017-06-09,0.777
2017-06-10,1.135
2017-06-11,1.095
2017-06-12,1.038
2017-06-13,1.288
2017-06-14,1.421
2017-06-15,1.587
2017-06-16,1.579
2017-06-17,1.636
2017-06-18,1.512
2017-06-19,1.567
2017-06-20,1.509
2017-06-21,1.345
2017-06-22,1.382
2017-06-23,1.194
2017-06-24,1.083
2017-06-25,1.002
2017-06-26,1.022
2017-06-27,1.055
2017-06-28,1.13
2017-06-29,1.217
2017-06-30,1.124
2017-07-01,0.635
2017-07-02,0.604
2017-07-03,0.582
2017-07-04,0.558
2017-07-05,0.454
2017-07-06,0.583
2017-07-07,0.698
2017-07-08,0.644
2017-07-09,0.722
2017-07-10,1.155
2017-07-11,1.499
2017-07-12,1.732
2017-07-13,2.144
2017-07-14,2.774
