time,eto
2016-01-01,1.827
2016-01-02,1.411
2016-01-03,0.996
2016-01-04,0.581
2016-01-05,0.581
2016-01-06,0.581
2016-01-07,0.581
2016-01-08,0.581
2016-01-09,0.498
2016-01-10,0.913
2016-01-11,0.83
2016-01-12,1.328
2016-01-13,1.245
2016-01-14,0.249
2016-01-15,0.581
2016-01-16,1.162
2016-01-17,1.411
2016-01-18,1.162
2016-01-19,1.744
2016-01-20,0.747
2016-01-21,0.913
2016-01-22,0.581
2016-01-23,1.578
2016-01-24,0.83
2016-01-25,1.079
2016-01-26,1.079
2016-01-27,1.079
2016-01-28,0.664
2016-01-29,1.079
2016-01-30,0.913
2016-01-31,2.823
2016-02-01,3.27
2016-02-02,1.868
2016-02-03,2.149
2016-02-04,2.896
2016-02-05,1.962
2016-02-06,2.335
2016-02-07,4.484
2016-02-08,4.017
2016-02-09,2.149
2016-02-10,2.055
2016-02-11,1.682
2016-02-12,1.868
2016-02-13,2.335
2016-02-14,3.83
2016-02-15,2.803
2016-02-16,2.709
2016-02-17,1.308
2016-02-18,3.55
2016-02-19,2.242
2016-02-20,2.242
2016-02-21,1.775
2016-02-22,2.522
2016-02-23,2.335
2016-02-24,1.682
2016-02-25,1.775
2016-02-26,1.401
2016-02-27,1.401
2016-02-28,1.682
2016-02-29,1.868
2016-03-01,2.803
2016-03-02,2.532
2016-03-03,1.537
2016-03-04,1.989
2016-03-05,1.447
2016-03-06,2.261
2016-03-07,2.17
2016-03-08,1.628
2016-03-09,1.537
2016-03-10,1.085
2016-03-11,1.176
2016-03-12,1.718
2016-03-13,2.08
2016-03-14,2.442
2016-03-15,2.351
2016-03-16,4.341
2016-03-17,4.341
2016-03-18,3.165
2016-03-19,3.256
2016-03-20,2.17
2016-03-21,1.809
2016-03-22,2.532
2016-03-23,3.617
2016-03-24,3.075
2016-03-25,4.341
2016-03-26,4.702
2016-03-27,2.984
2016-03-28,3.979
2016-03-29,4.341
2016-03-30,3.979
2016-03-31,3.256
2016-04-01,3.506
2016-04-02,3.875
2016-04-03,4.336
2016-04-04,4.613
2016-04-05,7.011
2016-04-06,7.288
2016-04-07,4.982
2016-04-08,3.782
2016-04-09,2.214
2016-04-10,2.306
2016-04-11,2.675
2016-04-12,3.413
2016-04-13,4.059
2016-04-14,3.875
2016-04-15,5.812
2016-04-16,7.288
2016-04-17,6.089
2016-04-18,5.074
2016-04-19,5.166
2016-04-20,5.627
2016-04-21,4.797
2016-04-22,2.86
2016-04-23,3.598
2016-04-24,4.52
2016-04-25,6.181
2016-04-26,4.982
2016-04-27,3.229
2016-04-28,6.089
2016-04-29,5.627
2016-04-30,8.487
2016-05-01,7.188
2016-05-02,6.005
2016-05-03,4.823
2016-05-04,4.459
2016-05-05,2.912
2016-05-06,3.185
2016-05-07,1.456
2016-05-08,3.731
2016-05-09,4.277
2016-05-10,6.46
2016-05-11,6.915
2016-05-12,6.278
2016-05-13,6.187
2016-05-14,5.095
2016-05-15,5.459
2016-05-16,7.643
2016-05-17,8.735
2016-05-18,8.098
2016-05-19,5.277
2016-05-20,4.004
2016-05-21,4.277
2016-05-22,4.55
2016-05-23,4.277
2016-05-24,5.095
2016-05-25,4.732
2016-05-26,5.55
2016-05-27,7.188
2016-05-28,7.916
2016-05-29,6.278
2016-05-30,7.916
2016-05-31,8.098
2016-06-01,6.67
2016-06-02,6.225
2016-06-03,7.915
2016-06-04,5.781
2016-06-05,6.047
2016-06-06,6.403
2016-06-07,6.225
2016-06-08,6.136
2016-06-09,6.136
2016-06-10,6.047
2016-06-11,8.893
2016-06-12,7.915
2016-06-13,6.136
2016-06-14,5.158
2016-06-15,3.913
2016-06-16,4.713
2016-06-17,3.29
2016-06-18,4.624
2016-06-19,6.403
2016-06-20,5.603
2016-06-21,6.492
2016-06-22,7.026
2016-06-23,6.937
2016-06-24,6.581
2016-06-25,8.804
2016-06-26,7.559
2016-06-27,7.648
2016-06-28,7.203
2016-06-29,6.047
2016-06-30,7.292
2016-07-01,6.353
2016-07-02,6.268
2016-07-03,6.182
2016-07-04,6.182
2016-07-05,5.752
2016-07-06,5.495
2016-07-07,5.838
2016-07-08,5.495
2016-07-09,5.838
2016-07-10,5.066
2016-07-11,7.126
2016-07-12,5.495
2016-07-13,6.525
2016-07-14,6.268
2016-07-15,6.439
2016-07-16,6.439
2016-07-17,6.01
2016-07-18,6.268
2016-07-19,6.182
2016-07-20,6.182
2016-07-21,6.954
2016-07-22,6.01
2016-07-23,9.616
2016-07-24,7.555
2016-07-25,6.096
2016-07-26,6.869
2016-07-27,6.869
2016-07-28,6.783
2016-07-29,6.783
2016-07-30,6.954
2016-07-31,6.869
2016-08-01,5.866
2016-08-02,5.703
2016-08-03,6.437
2016-08-04,5.948
2016-08-05,5.133
2016-08-06,5.133
2016-08-07,5.296
2016-08-08,4.807
2016-08-09,6.029
2016-08-10,4.807
2016-08-11,5.54
2016-08-12,5.785
2016-08-13,5.54
2016-08-14,6.274
2016-08-15,5.866
2016-08-16,5.866
2016-08-17,5.948
2016-08-18,5.948
2016-08-19,5.703
2016-08-20,5.703
2016-08-21,5.54
2016-08-22,5.214
2016-08-23,5.377
2016-08-24,4.889
2016-08-25,5.54
2016-08-26,5.296
2016-08-27,4.889
