time,eto
2016-01-01,1.298
2016-01-02,1.298
2016-01-03,0.568
2016-01-04,0.568
2016-01-05,0.568
2016-01-06,0.324
2016-01-07,0.649
2016-01-08,0.568
2016-01-09,0.324
2016-01-10,0.973
2016-01-11,0.892
2016-01-12,0.892
2016-01-13,0.406
2016-01-14,0.243
2016-01-15,0.73
2016-01-16,0.568
2016-01-17,0.406
2016-01-18,0.73
2016-01-19,0.892
2016-01-20,0.973
2016-01-21,0.973
2016-01-22,0.973
2016-01-23,0.811
2016-01-24,1.054
2016-01-25,0.892
2016-01-26,0.811
2016-01-27,1.136
2016-01-28,0.649
2016-01-29,0.324
2016-01-30,1.379
2016-01-31,2.758
2016-02-01,3.148
2016-02-02,1.649
2016-02-03,2.548
2016-02-04,1.799
2016-02-05,1.499
2016-02-06,1.649
2016-02-07,1.874
2016-02-08,2.548
2016-02-09,1.799
2016-02-10,1.574
2016-02-11,1.724
2016-02-12,2.623
2016-02-13,3.748
2016-02-14,3.448
2016-02-15,2.773
2016-02-16,1.949
2016-02-17,1.499
2016-02-18,2.174
2016-02-19,1.874
2016-02-20,2.099
2016-02-21,1.799
2016-02-22,1.574
2016-02-23,1.349
2016-02-24,1.349
2016-02-25,1.199
2016-02-26,0.899
2016-02-27,1.574
2016-02-28,1.724
2016-02-29,2.099
2016-03-01,1.904
2016-03-02,2.222
2016-03-03,1.587
2016-03-04,1.904
2016-03-05,1.19
2016-03-06,1.587
2016-03-07,2.301
2016-03-08,1.508
2016-03-09,1.19
2016-03-10,1.111
2016-03-11,1.19
2016-03-12,1.825
2016-03-13,1.666
2016-03-14,2.142
2016-03-15,3.015
2016-03-16,3.412
2016-03-17,3.174
2016-03-18,3.015
2016-03-19,2.618
2016-03-20,1.587
2016-03-21,1.587
2016-03-22,2.698
2016-03-23,3.015
2016-03-24,3.491
2016-03-25,4.285
2016-03-26,3.967
2016-03-27,3.174
2016-03-28,3.253
2016-03-29,3.491
2016-03-30,3.333
2016-03-31,3.729
2016-04-01,3.459
2016-04-02,3.379
2016-04-03,3.54
2016-04-04,4.666
2016-04-05,5.068
2016-04-06,5.068
2016-04-07,3.379
2016-04-08,2.735
2016-04-09,1.126
2016-04-10,1.448
2016-04-11,2.896
2016-04-12,3.218
2016-04-13,3.54
2016-04-14,2.655
2016-04-15,4.827
2016-04-16,4.746
2016-04-17,4.505
2016-04-18,4.344
2016-04-19,3.781
2016-04-20,3.54
2016-04-21,2.735
2016-04-22,1.85
2016-04-23,3.54
2016-04-24,3.298
2016-04-25,4.183
2016-04-26,4.103
2016-04-27,2.816
2016-04-28,4.988
2016-04-29,4.746
2016-04-30,5.631
2016-05-01,4.746
2016-05-02,4.183
2016-05-03,3.861
2016-05-04,3.539
2016-05-05,2.574
2016-05-06,2.574
2016-05-07,1.207
2016-05-08,3.218
2016-05-09,3.861
2016-05-10,4.505
2016-05-11,4.263
2016-05-12,4.103
2016-05-13,3.861
2016-05-14,3.539
2016-05-15,4.987
2016-05-16,6.194
2016-05-17,6.998
2016-05-18,7.642
2016-05-19,4.987
2016-05-20,3.942
2016-05-21,2.494
2016-05-22,3.539
2016-05-23,4.103
2016-05-24,3.781
2016-05-25,4.424
2016-05-26,5.148
2016-05-27,6.918
2016-05-28,6.838
2016-05-29,6.274
2016-05-30,6.596
2016-05-31,6.918
2016-06-01,5.217
2016-06-02,6.774
2016-06-03,7.007
2016-06-04,5.372
2016-06-05,5.762
2016-06-06,4.905
2016-06-07,4.204
2016-06-08,4.516
2016-06-09,4.905
2016-06-10,5.45
2016-06-11,7.085
2016-06-12,5.217
2016-06-13,5.84
2016-06-14,4.672
2016-06-15,3.192
2016-06-16,3.426
2016-06-17,2.258
2016-06-18,4.749
2016-06-19,5.684
2016-06-20,7.085
2016-06-21,7.007
2016-06-22,7.241
2016-06-23,6.696
2016-06-24,7.163
2016-06-25,7.552
2016-06-26,8.798
