time,et
2016-01-01,1.247
2016-01-02,0.987
2016-01-03,0.987
2016-01-04,1.091
2016-01-05,0.987
2016-01-06,1.247
2016-01-07,1.091
2016-01-08,0.935
2016-01-09,0.727
2016-01-10,0.675
2016-01-11,1.091
2016-01-12,1.35
2016-01-13,0.935
2016-01-14,0.883
2016-01-15,0.779
2016-01-16,0.831
2016-01-17,1.143
2016-01-18,0.987
2016-01-19,0.987
2016-01-20,1.091
2016-01-21,1.766
2016-01-22,1.298
2016-01-23,0.987
2016-01-24,1.143
2016-01-25,1.298
2016-01-26,1.87
2016-01-27,1.61
2016-01-28,1.247
2016-01-29,1.454
2016-01-30,0.987
2016-01-31,1.974
2016-02-01,3.846
2016-02-02,2.318
2016-02-03,1.896
2016-02-04,2.371
2016-02-05,2.107
2016-02-06,2.107
2016-02-07,2.423
2016-02-08,2.792
2016-02-09,2.937
2016-02-10,2.037
2016-02-11,1.56
2016-02-12,1.605
2016-02-13,1.752
2016-02-14,1.95
2016-02-15,2.554
2016-02-16,1.729
2016-02-17,1.818
2016-02-18,1.454
2016-02-19,1.544
2016-02-20,1.731
2016-02-21,2.161
2016-02-22,1.706
2016-02-23,1.452
2016-02-24,1.778
2016-02-25,1.44
2016-02-26,1.255
2016-02-27,1.253
2016-02-28,1.123
2016-02-29,1.119
2016-03-01,1.35
2016-03-02,1.182
2016-03-03,1.13
2016-03-04,1.097
2016-03-05,0.781
2016-03-06,0.676
2016-03-07,0.606
2016-03-08,1.073
2016-03-09,1.147
2016-03-10,1.222
2016-03-11,0.792
2016-03-12,0.975
2016-03-13,0.977
2016-03-14,0.907
2016-03-15,1.309
2016-03-16,1.604
2016-03-17,1.352
2016-03-18,1.282
2016-03-19,1.212
2016-03-20,1.369
2016-03-21,1.297
2016-03-22,1.3
2016-03-23,1.886
2016-03-24,2.074
2016-03-25,1.735
2016-03-26,1.603
2016-03-27,1.648
2016-03-28,1.048
2016-03-29,1.364
2016-03-30,1.062
2016-03-31,1.351
2016-04-01,1.339
2016-04-02,1.514
2016-04-03,1.488
2016-04-04,1.46
2016-04-05,1.596
2016-04-06,1.657
2016-04-07,0.711
2016-04-08,0.473
2016-04-09,0.86
2016-04-10,0.688
2016-04-11,0.844
2016-04-12,1.047
2016-04-13,1.015
2016-04-14,0.981
2016-04-15,0.966
2016-04-16,1.298
2016-04-17,1.205
2016-04-18,1.018
2016-04-19,1.002
2016-04-20,0.879
2016-04-21,0.815
2016-04-22,0.693
2016-04-23,0.7
2016-04-24,0.76
2016-04-25,0.654
2016-04-26,0.733
2016-04-27,0.736
2016-04-28,0.717
2016-04-29,0.801
2016-04-30,0.672
2016-05-01,0.787
2016-05-02,0.978
2016-05-03,1.004
2016-05-04,0.895
2016-05-05,0.619
2016-05-06,0.681
2016-05-07,0.794
2016-05-08,0.861
2016-05-09,1.032
2016-05-10,1.157
2016-05-11,1.235
2016-05-12,1.261
2016-05-13,1.287
2016-05-14,1.174
2016-05-15,0.969
2016-05-16,1.133
2016-05-17,1.303
2016-05-18,1.448
2016-05-19,1.475
2016-05-20,1.157
2016-05-21,0.987
2016-05-22,1.393
2016-05-23,1.424
2016-05-24,1.204
2016-05-25,1.328
2016-05-26,1.69
2016-05-27,1.876
2016-05-28,1.905
2016-05-29,1.802
2016-05-30,2.087
2016-05-31,2.02
2016-06-01,2.262
2016-06-02,2.731
2016-06-03,3.071
2016-06-04,2.952
2016-06-05,2.712
2016-06-06,2.621
2016-06-07,2.807
2016-06-08,2.882
2016-06-09,2.836
2016-06-10,2.907
2016-06-11,2.092
2016-06-12,2.531
2016-06-13,3.255
2016-06-14,3.398
2016-06-15,3.335
2016-06-16,3.674
2016-06-17,4.524
2016-06-18,4.378
2016-06-19,6.154
2016-06-20,6.552
2016-06-21,3.671
2016-06-22,4.658
2016-06-23,4.334
2016-06-24,3.988
2016-06-25,3.956
2016-06-26,4.31
2016-06-27,4.963
2016-06-28,4.545
2016-06-29,4.433
2016-06-30,4.099
2016-07-01,3.634
2016-07-02,3.677
2016-07-03,3.574
2016-07-04,3.833
2016-07-05,3.872
2016-07-06,3.341
2016-07-07,3.665
2016-07-08,3.633
2016-07-09,3.601
2016-07-10,3.816
2016-07-11,3.748
2016-07-12,3.748
2016-07-13,4.119
2016-07-14,4.197
2016-07-15,4.352
2016-07-16,4.352
2016-07-17,4.43
2016-07-18,4.351
2016-07-19,4.594
2016-07-20,5.16
2016-07-21,5.807
2016-07-22,5.729
2016-07-23,5.408
2016-07-24,4.844
2016-07-25,4.523
2016-07-26,4.709
2016-07-27,4.732
2016-07-28,4.597
2016-07-29,4.387
2016-07-30,4.332
2016-07-31,4.053
2016-08-01,3.853
2016-08-02,4.023
2016-08-03,3.366
2016-08-04,3.515
2016-08-05,3.736
2016-08-06,3.665
2016-08-07,3.814
2016-08-08,3.449
2016-08-09,3.304
2016-08-10,3.673
2016-08-11,3.488
2016-08-12,3.594
2016-08-13,3.839
2016-08-14,4.007
2016-08-15,4.379
2016-08-16,4.124
2016-08-17,3.94
2016-08-18,3.626
2016-08-19,3.413
2016-08-20,3.26
2016-08-21,3.453
2016-08-22,3.508
2016-08-23,3.271
2016-08-24,3.616
2016-08-25,3.072
2016-08-26,3.117
2016-08-27,3.149
2016-08-28,3.4
2016-08-29,3.57
2016-08-30,3.59
2016-08-31,3.679
2016-09-01,3.309
2016-09-02,3.12
2016-09-03,2.799
2016-09-04,2.678
2016-09-05,2.694
2016-09-06,2.849
2016-09-07,2.936
2016-09-08,2.812
2016-09-09,2.97
2016-09-10,3.129
2016-09-11,3.147
2016-09-12,2.677
2016-09-13,2.289
2016-09-14,2.527
2016-09-15,2.621
2016-09-16,2.447
2016-09-17,2.603
2016-09-18,3.391
2016-09-19,2.831
2016-09-20,1.546
2016-09-21,1.215
2016-09-22,1.611
2016-09-23,2.051
2016-09-24,2.819
2016-09-25,3.613
2016-09-26,4.153
2016-09-27,2.878
2016-09-28,2.448
2016-09-29,2.555
2016-09-30,2.451
2016-10-01,2.286
2016-10-02,1.576
2016-10-03,1.641
2016-10-04,1.652
2016-10-05,1.377
2016-10-06,1.686
2016-10-07,2.198
2016-10-08,2.328
2016-10-09,2.41
2016-10-10,1.985
2016-10-11,1.496
2016-10-12,1.411
2016-10-13,1.588
2016-10-14,1.594
2016-10-15,1.401
2016-10-16,1.177
2016-10-17,0.85
2016-10-18,1.083
2016-10-19,1.677
2016-10-20,1.679
2016-10-21,1.343
2016-10-22,1.27
2016-10-23,0.741
2016-10-24,0.46
2016-10-25,0.754
2016-10-26,0.76
2016-10-27,0.885
2016-10-28,0.863
2016-10-29,0.72
2016-10-30,0.575
2016-10-31,0.702
2016-11-01,0.836
2016-11-02,1.134
2016-11-03,1.372
2016-11-04,0.823
2016-11-05,0.996
2016-11-06,0.87
2016-11-07,0.751
2016-11-08,1.091
2016-11-09,1.415
2016-11-10,1.068
2016-11-11,0.572
2016-11-12,0.401
2016-11-13,0.342
2016-11-14,0.213
2016-11-15,0.294
2016-11-16,0.311
2016-11-17,0.432
2016-11-18,0.756
2016-11-19,0.643
2016-11-20,0.654
2016-11-21,0.74
2016-11-22,0.682
2016-11-23,0.738
2016-11-24,1.28
2016-11-25,0.809
2016-11-26,0.531
2016-11-27,0.436
2016-11-28,0.35
2016-11-29,0.449
