time,et
2016-01-01,1.169
2016-01-02,1.071
2016-01-03,0.925
2016-01-04,0.682
2016-01-05,0.438
2016-01-06,0.536
2016-01-07,0.487
2016-01-08,0.682
2016-01-09,0.633
2016-01-10,0.536
2016-01-11,1.022
2016-01-12,1.363
2016-01-13,1.022
2016-01-14,0.779
2016-01-15,0.536
2016-01-16,0.682
2016-01-17,1.071
2016-01-18,0.779
2016-01-19,0.828
2016-01-20,0.974
2016-01-21,1.948
2016-01-22,1.315
2016-01-23,0.828
2016-01-24,0.974
2016-01-25,1.315
2016-01-26,1.85
2016-01-27,1.704
2016-01-28,1.315
2016-01-29,1.558
2016-01-30,0.828
2016-01-31,1.461
2016-02-01,3.906
2016-02-02,2.274
2016-02-03,1.78
2016-02-04,2.373
2016-02-05,2.225
2016-02-06,2.175
2016-02-07,2.373
2016-02-08,2.917
2016-02-09,3.203
2016-02-10,2.351
2016-02-11,1.717
2016-02-12,1.816
2016-02-13,2.145
2016-02-14,2.719
2016-02-15,3.377
2016-02-16,2.365
2016-02-17,2.26
2016-02-18,1.69
2016-02-19,1.599
2016-02-20,2.069
2016-02-21,2.628
2016-02-22,2.089
2016-02-23,1.886
2016-02-24,2.202
2016-02-25,1.967
2016-02-26,1.622
2016-02-27,1.64
2016-02-28,1.55
2016-02-29,1.459
2016-03-01,2.139
2016-03-02,2.05
2016-03-03,2.183
2016-03-04,1.904
2016-03-05,1.366
2016-03-06,0.917
2016-03-07,0.628
2016-03-08,1.871
2016-03-09,2.186
2016-03-10,2.65
2016-03-11,1.463
2016-03-12,1.713
2016-03-13,1.827
2016-03-14,1.795
2016-03-15,3.06
2016-03-16,3.754
2016-03-17,3.117
2016-03-18,3.02
2016-03-19,3.167
2016-03-20,3.262
2016-03-21,2.791
2016-03-22,2.261
2016-03-23,3.656
2016-03-24,3.941
2016-03-25,3.193
2016-03-26,2.689
2016-03-27,2.621
2016-03-28,1.345
2016-03-29,1.769
2016-03-30,1.404
2016-03-31,2.236
2016-04-01,2.24
2016-04-02,2.646
2016-04-03,2.854
2016-04-04,2.602
2016-04-05,3.108
2016-04-06,3.901
2016-04-07,1.434
2016-04-08,0.685
2016-04-09,1.722
2016-04-10,1.426
2016-04-11,2.193
2016-04-12,3.101
2016-04-13,3.032
2016-04-14,2.869
2016-04-15,2.888
2016-04-16,3.618
2016-04-17,3.258
2016-04-18,2.617
2016-04-19,2.538
2016-04-20,2.107
2016-04-21,2.0
2016-04-22,1.634
2016-04-23,1.588
2016-04-24,1.726
2016-04-25,1.258
2016-04-26,1.549
2016-04-27,1.612
2016-04-28,1.198
2016-04-29,1.662
2016-04-30,1.316
2016-05-01,1.649
2016-05-02,1.991
2016-05-03,2.181
2016-05-04,1.925
2016-05-05,1.163
2016-05-06,1.052
2016-05-07,1.322
2016-05-08,1.513
2016-05-09,1.839
2016-05-10,2.129
2016-05-11,2.336
2016-05-12,2.502
2016-05-13,2.487
2016-05-14,2.005
2016-05-15,1.699
2016-05-16,1.862
2016-05-17,2.223
2016-05-18,2.591
2016-05-19,2.621
2016-05-20,2.051
2016-05-21,1.72
2016-05-22,2.404
2016-05-23,2.279
2016-05-24,1.956
2016-05-25,1.688
2016-05-26,2.311
2016-05-27,2.482
2016-05-28,2.408
2016-05-29,2.002
2016-05-30,2.406
2016-05-31,2.287
2016-06-01,2.482
2016-06-02,3.058
2016-06-03,3.253
2016-06-04,3.218
2016-06-05,2.823
2016-06-06,2.481
2016-06-07,2.409
2016-06-08,2.425
2016-06-09,2.268
2016-06-10,2.368
2016-06-11,1.463
2016-06-12,1.817
2016-06-13,2.08
2016-06-14,2.175
2016-06-15,2.108
