time,eto
2016-01-01,0.751
2016-01-02,1.126
2016-01-03,1.22
2016-01-04,0.845
2016-01-05,0.751
2016-01-06,0.751
2016-01-07,0.563
2016-01-08,0.657
2016-01-09,0.939
2016-01-10,0.751
2016-01-11,1.033
2016-01-12,1.033
2016-01-13,1.22
2016-01-14,0.563
2016-01-15,0.657
2016-01-16,0.939
2016-01-17,0.657
2016-01-18,1.033
2016-01-19,0.939
2016-01-20,0.939
2016-01-21,1.22
2016-01-22,0.751
2016-01-23,1.126
2016-01-24,0.939
2016-01-25,1.126
2016-01-26,1.033
2016-01-27,1.126
2016-01-28,0.751
2016-01-29,0.563
2016-01-30,1.126
2016-01-31,1.971
2016-02-01,2.652
2016-02-02,2.286
2016-02-03,2.195
2016-02-04,1.829
2016-02-05,1.646
2016-02-06,1.738
2016-02-07,1.646
2016-02-08,1.738
2016-02-09,1.92
2016-02-10,1.555
2016-02-11,1.555
2016-02-12,1.555
2016-02-13,1.829
2016-02-14,2.744
2016-02-15,2.012
2016-02-16,1.92
2016-02-17,1.555
2016-02-18,2.195
2016-02-19,1.738
2016-02-20,2.012
2016-02-21,2.103
2016-02-22,1.829
2016-02-23,1.463
2016-02-24,1.463
2016-02-25,1.463
2016-02-26,1.463
2016-02-27,1.646
2016-02-28,1.738
2016-02-29,1.646
2016-03-01,2.553
2016-03-02,2.279
2016-03-03,1.459
2016-03-04,1.915
2016-03-05,1.55
2016-03-06,2.006
2016-03-07,1.459
2016-03-08,1.641
2016-03-09,1.641
2016-03-10,1.55
2016-03-11,1.459
2016-03-12,1.915
2016-03-13,1.459
2016-03-14,2.006
2016-03-15,2.553
2016-03-16,2.826
2016-03-17,2.826
2016-03-18,2.918
2016-03-19,2.826
2016-03-20,2.462
2016-03-21,2.188
2016-03-22,2.644
2016-03-23,3.282
2016-03-24,3.282
2016-03-25,3.465
2016-03-26,3.829
2016-03-27,3.191
2016-03-28,2.918
2016-03-29,3.374
2016-03-30,3.465
2016-03-31,3.647
2016-04-01,3.323
2016-04-02,3.234
2016-04-03,3.773
2016-04-04,3.952
2016-04-05,4.581
2016-04-06,4.312
2016-04-07,4.132
2016-04-08,3.234
2016-04-09,1.437
2016-04-10,1.527
2016-04-11,2.605
2016-04-12,3.144
2016-04-13,3.862
2016-04-14,3.413
2016-04-15,5.03
2016-04-16,4.761
2016-04-17,4.222
2016-04-18,4.401
2016-04-19,4.312
2016-04-20,4.581
2016-04-21,4.222
2016-04-22,2.425
2016-04-23,3.683
2016-04-24,4.042
2016-04-25,4.671
2016-04-26,4.132
2016-04-27,3.144
2016-04-28,4.491
2016-04-29,4.491
2016-04-30,6.198
2016-05-01,5.005
2016-05-02,4.566
2016-05-03,4.302
2016-05-04,4.302
2016-05-05,3.249
2016-05-06,2.458
2016-05-07,1.58
2016-05-08,2.81
2016-05-09,3.6
2016-05-10,5.619
2016-05-11,5.268
2016-05-12,5.444
2016-05-13,4.566
2016-05-14,4.478
2016-05-15,5.18
2016-05-16,5.883
2016-05-17,6.848
2016-05-18,7.024
2016-05-19,5.356
2016-05-20,4.39
2016-05-21,3.424
2016-05-22,4.302
2016-05-23,3.6
2016-05-24,4.39
2016-05-25,5.092
2016-05-26,5.444
2016-05-27,5.619
2016-05-28,5.97
2016-05-29,6.322
2016-05-30,6.497
2016-05-31,6.936
2016-06-01,6.336
2016-06-02,6.423
2016-06-03,6.683
2016-06-04,5.989
2016-06-05,7.117
2016-06-06,6.249
2016-06-07,5.728
2016-06-08,5.555
2016-06-09,5.555
2016-06-10,5.728
2016-06-11,5.815
2016-06-12,6.423
2016-06-13,5.728
2016-06-14,5.294
2016-06-15,4.6
2016-06-16,4.947
2016-06-17,3.298
2016-06-18,5.034
2016-06-19,5.815
2016-06-20,6.77
2016-06-21,7.29
2016-06-22,6.857
2016-06-23,6.77
2016-06-24,6.423
2016-06-25,7.638
2016-06-26,7.724
2016-06-27,7.117
2016-06-28,7.724
2016-06-29,7.03
2016-06-30,6.857
2016-07-01,6.331
2016-07-02,5.831
2016-07-03,6.081
2016-07-04,5.831
2016-07-05,5.498
2016-07-06,5.498
2016-07-07,5.331
2016-07-08,5.581
2016-07-09,5.164
2016-07-10,5.581
2016-07-11,6.497
2016-07-12,6.081
2016-07-13,6.581
2016-07-14,6.83
2016-07-15,6.414
2016-07-16,5.997
2016-07-17,5.581
2016-07-18,5.248
2016-07-19,5.498
2016-07-20,5.831
2016-07-21,5.748
2016-07-22,6.497
2016-07-23,7.913
2016-07-24,6.914
2016-07-25,6.581
2016-07-26,6.914
2016-07-27,7.414
2016-07-28,7.414
2016-07-29,7.497
2016-07-30,6.83
2016-07-31,5.914
2016-08-01,5.627
2016-08-02,5.71
2016-08-03,6.454
2016-08-04,4.965
2016-08-05,4.799
2016-08-06,5.13
2016-08-07,5.296
2016-08-08,5.544
2016-08-09,5.544
2016-08-10,5.379
2016-08-11,5.792
2016-08-12,5.792
2016-08-13,5.875
2016-08-14,6.123
2016-08-15,5.544
2016-08-16,5.627
2016-08-17,5.71
2016-08-18,5.296
2016-08-19,5.461
2016-08-20,5.379
2016-08-21,5.048
2016-08-22,4.799
2016-08-23,4.717
2016-08-24,5.296
2016-08-25,5.13
2016-08-26,4.386
2016-08-27,4.386
2016-08-28,4.634
2016-08-29,4.882
2016-08-30,4.965
2016-08-31,4.965
2016-09-01,4.465
2016-09-02,4.547
2016-09-03,4.382
2016-09-04,3.886
2016-09-05,4.795
2016-09-06,5.043
2016-09-07,5.209
2016-09-08,5.043
2016-09-09,4.795
2016-09-10,5.291
2016-09-11,4.051
2016-09-12,3.39
2016-09-13,3.142
2016-09-14,3.638
2016-09-15,4.051
2016-09-16,4.382
2016-09-17,4.713
2016-09-18,4.217
2016-09-19,5.209
2016-09-20,4.547
2016-09-21,3.307
2016-09-22,3.39
2016-09-23,4.299
2016-09-24,4.63
2016-09-25,3.721
2016-09-26,4.051
2016-09-27,4.134
2016-09-28,4.299
2016-09-29,3.969
2016-09-30,3.555
2016-10-01,3.594
2016-10-02,3.156
2016-10-03,1.403
2016-10-04,2.718
2016-10-05,3.419
2016-10-06,3.945
2016-10-07,3.331
2016-10-08,2.981
2016-10-09,3.594
2016-10-10,3.594
2016-10-11,2.718
2016-10-12,2.805
2016-10-13,2.016
2016-10-14,0.526
2016-10-15,1.052
2016-10-16,0.438
2016-10-17,1.666
2016-10-18,2.279
2016-10-19,2.981
2016-10-20,2.104
2016-10-21,2.192
2016-10-22,2.192
2016-10-23,2.016
2016-10-24,2.016
2016-10-25,0.877
2016-10-26,2.104
2016-10-27,0.789
2016-10-28,0.877
2016-10-29,1.227
2016-10-30,0.877
2016-10-31,1.315
2016-11-01,1.321
2016-11-02,1.673
2016-11-03,1.497
2016-11-04,1.497
2016-11-05,1.497
2016-11-06,1.233
2016-11-07,1.321
2016-11-08,1.409
2016-11-09,1.673
2016-11-10,1.497
2016-11-11,1.409
2016-11-12,1.585
2016-11-13,1.321
2016-11-14,1.233
2016-11-15,1.233
2016-11-16,1.321
2016-11-17,1.497
2016-11-18,1.849
2016-11-19,1.497
2016-11-20,0.528
2016-11-21,0.705
2016-11-22,0.705
2016-11-23,0.881
2016-11-24,0.705
2016-11-25,0.881
2016-11-26,0.616
2016-11-27,0.881
2016-11-28,0.528
2016-11-29,0.793
2016-11-30,0.705
2016-12-01,1.633
2016-12-02,2.497
2016-12-03,1.344
2016-12-04,0.96
2016-12-05,0.768
2016-12-06,0.96
2016-12-07,0.576
2016-12-08,0.768
2016-12-09,0.96
2016-12-10,0.288
2016-12-11,0.48
2016-12-12,0.672
2016-12-13,0.672
2016-12-14,0.864
2016-12-15,0.192
2016-12-16,0.288
2016-12-17,0.96
2016-12-18,0.96
2016-12-19,0.864
2016-12-20,0.768
2016-12-21,0.768
2016-12-22,0.768
2016-12-23,0.384
2016-12-24,0.576
2016-12-25,0.768
2016-12-26,0.768
2016-12-27,0.672
2016-12-28,0.96
2016-12-29,0.768
2016-12-30,0.768
2016-12-31,0.672
2017-01-01,1.033
2017-01-02,1.033
2017-01-03,0.751
2017-01-04,0.282
2017-01-05,0.375
2017-01-06,0.751
2017-01-07,1.22
2017-01-08,0.845
2017-01-09,0.939
2017-01-10,0.751
2017-01-11,0.845
2017-01-12,0.469
2017-01-13,1.126
2017-01-14,0.657
2017-01-15,0.751
