time,etof
2016-01-01,0.948
2016-01-02,0.948
2016-01-03,0.948
2016-01-04,0.948
2016-01-05,0.948
2016-01-06,0.948
2016-01-07,0.948
2016-01-08,0.948
2016-01-09,0.948
2016-01-10,0.948
2016-01-11,0.948
2016-01-12,0.948
2016-01-13,0.941
2016-01-14,0.934
2016-01-15,0.928
2016-01-16,0.921
2016-01-17,0.915
2016-01-18,0.908
2016-01-19,0.901
2016-01-20,0.895
2016-01-21,0.888
2016-01-22,0.881
2016-01-23,0.875
2016-01-24,0.868
2016-01-25,0.861
2016-01-26,0.855
2016-01-27,0.848
2016-01-28,0.841
2016-01-29,0.835
2016-01-30,0.828
2016-01-31,0.821
2016-02-01,0.815
2016-02-02,0.808
2016-02-03,0.801
2016-02-04,0.795
2016-02-05,0.788
2016-02-06,0.82
2016-02-07,0.853
2016-02-08,0.885
2016-02-09,0.918
2016-02-10,0.95
2016-02-11,0.982
2016-02-12,1.015
2016-02-13,1.093
2016-02-14,1.039
2016-02-15,0.986
2016-02-16,0.933
2016-02-17,0.879
2016-02-18,0.826
2016-02-19,0.773
2016-02-20,0.719
2016-02-21,0.999
2016-02-22,1.041
2016-02-23,1.083
2016-02-24,1.126
2016-02-25,1.168
2016-02-26,1.21
2016-02-27,1.252
2016-02-28,1.295
2016-02-29,1.337
2016-03-01,1.316
2016-03-02,1.295
2016-03-03,1.274
2016-03-04,1.253
2016-03-05,1.232
2016-03-06,1.211
2016-03-07,1.19
2016-03-08,1.169
2016-03-09,1.148
2016-03-10,1.127
2016-03-11,1.106
2016-03-12,1.085
2016-03-13,1.064
2016-03-14,1.043
2016-03-15,1.021
2016-03-16,1.069
2016-03-17,1.052
2016-03-18,1.036
2016-03-19,1.019
2016-03-20,1.003
2016-03-21,0.987
2016-03-22,0.97
2016-03-23,0.954
2016-03-24,0.976
2016-03-25,0.997
2016-03-26,1.019
2016-03-27,1.04
2016-03-28,1.062
2016-03-29,1.083
2016-03-30,1.105
2016-03-31,1.126
2016-04-01,1.148
2016-04-02,1.145
2016-04-03,1.142
2016-04-04,1.139
2016-04-05,1.135
2016-04-06,1.132
2016-04-07,1.129
2016-04-08,1.126
2016-04-09,1.12
2016-04-10,1.114
2016-04-11,1.108
2016-04-12,1.102
2016-04-13,1.096
2016-04-14,1.089
2016-04-15,1.083
2016-04-16,1.077
2016-04-17,1.071
2016-04-18,1.01
2016-04-19,0.948
2016-04-20,0.887
2016-04-21,0.826
2016-04-22,0.764
2016-04-23,0.703
2016-04-24,0.641
2016-04-25,0.549
2016-04-26,0.562
2016-04-27,0.575
2016-04-28,0.588
2016-04-29,0.601
2016-04-30,0.614
2016-05-01,0.627
2016-05-02,0.64
2016-05-03,0.637
2016-05-04,0.635
2016-05-05,0.632
2016-05-06,0.629
2016-05-07,0.626
2016-05-08,0.623
2016-05-09,0.62
2016-05-10,0.617
2016-05-11,0.66
2016-05-12,0.643
2016-05-13,0.626
2016-05-14,0.609
2016-05-15,0.592
2016-05-16,0.575
2016-05-17,0.558
2016-05-18,0.541
2016-05-19,0.7
2016-05-20,0.69
2016-05-21,0.68
2016-05-22,0.67
2016-05-23,0.66
2016-05-24,0.65
