time,eto
2016-01-01,1.596
2016-01-02,1.117
2016-01-03,1.117
2016-01-04,0.638
2016-01-05,0.638
2016-01-06,0.479
2016-01-07,0.479
2016-01-08,0.559
2016-01-09,0.479
2016-01-10,0.798
2016-01-11,0.798
2016-01-12,1.197
2016-01-13,1.117
2016-01-14,0.239
2016-01-15,0.559
2016-01-16,0.878
2016-01-17,0.958
2016-01-18,1.117
2016-01-19,1.676
2016-01-20,0.718
2016-01-21,0.878
2016-01-22,0.559
2016-01-23,1.436
2016-01-24,0.798
2016-01-25,1.037
2016-01-26,0.958
2016-01-27,1.117
2016-01-28,0.798
2016-01-29,1.197
2016-01-30,1.197
2016-01-31,2.713
2016-02-01,3.135
2016-02-02,1.791
2016-02-03,2.239
2016-02-04,2.329
2016-02-05,1.791
2016-02-06,2.418
2016-02-07,4.299
2016-02-08,3.493
2016-02-09,1.881
2016-02-10,2.06
2016-02-11,1.612
2016-02-12,1.971
2016-02-13,2.15
2016-02-14,3.583
2016-02-15,2.598
2016-02-16,2.598
2016-02-17,1.075
2016-02-18,3.225
2016-02-19,1.971
2016-02-20,2.15
2016-02-21,1.971
2016-02-22,2.418
2016-02-23,2.239
2016-02-24,1.702
2016-02-25,1.702
2016-02-26,1.523
2016-02-27,1.523
2016-02-28,1.702
2016-02-29,2.06
2016-03-01,2.917
2016-03-02,2.826
2016-03-03,1.641
2016-03-04,2.097
2016-03-05,1.732
2016-03-06,2.37
2016-03-07,2.279
2016-03-08,1.732
2016-03-09,1.732
2016-03-10,1.185
2016-03-11,1.367
2016-03-12,1.914
2016-03-13,2.279
2016-03-14,2.461
2016-03-15,2.553
2016-03-16,4.285
2016-03-17,4.193
2016-03-18,3.1
2016-03-19,3.191
2016-03-20,2.188
2016-03-21,1.914
2016-03-22,2.735
2016-03-23,3.829
2016-03-24,3.464
2016-03-25,4.467
2016-03-26,4.832
2016-03-27,2.917
2016-03-28,4.102
2016-03-29,4.467
2016-03-30,4.011
2016-03-31,3.646
2016-04-01,3.69
2016-04-02,3.879
2016-04-03,4.258
2016-04-04,4.731
2016-04-05,7.001
2016-04-06,6.907
2016-04-07,4.92
2016-04-08,3.785
2016-04-09,2.176
2016-04-10,2.082
2016-04-11,2.838
2016-04-12,3.69
2016-04-13,4.352
2016-04-14,3.974
2016-04-15,6.15
2016-04-16,7.475
2016-04-17,5.866
2016-04-18,5.109
2016-04-19,5.204
2016-04-20,5.677
2016-04-21,5.109
2016-04-22,2.933
2016-04-23,3.69
2016-04-24,4.92
2016-04-25,6.434
2016-04-26,5.015
2016-04-27,3.312
2016-04-28,6.528
2016-04-29,5.771
2016-04-30,8.705
2016-05-01,7.273
2016-05-02,6.061
2016-05-03,4.662
2016-05-04,4.569
2016-05-05,2.984
2016-05-06,3.263
2016-05-07,1.585
2016-05-08,3.823
2016-05-09,4.289
2016-05-10,6.247
2016-05-11,6.62
2016-05-12,5.967
2016-05-13,6.061
2016-05-14,5.128
2016-05-15,5.781
2016-05-16,7.739
2016-05-17,8.858
2016-05-18,8.019
2016-05-19,5.408
2016-05-20,4.196
2016-05-21,4.103
2016-05-22,4.569
2016-05-23,4.103
2016-05-24,4.942
2016-05-25,4.755
2016-05-26,5.501
2016-05-27,7.273
2016-05-28,7.832
2016-05-29,6.527
2016-05-30,8.112
2016-05-31,8.205
2016-06-01,6.32
2016-06-02,6.147
2016-06-03,7.619
2016-06-04,5.627
2016-06-05,6.58
2016-06-06,6.32
2016-06-07,5.8
2016-06-08,5.714
2016-06-09,5.541
2016-06-10,5.454
2016-06-11,8.398
2016-06-12,7.359
2016-06-13,5.627
2016-06-14,4.675
2016-06-15,3.723
2016-06-16,4.762
2016-06-17,2.944
2016-06-18,4.502
2016-06-19,6.06
2016-06-20,5.714
2016-06-21,6.493
2016-06-22,6.233
2016-06-23,6.233
2016-06-24,6.407
2016-06-25,8.311
2016-06-26,8.051
2016-06-27,7.878
2016-06-28,7.272
2016-06-29,5.974
2016-06-30,7.272
2016-07-01,6.105
2016-07-02,5.61
2016-07-03,5.692
2016-07-04,5.61
2016-07-05,5.197
2016-07-06,5.032
2016-07-07,5.197
2016-07-08,5.197
2016-07-09,5.61
2016-07-10,5.115
2016-07-11,6.93
2016-07-12,5.115
2016-07-13,6.682
2016-07-14,6.517
2016-07-15,6.27
2016-07-16,6.187
2016-07-17,5.445
2016-07-18,5.692
2016-07-19,5.445
2016-07-20,5.527
2016-07-21,6.022
2016-07-22,5.94
2016-07-23,9.24
2016-07-24,7.342
2016-07-25,5.775
2016-07-26,7.095
2016-07-27,7.26
2016-07-28,7.177
2016-07-29,6.765
2016-07-30,6.6
2016-07-31,6.022
2016-08-01,5.426
2016-08-02,5.102
2016-08-03,6.56
2016-08-04,5.345
2016-08-05,4.616
2016-08-06,4.778
2016-08-07,4.697
2016-08-08,5.183
2016-08-09,6.074
2016-08-10,5.183
2016-08-11,5.831
2016-08-12,5.507
2016-08-13,5.507
2016-08-14,5.993
2016-08-15,5.588
2016-08-16,5.831
2016-08-17,6.074
2016-08-18,5.588
2016-08-19,5.507
2016-08-20,5.021
2016-08-21,4.778
2016-08-22,4.454
2016-08-23,4.859
2016-08-24,4.616
2016-08-25,5.426
2016-08-26,5.021
2016-08-27,4.616
2016-08-28,4.859
2016-08-29,4.373
2016-08-30,5.021
2016-08-31,4.535
2016-09-01,4.125
2016-09-02,4.367
2016-09-03,4.691
2016-09-04,3.882
2016-09-05,6.47
2016-09-06,5.823
2016-09-07,6.227
2016-09-08,4.367
2016-09-09,5.5
2016-09-10,5.661
2016-09-11,4.206
2016-09-12,3.478
2016-09-13,3.154
2016-09-14,3.397
2016-09-15,4.125
2016-09-16,5.985
2016-09-17,4.772
2016-09-18,4.448
2016-09-19,4.772
2016-09-20,5.014
2016-09-21,4.125
2016-09-22,4.125
2016-09-23,4.772
2016-09-24,6.551
2016-09-25,8.654
2016-09-26,5.176
2016-09-27,3.882
2016-09-28,4.044
2016-09-29,4.367
2016-09-30,4.044
2016-10-01,3.674
2016-10-02,3.089
2016-10-03,1.169
2016-10-04,2.421
2016-10-05,4.091
2016-10-06,4.926
2016-10-07,4.676
2016-10-08,3.59
2016-10-09,3.674
2016-10-10,3.674
2016-10-11,2.672
2016-10-12,2.672
