time,eto
2016-01-01,1.135
2016-01-02,1.659
2016-01-03,1.397
2016-01-04,1.048
2016-01-05,0.699
2016-01-06,0.611
2016-01-07,0.873
2016-01-08,0.873
2016-01-09,0.611
2016-01-10,0.786
2016-01-11,0.873
2016-01-12,1.31
2016-01-13,1.223
2016-01-14,1.048
2016-01-15,1.048
2016-01-16,0.873
2016-01-17,0.611
2016-01-18,1.135
2016-01-19,0.873
2016-01-20,1.223
2016-01-21,1.834
2016-01-22,1.135
2016-01-23,1.223
2016-01-24,1.397
2016-01-25,1.659
2016-01-26,1.834
2016-01-27,1.747
2016-01-28,1.572
2016-01-29,0.873
2016-01-30,0.786
2016-01-31,1.834
2016-02-01,4.994
2016-02-02,2.14
2016-02-03,1.962
2016-02-04,2.14
2016-02-05,2.675
2016-02-06,3.389
2016-02-07,3.567
2016-02-08,3.835
2016-02-09,3.121
2016-02-10,2.14
2016-02-11,2.051
2016-02-12,2.586
2016-02-13,3.3
2016-02-14,4.459
2016-02-15,3.478
2016-02-16,2.943
2016-02-17,2.229
2016-02-18,2.229
2016-02-19,1.962
2016-02-20,3.21
2016-02-21,3.3
2016-02-22,2.854
2016-02-23,2.051
2016-02-24,2.14
2016-02-25,1.873
2016-02-26,2.229
2016-02-27,2.319
2016-02-28,2.765
2016-02-29,2.408
2016-03-01,3.647
2016-03-02,3.167
2016-03-03,2.304
2016-03-04,1.632
2016-03-05,1.152
2016-03-06,2.591
2016-03-07,1.344
2016-03-08,2.399
2016-03-09,2.208
2016-03-10,2.495
2016-03-11,1.44
2016-03-12,2.304
2016-03-13,1.728
2016-03-14,2.112
2016-03-15,3.551
2016-03-16,3.935
2016-03-17,3.935
2016-03-18,3.359
2016-03-19,3.359
2016-03-20,3.455
2016-03-21,2.879
2016-03-22,3.263
2016-03-23,3.743
2016-03-24,4.031
2016-03-25,3.839
2016-03-26,4.127
2016-03-27,3.647
2016-03-28,2.879
2016-03-29,3.263
2016-03-30,3.455
2016-03-31,3.551
2016-04-01,3.352
2016-04-02,3.911
2016-04-03,3.538
2016-04-04,4.097
2016-04-05,5.773
2016-04-06,5.959
2016-04-07,3.445
2016-04-08,2.7
2016-04-09,2.142
2016-04-10,1.21
2016-04-11,3.166
2016-04-12,3.166
2016-04-13,4.004
2016-04-14,4.004
2016-04-15,4.562
2016-04-16,5.121
2016-04-17,5.866
2016-04-18,5.4
2016-04-19,5.773
2016-04-20,4.749
2016-04-21,4.562
2016-04-22,2.607
2016-04-23,4.19
2016-04-24,4.004
2016-04-25,4.19
2016-04-26,3.911
2016-04-27,3.817
2016-04-28,4.376
2016-04-29,4.283
2016-04-30,5.214
2016-05-01,5.295
2016-05-02,4.366
2016-05-03,4.552
2016-05-04,3.716
2016-05-05,3.716
2016-05-06,2.601
2016-05-07,2.415
2016-05-08,3.159
2016-05-09,3.809
2016-05-10,4.18
2016-05-11,3.995
2016-05-12,4.273
2016-05-13,4.087
2016-05-14,4.273
2016-05-15,4.552
2016-05-16,4.924
2016-05-17,6.224
2016-05-18,5.853
2016-05-19,4.645
2016-05-20,4.087
2016-05-21,3.995
2016-05-22,4.273
2016-05-23,3.623
2016-05-24,3.902
2016-05-25,4.366
2016-05-26,4.459
2016-05-27,4.924
2016-05-28,5.109
2016-05-29,4.924
2016-05-30,5.388
2016-05-31,5.574
2016-06-01,5.215
2016-06-02,5.867
2016-06-03,6.519
2016-06-04,5.401
2016-06-05,5.588
2016-06-06,4.936
2016-06-07,5.122
2016-06-08,5.215
2016-06-09,5.029
2016-06-10,4.843
2016-06-11,4.098
2016-06-12,5.122
2016-06-13,4.936
2016-06-14,5.029
2016-06-15,4.843
2016-06-16,5.122
2016-06-17,4.936
2016-06-18,4.936
2016-06-19,5.215
2016-06-20,6.239
2016-06-21,7.171
2016-06-22,6.612
2016-06-23,7.543
2016-06-24,6.612
2016-06-25,6.891
2016-06-26,7.45
2016-06-27,6.612
2016-06-28,6.426
2016-06-29,6.239
2016-06-30,5.215
2016-07-01,4.439
2016-07-02,4.262
2016-07-03,4.351
2016-07-04,4.262
2016-07-05,4.706
2016-07-06,4.439
2016-07-07,4.706
2016-07-08,4.617
2016-07-09,4.883
2016-07-10,5.327
2016-07-11,5.238
2016-07-12,5.15
2016-07-13,5.15
2016-07-14,4.972
2016-07-15,4.883
2016-07-16,4.617
2016-07-17,4.795
2016-07-18,4.617
2016-07-19,4.795
2016-07-20,4.972
2016-07-21,5.061
2016-07-22,5.86
2016-07-23,6.837
2016-07-24,5.15
2016-07-25,5.061
2016-07-26,5.238
2016-07-27,5.327
2016-07-28,5.594
2016-07-29,5.594
2016-07-30,5.15
2016-07-31,4.706
2016-08-01,4.539
2016-08-02,4.713
2016-08-03,5.324
2016-08-04,4.713
2016-08-05,4.364
2016-08-06,4.015
2016-08-07,4.8
2016-08-08,4.975
2016-08-09,4.451
2016-08-10,4.015
2016-08-11,4.189
2016-08-12,4.189
2016-08-13,4.888
2016-08-14,4.888
2016-08-15,4.451
2016-08-16,4.451
2016-08-17,4.539
2016-08-18,4.189
2016-08-19,4.015
2016-08-20,4.277
2016-08-21,4.277
2016-08-22,4.015
2016-08-23,4.189
2016-08-24,4.975
2016-08-25,4.539
2016-08-26,4.189
2016-08-27,3.666
2016-08-28,3.753
2016-08-29,4.626
2016-08-30,4.8
2016-08-31,4.102
2016-09-01,4.423
2016-09-02,4.423
2016-09-03,4.062
2016-09-04,3.34
2016-09-05,3.972
2016-09-06,5.055
2016-09-07,5.235
2016-09-08,3.43
2016-09-09,3.52
2016-09-10,3.791
2016-09-11,3.52
2016-09-12,3.069
2016-09-13,2.888
2016-09-14,3.43
2016-09-15,3.881
2016-09-16,4.062
2016-09-17,4.784
2016-09-18,4.333
2016-09-19,6.048
2016-09-20,3.34
2016-09-21,4.152
2016-09-22,3.52
2016-09-23,4.152
2016-09-24,4.694
2016-09-25,4.874
2016-09-26,4.964
2016-09-27,5.055
2016-09-28,4.152
2016-09-29,3.701
2016-09-30,4.062
2016-10-01,3.885
2016-10-02,3.267
2016-10-03,2.384
2016-10-04,2.826
2016-10-05,3.444
2016-10-06,3.974
2016-10-07,4.592
2016-10-08,4.062
2016-10-09,3.709
2016-10-10,3.002
2016-10-11,2.119
2016-10-12,2.473
2016-10-13,2.384
2016-10-14,1.501
2016-10-15,2.119
2016-10-16,1.148
2016-10-17,2.031
2016-10-18,3.002
2016-10-19,4.327
2016-10-20,4.15
2016-10-21,3.267
2016-10-22,2.914
2016-10-23,3.002
2016-10-24,1.943
2016-10-25,1.678
2016-10-26,2.649
2016-10-27,0.883
2016-10-28,1.06
2016-10-29,2.208
2016-10-30,1.06
2016-10-31,1.854
2016-11-01,1.606
2016-11-02,2.282
2016-11-03,2.874
2016-11-04,2.452
2016-11-05,2.282
2016-11-06,1.691
2016-11-07,1.775
2016-11-08,2.029
2016-11-09,2.621
2016-11-10,2.198
2016-11-11,2.621
2016-11-12,1.86
2016-11-13,1.944
2016-11-14,1.944
2016-11-15,1.944
2016-11-16,1.606
2016-11-17,2.029
2016-11-18,2.621
2016-11-19,1.606
2016-11-20,0.845
2016-11-21,1.099
2016-11-22,1.268
2016-11-23,1.437
2016-11-24,1.691
2016-11-25,1.183
2016-11-26,0.845
2016-11-27,1.183
2016-11-28,0.423
2016-11-29,1.268
2016-11-30,1.183
2016-12-01,1.47
2016-12-02,2.421
2016-12-03,1.729
2016-12-04,1.557
2016-12-05,1.384
2016-12-06,1.384
2016-12-07,0.865
2016-12-08,0.692
2016-12-09,0.865
2016-12-10,0.692
2016-12-11,0.951
2016-12-12,1.124
2016-12-13,1.384
2016-12-14,1.124
2016-12-15,0.346
2016-12-16,0.346
2016-12-17,1.211
2016-12-18,1.557
2016-12-19,2.075
2016-12-20,2.421
2016-12-21,2.075
2016-12-22,1.297
2016-12-23,0.259
2016-12-24,0.865
2016-12-25,0.865
2016-12-26,1.729
2016-12-27,1.729
2016-12-28,2.421
2016-12-29,2.075
2016-12-30,0.951
2016-12-31,0.692
2017-01-01,0.961
2017-01-02,1.048
2017-01-03,1.048
2017-01-04,0.786
2017-01-05,0.437
2017-01-06,1.135
2017-01-07,0.786
2017-01-08,1.31
2017-01-09,1.572
2017-01-10,1.397
2017-01-11,1.397
2017-01-12,0.873
2017-01-13,1.397
2017-01-14,1.31
2017-01-15,1.223
2017-01-16,1.135
2017-01-17,1.485
2017-01-18,0.699
2017-01-19,1.135
2017-01-20,1.31
2017-01-21,1.223
2017-01-22,1.659
2017-01-23,1.048
2017-01-24,1.135
2017-01-25,1.31
2017-01-26,1.485
2017-01-27,1.834
2017-01-28,2.533
2017-01-29,2.707
2017-01-30,2.62
2017-01-31,2.096
2017-02-01,2.408
2017-02-02,1.338
2017-02-03,1.873
2017-02-04,1.694
2017-02-05,1.516
2017-02-06,1.784
2017-02-07,1.249
2017-02-08,1.159
2017-02-09,1.249
2017-02-10,0.803
2017-02-11,1.873
2017-02-12,2.051
2017-02-13,1.873
2017-02-14,2.408
2017-02-15,1.694
2017-02-16,1.07
2017-02-17,0.981
2017-02-18,0.892
2017-02-19,0.713
2017-02-20,1.516
2017-02-21,2.051
2017-02-22,2.051
2017-02-23,2.051
2017-02-24,1.694
2017-02-25,1.338
2017-02-26,1.784
2017-02-27,1.694
2017-02-28,2.497
2017-03-01,3.455
2017-03-02,3.839
2017-03-03,3.455
2017-03-04,2.879
2017-03-05,1.536
2017-03-06,2.112
2017-03-07,2.591
2017-03-08,3.455
2017-03-09,3.839
2017-03-10,3.359
2017-03-11,3.935
2017-03-12,4.127
2017-03-13,3.935
2017-03-14,4.031
2017-03-15,3.359
2017-03-16,3.263
2017-03-17,3.647
2017-03-18,3.359
2017-03-19,2.879
2017-03-20,1.824
2017-03-21,2.304
2017-03-22,2.399
2017-03-23,3.263
2017-03-24,1.632
2017-03-25,2.591
2017-03-26,2.208
2017-03-27,3.167
2017-03-28,4.223
2017-03-29,3.935
2017-03-30,3.743
2017-03-31,4.991
2017-04-01,4.097
2017-04-02,4.004
2017-04-03,4.842
2017-04-04,4.004
2017-04-05,4.469
2017-04-06,3.166
2017-04-07,2.048
2017-04-08,2.514
2017-04-09,4.004
2017-04-10,3.911
2017-04-11,3.073
2017-04-12,3.724
2017-04-13,2.607
2017-04-14,4.283
2017-04-15,4.749
2017-04-16,2.607
2017-04-17,2.235
2017-04-18,2.514
2017-04-19,3.911
2017-04-20,4.469
2017-04-21,5.587
2017-04-22,4.469
2017-04-23,4.469
2017-04-24,3.631
2017-04-25,4.19
2017-04-26,2.7
2017-04-27,4.562
2017-04-28,5.4
2017-04-29,5.959
2017-04-30,5.587
2017-05-01,6.874
2017-05-02,6.596
2017-05-03,5.667
2017-05-04,4.552
2017-05-05,3.809
2017-05-06,3.344
2017-05-07,3.716
2017-05-08,4.366
2017-05-09,5.016
2017-05-10,4.459
2017-05-11,4.366
2017-05-12,4.645
2017-05-13,4.924
2017-05-14,4.18
2017-05-15,4.366
2017-05-16,3.902
2017-05-17,4.552
2017-05-18,5.945
2017-05-19,6.224
2017-05-20,5.853
2017-05-21,5.945
2017-05-22,5.667
2017-05-23,5.481
2017-05-24,4.552
2017-05-25,4.738
2017-05-26,4.273
2017-05-27,4.459
2017-05-28,4.738
2017-05-29,4.645
2017-05-30,4.831
2017-05-31,5.016
2017-06-01,4.936
2017-06-02,5.401
2017-06-03,5.029
2017-06-04,5.308
2017-06-05,5.867
2017-06-06,5.215
2017-06-07,5.029
2017-06-08,2.887
2017-06-09,3.166
2017-06-10,4.749
2017-06-11,4.47
2017-06-12,4.284
2017-06-13,5.215
2017-06-14,5.588
2017-06-15,5.96
2017-06-16,6.146
2017-06-17,6.426
2017-06-18,5.96
2017-06-19,6.146
2017-06-20,5.774
2017-06-21,5.867
2017-06-22,6.053
2017-06-23,5.401
2017-06-24,4.47
2017-06-25,5.029
2017-06-26,6.053
2017-06-27,5.774
2017-06-28,5.96
2017-06-29,6.519
2017-06-30,5.681
2017-07-01,4.528
2017-07-02,4.528
2017-07-03,4.706
2017-07-04,5.15
2017-07-05,4.439
2017-07-06,5.505
2017-07-07,7.458
2017-07-08,7.813
2017-07-09,5.594
2017-07-10,5.327
2017-07-11,5.327
2017-07-12,4.883
2017-07-13,5.061
2017-07-14,5.327
2017-07-15,6.57
2017-07-16,7.103
2017-07-17,6.482
2017-07-18,6.126
2017-07-19,5.682
2017-07-20,5.416
2017-07-21,5.682
2017-07-22,5.505
2017-07-23,5.327
2017-07-24,4.706
2017-07-25,5.061
2017-07-26,4.883
2017-07-27,5.416
2017-07-28,5.505
2017-07-29,5.327
2017-07-30,5.061
2017-07-31,5.416
2017-08-01,6.546
2017-08-02,6.197
2017-08-03,4.975
2017-08-04,5.499
2017-08-05,4.8
2017-08-06,5.062
2017-08-07,5.237
2017-08-08,4.888
2017-08-09,4.8
2017-08-10,5.062
2017-08-11,5.324
2017-08-12,5.237
2017-08-13,5.062
2017-08-14,3.84
2017-08-15,3.753
2017-08-16,4.102
2017-08-17,4.015
2017-08-18,4.277
2017-08-19,4.189
2017-08-20,4.277
2017-08-21,3.578
2017-08-22,4.189
2017-08-23,3.84
2017-08-24,4.189
2017-08-25,4.451
2017-08-26,4.451
2017-08-27,4.539
2017-08-28,4.364
2017-08-29,4.451
2017-08-30,5.237
2017-08-31,5.15
2017-09-01,6.86
2017-09-02,6.77
2017-09-03,6.228
2017-09-04,4.784
2017-09-05,4.784
2017-09-06,3.972
2017-09-07,3.791
2017-09-08,3.791
2017-09-09,3.791
2017-09-10,4.694
2017-09-11,4.694
2017-09-12,4.152
2017-09-13,2.979
2017-09-14,3.52
2017-09-15,4.242
2017-09-16,3.34
2017-09-17,4.062
2017-09-18,4.152
2017-09-19,3.972
2017-09-20,3.43
2017-09-21,2.888
2017-09-22,3.159
2017-09-23,4.062
2017-09-24,4.513
2017-09-25,4.603
2017-09-26,4.152
2017-09-27,4.694
2017-09-28,4.423
2017-09-29,3.791
2017-09-30,3.791
2017-10-01,4.945
2017-10-02,5.033
2017-10-03,3.532
2017-10-04,4.15
2017-10-05,4.769
2017-10-06,5.21
