time,eto
2016-01-01,1.06
2016-01-02,1.445
2016-01-03,1.542
2016-01-04,0.674
2016-01-05,0.674
2016-01-06,0.674
2016-01-07,0.578
2016-01-08,0.674
2016-01-09,1.252
2016-01-10,0.867
2016-01-11,1.06
2016-01-12,1.06
2016-01-13,1.542
2016-01-14,0.771
2016-01-15,0.963
2016-01-16,0.867
2016-01-17,1.06
2016-01-18,0.867
2016-01-19,0.385
2016-01-20,0.867
2016-01-21,0.867
2016-01-22,0.867
2016-01-23,0.963
2016-01-24,1.06
2016-01-25,1.06
2016-01-26,1.06
2016-01-27,1.06
2016-01-28,1.06
2016-01-29,0.867
2016-01-30,0.578
2016-01-31,0.771
2016-02-01,3.866
2016-02-02,2.263
2016-02-03,1.98
2016-02-04,1.603
2016-02-05,1.414
2016-02-06,1.792
2016-02-07,1.886
2016-02-08,1.98
2016-02-09,2.169
2016-02-10,1.603
2016-02-11,1.226
2016-02-12,1.414
2016-02-13,1.603
2016-02-14,2.452
2016-02-15,2.074
2016-02-16,1.697
2016-02-17,0.566
2016-02-18,2.263
2016-02-19,1.98
2016-02-20,2.923
2016-02-21,3.112
2016-02-22,1.792
2016-02-23,1.414
2016-02-24,1.509
2016-02-25,1.603
2016-02-26,1.697
2016-02-27,1.697
2016-02-28,1.886
2016-02-29,1.603
2016-03-01,2.695
2016-03-02,2.695
2016-03-03,2.323
2016-03-04,2.416
2016-03-05,1.115
2016-03-06,2.416
2016-03-07,1.208
2016-03-08,1.859
2016-03-09,1.859
2016-03-10,2.695
2016-03-11,1.394
2016-03-12,1.952
2016-03-13,1.115
2016-03-14,1.952
2016-03-15,2.788
2016-03-16,2.881
2016-03-17,2.974
2016-03-18,3.346
2016-03-19,3.253
2016-03-20,3.346
2016-03-21,2.509
2016-03-22,3.253
2016-03-23,3.16
2016-03-24,3.625
2016-03-25,3.532
2016-03-26,3.718
2016-03-27,3.81
2016-03-28,2.881
2016-03-29,3.067
2016-03-30,3.625
2016-03-31,3.81
2016-04-01,3.832
2016-04-02,3.923
2016-04-03,4.471
2016-04-04,4.836
2016-04-05,4.562
2016-04-06,4.288
2016-04-07,4.106
2016-04-08,3.376
2016-04-09,2.007
2016-04-10,1.642
2016-04-11,3.011
2016-04-12,3.832
2016-04-13,3.832
2016-04-14,3.923
2016-04-15,4.836
2016-04-16,4.197
2016-04-17,4.836
2016-04-18,4.653
2016-04-19,5.201
2016-04-20,4.836
2016-04-21,5.201
2016-04-22,3.376
2016-04-23,4.562
2016-04-24,4.379
2016-04-25,4.288
2016-04-26,4.379
2016-04-27,4.653
2016-04-28,4.197
2016-04-29,4.836
2016-04-30,6.113
2016-05-01,5.383
2016-05-02,5.294
2016-05-03,5.473
2016-05-04,5.114
2016-05-05,3.948
2016-05-06,3.32
2016-05-07,2.153
2016-05-08,2.871
2016-05-09,4.307
2016-05-10,5.742
2016-05-11,6.011
2016-05-12,6.729
2016-05-13,5.742
2016-05-14,5.653
2016-05-15,6.101
2016-05-16,6.729
2016-05-17,7.088
2016-05-18,7.088
2016-05-19,6.55
2016-05-20,5.114
2016-05-21,4.755
2016-05-22,5.294
2016-05-23,5.294
2016-05-24,4.576
2016-05-25,5.742
2016-05-26,6.101
2016-05-27,6.37
2016-05-28,6.819
2016-05-29,7.447
2016-05-30,7.447
2016-05-31,7.626
2016-06-01,7.778
2016-06-02,8.043
2016-06-03,7.689
2016-06-04,7.689
2016-06-05,7.778
2016-06-06,7.689
2016-06-07,7.955
2016-06-08,7.689
2016-06-09,6.629
2016-06-10,6.717
2016-06-11,5.48
2016-06-12,6.275
2016-06-13,6.717
2016-06-14,6.894
2016-06-15,6.099
2016-06-16,5.922
2016-06-17,6.364
2016-06-18,5.922
2016-06-19,6.275
2016-06-20,8.131
2016-06-21,9.28
2016-06-22,9.192
2016-06-23,9.546
2016-06-24,8.573
2016-06-25,8.308
2016-06-26,9.104
2016-06-27,8.573
2016-06-28,8.927
2016-06-29,9.369
2016-06-30,8.131
2016-07-01,7.142
2016-07-02,6.874
2016-07-03,7.499
2016-07-04,7.588
2016-07-05,7.409
2016-07-06,7.32
2016-07-07,7.142
2016-07-08,7.32
2016-07-09,7.231
2016-07-10,7.052
2016-07-11,7.499
2016-07-12,7.856
2016-07-13,7.677
2016-07-14,8.034
2016-07-15,7.231
2016-07-16,6.963
2016-07-17,7.142
2016-07-18,6.606
2016-07-19,7.052
2016-07-20,7.32
2016-07-21,8.124
2016-07-22,9.106
2016-07-23,9.284
2016-07-24,7.677
2016-07-25,6.874
2016-07-26,7.945
2016-07-27,8.57
2016-07-28,9.106
2016-07-29,8.927
2016-07-30,7.32
2016-07-31,7.499
2016-08-01,6.993
