time,et
2016-01-01,0.362
2016-01-02,0.471
2016-01-03,0.507
2016-01-04,0.326
2016-01-05,0.399
2016-01-06,0.362
2016-01-07,0.326
2016-01-08,0.29
2016-01-09,0.471
2016-01-10,0.326
2016-01-11,0.362
2016-01-12,0.362
2016-01-13,0.616
2016-01-14,0.404
2016-01-15,0.41
2016-01-16,0.378
2016-01-17,0.498
2016-01-18,0.388
2016-01-19,0.197
2016-01-20,0.359
2016-01-21,0.363
2016-01-22,0.45
2016-01-23,0.455
2016-01-24,0.503
2016-01-25,0.509
2016-01-26,0.472
2016-01-27,0.478
2016-01-28,0.528
2016-01-29,0.489
2016-01-30,0.27
2016-01-31,0.228
2016-02-01,1.632
2016-02-02,0.917
2016-02-03,0.834
2016-02-04,0.75
2016-02-05,0.758
2016-02-06,0.814
2016-02-07,0.839
2016-02-08,0.862
2016-02-09,0.971
2016-02-10,0.772
2016-02-11,0.583
2016-02-12,0.646
2016-02-13,0.783
2016-02-14,0.871
2016-02-15,0.806
2016-02-16,0.602
2016-02-17,0.41
2016-02-18,0.822
2016-02-19,0.696
2016-02-20,0.912
2016-02-21,0.904
2016-02-22,0.558
2016-02-23,0.498
2016-02-24,0.584
2016-02-25,0.638
2016-02-26,0.774
2016-02-27,0.879
2016-02-28,0.944
2016-02-29,1.008
2016-03-01,1.496
2016-03-02,1.585
2016-03-03,1.556
2016-03-04,1.828
2016-03-05,1.192
2016-03-06,2.014
2016-03-07,1.453
2016-03-08,1.669
2016-03-09,1.739
2016-03-10,2.322
2016-03-11,1.622
2016-03-12,1.807
2016-03-13,1.33
2016-03-14,2.188
2016-03-15,2.726
2016-03-16,2.845
2016-03-17,2.966
2016-03-18,3.125
2016-03-19,3.023
2016-03-20,2.999
2016-03-21,2.665
2016-03-22,2.935
2016-03-23,2.401
2016-03-24,2.646
2016-03-25,2.668
2016-03-26,2.633
2016-03-27,2.661
2016-03-28,2.374
2016-03-29,2.157
2016-03-30,2.309
2016-03-31,2.396
2016-04-01,2.586
2016-04-02,2.548
2016-04-03,2.625
2016-04-04,2.978
2016-04-05,2.822
2016-04-06,2.561
2016-04-07,2.735
2016-04-08,1.952
2016-04-09,1.505
2016-04-10,1.123
2016-04-11,1.757
2016-04-12,2.17
2016-04-13,2.181
2016-04-14,2.428
2016-04-15,2.431
2016-04-16,2.111
2016-04-17,2.252
