time,eto
2016-01-01,0.863
2016-01-02,1.036
2016-01-03,1.122
2016-01-04,1.036
2016-01-05,0.518
2016-01-06,0.518
2016-01-07,0.777
2016-01-08,0.691
2016-01-09,0.604
2016-01-10,0.777
2016-01-11,0.777
2016-01-12,1.036
2016-01-13,0.863
2016-01-14,0.777
2016-01-15,0.95
2016-01-16,0.777
2016-01-17,0.518
2016-01-18,0.863
2016-01-19,1.036
2016-01-20,1.209
2016-01-21,1.727
2016-01-22,1.122
2016-01-23,1.036
2016-01-24,1.122
2016-01-25,1.381
2016-01-26,1.554
2016-01-27,1.295
2016-01-28,1.036
2016-01-29,0.604
2016-01-30,0.691
2016-01-31,1.813
2016-02-01,4.187
2016-02-02,2.006
2016-02-03,2.181
2016-02-04,2.006
2016-02-05,2.443
2016-02-06,2.966
2016-02-07,3.315
2016-02-08,3.228
2016-02-09,2.704
2016-02-10,2.006
2016-02-11,1.745
2016-02-12,2.006
2016-02-13,2.443
2016-02-14,3.926
2016-02-15,2.879
2016-02-16,2.792
2016-02-17,2.181
2016-02-18,1.919
2016-02-19,1.745
2016-02-20,2.879
2016-02-21,2.879
2016-02-22,2.355
2016-02-23,1.832
2016-02-24,1.745
2016-02-25,1.657
2016-02-26,1.657
2016-02-27,1.832
2016-02-28,2.268
2016-02-29,2.094
2016-03-01,3.453
2016-03-02,2.726
2016-03-03,1.908
2016-03-04,1.817
2016-03-05,1.908
2016-03-06,2.362
2016-03-07,1.726
2016-03-08,1.999
2016-03-09,1.817
2016-03-10,2.181
2016-03-11,1.181
2016-03-12,1.636
2016-03-13,1.817
2016-03-14,1.999
2016-03-15,3.271
2016-03-16,3.816
2016-03-17,3.634
2016-03-18,2.998
2016-03-19,3.089
2016-03-20,3.18
2016-03-21,2.272
2016-03-22,3.18
2016-03-23,3.544
2016-03-24,3.634
2016-03-25,3.634
2016-03-26,3.725
2016-03-27,3.18
2016-03-28,2.726
2016-03-29,2.908
2016-03-30,3.18
2016-03-31,3.453
2016-04-01,3.4
2016-04-02,3.758
2016-04-03,3.4
2016-04-04,3.937
2016-04-05,5.279
2016-04-06,5.368
2016-04-07,3.847
2016-04-08,2.863
2016-04-09,1.7
2016-04-10,0.895
2016-04-11,2.774
2016-04-12,2.595
2016-04-13,3.937
2016-04-14,3.668
2016-04-15,4.563
2016-04-16,5.01
2016-04-17,5.189
2016-04-18,5.1
2016-04-19,4.921
2016-04-20,4.474
2016-04-21,4.205
2016-04-22,2.237
2016-04-23,4.026
2016-04-24,3.937
2016-04-25,4.026
2016-04-26,3.668
