time,et
2016-01-01,0.799
2016-01-02,0.799
2016-01-03,0.879
2016-01-04,0.4
2016-01-05,0.639
2016-01-06,0.48
2016-01-07,0.4
2016-01-08,0.48
2016-01-09,0.48
2016-01-10,0.639
2016-01-11,0.719
2016-01-12,0.719
2016-01-13,0.879
2016-01-14,0.32
2016-01-15,0.48
2016-01-16,0.639
2016-01-17,0.559
2016-01-18,0.879
2016-01-19,1.039
2016-01-20,0.719
2016-01-21,0.879
2016-01-22,0.48
2016-01-23,0.959
2016-01-24,0.719
2016-01-25,0.879
2016-01-26,0.719
2016-01-27,0.959
2016-01-28,0.629
2016-01-29,0.541
2016-01-30,0.835
2016-01-31,1.491
2016-02-01,1.807
2016-02-02,1.49
2016-02-03,1.322
2016-02-04,1.365
2016-02-05,1.138
2016-02-06,1.247
2016-02-07,1.414
2016-02-08,1.133
2016-02-09,0.986
2016-02-10,1.025
2016-02-11,0.826
2016-02-12,0.807
2016-02-13,0.901
2016-02-14,1.484
2016-02-15,1.073
2016-02-16,0.942
2016-02-17,0.714
2016-02-18,1.192
2016-02-19,0.87
2016-02-20,0.893
2016-02-21,0.948
2016-02-22,0.909
2016-02-23,0.724
2016-02-24,0.73
2016-02-25,0.737
2016-02-26,0.743
2016-02-27,0.75
2016-02-28,0.857
2016-02-29,0.864
2016-03-01,1.374
2016-03-02,1.237
2016-03-03,0.798
2016-03-04,1.006
2016-03-05,0.76
2016-03-06,1.124
2016-03-07,0.876
2016-03-08,0.883
2016-03-09,0.785
2016-03-10,0.738
2016-03-11,0.638
2016-03-12,0.964
2016-03-13,0.809
2016-03-14,1.25
2016-03-15,1.369
2016-03-16,1.693
2016-03-17,1.743
2016-03-18,1.792
2016-03-19,1.965
2016-03-20,1.325
2016-03-21,1.295
2016-03-22,1.859
2016-03-23,2.314
2016-03-24,1.831
2016-03-25,1.891
2016-03-26,1.881
2016-03-27,1.361
2016-03-28,0.891
2016-03-29,0.936
2016-03-30,0.664
2016-03-31,0.455
2016-04-01,0.441
2016-04-02,0.483
2016-04-03,0.553
2016-04-04,0.586
2016-04-05,0.733
2016-04-06,0.742
2016-04-07,0.676
2016-04-08,0.542
2016-04-09,0.287
2016-04-10,0.295
2016-04-11,0.472
2016-04-12,0.658
2016-04-13,0.8
2016-04-14,0.712
2016-04-15,1.048
2016-04-16,1.112
2016-04-17,0.932
2016-04-18,1.112
2016-04-19,1.208
2016-04-20,1.385
2016-04-21,1.312
2016-04-22,0.935
2016-04-23,1.293
2016-04-24,1.547
2016-04-25,1.758
2016-04-26,1.341
2016-04-27,0.993
2016-04-28,1.389
2016-04-29,1.237
2016-04-30,1.722
2016-05-01,1.198
2016-05-02,0.976
2016-05-03,0.904
2016-05-04,0.962
2016-05-05,0.707
2016-05-06,0.602
2016-05-07,0.307
2016-05-08,0.731
2016-05-09,0.937
2016-05-10,1.237
2016-05-11,1.404
2016-05-12,1.63
2016-05-13,1.666
2016-05-14,1.745
2016-05-15,1.952
2016-05-16,2.389
2016-05-17,3.062
2016-05-18,3.383
2016-05-19,3.098
2016-05-20,2.753
2016-05-21,2.777
2016-05-22,3.349
2016-05-23,3.225
2016-05-24,4.164
2016-05-25,4.856
2016-05-26,5.791
2016-05-27,5.81
2016-05-28,6.21
2016-05-29,6.614
2016-05-30,6.442
2016-05-31,6.752
2016-06-01,6.61
2016-06-02,6.262
2016-06-03,6.19
2016-06-04,5.746
2016-06-05,7.065
2016-06-06,6.901
2016-06-07,6.267
2016-06-08,6.38
2016-06-09,6.306
2016-06-10,6.325
2016-06-11,6.155
2016-06-12,6.744
2016-06-13,6.765
2016-06-14,5.925
2016-06-15,4.601
2016-06-16,5.384
2016-06-17,3.086
