time,etof
2016-01-01,0.31
2016-01-02,0.31
2016-01-03,0.31
2016-01-04,0.31
2016-01-05,0.31
2016-01-06,0.31
2016-01-07,0.31
2016-01-08,0.31
2016-01-09,0.31
2016-01-10,0.31
2016-01-11,0.31
2016-01-12,0.31
2016-01-13,0.31
2016-01-14,0.31
2016-01-15,0.31
2016-01-16,0.31
2016-01-17,0.31
2016-01-18,0.31
2016-01-19,0.31
2016-01-20,0.31
2016-01-21,0.31
2016-01-22,0.31
2016-01-23,0.31
2016-01-24,0.31
2016-01-25,0.31
2016-01-26,0.31
2016-01-27,0.31
2016-01-28,0.297
2016-01-29,0.283
2016-01-30,0.27
2016-01-31,0.256
2016-02-01,0.243
2016-02-02,0.229
2016-02-03,0.216
2016-02-04,0.202
2016-02-05,0.221
2016-02-06,0.239
2016-02-07,0.258
2016-02-08,0.277
2016-02-09,0.295
2016-02-10,0.314
2016-02-11,0.333
2016-02-12,0.351
2016-02-13,0.37
2016-02-14,0.389
2016-02-15,0.407
2016-02-16,0.426
2016-02-17,0.444
2016-02-18,0.463
2016-02-19,0.482
2016-02-20,0.5
2016-02-21,0.519
2016-02-22,0.538
2016-02-23,0.556
2016-02-24,0.575
2016-02-25,0.594
2016-02-26,0.612
2016-02-27,0.631
2016-02-28,0.65
2016-02-29,0.668
2016-03-01,0.687
2016-03-02,0.705
2016-03-03,0.724
2016-03-04,0.743
2016-03-05,0.761
2016-03-06,0.78
2016-03-07,0.799
2016-03-08,0.817
2016-03-09,0.836
2016-03-10,0.855
2016-03-11,0.873
2016-03-12,0.892
2016-03-13,0.91
2016-03-14,0.929
2016-03-15,0.948
2016-03-16,0.947
2016-03-17,0.946
2016-03-18,0.946
2016-03-19,0.945
2016-03-20,0.944
2016-03-21,0.943
2016-03-22,0.943
2016-03-23,0.942
2016-03-24,0.964
2016-03-25,0.986
2016-03-26,1.009
2016-03-27,1.031
2016-03-28,1.053
2016-03-29,1.075
2016-03-30,1.097
2016-03-31,1.119
2016-04-01,1.117
2016-04-02,1.114
2016-04-03,1.111
2016-04-04,1.109
2016-04-05,1.106
2016-04-06,1.103
2016-04-07,1.101
2016-04-08,1.098
2016-04-09,1.095
2016-04-10,1.093
2016-04-11,1.09
2016-04-12,1.087
2016-04-13,1.084
2016-04-14,1.082
2016-04-15,1.079
2016-04-16,1.076
2016-04-17,1.076
2016-04-18,1.076
2016-04-19,1.076
2016-04-20,1.076
2016-04-21,1.076
2016-04-22,1.075
2016-04-23,1.075
2016-04-24,1.075
2016-04-25,1.075
2016-04-26,1.075
2016-04-27,1.075
2016-04-28,1.075
2016-04-29,1.074
2016-04-30,1.074
2016-05-01,1.074
2016-05-02,1.074
2016-05-03,1.074
2016-05-04,1.074
2016-05-05,1.073
2016-05-06,1.073
2016-05-07,1.073
2016-05-08,1.073
2016-05-09,1.073
2016-05-10,1.073
2016-05-11,1.072
2016-05-12,1.072
2016-05-13,1.072
2016-05-14,1.072
2016-05-15,1.072
2016-05-16,1.072
2016-05-17,1.071
2016-05-18,1.071
2016-05-19,1.071
2016-05-20,1.071
2016-05-21,1.071
2016-05-22,1.071
2016-05-23,1.071
2016-05-24,1.07
