time,etof
2016-01-01,0.997
2016-01-02,0.997
2016-01-03,0.997
2016-01-04,0.997
2016-01-05,0.997
2016-01-06,0.997
2016-01-07,0.997
2016-01-08,0.997
2016-01-09,0.997
2016-01-10,0.997
2016-01-11,0.997
2016-01-12,0.997
2016-01-13,0.997
2016-01-14,0.997
2016-01-15,0.997
2016-01-16,0.997
2016-01-17,0.997
2016-01-18,0.997
2016-01-19,0.997
2016-01-20,0.997
2016-01-21,0.997
2016-01-22,0.997
2016-01-23,0.997
2016-01-24,0.997
2016-01-25,0.997
2016-01-26,0.997
2016-01-27,0.997
2016-01-28,0.997
2016-01-29,0.997
2016-01-30,0.997
2016-01-31,0.997
2016-02-01,0.997
2016-02-02,0.997
2016-02-03,0.997
2016-02-04,0.997
2016-02-05,0.997
2016-02-06,0.997
2016-02-07,1.008
2016-02-08,1.02
2016-02-09,1.032
2016-02-10,1.043
2016-02-11,1.055
2016-02-12,1.067
2016-02-13,1.079
2016-02-14,1.09
2016-02-15,1.102
2016-02-16,1.114
2016-02-17,1.126
2016-02-18,1.137
2016-02-19,1.149
2016-02-20,1.161
2016-02-21,1.172
2016-02-22,1.184
2016-02-23,1.17
2016-02-24,1.156
2016-02-25,1.142
2016-02-26,1.128
2016-02-27,1.113
2016-02-28,1.099
2016-02-29,1.085
2016-03-01,1.071
2016-03-02,1.049
2016-03-03,1.027
2016-03-04,1.004
2016-03-05,0.982
2016-03-06,0.96
2016-03-07,0.938
2016-03-08,0.916
2016-03-09,0.894
2016-03-10,0.918
2016-03-11,0.943
2016-03-12,0.967
2016-03-13,0.992
2016-03-14,1.016
2016-03-15,1.041
2016-03-16,1.065
2016-03-17,1.09
2016-03-18,1.033
2016-03-19,0.977
2016-03-20,0.92
2016-03-21,0.864
2016-03-22,0.807
2016-03-23,0.751
2016-03-24,0.694
2016-03-25,0.638
2016-03-26,0.622
2016-03-27,0.606
2016-03-28,0.59
2016-03-29,0.575
2016-03-30,0.559
2016-03-31,0.543
2016-04-01,0.527
2016-04-02,0.511
2016-04-03,0.542
2016-04-04,0.572
2016-04-05,0.602
2016-04-06,0.632
2016-04-07,0.662
2016-04-08,0.693
2016-04-09,0.723
2016-04-10,0.753
2016-04-11,0.783
2016-04-12,0.813
2016-04-13,0.843
2016-04-14,0.874
2016-04-15,0.904
2016-04-16,0.934
2016-04-17,0.964
2016-04-18,0.994
2016-04-19,0.944
2016-04-20,0.893
2016-04-21,0.843
2016-04-22,0.792
2016-04-23,0.742
2016-04-24,0.692
2016-04-25,0.641
2016-04-26,0.591
2016-04-27,0.615
2016-04-28,0.639
2016-04-29,0.663
2016-04-30,0.688
2016-05-01,0.712
2016-05-02,0.736
2016-05-03,0.76
2016-05-04,0.784
2016-05-05,0.809
2016-05-06,0.833
2016-05-07,0.857
2016-05-08,0.881
2016-05-09,0.906
2016-05-10,0.93
2016-05-11,0.954
2016-05-12,0.978
2016-05-13,0.98
2016-05-14,0.981
2016-05-15,0.983
2016-05-16,0.984
2016-05-17,0.986
2016-05-18,0.987
2016-05-19,0.989
2016-05-20,0.99
2016-05-21,0.935
2016-05-22,0.879
2016-05-23,0.824
2016-05-24,0.768
2016-05-25,0.713
2016-05-26,0.657
2016-05-27,0.602
2016-05-28,0.546
2016-05-29,0.569
2016-05-30,0.592
2016-05-31,0.615
2016-06-01,0.638
2016-06-02,0.661
2016-06-03,0.684
2016-06-04,0.707
2016-06-05,0.73
2016-06-06,0.753
2016-06-07,0.775
2016-06-08,0.798
2016-06-09,0.821
2016-06-10,0.844
2016-06-11,0.867
2016-06-12,0.89
2016-06-13,0.913
2016-06-14,0.903
2016-06-15,0.894
2016-06-16,0.884
2016-06-17,0.875
2016-06-18,0.865
2016-06-19,0.855
2016-06-20,0.846
2016-06-21,0.836
2016-06-22,0.845
2016-06-23,0.854
2016-06-24,0.863
2016-06-25,0.872
2016-06-26,0.881
2016-06-27,0.89
2016-06-28,0.899
2016-06-29,0.908
2016-06-30,0.916
2016-07-01,0.923
2016-07-02,0.93
2016-07-03,0.937
2016-07-04,0.944
2016-07-05,0.952
2016-07-06,0.959
2016-07-07,0.966
2016-07-08,0.892
2016-07-09,0.818
2016-07-10,0.744
2016-07-11,0.67
2016-07-12,0.596
2016-07-13,0.522
2016-07-14,0.448
2016-07-15,0.374
2016-07-16,0.375
2016-07-17,0.376
2016-07-18,0.377
2016-07-19,0.378
2016-07-20,0.379
2016-07-21,0.38
2016-07-22,0.381
2016-07-23,0.382
2016-07-24,0.426
2016-07-25,0.471
2016-07-26,0.515
2016-07-27,0.56
2016-07-28,0.604
2016-07-29,0.649
2016-07-30,0.693
2016-07-31,0.738
2016-08-01,0.743
2016-08-02,0.748
2016-08-03,0.753
2016-08-04,0.758
2016-08-05,0.763
2016-08-06,0.768
2016-08-07,0.772
2016-08-08,0.777
2016-08-09,0.805
2016-08-10,0.832
2016-08-11,0.859
2016-08-12,0.886
2016-08-13,0.914
2016-08-14,0.941
2016-08-15,0.968
2016-08-16,0.995
2016-08-17,0.987
2016-08-18,0.978
2016-08-19,0.97
2016-08-20,0.961
2016-08-21,0.952
2016-08-22,0.944
2016-08-23,0.935
2016-08-24,0.927
2016-08-25,0.88
2016-08-26,0.833
2016-08-27,0.786
2016-08-28,0.739
2016-08-29,0.692
2016-08-30,0.645
2016-08-31,0.598
2016-09-01,0.551
2016-09-02,0.584
2016-09-03,0.617
2016-09-04,0.65
2016-09-05,0.684
2016-09-06,0.717
2016-09-07,0.75
2016-09-08,0.784
2016-09-09,0.817
2016-09-10,0.832
2016-09-11,0.847
2016-09-12,0.862
2016-09-13,0.876
2016-09-14,0.891
2016-09-15,0.906
2016-09-16,0.921
2016-09-17,0.936
2016-09-18,0.955
2016-09-19,0.973
2016-09-20,0.992
2016-09-21,1.011
2016-09-22,1.029
2016-09-23,1.048
2016-09-24,1.067
2016-09-25,1.085
2016-09-26,1.013
2016-09-27,0.942
2016-09-28,0.87
2016-09-29,0.798
2016-09-30,0.727
2016-10-01,0.655
2016-10-02,0.583
2016-10-03,0.512
2016-10-04,0.55
2016-10-05,0.589
2016-10-06,0.628
2016-10-07,0.667
2016-10-08,0.706
2016-10-09,0.745
2016-10-10,0.783
2016-10-11,0.822
2016-10-12,0.845
2016-10-13,0.868
2016-10-14,0.891
2016-10-15,0.914
2016-10-16,0.937
2016-10-17,0.96
2016-10-18,0.983
2016-10-19,1.006
2016-10-20,1.007
2016-10-21,1.008
2016-10-22,1.009
2016-10-23,1.01
2016-10-24,1.011
2016-10-25,1.012
2016-10-26,1.013
2016-10-27,1.014
2016-10-28,1.015
2016-10-29,1.015
2016-10-30,1.016
2016-10-31,1.017
2016-11-01,1.018
2016-11-02,1.019
2016-11-03,1.02
2016-11-04,1.021
2016-11-05,0.991
2016-11-06,0.961
2016-11-07,0.931
2016-11-08,0.901
2016-11-09,0.871
2016-11-10,0.841
2016-11-11,0.811
2016-11-12,0.781
2016-11-13,0.735
2016-11-14,0.689
2016-11-15,0.643
2016-11-16,0.598
2016-11-17,0.552
2016-11-18,0.506
2016-11-19,0.46
2016-11-20,0.415
2016-11-21,0.425
2016-11-22,0.436
2016-11-23,0.447
2016-11-24,0.458
2016-11-25,0.469
2016-11-26,0.48
2016-11-27,0.491
2016-11-28,0.502
2016-11-29,0.534
2016-11-30,0.566
2016-12-01,0.598
2016-12-02,0.63
2016-12-03,0.662
2016-12-04,0.694
2016-12-05,0.726
2016-12-06,0.759
2016-12-07,0.791
2016-12-08,0.823
2016-12-09,0.855
2016-12-10,0.887
2016-12-11,0.919
2016-12-12,0.951
2016-12-13,0.983
2016-12-14,1.015
2016-12-15,1.016
2016-12-16,1.018
2016-12-17,1.019
2016-12-18,1.021
2016-12-19,1.022
2016-12-20,1.023
2016-12-21,1.025
2016-12-22,1.026
2016-12-23,1.024
2016-12-24,1.023
2016-12-25,1.021
2016-12-26,1.019
2016-12-27,1.017
2016-12-28,1.016
2016-12-29,1.014
2016-12-30,1.012
2016-12-31,1.011
2017-01-01,1.009
2017-01-02,1.007
2017-01-03,1.005
2017-01-04,1.004
2017-01-05,1.002
2017-01-06,1.0
2017-01-07,0.998
2017-01-08,0.997
2017-01-09,0.995
2017-01-10,0.993
2017-01-11,0.991
2017-01-12,0.99
2017-01-13,0.988
2017-01-14,0.986
2017-01-15,0.984
2017-01-16,0.983
2017-01-17,0.981
2017-01-18,0.979
2017-01-19,0.978
2017-01-20,0.976
2017-01-21,0.974
2017-01-22,0.972
2017-01-23,0.971
2017-01-24,0.969
2017-01-25,0.967
2017-01-26,0.965
2017-01-27,0.964
2017-01-28,0.962
2017-01-29,0.96
2017-01-30,0.958
2017-01-31,0.957
2017-02-01,0.955
2017-02-02,0.953
2017-02-03,0.951
2017-02-04,0.95
2017-02-05,0.948
2017-02-06,0.946
2017-02-07,0.945
2017-02-08,0.943
2017-02-09,0.941
2017-02-10,0.939
2017-02-11,0.938
2017-02-12,0.936
2017-02-13,0.934
2017-02-14,0.932
2017-02-15,0.931
