time,etof
2016-01-01,0.573
2016-01-02,0.573
2016-01-03,0.573
2016-01-04,0.573
2016-01-05,0.573
2016-01-06,0.573
2016-01-07,0.573
2016-01-08,0.573
2016-01-09,0.573
2016-01-10,0.573
2016-01-11,0.573
2016-01-12,0.573
2016-01-13,0.573
2016-01-14,0.573
2016-01-15,0.573
2016-01-16,0.573
2016-01-17,0.573
2016-01-18,0.573
2016-01-19,0.573
2016-01-20,0.573
2016-01-21,0.573
2016-01-22,0.573
2016-01-23,0.573
2016-01-24,0.573
2016-01-25,0.573
2016-01-26,0.573
2016-01-27,0.573
2016-01-28,0.573
2016-01-29,0.573
2016-01-30,0.573
2016-01-31,0.573
2016-02-01,0.573
2016-02-02,0.573
2016-02-03,0.573
2016-02-04,0.573
2016-02-05,0.573
2016-02-06,0.573
2016-02-07,0.573
2016-02-08,0.573
2016-02-09,0.57
2016-02-10,0.568
2016-02-11,0.565
2016-02-12,0.563
2016-02-13,0.56
2016-02-14,0.558
2016-02-15,0.555
2016-02-16,0.553
2016-02-17,0.549
2016-02-18,0.545
2016-02-19,0.541
2016-02-20,0.538
2016-02-21,0.534
2016-02-22,0.53
2016-02-23,0.526
2016-02-24,0.522
2016-02-25,0.505
2016-02-26,0.487
2016-02-27,0.47
2016-02-28,0.452
2016-02-29,0.435
2016-03-01,0.417
2016-03-02,0.399
2016-03-03,0.382
2016-03-04,0.383
2016-03-05,0.384
2016-03-06,0.385
2016-03-07,0.386
2016-03-08,0.387
2016-03-09,0.388
2016-03-10,0.388
2016-03-11,0.389
2016-03-12,0.39
2016-03-13,0.391
2016-03-14,0.392
2016-03-15,0.393
2016-03-16,0.394
2016-03-17,0.395
2016-03-18,0.396
2016-03-19,0.397
2016-03-20,0.411
2016-03-21,0.425
2016-03-22,0.439
2016-03-23,0.453
2016-03-24,0.467
2016-03-25,0.481
2016-03-26,0.495
2016-03-27,0.509
2016-03-28,0.492
2016-03-29,0.476
2016-03-30,0.459
2016-03-31,0.442
2016-04-01,0.426
2016-04-02,0.409
2016-04-03,0.393
2016-04-04,0.376
2016-04-05,0.367
2016-04-06,0.358
2016-04-07,0.35
2016-04-08,0.341
2016-04-09,0.332
2016-04-10,0.323
2016-04-11,0.315
2016-04-12,0.306
2016-04-13,0.289
2016-04-14,0.272
2016-04-15,0.255
2016-04-16,0.238
2016-04-17,0.221
2016-04-18,0.204
2016-04-19,0.187
2016-04-20,0.17
2016-04-21,0.176
2016-04-22,0.183
2016-04-23,0.189
2016-04-24,0.196
2016-04-25,0.202
2016-04-26,0.209
2016-04-27,0.215
2016-04-28,0.222
2016-04-29,0.228
2016-04-30,0.234
2016-05-01,0.241
2016-05-02,0.247
2016-05-03,0.254
2016-05-04,0.26
2016-05-05,0.267
2016-05-06,0.273
2016-05-07,0.28
2016-05-08,0.286
2016-05-09,0.293
2016-05-10,0.299
2016-05-11,0.306
2016-05-12,0.312
2016-05-13,0.319
2016-05-14,0.325
2016-05-15,0.332
2016-05-16,0.338
2016-05-17,0.345
2016-05-18,0.351
2016-05-19,0.357
2016-05-20,0.364
2016-05-21,0.37
2016-05-22,0.377
2016-05-23,0.394
2016-05-24,0.412
2016-05-25,0.429
2016-05-26,0.447
2016-05-27,0.464
2016-05-28,0.482
2016-05-29,0.499
2016-05-30,0.517
2016-05-31,0.534
2016-06-01,0.552
2016-06-02,0.569
2016-06-03,0.587
2016-06-04,0.604
2016-06-05,0.622
2016-06-06,0.639
2016-06-07,0.656
2016-06-08,0.674
2016-06-09,0.691
2016-06-10,0.709
2016-06-11,0.726
2016-06-12,0.744
2016-06-13,0.761
2016-06-14,0.779
2016-06-15,0.796
2016-06-16,0.81
2016-06-17,0.823
2016-06-18,0.836
2016-06-19,0.85
2016-06-20,0.863
2016-06-21,0.876
2016-06-22,0.89
2016-06-23,0.903
2016-06-24,0.896
2016-06-25,0.889
