time,et
2016-01-01,0.77
2016-01-02,1.001
2016-01-03,0.924
2016-01-04,0.616
2016-01-05,0.693
2016-01-06,0.77
2016-01-07,0.693
2016-01-08,0.539
2016-01-09,0.924
2016-01-10,0.616
2016-01-11,0.77
2016-01-12,0.77
2016-01-13,1.155
2016-01-14,0.693
2016-01-15,0.77
2016-01-16,0.693
2016-01-17,1.001
2016-01-18,0.693
2016-01-19,0.385
2016-01-20,0.693
2016-01-21,0.693
2016-01-22,0.924
2016-01-23,0.693
2016-01-24,0.77
2016-01-25,0.924
2016-01-26,0.847
2016-01-27,0.847
2016-01-28,0.924
2016-01-29,0.77
2016-01-30,0.462
2016-01-31,0.385
2016-02-01,2.73
2016-02-02,1.326
2016-02-03,1.326
2016-02-04,1.17
2016-02-05,1.17
2016-02-06,1.326
2016-02-07,1.366
2016-02-08,1.402
2016-02-09,1.505
2016-02-10,1.182
2016-02-11,0.944
2016-02-12,0.98
2016-02-13,1.137
2016-02-14,1.283
2016-02-15,1.238
2016-02-16,0.91
2016-02-17,0.602
2016-02-18,1.263
2016-02-19,1.01
2016-02-20,1.355
2016-02-21,1.296
2016-02-22,0.839
2016-02-23,0.642
2016-02-24,0.703
2016-02-25,0.68
2016-02-26,0.695
2016-02-27,0.707
2016-02-28,0.645
2016-02-29,0.654
2016-03-01,0.898
2016-03-02,0.945
2016-03-03,0.947
2016-03-04,1.149
2016-03-05,0.776
2016-03-06,1.316
2016-03-07,1.089
2016-03-08,1.099
2016-03-09,1.219
2016-03-10,1.716
2016-03-11,1.086
2016-03-12,1.229
2016-03-13,1.001
2016-03-14,1.402
2016-03-15,1.881
2016-03-16,2.046
2016-03-17,2.148
2016-03-18,2.263
2016-03-19,2.178
2016-03-20,2.16
2016-03-21,1.947
2016-03-22,2.317
2016-03-23,1.978
2016-03-24,2.213
2016-03-25,2.382
2016-03-26,2.266
2016-03-27,2.332
2016-03-28,1.925
2016-03-29,1.878
2016-03-30,1.996
2016-03-31,1.998
2016-04-01,2.154
2016-04-02,2.044
2016-04-03,1.936
2016-04-04,2.147
2016-04-05,2.02
2016-04-06,1.691
2016-04-07,1.765
2016-04-08,1.15
2016-04-09,0.771
2016-04-10,0.648
2016-04-11,0.882
2016-04-12,1.033
2016-04-13,0.81
2016-04-14,0.874
2016-04-15,0.715
2016-04-16,0.58
2016-04-17,0.513
2016-04-18,0.373
2016-04-19,0.485
2016-04-20,0.554
2016-04-21,0.751
2016-04-22,0.75
2016-04-23,0.885
2016-04-24,0.905
2016-04-25,0.909
2016-04-26,1.143
2016-04-27,1.239
2016-04-28,0.798
2016-04-29,1.11
2016-04-30,1.141
2016-05-01,0.928
2016-05-02,0.987
2016-05-03,0.95
2016-05-04,0.895
2016-05-05,0.66
2016-05-06,0.518
2016-05-07,0.391
2016-05-08,0.385
2016-05-09,0.52
2016-05-10,0.594
2016-05-11,0.563
2016-05-12,0.551
2016-05-13,0.528
2016-05-14,0.483
2016-05-15,0.454
2016-05-16,0.484
2016-05-17,0.497
2016-05-18,0.495
2016-05-19,0.453
2016-05-20,0.374
2016-05-21,0.356
2016-05-22,0.396
2016-05-23,0.425
2016-05-24,0.367
2016-05-25,0.432
2016-05-26,0.501
2016-05-27,0.557
2016-05-28,0.6
2016-05-29,0.66
2016-05-30,0.679
2016-05-31,0.726
2016-06-01,0.745
2016-06-02,0.774
2016-06-03,0.795
2016-06-04,0.774
2016-06-05,0.855
2016-06-06,0.855
2016-06-07,0.929
2016-06-08,0.939
2016-06-09,0.802
2016-06-10,0.843
2016-06-11,0.719
2016-06-12,0.795
2016-06-13,0.885
2016-06-14,0.835
2016-06-15,0.639
2016-06-16,0.508
2016-06-17,0.402
2016-06-18,0.332
2016-06-19,0.237
2016-06-20,0.169
2016-06-21,0.063
2016-06-22,0.253
2016-06-23,0.459
2016-06-24,0.602
2016-06-25,0.721
2016-06-26,0.951
2016-06-27,1.116
2016-06-28,1.205
2016-06-29,1.517
2016-06-30,1.132
2016-07-01,0.894
2016-07-02,0.792
2016-07-03,0.673
2016-07-04,0.566
2016-07-05,0.443
2016-07-06,0.296
2016-07-07,0.159
2016-07-08,0.262
2016-07-09,0.355
2016-07-10,0.44
2016-07-11,0.542
2016-07-12,0.69
2016-07-13,0.754
2016-07-14,0.83
2016-07-15,0.938
2016-07-16,0.856
2016-07-17,0.797
2016-07-18,0.63
2016-07-19,0.595
2016-07-20,0.539
2016-07-21,0.529
2016-07-22,0.51
2016-07-23,0.429
2016-07-24,0.495
2016-07-25,0.604
2016-07-26,0.727
2016-07-27,0.909
2016-07-28,1.107
2016-07-29,1.141
2016-07-30,1.404
2016-07-31,1.452
2016-08-01,1.281
2016-08-02,1.186
2016-08-03,1.163
2016-08-04,1.021
2016-08-05,0.779
2016-08-06,0.718
2016-08-07,0.689
2016-08-08,0.58
2016-08-09,0.677
2016-08-10,0.772
2016-08-11,0.812
2016-08-12,0.894
2016-08-13,1.052
2016-08-14,1.17
2016-08-15,1.198
2016-08-16,1.173
2016-08-17,1.071
2016-08-18,1.225
2016-08-19,1.166
2016-08-20,1.058
2016-08-21,0.94
2016-08-22,0.842
2016-08-23,0.835
2016-08-24,0.818
2016-08-25,0.761
2016-08-26,0.67
2016-08-27,0.635
2016-08-28,0.635
2016-08-29,0.748
2016-08-30,0.748
2016-08-31,0.691
2016-09-01,0.665
2016-09-02,0.662
2016-09-03,0.638
2016-09-04,0.614
2016-09-05,0.549
2016-09-06,0.587
2016-09-07,0.524
2016-09-08,0.57
2016-09-09,0.547
2016-09-10,0.581
2016-09-11,0.635
2016-09-12,0.633
2016-09-13,0.474
2016-09-14,0.53
2016-09-15,0.658
2016-09-16,0.812
2016-09-17,0.854
2016-09-18,0.708
2016-09-19,1.067
2016-09-20,0.77
2016-09-21,0.792
2016-09-22,0.799
2016-09-23,0.63
2016-09-24,0.566
2016-09-25,0.503
2016-09-26,0.569
2016-09-27,0.643
2016-09-28,0.659
2016-09-29,0.609
2016-09-30,0.61
2016-10-01,0.527
2016-10-02,0.516
2016-10-03,0.388
2016-10-04,0.365
2016-10-05,0.352
2016-10-06,0.32
2016-10-07,0.281
2016-10-08,0.222
2016-10-09,0.217
2016-10-10,0.253
2016-10-11,0.189
2016-10-12,0.22
2016-10-13,0.232
2016-10-14,0.265
2016-10-15,0.258
2016-10-16,0.254
2016-10-17,0.303
2016-10-18,0.436
2016-10-19,0.401
2016-10-20,0.359
2016-10-21,0.294
2016-10-22,0.254
2016-10-23,0.298
2016-10-24,0.122
2016-10-25,0.131
2016-10-26,0.094
2016-10-27,0.058
2016-10-28,0.069
2016-10-29,0.194
2016-10-30,0.127
2016-10-31,0.308
2016-11-01,0.417
2016-11-02,0.444
2016-11-03,0.484
2016-11-04,0.547
2016-11-05,0.634
2016-11-06,0.599
2016-11-07,0.565
2016-11-08,0.502
2016-11-09,0.557
2016-11-10,0.524
2016-11-11,0.52
2016-11-12,0.66
2016-11-13,0.484
2016-11-14,0.424
2016-11-15,0.533
2016-11-16,0.557
2016-11-17,0.415
2016-11-18,0.466
2016-11-19,0.517
2016-11-20,0.351
2016-11-21,0.246
2016-11-22,0.303
2016-11-23,0.418
2016-11-24,0.338
2016-11-25,0.341
2016-11-26,0.402
2016-11-27,0.261
2016-11-28,0.264
2016-11-29,0.237
2016-11-30,0.299
2016-12-01,0.321
2016-12-02,0.324
2016-12-03,0.262
2016-12-04,0.363
2016-12-05,0.334
2016-12-06,0.269
2016-12-07,0.306
2016-12-08,0.377
2016-12-09,0.45
2016-12-10,0.384
2016-12-11,0.282
2016-12-12,0.32
2016-12-13,0.358
2016-12-14,0.506
2016-12-15,0.257
