time,eto
2016-01-01,1.203
2016-01-02,1.375
2016-01-03,1.546
2016-01-04,0.687
2016-01-05,0.859
2016-01-06,0.859
2016-01-07,0.859
2016-01-08,0.687
2016-01-09,1.203
2016-01-10,0.773
2016-01-11,1.031
2016-01-12,1.031
2016-01-13,1.375
2016-01-14,0.687
2016-01-15,0.859
2016-01-16,0.859
2016-01-17,1.117
2016-01-18,0.859
2016-01-19,0.601
2016-01-20,0.859
2016-01-21,1.031
2016-01-22,1.117
2016-01-23,0.945
2016-01-24,1.031
2016-01-25,1.117
2016-01-26,1.117
2016-01-27,1.031
2016-01-28,1.203
2016-01-29,0.859
2016-01-30,0.601
2016-01-31,0.515
2016-02-01,3.627
2016-02-02,1.541
2016-02-03,1.632
2016-02-04,1.541
2016-02-05,1.632
2016-02-06,1.723
2016-02-07,1.904
2016-02-08,2.176
2016-02-09,2.267
2016-02-10,1.632
2016-02-11,1.36
2016-02-12,1.451
2016-02-13,1.904
2016-02-14,2.357
2016-02-15,1.904
2016-02-16,1.632
2016-02-17,1.179
2016-02-18,2.448
2016-02-19,1.904
2016-02-20,2.448
2016-02-21,2.811
2016-02-22,1.904
2016-02-23,1.36
2016-02-24,1.632
2016-02-25,1.632
2016-02-26,1.723
2016-02-27,1.723
2016-02-28,1.813
2016-02-29,1.813
2016-03-01,2.696
2016-03-02,2.51
2016-03-03,2.324
2016-03-04,2.51
2016-03-05,1.487
2016-03-06,2.51
2016-03-07,1.673
2016-03-08,1.952
2016-03-09,1.859
2016-03-10,2.975
2016-03-11,1.487
2016-03-12,1.952
2016-03-13,1.394
2016-03-14,2.231
2016-03-15,2.789
2016-03-16,2.882
2016-03-17,3.068
2016-03-18,3.254
2016-03-19,3.161
2016-03-20,3.254
2016-03-21,2.603
2016-03-22,3.254
2016-03-23,3.161
2016-03-24,3.718
2016-03-25,3.625
2016-03-26,3.718
2016-03-27,3.532
2016-03-28,2.882
2016-03-29,3.161
2016-03-30,3.439
2016-03-31,3.811
2016-04-01,3.963
2016-04-02,3.963
2016-04-03,3.963
2016-04-04,4.529
2016-04-05,4.435
2016-04-06,4.246
2016-04-07,4.246
2016-04-08,3.303
2016-04-09,2.359
2016-04-10,1.982
2016-04-11,3.114
2016-04-12,4.057
2016-04-13,3.68
2016-04-14,4.341
2016-04-15,4.624
2016-04-16,4.435
2016-04-17,4.812
2016-04-18,4.624
2016-04-19,4.812
2016-04-20,4.624
2016-04-21,5.19
2016-04-22,3.963
2016-04-23,4.529
2016-04-24,4.152
2016-04-25,4.057
2016-04-26,4.624
2016-04-27,4.812
2016-04-28,3.68
2016-04-29,5.001
2016-04-30,5.379
2016-05-01,4.898
2016-05-02,5.082
2016-05-03,5.36
2016-05-04,5.267
2016-05-05,3.973
2016-05-06,3.419
2016-05-07,2.495
2016-05-08,3.142
2016-05-09,4.435
2016-05-10,5.452
2016-05-11,5.544
2016-05-12,6.006
2016-05-13,5.914
2016-05-14,5.452
2016-05-15,5.822
2016-05-16,6.376
2016-05-17,6.561
2016-05-18,6.838
2016-05-19,6.284
2016-05-20,5.267
2016-05-21,4.898
2016-05-22,5.267
2016-05-23,5.267
2016-05-24,4.805
2016-05-25,5.267
2016-05-26,6.099
2016-05-27,6.284
2016-05-28,6.468
2016-05-29,7.208
2016-05-30,7.3
2016-05-31,7.485
2016-06-01,7.571
2016-06-02,7.666
2016-06-03,7.571
2016-06-04,7.003
2016-06-05,7.855
2016-06-06,7.855
2016-06-07,8.139
2016-06-08,7.571
2016-06-09,6.057
2016-06-10,6.151
2016-06-11,5.016
2016-06-12,6.341
2016-06-13,6.814
2016-06-14,6.814
2016-06-15,6.057
2016-06-16,5.584
2016-06-17,5.584
2016-06-18,5.773
2016-06-19,5.678
2016-06-20,6.909
2016-06-21,8.517
2016-06-22,9.085
2016-06-23,9.369
2016-06-24,8.612
2016-06-25,8.328
2016-06-26,8.517
2016-06-27,8.044
2016-06-28,7.855
2016-06-29,8.328
2016-06-30,7.003
2016-07-01,6.629
2016-07-02,6.341
2016-07-03,6.629
2016-07-04,7.11
2016-07-05,7.302
2016-07-06,7.014
2016-07-07,6.822
2016-07-08,6.918
2016-07-09,7.206
2016-07-10,7.014
2016-07-11,7.014
2016-07-12,7.686
2016-07-13,7.398
2016-07-14,7.206
2016-07-15,6.437
2016-07-16,6.629
2016-07-17,6.822
2016-07-18,5.957
2016-07-19,6.053
2016-07-20,6.245
2016-07-21,7.014
2016-07-22,8.743
2016-07-23,8.839
2016-07-24,6.822
2016-07-25,6.341
2016-07-26,7.014
2016-07-27,7.494
2016-07-28,7.686
2016-07-29,7.206
2016-07-30,7.206
2016-07-31,6.918
2016-08-01,6.64
2016-08-02,6.92
2016-08-03,7.388
2016-08-04,7.201
2016-08-05,5.798
2016-08-06,6.079
2016-08-07,6.546
2016-08-08,6.827
2016-08-09,6.266
2016-08-10,6.079
2016-08-11,5.611
2016-08-12,6.172
2016-08-13,6.92
2016-08-14,6.733
2016-08-15,6.172
2016-08-16,5.798
2016-08-17,5.424
2016-08-18,6.079
2016-08-19,6.079
2016-08-20,6.266
2016-08-21,6.079
2016-08-22,5.892
2016-08-23,6.453
2016-08-24,7.388
2016-08-25,7.014
2016-08-26,5.798
2016-08-27,5.518
2016-08-28,5.798
2016-08-29,6.453
2016-08-30,5.892
2016-08-31,5.611
2016-09-01,5.067
2016-09-02,5.436
2016-09-03,5.251
2016-09-04,4.975
2016-09-05,4.883
2016-09-06,5.528
2016-09-07,4.883
2016-09-08,5.159
2016-09-09,5.62
2016-09-10,5.159
2016-09-11,5.159
2016-09-12,4.699
2016-09-13,3.501
2016-09-14,3.869
2016-09-15,4.606
2016-09-16,5.159
2016-09-17,5.712
2016-09-18,4.791
2016-09-19,6.265
2016-09-20,4.699
2016-09-21,4.422
2016-09-22,4.791
2016-09-23,4.422
2016-09-24,3.962
2016-09-25,3.777
2016-09-26,4.514
2016-09-27,4.883
2016-09-28,4.883
2016-09-29,4.238
2016-09-30,4.422
2016-10-01,3.606
2016-10-02,3.958
2016-10-03,2.991
2016-10-04,3.342
2016-10-05,3.518
2016-10-06,3.43
2016-10-07,3.079
2016-10-08,2.991
2016-10-09,3.342
2016-10-10,3.518
2016-10-11,2.815
2016-10-12,2.991
2016-10-13,2.639
2016-10-14,2.199
2016-10-15,2.287
2016-10-16,1.847
2016-10-17,2.287
2016-10-18,2.991
2016-10-19,2.639
2016-10-20,2.463
2016-10-21,2.551
2016-10-22,2.375
2016-10-23,3.606
2016-10-24,1.847
2016-10-25,2.111
2016-10-26,2.639
2016-10-27,2.199
2016-10-28,1.056
2016-10-29,1.935
2016-10-30,0.792
2016-10-31,1.583
2016-11-01,1.791
2016-11-02,1.705
2016-11-03,1.62
2016-11-04,1.705
2016-11-05,1.705
2016-11-06,1.62
2016-11-07,1.62
2016-11-08,1.45
2016-11-09,1.62
2016-11-10,1.535
2016-11-11,1.791
