time,et
2016-01-01,1.069
2016-01-02,1.069
2016-01-03,0.98
2016-01-04,0.712
2016-01-05,0.267
2016-01-06,0.356
2016-01-07,0.623
2016-01-08,1.024
2016-01-09,0.534
2016-01-10,0.401
2016-01-11,0.846
2016-01-12,1.069
2016-01-13,0.98
2016-01-14,1.113
2016-01-15,0.757
2016-01-16,0.757
2016-01-17,0.757
2016-01-18,0.445
2016-01-19,0.312
2016-01-20,0.802
2016-01-21,1.514
2016-01-22,0.919
2016-01-23,0.817
2016-01-24,1.479
2016-01-25,1.411
2016-01-26,1.427
2016-01-27,1.44
2016-01-28,1.492
2016-01-29,1.694
2016-01-30,0.692
2016-01-31,1.418
2016-02-01,3.567
2016-02-02,2.228
2016-02-03,1.68
2016-02-04,1.95
2016-02-05,1.983
2016-02-06,2.118
2016-02-07,1.702
2016-02-08,2.133
2016-02-09,1.739
2016-02-10,1.244
2016-02-11,1.013
2016-02-12,1.109
2016-02-13,1.415
2016-02-14,1.958
2016-02-15,2.152
2016-02-16,1.377
2016-02-17,1.089
2016-02-18,1.298
2016-02-19,1.696
2016-02-20,1.748
2016-02-21,2.227
2016-02-22,2.633
2016-02-23,1.894
2016-02-24,2.391
2016-02-25,2.035
2016-02-26,2.137
2016-02-27,2.241
2016-02-28,2.471
2016-02-29,2.142
2016-03-01,2.176
2016-03-02,2.151
2016-03-03,2.323
2016-03-04,1.644
2016-03-05,0.794
2016-03-06,1.59
2016-03-07,1.137
2016-03-08,2.56
2016-03-09,2.676
2016-03-10,2.637
2016-03-11,0.904
2016-03-12,1.982
2016-03-13,1.845
2016-03-14,2.285
2016-03-15,3.146
2016-03-16,3.156
2016-03-17,2.811
2016-03-18,2.438
2016-03-19,2.241
2016-03-20,2.345
2016-03-21,2.199
2016-03-22,2.773
2016-03-23,3.006
2016-03-24,2.733
2016-03-25,2.548
2016-03-26,1.713
2016-03-27,1.706
2016-03-28,1.525
2016-03-29,2.064
2016-03-30,1.965
2016-03-31,2.756
2016-04-01,2.368
2016-04-02,2.899
2016-04-03,2.786
2016-04-04,2.677
2016-04-05,2.739
2016-04-06,3.168
2016-04-07,1.409
2016-04-08,0.746
2016-04-09,0.899
2016-04-10,1.078
2016-04-11,1.317
2016-04-12,1.642
2016-04-13,1.429
2016-04-14,2.182
2016-04-15,2.293
2016-04-16,2.335
2016-04-17,2.064
2016-04-18,1.63
2016-04-19,2.504
2016-04-20,2.948
2016-04-21,2.891
2016-04-22,2.476
2016-04-23,3.768
2016-04-24,3.416
2016-04-25,3.976
2016-04-26,4.061
2016-04-27,3.961
2016-04-28,3.651
2016-04-29,3.009
2016-04-30,2.862
2016-05-01,2.804
2016-05-02,2.789
2016-05-03,2.893
2016-05-04,2.389
2016-05-05,1.91
2016-05-06,1.738
2016-05-07,1.464
2016-05-08,2.148
2016-05-09,2.023
2016-05-10,2.047
2016-05-11,2.017
2016-05-12,2.299
2016-05-13,1.944
2016-05-14,1.989
2016-05-15,2.012
2016-05-16,2.323
2016-05-17,2.49
2016-05-18,2.715
2016-05-19,2.698
2016-05-20,2.791
2016-05-21,3.297
2016-05-22,3.511
2016-05-23,2.805
2016-05-24,2.512
2016-05-25,2.508
2016-05-26,2.277
2016-05-27,2.102
2016-05-28,1.883
2016-05-29,1.829
2016-05-30,1.902
2016-05-31,1.89
2016-06-01,1.947
2016-06-02,2.187
2016-06-03,2.508
2016-06-04,2.409
2016-06-05,2.022
2016-06-06,1.926
2016-06-07,1.832
2016-06-08,1.901
2016-06-09,1.848
2016-06-10,1.836
2016-06-11,1.585
2016-06-12,1.614
2016-06-13,1.681
2016-06-14,1.786
2016-06-15,1.889
2016-06-16,2.106
2016-06-17,2.357
2016-06-18,2.529
2016-06-19,3.223
2016-06-20,3.609
2016-06-21,2.253
2016-06-22,2.439
2016-06-23,2.327
2016-06-24,2.402
2016-06-25,2.475
2016-06-26,2.547
2016-06-27,2.707
2016-06-28,2.641
2016-06-29,2.398
2016-06-30,1.901
2016-07-01,1.955
2016-07-02,2.088
2016-07-03,1.985
2016-07-04,2.0
2016-07-05,1.974
2016-07-06,1.908
2016-07-07,2.044
2016-07-08,2.059
2016-07-09,2.044
2016-07-10,2.196
2016-07-11,2.224
2016-07-12,2.164
2016-07-13,2.278
2016-07-14,2.35
2016-07-15,2.378
2016-07-16,1.843
