time,eto
2016-01-01,0.71
2016-01-02,0.977
2016-01-03,1.065
2016-01-04,0.71
2016-01-05,0.621
2016-01-06,0.71
2016-01-07,0.533
2016-01-08,0.621
2016-01-09,0.977
2016-01-10,0.799
2016-01-11,0.977
2016-01-12,0.977
2016-01-13,1.243
2016-01-14,0.621
2016-01-15,0.799
2016-01-16,0.977
2016-01-17,0.621
2016-01-18,1.065
2016-01-19,0.71
2016-01-20,0.888
2016-01-21,1.065
2016-01-22,0.621
2016-01-23,0.977
2016-01-24,0.888
2016-01-25,0.977
2016-01-26,0.977
2016-01-27,0.977
2016-01-28,0.71
2016-01-29,0.621
2016-01-30,1.065
2016-01-31,1.864
2016-02-01,2.885
2016-02-02,2.344
2016-02-03,2.344
2016-02-04,1.803
2016-02-05,1.623
2016-02-06,1.803
2016-02-07,1.713
2016-02-08,1.893
2016-02-09,1.983
2016-02-10,1.623
2016-02-11,1.532
2016-02-12,1.532
2016-02-13,1.893
2016-02-14,2.794
2016-02-15,1.983
2016-02-16,1.983
2016-02-17,1.442
2016-02-18,2.073
2016-02-19,1.623
2016-02-20,2.163
2016-02-21,2.254
2016-02-22,1.803
2016-02-23,1.442
2016-02-24,1.442
2016-02-25,1.442
2016-02-26,1.442
2016-02-27,1.623
2016-02-28,1.803
2016-02-29,1.713
2016-03-01,2.518
2016-03-02,2.248
2016-03-03,1.439
2016-03-04,1.888
2016-03-05,1.349
2016-03-06,1.978
2016-03-07,1.439
2016-03-08,1.709
2016-03-09,1.798
2016-03-10,1.619
2016-03-11,1.349
2016-03-12,1.978
2016-03-13,1.529
2016-03-14,1.978
2016-03-15,2.608
2016-03-16,2.877
2016-03-17,2.788
2016-03-18,2.967
2016-03-19,2.788
2016-03-20,2.698
2016-03-21,2.338
2016-03-22,2.698
2016-03-23,3.327
2016-03-24,3.327
2016-03-25,3.597
2016-03-26,3.957
2016-03-27,3.147
2016-03-28,3.057
2016-03-29,3.327
2016-03-30,3.507
2016-03-31,3.687
2016-04-01,3.344
2016-04-02,3.344
2016-04-03,3.784
2016-04-04,4.137
2016-04-05,4.577
2016-04-06,4.137
2016-04-07,4.313
2016-04-08,3.256
2016-04-09,1.584
2016-04-10,1.496
2016-04-11,2.64
2016-04-12,3.168
2016-04-13,3.784
2016-04-14,3.52
2016-04-15,5.105
2016-04-16,4.489
2016-04-17,4.401
2016-04-18,4.401
2016-04-19,4.313
2016-04-20,4.665
2016-04-21,4.225
2016-04-22,2.464
2016-04-23,3.784
2016-04-24,4.137
2016-04-25,4.841
2016-04-26,4.137
2016-04-27,3.168
2016-04-28,4.665
2016-04-29,4.313
2016-04-30,6.249
2016-05-01,4.64
2016-05-02,4.556
2016-05-03,4.218
2016-05-04,4.218
2016-05-05,3.375
2016-05-06,2.362
2016-05-07,1.603
2016-05-08,2.615
2016-05-09,3.712
2016-05-10,5.315
2016-05-11,4.978
2016-05-12,5.315
2016-05-13,4.387
2016-05-14,4.472
2016-05-15,5.146
2016-05-16,5.99
2016-05-17,6.665
2016-05-18,6.665
2016-05-19,4.978
2016-05-20,4.134
2016-05-21,3.206
2016-05-22,4.218
2016-05-23,3.628
2016-05-24,4.218
2016-05-25,4.978
2016-05-26,5.484
