time,eto
2016-01-01,1.038
2016-01-02,1.038
2016-01-03,1.141
2016-01-04,0.623
2016-01-05,0.83
2016-01-06,0.623
2016-01-07,0.519
2016-01-08,0.623
2016-01-09,0.623
2016-01-10,0.83
2016-01-11,0.934
2016-01-12,1.038
2016-01-13,1.141
2016-01-14,0.415
2016-01-15,0.623
2016-01-16,0.83
2016-01-17,0.726
2016-01-18,1.141
2016-01-19,1.245
2016-01-20,0.934
2016-01-21,1.141
2016-01-22,0.623
2016-01-23,1.245
2016-01-24,0.934
2016-01-25,1.141
2016-01-26,0.934
2016-01-27,1.245
2016-01-28,0.83
2016-01-29,0.726
2016-01-30,1.141
2016-01-31,2.075
2016-02-01,2.58
2016-02-02,2.167
2016-02-03,1.961
2016-02-04,2.064
2016-02-05,1.754
2016-02-06,1.961
2016-02-07,2.477
2016-02-08,1.961
2016-02-09,1.651
2016-02-10,1.754
2016-02-11,1.445
2016-02-12,1.445
2016-02-13,1.651
2016-02-14,2.786
2016-02-15,2.064
2016-02-16,1.857
2016-02-17,1.445
2016-02-18,2.58
2016-02-19,1.857
2016-02-20,2.064
2016-02-21,2.064
2016-02-22,1.961
2016-02-23,1.548
2016-02-24,1.548
2016-02-25,1.548
2016-02-26,1.445
2016-02-27,1.548
2016-02-28,1.651
2016-02-29,1.754
2016-03-01,2.778
2016-03-02,2.579
2016-03-03,1.587
2016-03-04,1.984
2016-03-05,1.488
2016-03-06,2.083
2016-03-07,1.587
2016-03-08,1.587
2016-03-09,1.488
2016-03-10,1.389
2016-03-11,1.091
2016-03-12,1.786
2016-03-13,1.488
2016-03-14,2.182
2016-03-15,2.381
2016-03-16,2.976
2016-03-17,3.075
2016-03-18,2.976
2016-03-19,3.075
2016-03-20,2.083
2016-03-21,1.885
2016-03-22,2.778
2016-03-23,3.373
2016-03-24,2.976
2016-03-25,3.472
2016-03-26,3.968
2016-03-27,3.373
2016-03-28,2.579
2016-03-29,3.67
2016-03-30,3.472
2016-03-31,3.67
2016-04-01,3.527
2016-04-02,3.625
2016-04-03,4.016
2016-04-04,4.114
