time,et
2016-01-01,0.939
2016-01-02,1.14
2016-01-03,0.671
2016-01-04,0.604
2016-01-05,0.537
2016-01-06,0.671
2016-01-07,0.604
2016-01-08,0.537
2016-01-09,0.402
2016-01-10,0.805
2016-01-11,0.867
2016-01-12,0.861
2016-01-13,0.658
2016-01-14,0.392
2016-01-15,0.455
2016-01-16,0.517
2016-01-17,0.642
2016-01-18,0.51
2016-01-19,0.76
2016-01-20,0.629
2016-01-21,0.812
2016-01-22,0.745
2016-01-23,0.678
2016-01-24,0.735
2016-01-25,0.669
2016-01-26,0.665
2016-01-27,0.72
2016-01-28,0.5
2016-01-29,0.39
2016-01-30,1.149
2016-01-31,2.173
2016-02-01,2.578
2016-02-02,1.63
2016-02-03,2.451
2016-02-04,1.819
2016-02-05,1.713
2016-02-06,1.934
2016-02-07,2.078
2016-02-08,2.85
2016-02-09,2.197
2016-02-10,1.881
2016-02-11,2.027
2016-02-12,2.068
2016-02-13,2.837
2016-02-14,3.026
2016-02-15,2.335
2016-02-16,1.932
2016-02-17,1.548
2016-02-18,2.132
2016-02-19,1.453
2016-02-20,1.922
2016-02-21,1.708
2016-02-22,1.491
2016-02-23,1.347
2016-02-24,1.278
2016-02-25,1.132
2016-02-26,1.06
2016-02-27,1.293
2016-02-28,1.451
2016-02-29,1.61
2016-03-01,1.985
2016-03-02,2.232
2016-03-03,1.44
2016-03-04,1.848
2016-03-05,1.613
2016-03-06,1.781
2016-03-07,2.275
2016-03-08,1.55
2016-03-09,1.228
2016-03-10,1.151
2016-03-11,1.238
2016-03-12,1.656
2016-03-13,1.912
2016-03-14,1.836
2016-03-15,2.68
2016-03-16,3.006
2016-03-17,2.993
2016-03-18,2.885
2016-03-19,2.768
2016-03-20,1.699
2016-03-21,1.834
2016-03-22,2.664
2016-03-23,3.226
2016-03-24,3.445
2016-03-25,3.747
2016-03-26,3.935
2016-03-27,3.196
2016-03-28,3.38
2016-03-29,3.204
2016-03-30,2.779
2016-03-31,3.118
2016-04-01,2.851
2016-04-02,3.245
2016-04-03,3.137
2016-04-04,3.768
2016-04-05,4.226
2016-04-06,4.354
2016-04-07,3.28
2016-04-08,2.539
2016-04-09,1.023
2016-04-10,1.327
2016-04-11,2.633
2016-04-12,2.764
2016-04-13,2.97
2016-04-14,2.567
2016-04-15,3.818
2016-04-16,4.062
