time,et
2016-01-01,0.691
2016-01-02,0.587
2016-01-03,0.838
2016-01-04,0.314
2016-01-05,0.272
2016-01-06,0.251
2016-01-07,0.293
2016-01-08,0.293
2016-01-09,0.293
2016-01-10,0.251
2016-01-11,0.377
2016-01-12,0.608
2016-01-13,0.503
2016-01-14,0.44
2016-01-15,0.34
2016-01-16,0.367
2016-01-17,0.372
2016-01-18,0.244
2016-01-19,0.203
2016-01-20,0.32
2016-01-21,0.972
2016-01-22,1.085
2016-01-23,0.677
2016-01-24,0.65
2016-01-25,0.529
2016-01-26,0.708
2016-01-27,0.693
2016-01-28,0.5
2016-01-29,0.455
2016-01-30,0.213
2016-01-31,0.159
2016-02-01,1.144
2016-02-02,0.538
2016-02-03,0.506
2016-02-04,0.458
2016-02-05,0.627
2016-02-06,0.532
2016-02-07,0.362
2016-02-08,0.55
2016-02-09,0.57
2016-02-10,0.354
2016-02-11,0.383
2016-02-12,0.406
2016-02-13,0.38
2016-02-14,0.386
2016-02-15,0.668
2016-02-16,0.641
2016-02-17,0.618
2016-02-18,0.648
2016-02-19,0.901
2016-02-20,1.102
2016-02-21,0.977
2016-02-22,0.673
2016-02-23,0.742
2016-02-24,0.926
2016-02-25,0.707
2016-02-26,0.736
2016-02-27,0.425
2016-02-28,0.382
2016-02-29,0.338
2016-03-01,0.628
2016-03-02,1.064
2016-03-03,0.95
2016-03-04,0.955
2016-03-05,0.478
2016-03-06,0.684
2016-03-07,0.493
2016-03-08,0.599
2016-03-09,0.656
2016-03-10,0.704
2016-03-11,0.515
2016-03-12,0.594
2016-03-13,0.527
2016-03-14,0.433
2016-03-15,0.518
2016-03-16,0.512
2016-03-17,0.598
2016-03-18,0.598
2016-03-19,0.556
2016-03-20,0.59
2016-03-21,0.586
2016-03-22,0.569
2016-03-23,0.504
2016-03-24,0.574
2016-03-25,0.63
2016-03-26,0.896
2016-03-27,0.978
2016-03-28,0.924
2016-03-29,0.946
2016-03-30,0.839
2016-03-31,0.897
2016-04-01,0.918
2016-04-02,0.884
2016-04-03,0.497
2016-04-04,0.597
2016-04-05,0.559
2016-04-06,0.695
2016-04-07,0.497
2016-04-08,0.324
2016-04-09,0.297
2016-04-10,0.392
2016-04-11,0.445
2016-04-12,0.57
2016-04-13,0.557
2016-04-14,0.759
2016-04-15,0.674
2016-04-16,0.748
2016-04-17,0.9
2016-04-18,0.825
2016-04-19,0.553
2016-04-20,0.556
2016-04-21,0.559
2016-04-22,0.513
2016-04-23,0.452
2016-04-24,0.455
2016-04-25,0.403
2016-04-26,0.446
2016-04-27,0.527
2016-04-28,0.622
2016-04-29,1.05
2016-04-30,1.344
2016-05-01,1.506
2016-05-02,1.708
2016-05-03,2.567
2016-05-04,2.569
2016-05-05,2.175
2016-05-06,1.462
2016-05-07,1.476
2016-05-08,1.511
2016-05-09,1.696
2016-05-10,1.446
2016-05-11,1.213
2016-05-12,0.987
2016-05-13,0.76
2016-05-14,0.769
2016-05-15,0.768
2016-05-16,0.806
2016-05-17,0.757
2016-05-18,0.843
2016-05-19,0.861
2016-05-20,0.677
2016-05-21,0.676
2016-05-22,0.652
2016-05-23,0.645
2016-05-24,0.527
2016-05-25,0.513
2016-05-26,0.591
2016-05-27,0.505
2016-05-28,0.483
2016-05-29,0.535
2016-05-30,0.584
2016-05-31,0.585
2016-06-01,0.562
2016-06-02,0.508
2016-06-03,0.472
2016-06-04,0.41
2016-06-05,0.491
2016-06-06,0.569
2016-06-07,0.589
2016-06-08,0.572
2016-06-09,0.487
2016-06-10,0.422
2016-06-11,0.43
2016-06-12,0.444
2016-06-13,0.501
2016-06-14,0.799
2016-06-15,0.745
2016-06-16,0.602
2016-06-17,0.632
2016-06-18,0.637
2016-06-19,0.672
2016-06-20,0.706
2016-06-21,0.827
2016-06-22,0.734
2016-06-23,0.786
2016-06-24,0.758
2016-06-25,0.706
2016-06-26,0.697
2016-06-27,0.719
2016-06-28,0.649
2016-06-29,0.845
2016-06-30,0.893
2016-07-01,0.731
2016-07-02,0.642
2016-07-03,0.637
2016-07-04,0.795
2016-07-05,0.835
2016-07-06,0.831
2016-07-07,0.786
2016-07-08,0.735
2016-07-09,0.766
2016-07-10,0.78
2016-07-11,0.819
2016-07-12,0.914
2016-07-13,0.9
2016-07-14,0.882
2016-07-15,0.912
2016-07-16,0.948
2016-07-17,0.901
2016-07-18,0.959
2016-07-19,0.975
2016-07-20,0.968
2016-07-21,1.106
2016-07-22,1.237
2016-07-23,1.256
2016-07-24,1.041
2016-07-25,1.105
2016-07-26,1.064
2016-07-27,1.092
2016-07-28,1.131
2016-07-29,1.045
2016-07-30,1.027
2016-07-31,1.055
2016-08-01,1.162
2016-08-02,1.179
2016-08-03,1.316
2016-08-04,1.149
2016-08-05,1.138
2016-08-06,1.034
2016-08-07,1.083
2016-08-08,1.16
2016-08-09,1.071
2016-08-10,0.901
2016-08-11,0.987
2016-08-12,1.219
2016-08-13,1.59
2016-08-14,1.676
2016-08-15,1.818
2016-08-16,1.719
2016-08-17,1.17
2016-08-18,1.607
2016-08-19,1.486
2016-08-20,1.636
2016-08-21,1.643
2016-08-22,1.599
2016-08-23,1.897
2016-08-24,2.165
2016-08-25,2.094
2016-08-26,1.915
2016-08-27,1.711
2016-08-28,1.935
2016-08-29,2.033
2016-08-30,2.231
2016-08-31,1.727
2016-09-01,1.93
2016-09-02,1.993
2016-09-03,2.318
2016-09-04,2.279
2016-09-05,1.928
2016-09-06,2.229
2016-09-07,1.901
2016-09-08,2.207
2016-09-09,2.292
2016-09-10,1.884
2016-09-11,2.176
2016-09-12,1.97
2016-09-13,1.416
2016-09-14,1.615
2016-09-15,1.816
2016-09-16,1.827
2016-09-17,2.161
2016-09-18,2.132
2016-09-19,2.652
2016-09-20,2.182
2016-09-21,2.34
2016-09-22,2.471
2016-09-23,1.841
2016-09-24,1.708
2016-09-25,2.235
2016-09-26,2.335
2016-09-27,1.491
2016-09-28,1.865
2016-09-29,1.652
2016-09-30,1.805
2016-10-01,1.803
2016-10-02,2.102
2016-10-03,1.794
2016-10-04,1.495
2016-10-05,1.467
2016-10-06,1.308
2016-10-07,1.467
2016-10-08,1.665
2016-10-09,1.428
2016-10-10,1.492
2016-10-11,1.735
2016-10-12,1.9
2016-10-13,2.201
2016-10-14,2.62
2016-10-15,2.197
2016-10-16,2.022
2016-10-17,1.664
2016-10-18,2.468
2016-10-19,2.046
2016-10-20,2.955
2016-10-21,3.044
2016-10-22,2.337
2016-10-23,3.172
2016-10-24,1.368
2016-10-25,2.043
2016-10-26,2.053
2016-10-27,2.205
2016-10-28,1.117
2016-10-29,0.975
2016-10-30,0.881
2016-10-31,1.475
2016-11-01,1.386
2016-11-02,1.167
2016-11-03,1.397
2016-11-04,1.629
2016-11-05,1.833
2016-11-06,1.918
2016-11-07,1.285
2016-11-08,1.465
2016-11-09,1.864
2016-11-10,2.114
2016-11-11,2.205
2016-11-12,1.738
2016-11-13,1.425
2016-11-14,1.712
2016-11-15,1.943
2016-11-16,1.431
2016-11-17,1.318
2016-11-18,3.386
