time,et
2016-01-01,1.203
2016-01-02,1.203
2016-01-03,0.526
2016-01-04,0.601
2016-01-05,0.601
2016-01-06,0.451
2016-01-07,0.676
2016-01-08,0.526
2016-01-09,0.301
2016-01-10,0.902
2016-01-11,1.06
2016-01-12,0.839
2016-01-13,0.615
2016-01-14,0.232
2016-01-15,0.624
2016-01-16,0.628
2016-01-17,0.553
2016-01-18,0.637
2016-01-19,0.882
2016-01-20,0.888
2016-01-21,1.056
2016-01-22,0.9
2016-01-23,0.906
2016-01-24,0.995
2016-01-25,0.918
2016-01-26,0.924
2016-01-27,1.269
2016-01-28,0.596
2016-01-29,0.343
2016-01-30,1.466
2016-01-31,2.778
2016-02-01,2.866
2016-02-02,1.896
2016-02-03,2.571
2016-02-04,2.003
2016-02-05,1.848
2016-02-06,2.028
2016-02-07,2.295
2016-02-08,2.908
2016-02-09,2.151
2016-02-10,1.732
2016-02-11,1.916
2016-02-12,2.453
2016-02-13,3.261
2016-02-14,3.369
2016-02-15,2.765
2016-02-16,2.332
2016-02-17,1.714
2016-02-18,2.904
2016-02-19,2.008
2016-02-20,2.478
2016-02-21,2.077
2016-02-22,1.865
2016-02-23,1.66
2016-02-24,1.46
2016-02-25,1.266
2016-02-26,1.078
2016-02-27,1.629
2016-02-28,1.759
2016-02-29,1.648
2016-03-01,2.091
2016-03-02,2.051
2016-03-03,1.315
2016-03-04,1.592
2016-03-05,1.114
2016-03-06,1.455
2016-03-07,1.78
2016-03-08,1.184
2016-03-09,0.885
2016-03-10,0.732
2016-03-11,0.845
2016-03-12,1.206
2016-03-13,1.239
2016-03-14,1.449
2016-03-15,1.883
2016-03-16,1.988
2016-03-17,2.218
2016-03-18,1.89
2016-03-19,1.867
2016-03-20,1.118
2016-03-21,1.209
2016-03-22,2.193
2016-03-23,2.238
2016-03-24,2.69
2016-03-25,3.08
2016-03-26,3.19
2016-03-27,2.787
2016-03-28,2.745
2016-03-29,2.627
2016-03-30,2.581
2016-03-31,2.454
2016-04-01,2.367
2016-04-02,2.557
2016-04-03,2.603
2016-04-04,3.484
2016-04-05,3.656
2016-04-06,4.44
2016-04-07,2.502
2016-04-08,2.142
2016-04-09,0.729
2016-04-10,1.049
2016-04-11,2.141
2016-04-12,2.44
2016-04-13,2.541
2016-04-14,2.2
2016-04-15,3.481
2016-04-16,3.294
2016-04-17,3.55
2016-04-18,3.55
2016-04-19,2.945
2016-04-20,2.929
2016-04-21,2.288
2016-04-22,1.622
2016-04-23,2.94
2016-04-24,2.786
2016-04-25,3.291
2016-04-26,2.718
2016-04-27,2.049
2016-04-28,3.056
2016-04-29,3.035
2016-04-30,3.569
2016-05-01,3.109
2016-05-02,3.297
2016-05-03,2.891
2016-05-04,2.714
2016-05-05,2.467
2016-05-06,1.866
2016-05-07,0.852
2016-05-08,2.596
2016-05-09,2.636
2016-05-10,3.086
2016-05-11,2.828
2016-05-12,2.776
2016-05-13,2.724
2016-05-14,2.545
2016-05-15,3.431
2016-05-16,3.668
2016-05-17,4.492
2016-05-18,3.939
2016-05-19,3.242
2016-05-20,2.623
2016-05-21,1.791
2016-05-22,2.505
2016-05-23,2.937
2016-05-24,2.683
2016-05-25,3.004
2016-05-26,3.402
2016-05-27,4.183
2016-05-28,4.296
2016-05-29,3.487
2016-05-30,3.995
2016-05-31,4.368
2016-06-01,3.563
2016-06-02,4.116
2016-06-03,4.723
2016-06-04,3.502
2016-06-05,3.557
2016-06-06,2.547
2016-06-07,2.563
2016-06-08,2.673
2016-06-09,2.57
2016-06-10,2.941
2016-06-11,3.226
2016-06-12,2.591
2016-06-13,3.202
2016-06-14,2.779
2016-06-15,1.949
2016-06-16,2.478
2016-06-17,1.511
2016-06-18,3.072
2016-06-19,3.238
2016-06-20,3.583
2016-06-21,3.387
2016-06-22,3.013
2016-06-23,3.497
2016-06-24,3.173
2016-06-25,3.402
2016-06-26,3.569
2016-06-27,3.518
2016-06-28,3.407
2016-06-29,2.895
2016-06-30,3.28
2016-07-01,2.971
2016-07-02,2.743
2016-07-03,2.699
2016-07-04,2.642
2016-07-05,2.806
2016-07-06,2.982
2016-07-07,2.756
2016-07-08,3.121
2016-07-09,2.459
2016-07-10,3.089
2016-07-11,2.658
2016-07-12,2.438
2016-07-13,2.909
2016-07-14,2.792
2016-07-15,2.016
2016-07-16,2.015
2016-07-17,2.092
2016-07-18,2.014
2016-07-19,2.207
2016-07-20,2.361
2016-07-21,2.317
2016-07-22,3.008
2016-07-23,3.566
2016-07-24,3.409
2016-07-25,2.967
2016-07-26,3.419
2016-07-27,3.511
2016-07-28,3.36
2016-07-29,3.466
2016-07-30,2.862
2016-07-31,2.768
2016-08-01,2.799
2016-08-02,3.028
2016-08-03,3.264
2016-08-04,2.473
2016-08-05,2.702
2016-08-06,2.938
2016-08-07,3.501
2016-08-08,3.971
2016-08-09,3.307
2016-08-10,2.568
2016-08-11,2.594
2016-08-12,2.965
2016-08-13,3.162
2016-08-14,3.104
2016-08-15,2.649
2016-08-16,2.77
2016-08-17,2.635
2016-08-18,2.409
2016-08-19,2.146
2016-08-20,2.16
2016-08-21,1.998
2016-08-22,1.878
2016-08-23,1.973
2016-08-24,2.485
2016-08-25,2.17
2016-08-26,2.079
2016-08-27,2.08
2016-08-28,2.331
2016-08-29,2.696
2016-08-30,2.634
2016-08-31,2.557
2016-09-01,2.107
2016-09-02,2.509
2016-09-03,2.075
2016-09-04,2.278
2016-09-05,2.202
2016-09-06,2.607
2016-09-07,2.564
2016-09-08,1.61
2016-09-09,1.801
2016-09-10,1.996
2016-09-11,1.464
2016-09-12,1.441
2016-09-13,1.726
2016-09-14,1.928
2016-09-15,2.17
2016-09-16,2.33
2016-09-17,2.666
2016-09-18,3.174
2016-09-19,3.05
2016-09-20,2.229
2016-09-21,2.204
2016-09-22,2.307
2016-09-23,2.256
2016-09-24,2.384
2016-09-25,2.741
2016-09-26,2.976
2016-09-27,2.789
2016-09-28,2.135
2016-09-29,1.947
2016-09-30,2.218
2016-10-01,1.889
2016-10-02,1.189
2016-10-03,0.409
2016-10-04,1.389
2016-10-05,1.998
2016-10-06,1.75
2016-10-07,1.95
2016-10-08,1.987
2016-10-09,1.822
2016-10-10,1.128
2016-10-11,1.043
2016-10-12,1.078
2016-10-13,0.795
2016-10-14,0.316
2016-10-15,0.433
2016-10-16,0.588
2016-10-17,0.741
2016-10-18,1.185
2016-10-19,1.681
2016-10-20,1.621
2016-10-21,1.641
2016-10-22,1.288
2016-10-23,0.883
2016-10-24,0.596
2016-10-25,0.301
2016-10-26,0.828
2016-10-27,0.353
2016-10-28,0.312
2016-10-29,0.586
2016-10-30,0.593
2016-10-31,0.646
2016-11-01,0.778
2016-11-02,0.934
2016-11-03,1.075
2016-11-04,1.068
2016-11-05,0.869
2016-11-06,0.624
2016-11-07,0.62
2016-11-08,0.948
2016-11-09,1.178
2016-11-10,1.476
2016-11-11,0.899
2016-11-12,0.87
2016-11-13,0.939
2016-11-14,0.953
2016-11-15,0.229
2016-11-16,0.75
2016-11-17,0.763
2016-11-18,0.812
2016-11-19,0.451
2016-11-20,0.372
2016-11-21,0.459
2016-11-22,0.336
2016-11-23,0.382
2016-11-24,0.385
2016-11-25,0.216
2016-11-26,0.391
2016-11-27,0.57
2016-11-28,0.442
2016-11-29,0.713
2016-11-30,0.494
2016-12-01,0.825
2016-12-02,1.2
2016-12-03,0.791
2016-12-04,1.05
2016-12-05,0.823
2016-12-06,0.971
2016-12-07,0.596
2016-12-08,0.223
2016-12-09,0.519
2016-12-10,0.148
2016-12-11,0.443
2016-12-12,0.884
2016-12-13,0.661
2016-12-14,0.22
2016-12-15,0.219
2016-12-16,0.73
2016-12-17,0.874
2016-12-18,0.799
2016-12-19,0.87
2016-12-20,0.94
2016-12-21,0.786
2016-12-22,0.848
2016-12-23,0.279
2016-12-24,0.759
2016-12-25,0.818
2016-12-26,1.144
2016-12-27,0.864
2016-12-28,0.854
2016-12-29,0.972
2016-12-30,0.704
2016-12-31,0.442
2017-01-01,0.649
2017-01-02,0.576
2017-01-03,0.505
2017-01-04,0.187
2017-01-05,0.614
2017-01-06,0.69
2017-01-07,0.896
2017-01-08,0.587
2017-01-09,0.931
2017-01-10,0.746
2017-01-11,0.76
2017-01-12,0.492
2017-01-13,1.002
2017-01-14,0.875
2017-01-15,0.593
2017-01-16,0.679
2017-01-17,0.69
2017-01-18,0.39
2017-01-19,1.03
2017-01-20,1.207
2017-01-21,1.308
2017-01-22,1.079
2017-01-23,0.927
2017-01-24,1.112
2017-01-25,0.782
2017-01-26,1.145
2017-01-27,1.43
2017-01-28,1.813
2017-01-29,1.8
2017-01-30,1.876
2017-01-31,1.242
2017-02-01,0.908
2017-02-02,1.228
2017-02-03,1.707
2017-02-04,1.291
2017-02-05,1.041
2017-02-06,1.35
2017-02-07,1.182
2017-02-08,0.782
2017-02-09,0.698
2017-02-10,1.001
2017-02-11,2.138
2017-02-12,1.742
2017-02-13,1.277
2017-02-14,1.49
2017-02-15,1.312
2017-02-16,1.212
2017-02-17,0.558
2017-02-18,1.295
2017-02-19,0.599
2017-02-20,0.91
2017-02-21,0.761
2017-02-22,1.112
2017-02-23,1.324
2017-02-24,0.996
2017-02-25,0.627
2017-02-26,1.109
