time,eto
2016-01-01,0.898
2016-01-02,1.347
2016-01-03,1.437
2016-01-04,0.719
2016-01-05,0.629
2016-01-06,0.719
2016-01-07,0.539
2016-01-08,0.719
2016-01-09,1.168
2016-01-10,0.898
2016-01-11,1.078
2016-01-12,1.078
2016-01-13,1.437
2016-01-14,0.719
2016-01-15,0.898
2016-01-16,1.078
2016-01-17,0.629
2016-01-18,1.168
2016-01-19,0.449
2016-01-20,1.078
2016-01-21,1.078
2016-01-22,0.719
2016-01-23,1.078
2016-01-24,0.898
2016-01-25,0.988
2016-01-26,1.078
2016-01-27,1.078
2016-01-28,0.719
2016-01-29,0.629
2016-01-30,1.078
2016-01-31,1.886
2016-02-01,3.391
2016-02-02,2.435
2016-02-03,2.435
2016-02-04,2.0
2016-02-05,1.652
2016-02-06,1.913
2016-02-07,1.826
2016-02-08,2.087
2016-02-09,2.261
2016-02-10,1.565
2016-02-11,1.478
2016-02-12,1.478
2016-02-13,1.826
2016-02-14,2.956
2016-02-15,2.0
2016-02-16,2.087
2016-02-17,1.391
2016-02-18,2.087
2016-02-19,1.478
2016-02-20,2.435
2016-02-21,2.261
2016-02-22,1.739
2016-02-23,1.391
2016-02-24,1.478
2016-02-25,1.478
2016-02-26,1.478
2016-02-27,1.565
2016-02-28,1.826
2016-02-29,1.652
2016-03-01,2.75
2016-03-02,2.218
2016-03-03,1.508
2016-03-04,1.952
2016-03-05,1.508
2016-03-06,2.04
2016-03-07,1.419
2016-03-08,1.686
2016-03-09,1.952
2016-03-10,1.863
2016-03-11,1.508
2016-03-12,2.218
2016-03-13,1.597
2016-03-14,1.952
2016-03-15,2.661
2016-03-16,2.839
2016-03-17,2.75
2016-03-18,3.016
2016-03-19,2.839
2016-03-20,2.928
2016-03-21,2.307
2016-03-22,2.928
2016-03-23,3.371
2016-03-24,3.46
2016-03-25,3.637
2016-03-26,3.903
2016-03-27,3.105
2016-03-28,3.016
2016-03-29,3.46
2016-03-30,3.549
2016-03-31,3.549
2016-04-01,3.387
2016-04-02,3.3
2016-04-03,3.647
2016-04-04,4.168
2016-04-05,4.342
2016-04-06,4.081
2016-04-07,4.168
2016-04-08,3.3
2016-04-09,1.476
2016-04-10,1.476
2016-04-11,2.692
2016-04-12,3.039
2016-04-13,3.56
2016-04-14,3.387
2016-04-15,4.95
2016-04-16,4.168
2016-04-17,4.516
2016-04-18,4.342
2016-04-19,4.081
2016-04-20,4.342
2016-04-21,4.168
2016-04-22,2.605
2016-04-23,3.734
2016-04-24,4.081
2016-04-25,4.776
2016-04-26,4.081
2016-04-27,3.213
2016-04-28,4.603
2016-04-29,4.255
2016-04-30,6.252
2016-05-01,4.923
2016-05-02,4.75
2016-05-03,4.405
2016-05-04,4.232
2016-05-05,3.627
2016-05-06,2.591
2016-05-07,1.9
2016-05-08,2.677
2016-05-09,3.886
2016-05-10,5.355
2016-05-11,5.095
2016-05-12,5.527
2016-05-13,4.75
2016-05-14,4.836
2016-05-15,5.441
2016-05-16,6.391
2016-05-17,6.909
2016-05-18,6.65
2016-05-19,5.009
2016-05-20,4.059
2016-05-21,3.195
2016-05-22,4.491
2016-05-23,3.886
2016-05-24,4.318
2016-05-25,5.355
2016-05-26,5.786
2016-05-27,5.959
2016-05-28,6.132
2016-05-29,6.736
2016-05-30,6.909
2016-05-31,7.255
2016-06-01,6.581
2016-06-02,6.752
2016-06-03,6.923
2016-06-04,6.41
2016-06-05,7.521
2016-06-06,6.923
2016-06-07,6.495
2016-06-08,6.153
2016-06-09,5.726
2016-06-10,5.982
2016-06-11,5.641
2016-06-12,6.666
2016-06-13,5.982
2016-06-14,5.384
2016-06-15,4.871
2016-06-16,5.213
2016-06-17,4.53
2016-06-18,5.555
2016-06-19,5.726
2016-06-20,7.093
2016-06-21,7.863
2016-06-22,7.264
2016-06-23,7.35
2016-06-24,7.093
2016-06-25,8.29
2016-06-26,8.546
2016-06-27,7.777
2016-06-28,8.29
2016-06-29,7.35
2016-06-30,7.093
2016-07-01,6.704
2016-07-02,6.452
2016-07-03,7.039
2016-07-04,6.787
2016-07-05,6.285
2016-07-06,6.117
2016-07-07,5.866
2016-07-08,6.368
2016-07-09,5.698
2016-07-10,6.368
2016-07-11,7.206
2016-07-12,6.704
2016-07-13,7.29
2016-07-14,7.541
2016-07-15,7.039
2016-07-16,6.285
2016-07-17,6.117
2016-07-18,5.614
2016-07-19,5.949
2016-07-20,6.117
2016-07-21,6.201
2016-07-22,7.541
2016-07-23,9.05
2016-07-24,7.29
2016-07-25,6.704
2016-07-26,7.541
2016-07-27,8.296
2016-07-28,8.882
2016-07-29,8.547
2016-07-30,7.039
2016-07-31,6.452
2016-08-01,6.139
2016-08-02,6.388
2016-08-03,6.969
2016-08-04,5.973
2016-08-05,5.226
2016-08-06,5.641
2016-08-07,5.973
2016-08-08,6.139
2016-08-09,5.89
2016-08-10,5.641
2016-08-11,5.89
2016-08-12,6.139
2016-08-13,6.471
2016-08-14,6.471
2016-08-15,6.056
2016-08-16,5.807
2016-08-17,5.89
2016-08-18,5.143
2016-08-19,5.475
2016-08-20,6.139
2016-08-21,5.807
