time,etof
2016-01-01,0.778
2016-01-02,0.778
2016-01-03,0.778
2016-01-04,0.778
2016-01-05,0.778
2016-01-06,0.778
2016-01-07,0.778
2016-01-08,0.778
2016-01-09,0.778
2016-01-10,0.778
2016-01-11,0.778
2016-01-12,0.778
2016-01-13,0.778
2016-01-14,0.778
2016-01-15,0.778
2016-01-16,0.778
2016-01-17,0.778
2016-01-18,0.778
2016-01-19,0.778
2016-01-20,0.778
2016-01-21,0.778
2016-01-22,0.778
2016-01-23,0.778
2016-01-24,0.778
2016-01-25,0.778
2016-01-26,0.778
2016-01-27,0.778
2016-01-28,0.778
2016-01-29,0.778
2016-01-30,0.778
2016-01-31,0.778
2016-02-01,0.778
2016-02-02,0.778
2016-02-03,0.778
2016-02-04,0.778
2016-02-05,0.778
2016-02-06,0.778
2016-02-07,0.786
2016-02-08,0.795
2016-02-09,0.803
2016-02-10,0.811
2016-02-11,0.819
2016-02-12,0.827
2016-02-13,0.836
2016-02-14,0.844
2016-02-15,0.852
2016-02-16,0.86
2016-02-17,0.869
2016-02-18,0.877
2016-02-19,0.885
2016-02-20,0.893
2016-02-21,0.901
2016-02-22,0.91
2016-02-23,0.898
2016-02-24,0.886
2016-02-25,0.874
2016-02-26,0.862
2016-02-27,0.85
2016-02-28,0.838
2016-02-29,0.826
2016-03-01,0.814
2016-03-02,0.804
2016-03-03,0.794
2016-03-04,0.784
2016-03-05,0.774
2016-03-06,0.764
2016-03-07,0.754
2016-03-08,0.744
2016-03-09,0.734
2016-03-10,0.759
2016-03-11,0.783
2016-03-12,0.807
2016-03-13,0.832
2016-03-14,0.856
2016-03-15,0.88
2016-03-16,0.905
2016-03-17,0.929
2016-03-18,0.922
2016-03-19,0.914
2016-03-20,0.907
2016-03-21,0.899
2016-03-22,0.892
2016-03-23,0.884
2016-03-24,0.877
2016-03-25,0.869
2016-03-26,0.85
2016-03-27,0.831
2016-03-28,0.813
2016-03-29,0.794
2016-03-30,0.775
2016-03-31,0.756
2016-04-01,0.737
