time,etof
2016-01-01,0.807
2016-01-02,0.807
2016-01-03,0.807
2016-01-04,0.807
2016-01-05,0.807
2016-01-06,0.807
2016-01-07,0.807
2016-01-08,0.807
2016-01-09,0.807
2016-01-10,0.807
2016-01-11,0.801
2016-01-12,0.796
2016-01-13,0.791
2016-01-14,0.786
2016-01-15,0.781
2016-01-16,0.776
2016-01-17,0.771
2016-01-18,0.766
2016-01-19,0.761
2016-01-20,0.756
2016-01-21,0.751
2016-01-22,0.746
2016-01-23,0.741
2016-01-24,0.736
2016-01-25,0.731
2016-01-26,0.726
2016-01-27,0.721
2016-01-28,0.752
2016-01-29,0.782
2016-01-30,0.812
2016-01-31,0.843
2016-02-01,0.873
2016-02-02,0.903
2016-02-03,0.934
2016-02-04,0.964
2016-02-05,0.995
2016-02-06,1.025
2016-02-07,1.055
2016-02-08,1.086
2016-02-09,1.116
2016-02-10,1.146
2016-02-11,1.177
2016-02-12,1.146
2016-02-13,1.116
2016-02-14,1.085
2016-02-15,1.054
2016-02-16,1.024
2016-02-17,0.993
2016-02-18,0.963
2016-02-19,0.932
2016-02-20,0.901
2016-02-21,0.905
2016-02-22,0.909
2016-02-23,0.912
2016-02-24,0.916
2016-02-25,0.92
2016-02-26,0.923
2016-02-27,0.927
2016-02-28,0.931
2016-02-29,0.934
2016-03-01,0.938
2016-03-02,0.942
2016-03-03,0.945
2016-03-04,0.949
2016-03-05,0.953
2016-03-06,0.956
2016-03-07,0.96
2016-03-08,0.964
2016-03-09,0.967
2016-03-10,0.971
2016-03-11,0.975
2016-03-12,0.979
2016-03-13,0.982
2016-03-14,0.986
2016-03-15,0.99
2016-03-16,1.015
2016-03-17,1.04
2016-03-18,1.065
2016-03-19,1.09
2016-03-20,1.116
2016-03-21,1.141
2016-03-22,1.166
2016-03-23,1.191
2016-03-24,1.163
2016-03-25,1.135
2016-03-26,1.107
2016-03-27,1.079
2016-03-28,1.051
2016-03-29,1.023
2016-03-30,0.995
2016-03-31,0.969
2016-04-01,0.962
2016-04-02,0.955
2016-04-03,0.947
2016-04-04,0.94
2016-04-05,0.933
2016-04-06,0.925
2016-04-07,0.918
2016-04-08,0.911
2016-04-09,0.903
2016-04-10,0.896
2016-04-11,0.889
2016-04-12,0.881
2016-04-13,0.874
2016-04-14,0.866
2016-04-15,0.859
2016-04-16,0.914
2016-04-17,0.923
2016-04-18,0.931
2016-04-19,0.94
2016-04-20,0.948
2016-04-21,0.957
2016-04-22,0.965
2016-04-23,0.974
2016-04-24,1.083
2016-04-25,1.052
2016-04-26,1.021
2016-04-27,0.99
2016-04-28,0.959
2016-04-29,0.927
2016-04-30,0.896
2016-05-01,0.865
2016-05-02,0.931
2016-05-03,0.931
2016-05-04,0.93
2016-05-05,0.929
2016-05-06,0.928
2016-05-07,0.927
2016-05-08,0.926
2016-05-09,0.925
2016-05-10,0.924
2016-05-11,0.912
2016-05-12,0.901
2016-05-13,0.889
2016-05-14,0.877
2016-05-15,0.865
2016-05-16,0.854
2016-05-17,0.842
2016-05-18,0.856
2016-05-19,0.869
2016-05-20,0.883
2016-05-21,0.897
2016-05-22,0.911
2016-05-23,0.925
2016-05-24,0.938
2016-05-25,0.952
2016-05-26,0.966
2016-05-27,0.948
2016-05-28,0.93
2016-05-29,0.912
2016-05-30,0.894
2016-05-31,0.876
2016-06-01,0.858
2016-06-02,0.84
2016-06-03,0.814
2016-06-04,0.788
2016-06-05,0.763
2016-06-06,0.737
2016-06-07,0.711
2016-06-08,0.685
2016-06-09,0.659
2016-06-10,0.633
2016-06-11,0.607
2016-06-12,0.616
2016-06-13,0.624
2016-06-14,0.632
2016-06-15,0.64
2016-06-16,0.648
2016-06-17,0.657
2016-06-18,0.665
2016-06-19,0.584
2016-06-20,0.552
2016-06-21,0.521
2016-06-22,0.49
2016-06-23,0.459
2016-06-24,0.427
2016-06-25,0.396
2016-06-26,0.365
2016-06-27,0.295
2016-06-28,0.328
2016-06-29,0.362
2016-06-30,0.396
2016-07-01,0.43
2016-07-02,0.464
2016-07-03,0.498
2016-07-04,0.531
2016-07-05,0.493
2016-07-06,0.455
2016-07-07,0.417
2016-07-08,0.378
2016-07-09,0.34
2016-07-10,0.302
2016-07-11,0.264
2016-07-12,0.225
2016-07-13,0.223
2016-07-14,0.229
2016-07-15,0.236
2016-07-16,0.242
2016-07-17,0.249
2016-07-18,0.255
2016-07-19,0.262
2016-07-20,0.268
2016-07-21,0.291
2016-07-22,0.295
2016-07-23,0.3
2016-07-24,0.305
2016-07-25,0.309
2016-07-26,0.314
2016-07-27,0.319
2016-07-28,0.323
2016-07-29,0.331
2016-07-30,0.342
2016-07-31,0.352
2016-08-01,0.362
2016-08-02,0.372
2016-08-03,0.382
2016-08-04,0.392
2016-08-05,0.402
2016-08-06,0.242
2016-08-07,0.231
2016-08-08,0.221
2016-08-09,0.211
2016-08-10,0.201
2016-08-11,0.19
2016-08-12,0.18
2016-08-13,0.17
2016-08-14,0.318
2016-08-15,0.307
2016-08-16,0.295
2016-08-17,0.284
2016-08-18,0.273
2016-08-19,0.262
2016-08-20,0.25
2016-08-21,0.239
2016-08-22,0.284
2016-08-23,0.298
2016-08-24,0.311
2016-08-25,0.325
2016-08-26,0.338
2016-08-27,0.352
2016-08-28,0.365
2016-08-29,0.379
2016-08-30,0.22
2016-08-31,0.214
2016-09-01,0.209
2016-09-02,0.204
2016-09-03,0.199
2016-09-04,0.194
2016-09-05,0.189
2016-09-06,0.184
2016-09-07,0.112
2016-09-08,0.124
2016-09-09,0.136
2016-09-10,0.149
2016-09-11,0.161
2016-09-12,0.173
2016-09-13,0.186
2016-09-14,0.198
2016-09-15,0.217
2016-09-16,0.243
2016-09-17,0.269
2016-09-18,0.295
2016-09-19,0.321
2016-09-20,0.347
2016-09-21,0.373
2016-09-22,0.399
2016-09-23,0.142
2016-09-24,0.183
2016-09-25,0.223
2016-09-26,0.264
2016-09-27,0.304
2016-09-28,0.345
2016-09-29,0.386
2016-09-30,0.426
2016-10-01,0.151
2016-10-02,0.166
2016-10-03,0.182
2016-10-04,0.198
2016-10-05,0.213
2016-10-06,0.229
2016-10-07,0.244
2016-10-08,0.26
