time,eto
2016-01-01,0.964
2016-01-02,1.402
2016-01-03,1.753
2016-01-04,0.876
2016-01-05,0.613
2016-01-06,0.701
2016-01-07,0.613
2016-01-08,0.701
2016-01-09,1.227
2016-01-10,0.876
2016-01-11,0.964
2016-01-12,1.052
2016-01-13,1.665
2016-01-14,0.789
2016-01-15,0.876
2016-01-16,0.964
2016-01-17,0.526
2016-01-18,1.139
2016-01-19,0.613
2016-01-20,0.964
2016-01-21,0.701
2016-01-22,0.613
2016-01-23,1.052
2016-01-24,0.789
2016-01-25,0.701
2016-01-26,0.964
2016-01-27,1.139
2016-01-28,0.789
2016-01-29,0.789
2016-01-30,1.139
2016-01-31,2.016
2016-02-01,3.634
2016-02-02,1.817
2016-02-03,2.596
2016-02-04,2.077
2016-02-05,1.904
2016-02-06,2.163
2016-02-07,2.336
2016-02-08,2.509
2016-02-09,2.423
2016-02-10,1.644
2016-02-11,1.558
2016-02-12,1.558
2016-02-13,1.904
2016-02-14,3.029
2016-02-15,2.163
2016-02-16,2.163
2016-02-17,1.644
2016-02-18,2.25
2016-02-19,1.731
2016-02-20,2.769
2016-02-21,2.596
2016-02-22,1.817
2016-02-23,1.384
2016-02-24,1.558
2016-02-25,1.471
2016-02-26,1.558
2016-02-27,1.644
2016-02-28,1.99
2016-02-29,1.644
2016-03-01,2.914
2016-03-02,2.649
2016-03-03,1.854
2016-03-04,2.031
2016-03-05,1.589
2016-03-06,2.649
2016-03-07,1.501
2016-03-08,1.943
2016-03-09,2.119
2016-03-10,2.119
2016-03-11,1.854
2016-03-12,2.208
2016-03-13,1.589
2016-03-14,2.031
2016-03-15,2.914
2016-03-16,3.002
2016-03-17,2.914
2016-03-18,3.179
2016-03-19,3.091
2016-03-20,3.356
2016-03-21,2.826
2016-03-22,3.356
2016-03-23,3.62
2016-03-24,3.62
2016-03-25,3.797
2016-03-26,4.15
2016-03-27,3.532
2016-03-28,3.62
2016-03-29,3.532
2016-03-30,3.709
2016-03-31,3.885
2016-04-01,3.504
2016-04-02,3.418
2016-04-03,3.76
2016-04-04,4.359
2016-04-05,4.615
2016-04-06,4.273
2016-04-07,4.615
2016-04-08,3.333
2016-04-09,1.795
2016-04-10,1.453
2016-04-11,2.82
2016-04-12,3.248
2016-04-13,4.102
2016-04-14,4.017
2016-04-15,5.384
2016-04-16,4.53
2016-04-17,4.871
2016-04-18,4.615
2016-04-19,4.444
2016-04-20,4.786
2016-04-21,4.7
2016-04-22,3.248
2016-04-23,4.102
2016-04-24,4.7
2016-04-25,5.384
2016-04-26,4.444
2016-04-27,3.675
2016-04-28,5.128
2016-04-29,4.7
2016-04-30,6.666
2016-05-01,5.122
2016-05-02,4.609
2016-05-03,4.524
2016-05-04,4.439
2016-05-05,3.841
2016-05-06,2.475
2016-05-07,1.963
2016-05-08,2.902
2016-05-09,4.353
2016-05-10,5.036
2016-05-11,4.951
2016-05-12,5.292
2016-05-13,4.695
2016-05-14,5.036
2016-05-15,5.548
2016-05-16,6.317
2016-05-17,7.085
2016-05-18,7.341
2016-05-19,6.061
2016-05-20,4.78
2016-05-21,3.585
2016-05-22,4.609
2016-05-23,4.097
2016-05-24,4.609
2016-05-25,5.378
2016-05-26,5.719
2016-05-27,5.89
2016-05-28,6.146
2016-05-29,6.573
2016-05-30,6.829
2016-05-31,7.256
2016-06-01,6.873
2016-06-02,6.873
2016-06-03,7.213
2016-06-04,6.619
2016-06-05,7.467
2016-06-06,6.958
2016-06-07,6.364
2016-06-08,6.194
2016-06-09,6.025
2016-06-10,6.194
2016-06-11,5.855
2016-06-12,6.788
2016-06-13,6.534
2016-06-14,5.94
2016-06-15,5.516
2016-06-16,5.346
2016-06-17,4.837
2016-06-18,5.431
2016-06-19,5.77
2016-06-20,7.213
2016-06-21,8.061
2016-06-22,7.722
2016-06-23,7.976
2016-06-24,7.213
2016-06-25,8.146
2016-06-26,8.825
2016-06-27,8.061
2016-06-28,8.401
2016-06-29,7.807
2016-06-30,7.213
2016-07-01,6.636
2016-07-02,6.308
2016-07-03,6.636
2016-07-04,6.554
2016-07-05,6.226
2016-07-06,6.226
2016-07-07,5.899
2016-07-08,6.554
2016-07-09,5.653
2016-07-10,6.226
2016-07-11,6.964
2016-07-12,6.718
2016-07-13,7.046
2016-07-14,7.291
2016-07-15,6.964
2016-07-16,6.472
2016-07-17,6.39
2016-07-18,5.653
2016-07-19,5.981
2016-07-20,6.062
2016-07-21,6.226
2016-07-22,7.209
2016-07-23,8.52
2016-07-24,7.291
2016-07-25,6.8
2016-07-26,7.209
2016-07-27,7.947
2016-07-28,8.356
2016-07-29,8.029
2016-07-30,6.964
2016-07-31,6.226
2016-08-01,5.753
2016-08-02,6.153
2016-08-03,6.792
2016-08-04,5.913
2016-08-05,5.194
2016-08-06,5.513
2016-08-07,5.993
2016-08-08,6.392
2016-08-09,5.753
2016-08-10,5.593
2016-08-11,5.593
2016-08-12,5.913
2016-08-13,6.073
2016-08-14,6.312
2016-08-15,5.913
2016-08-16,5.833
2016-08-17,5.833
2016-08-18,5.114
2016-08-19,5.354
2016-08-20,5.753
2016-08-21,5.673
2016-08-22,5.513
2016-08-23,5.753
2016-08-24,6.472
2016-08-25,5.753
2016-08-26,4.714
2016-08-27,4.555
2016-08-28,4.634
2016-08-29,5.593
2016-08-30,5.913
2016-08-31,5.434
2016-09-01,5.106
2016-09-02,5.268
2016-09-03,5.106
2016-09-04,4.376
2016-09-05,5.106
2016-09-06,5.43
2016-09-07,5.349
2016-09-08,5.187
2016-09-09,5.187
2016-09-10,5.673
2016-09-11,5.187
2016-09-12,4.133
2016-09-13,3.323
2016-09-14,3.89
2016-09-15,4.457
2016-09-16,4.863
2016-09-17,5.187
2016-09-18,4.701
2016-09-19,5.754
2016-09-20,4.62
2016-09-21,4.376
2016-09-22,4.457
2016-09-23,5.106
2016-09-24,4.782
2016-09-25,3.971
2016-09-26,4.701
2016-09-27,5.025
2016-09-28,4.944
2016-09-29,4.62
2016-09-30,4.62
2016-10-01,4.455
2016-10-02,3.855
2016-10-03,1.799
2016-10-04,3.255
2016-10-05,3.941
2016-10-06,4.283
2016-10-07,3.769
2016-10-08,3.341
2016-10-09,3.512
2016-10-10,3.512
2016-10-11,2.741
2016-10-12,3.17
2016-10-13,2.57
2016-10-14,1.456
2016-10-15,2.227
2016-10-16,1.199
2016-10-17,2.142
2016-10-18,2.913
2016-10-19,3.512
2016-10-20,2.827
2016-10-21,2.741
2016-10-22,2.998
2016-10-23,3.255
2016-10-24,2.741
2016-10-25,1.97
2016-10-26,2.741
2016-10-27,1.028
2016-10-28,0.771
2016-10-29,1.885
2016-10-30,1.542
2016-10-31,1.799
2016-11-01,1.726
2016-11-02,1.812
2016-11-03,1.812
2016-11-04,1.726
2016-11-05,2.071
2016-11-06,1.64
2016-11-07,1.467
2016-11-08,1.554
2016-11-09,1.985
2016-11-10,1.64
2016-11-11,1.812
2016-11-12,1.985
2016-11-13,1.295
2016-11-14,1.295
2016-11-15,1.726
2016-11-16,1.899
2016-11-17,1.554
2016-11-18,2.503
2016-11-19,3.193
2016-11-20,0.518
2016-11-21,0.863
2016-11-22,0.949
2016-11-23,1.122
2016-11-24,0.949
2016-11-25,1.036
2016-11-26,0.949
2016-11-27,1.122
2016-11-28,0.69
2016-11-29,0.863
2016-11-30,0.863
2016-12-01,1.903
2016-12-02,2.81
2016-12-03,1.631
2016-12-04,1.269
2016-12-05,0.725
2016-12-06,1.269
2016-12-07,0.997
2016-12-08,1.359
2016-12-09,1.359
2016-12-10,0.363
2016-12-11,0.453
2016-12-12,0.906
2016-12-13,0.906
2016-12-14,1.269
2016-12-15,0.181
2016-12-16,0.725
2016-12-17,1.088
2016-12-18,0.906
2016-12-19,0.997
2016-12-20,1.088
2016-12-21,1.088
2016-12-22,0.997
2016-12-23,0.363
2016-12-24,0.906
2016-12-25,0.997
2016-12-26,0.816
2016-12-27,0.906
2016-12-28,1.178
2016-12-29,1.088
2016-12-30,0.906
2016-12-31,0.181
2017-01-01,0.876
2017-01-02,1.315
2017-01-03,0.789
2017-01-04,0.613
2017-01-05,0.438
2017-01-06,0.964
2017-01-07,1.315
2017-01-08,1.315
2017-01-09,1.665
2017-01-10,1.139
2017-01-11,1.052
2017-01-12,0.613
2017-01-13,1.139
2017-01-14,0.789
2017-01-15,0.613
2017-01-16,0.701
2017-01-17,0.613
2017-01-18,0.701
2017-01-19,1.402
2017-01-20,1.227
2017-01-21,1.139
2017-01-22,1.402
2017-01-23,1.052
2017-01-24,0.964
2017-01-25,0.876
2017-01-26,1.139
2017-01-27,1.227
2017-01-28,1.49
2017-01-29,1.402
2017-01-30,1.402
2017-01-31,1.052
2017-02-01,1.384
2017-02-02,1.731
2017-02-03,2.163
2017-02-04,1.644
2017-02-05,1.558
2017-02-06,1.731
2017-02-07,1.644
2017-02-08,1.211
2017-02-09,1.211
2017-02-10,1.038
