time,eto
2016-01-01,1.631
2016-01-02,1.717
2016-01-03,2.576
2016-01-04,1.116
2016-01-05,1.03
2016-01-06,1.03
2016-01-07,1.03
2016-01-08,0.859
2016-01-09,1.116
2016-01-10,0.859
2016-01-11,1.202
2016-01-12,1.374
2016-01-13,1.803
2016-01-14,1.202
2016-01-15,1.116
2016-01-16,1.03
2016-01-17,1.202
2016-01-18,0.859
2016-01-19,0.429
2016-01-20,0.773
2016-01-21,1.374
2016-01-22,1.631
2016-01-23,0.859
2016-01-24,1.116
2016-01-25,1.202
2016-01-26,1.374
2016-01-27,1.46
2016-01-28,1.374
2016-01-29,1.545
2016-01-30,0.601
2016-01-31,0.429
2016-02-01,4.96
2016-02-02,1.984
2016-02-03,2.164
2016-02-04,1.984
2016-02-05,2.435
2016-02-06,2.255
2016-02-07,3.247
2016-02-08,3.517
2016-02-09,3.337
2016-02-10,2.164
2016-02-11,1.623
2016-02-12,1.804
2016-02-13,1.894
2016-02-14,1.984
2016-02-15,2.615
2016-02-16,1.623
2016-02-17,1.714
2016-02-18,2.255
2016-02-19,2.706
2016-02-20,3.247
2016-02-21,2.886
2016-02-22,1.804
2016-02-23,1.443
2016-02-24,1.984
2016-02-25,1.804
2016-02-26,2.164
2016-02-27,1.804
2016-02-28,1.714
2016-02-29,1.804
2016-03-01,2.934
2016-03-02,3.112
2016-03-03,2.934
2016-03-04,3.023
2016-03-05,1.689
2016-03-06,2.668
2016-03-07,2.045
2016-03-08,2.134
2016-03-09,2.668
2016-03-10,3.201
2016-03-11,2.401
2016-03-12,2.579
2016-03-13,2.134
2016-03-14,1.956
2016-03-15,2.934
2016-03-16,3.023
2016-03-17,3.468
2016-03-18,3.646
2016-03-19,3.468
2016-03-20,3.823
2016-03-21,3.735
2016-03-22,3.823
2016-03-23,3.468
2016-03-24,3.646
2016-03-25,4.179
2016-03-26,3.912
2016-03-27,4.179
2016-03-28,4.09
2016-03-29,4.179
2016-03-30,4.179
2016-03-31,4.179
2016-04-01,4.218
2016-04-02,4.218
2016-04-03,4.394
2016-04-04,4.833
2016-04-05,4.657
2016-04-06,4.745
2016-04-07,4.657
2016-04-08,2.9
2016-04-09,2.548
2016-04-10,2.548
