time,eto
2016-01-01,1.692
2016-01-02,1.208
2016-01-03,0.967
2016-01-04,0.564
2016-01-05,0.564
2016-01-06,0.483
2016-01-07,0.483
2016-01-08,0.564
2016-01-09,0.483
2016-01-10,0.806
2016-01-11,0.806
2016-01-12,1.208
2016-01-13,1.128
2016-01-14,0.242
2016-01-15,0.564
2016-01-16,0.806
2016-01-17,0.886
2016-01-18,1.128
2016-01-19,1.772
2016-01-20,0.725
2016-01-21,0.886
2016-01-22,0.564
2016-01-23,1.531
2016-01-24,0.806
2016-01-25,1.128
2016-01-26,1.047
2016-01-27,1.128
2016-01-28,0.725
2016-01-29,1.047
2016-01-30,1.047
2016-01-31,2.82
2016-02-01,3.176
2016-02-02,1.724
2016-02-03,2.178
2016-02-04,2.45
2016-02-05,1.815
2016-02-06,2.45
2016-02-07,4.537
2016-02-08,3.72
2016-02-09,1.996
2016-02-10,2.087
2016-02-11,1.633
2016-02-12,1.996
2016-02-13,2.268
2016-02-14,3.811
2016-02-15,2.631
2016-02-16,2.631
2016-02-17,1.27
2016-02-18,3.448
2016-02-19,2.087
2016-02-20,2.178
2016-02-21,1.906
2016-02-22,2.45
2016-02-23,2.359
2016-02-24,1.724
2016-02-25,1.724
2016-02-26,1.452
2016-02-27,1.452
2016-02-28,1.724
2016-02-29,1.906
2016-03-01,2.817
2016-03-02,2.635
2016-03-03,1.545
2016-03-04,1.999
2016-03-05,1.636
2016-03-06,2.363
2016-03-07,2.272
2016-03-08,1.636
2016-03-09,1.545
2016-03-10,1.09
2016-03-11,1.272
2016-03-12,1.817
2016-03-13,2.181
2016-03-14,2.453
2016-03-15,2.453
2016-03-16,4.362
2016-03-17,4.271
2016-03-18,3.18
2016-03-19,3.18
2016-03-20,2.181
2016-03-21,1.908
2016-03-22,2.635
2016-03-23,3.726
2016-03-24,3.362
2016-03-25,4.452
2016-03-26,4.725
2016-03-27,2.908
2016-03-28,4.089
2016-03-29,4.452
2016-03-30,4.089
2016-03-31,3.453
2016-04-01,3.562
2016-04-02,3.843
2016-04-03,4.218
2016-04-04,4.593
2016-04-05,6.843
2016-04-06,7.03
2016-04-07,4.968
2016-04-08,3.749
