time,eto
2016-01-01,1.336
2016-01-02,1.431
2016-01-03,1.336
2016-01-04,0.668
2016-01-05,0.763
2016-01-06,0.668
2016-01-07,0.573
2016-01-08,0.668
2016-01-09,0.573
2016-01-10,0.954
2016-01-11,1.05
2016-01-12,0.859
2016-01-13,1.145
2016-01-14,0.477
2016-01-15,0.573
2016-01-16,0.763
2016-01-17,0.573
2016-01-18,1.05
2016-01-19,1.336
2016-01-20,0.859
2016-01-21,1.05
2016-01-22,0.763
2016-01-23,1.336
2016-01-24,1.05
2016-01-25,1.336
2016-01-26,0.954
2016-01-27,1.336
2016-01-28,0.859
2016-01-29,0.668
2016-01-30,1.527
2016-01-31,2.481
2016-02-01,2.51
2016-02-02,1.972
2016-02-03,1.972
2016-02-04,1.972
2016-02-05,1.882
2016-02-06,1.882
2016-02-07,2.151
2016-02-08,2.241
2016-02-09,1.793
2016-02-10,1.703
2016-02-11,1.524
2016-02-12,1.793
2016-02-13,2.062
2016-02-14,2.868
2016-02-15,2.062
2016-02-16,1.972
2016-02-17,1.613
2016-02-18,2.689
2016-02-19,1.882
2016-02-20,2.151
2016-02-21,2.062
2016-02-22,1.703
2016-02-23,1.703
2016-02-24,1.613
2016-02-25,1.524
2016-02-26,1.434
2016-02-27,1.703
2016-02-28,1.882
2016-02-29,1.613
2016-03-01,2.804
2016-03-02,2.623
2016-03-03,1.447
2016-03-04,1.718
2016-03-05,1.085
2016-03-06,1.99
2016-03-07,1.718
2016-03-08,1.537
2016-03-09,1.357
2016-03-10,0.814
2016-03-11,1.266
2016-03-12,1.718
2016-03-13,1.537
2016-03-14,2.17
2016-03-15,2.442
2016-03-16,2.984
2016-03-17,2.713
2016-03-18,3.256
2016-03-19,3.165
2016-03-20,1.537
2016-03-21,1.447
2016-03-22,2.713
2016-03-23,3.075
2016-03-24,2.894
2016-03-25,3.437
2016-03-26,3.617
2016-03-27,3.527
2016-03-28,3.165
2016-03-29,3.256
2016-03-30,3.256
2016-03-31,3.617
2016-04-01,3.509
2016-04-02,3.419
2016-04-03,3.869
2016-04-04,3.959
2016-04-05,4.769
2016-04-06,4.769
2016-04-07,4.049
2016-04-08,3.239
2016-04-09,1.35
2016-04-10,1.35
2016-04-11,2.699
2016-04-12,3.149
2016-04-13,3.869
2016-04-14,3.149
2016-04-15,4.679
2016-04-16,5.039
2016-04-17,4.139
2016-04-18,4.409
2016-04-19,4.409
2016-04-20,4.499
2016-04-21,3.599
2016-04-22,1.98
2016-04-23,3.419
2016-04-24,3.689
2016-04-25,4.589
2016-04-26,3.869
2016-04-27,2.969
2016-04-28,4.589
2016-04-29,4.499
2016-04-30,6.209
2016-05-01,5.176
2016-05-02,4.737
2016-05-03,4.299
2016-05-04,4.299
2016-05-05,2.719
2016-05-06,2.281
2016-05-07,1.053
2016-05-08,3.334
2016-05-09,4.123
2016-05-10,4.825
2016-05-11,5.0
2016-05-12,5.351
2016-05-13,4.913
2016-05-14,4.474
2016-05-15,5.0
2016-05-16,5.614
2016-05-17,6.579
2016-05-18,7.632
2016-05-19,5.351
2016-05-20,4.649
2016-05-21,3.158
2016-05-22,4.123
2016-05-23,4.035
2016-05-24,4.386
2016-05-25,4.649
2016-05-26,5.351
2016-05-27,5.351
2016-05-28,5.79
2016-05-29,6.141
2016-05-30,6.228
2016-05-31,6.755
2016-06-01,6.637
2016-06-02,5.957
2016-06-03,6.467
2016-06-04,5.701
2016-06-05,7.233
2016-06-06,6.808
2016-06-07,6.127
2016-06-08,5.701
2016-06-09,5.787
2016-06-10,5.701
2016-06-11,5.701
2016-06-12,6.382
2016-06-13,5.872
2016-06-14,5.531
2016-06-15,4.17
2016-06-16,4.68
2016-06-17,2.723
2016-06-18,4.765
2016-06-19,5.701
2016-06-20,6.467
2016-06-21,6.808
2016-06-22,7.403
2016-06-23,7.403
2016-06-24,6.382
2016-06-25,7.233
2016-06-26,7.318
2016-06-27,6.637
2016-06-28,7.403
2016-06-29,6.893
2016-06-30,7.148
2016-07-01,7.052
2016-07-02,6.314
2016-07-03,6.642
2016-07-04,6.15
2016-07-05,5.904
2016-07-06,5.986
2016-07-07,5.822
2016-07-08,6.068
2016-07-09,5.412
2016-07-10,5.576
2016-07-11,6.068
2016-07-12,6.15
2016-07-13,6.478
2016-07-14,6.806
2016-07-15,6.478
2016-07-16,6.478
2016-07-17,5.986
2016-07-18,5.576
2016-07-19,5.658
2016-07-20,6.068
2016-07-21,6.314
2016-07-22,6.068
2016-07-23,6.97
2016-07-24,7.134
2016-07-25,7.462
2016-07-26,6.724
2016-07-27,6.97
2016-07-28,7.052
2016-07-29,7.544
2016-07-30,7.38
2016-07-31,6.478
2016-08-01,6.547
2016-08-02,6.385
2016-08-03,6.87
2016-08-04,5.496
2016-08-05,5.173
2016-08-06,5.658
2016-08-07,5.658
2016-08-08,6.062
2016-08-09,5.738
2016-08-10,5.9
2016-08-11,6.143
2016-08-12,6.547
2016-08-13,6.385
2016-08-14,6.87
2016-08-15,6.062
2016-08-16,6.223
2016-08-17,6.385
2016-08-18,6.062
2016-08-19,6.708
2016-08-20,6.466
2016-08-21,6.223
2016-08-22,5.577
2016-08-23,5.496
2016-08-24,5.9
2016-08-25,5.658
2016-08-26,4.849
2016-08-27,4.688
2016-08-28,4.93
2016-08-29,4.93
2016-08-30,5.658
2016-08-31,5.658
2016-09-01,4.914
2016-09-02,4.996
2016-09-03,5.078
2016-09-04,4.341
2016-09-05,4.75
2016-09-06,4.75
2016-09-07,5.16
2016-09-08,5.405
2016-09-09,5.16
2016-09-10,5.815
2016-09-11,4.914
2016-09-12,3.931
2016-09-13,3.522
2016-09-14,3.849
2016-09-15,4.259
2016-09-16,4.177
2016-09-17,4.914
2016-09-18,4.668
2016-09-19,5.979
2016-09-20,5.897
2016-09-21,4.586
2016-09-22,3.849
2016-09-23,4.013
2016-09-24,4.586
2016-09-25,4.586
2016-09-26,4.259
2016-09-27,4.423
2016-09-28,4.504
2016-09-29,4.75
2016-09-30,4.095
2016-10-01,3.65
2016-10-02,3.302
2016-10-03,0.956
2016-10-04,2.781
2016-10-05,3.302
2016-10-06,3.737
2016-10-07,3.476
2016-10-08,2.955
2016-10-09,4.084
2016-10-10,4.084
2016-10-11,2.781
2016-10-12,2.955
2016-10-13,2.346
2016-10-14,0.608
2016-10-15,0.521
2016-10-16,0.869
2016-10-17,1.912
2016-10-18,2.52
2016-10-19,3.476
2016-10-20,1.999
2016-10-21,2.607
2016-10-22,2.607
2016-10-23,2.607
2016-10-24,1.738
2016-10-25,0.608
2016-10-26,1.999
2016-10-27,0.869
2016-10-28,0.695
2016-10-29,1.303
2016-10-30,1.217
2016-10-31,1.043
2016-11-01,1.284
2016-11-02,1.467
2016-11-03,1.65
2016-11-04,1.467
2016-11-05,1.925
2016-11-06,1.375
2016-11-07,1.192
2016-11-08,1.467
2016-11-09,1.65
2016-11-10,1.559
2016-11-11,1.467
2016-11-12,1.559
2016-11-13,1.375
2016-11-14,1.467
2016-11-15,1.008
2016-11-16,1.65
2016-11-17,1.559
2016-11-18,1.559
2016-11-19,0.917
2016-11-20,0.458
2016-11-21,0.825
2016-11-22,0.825
2016-11-23,0.825
2016-11-24,0.733
2016-11-25,0.642
2016-11-26,0.642
2016-11-27,1.1
2016-11-28,0.733
2016-11-29,1.1
2016-11-30,0.642
2016-12-01,1.727
2016-12-02,2.879
2016-12-03,1.247
2016-12-04,0.96
2016-12-05,0.768
2016-12-06,1.055
2016-12-07,0.768
2016-12-08,0.384
2016-12-09,0.48
2016-12-10,0.192
2016-12-11,0.48
2016-12-12,0.768
2016-12-13,0.672
2016-12-14,0.768
2016-12-15,0.288
2016-12-16,0.672
2016-12-17,1.247
2016-12-18,1.055
2016-12-19,1.247
2016-12-20,1.055
2016-12-21,0.96
2016-12-22,0.96
2016-12-23,0.288
2016-12-24,0.864
2016-12-25,0.576
2016-12-26,1.247
2016-12-27,0.96
2016-12-28,1.151
2016-12-29,0.96
2016-12-30,0.864
2016-12-31,0.96
2017-01-01,1.05
2017-01-02,1.05
2017-01-03,0.573
2017-01-04,0.286
2017-01-05,0.859
2017-01-06,0.859
2017-01-07,1.145
2017-01-08,0.763
2017-01-09,1.336
2017-01-10,1.145
2017-01-11,1.145
2017-01-12,0.477
2017-01-13,1.24
2017-01-14,1.145
2017-01-15,0.954
2017-01-16,0.954
2017-01-17,0.668
2017-01-18,0.573
2017-01-19,1.145
2017-01-20,1.145
2017-01-21,1.145
2017-01-22,1.431
2017-01-23,1.05
2017-01-24,1.145
2017-01-25,0.859
2017-01-26,1.24
2017-01-27,1.622
2017-01-28,1.431
2017-01-29,1.718
2017-01-30,1.431
2017-01-31,1.145
2017-02-01,0.807
2017-02-02,1.165
2017-02-03,1.613
2017-02-04,1.255
2017-02-05,1.165
2017-02-06,1.703
2017-02-07,1.793
2017-02-08,0.986
2017-02-09,0.717
2017-02-10,1.165
2017-02-11,2.151
2017-02-12,2.151
2017-02-13,1.255
2017-02-14,1.524
2017-02-15,1.076
2017-02-16,1.524
2017-02-17,1.076
2017-02-18,1.434
2017-02-19,1.255
2017-02-20,1.165
2017-02-21,1.882
2017-02-22,1.524
2017-02-23,1.613
2017-02-24,1.524
2017-02-25,0.896
2017-02-26,1.882
2017-02-27,1.882
2017-02-28,1.972
2017-03-01,2.17
2017-03-02,2.17
2017-03-03,2.17
2017-03-04,1.447
2017-03-05,1.357
2017-03-06,1.447
2017-03-07,1.357
2017-03-08,2.532
2017-03-09,2.442
2017-03-10,2.261
2017-03-11,2.713
2017-03-12,3.165
2017-03-13,2.713
2017-03-14,2.623
2017-03-15,2.17
2017-03-16,2.804
2017-03-17,2.984
2017-03-18,2.894
