time,eto
2016-01-01,0.961
2016-01-02,1.345
2016-01-03,1.537
2016-01-04,0.576
2016-01-05,0.576
2016-01-06,0.672
2016-01-07,0.576
2016-01-08,0.768
2016-01-09,1.249
2016-01-10,0.865
2016-01-11,1.057
2016-01-12,1.057
2016-01-13,1.441
2016-01-14,0.672
2016-01-15,0.961
2016-01-16,0.865
2016-01-17,0.961
2016-01-18,0.865
2016-01-19,0.288
2016-01-20,0.768
2016-01-21,0.865
2016-01-22,0.865
2016-01-23,0.961
2016-01-24,0.961
2016-01-25,0.961
2016-01-26,1.153
2016-01-27,1.057
2016-01-28,1.057
2016-01-29,0.768
2016-01-30,0.672
2016-01-31,1.153
2016-02-01,4.005
2016-02-02,2.049
2016-02-03,1.956
2016-02-04,1.583
2016-02-05,1.49
2016-02-06,1.676
2016-02-07,1.863
2016-02-08,1.956
2016-02-09,1.956
2016-02-10,1.49
2016-02-11,1.211
2016-02-12,1.211
2016-02-13,1.397
2016-02-14,2.328
2016-02-15,1.863
2016-02-16,1.676
2016-02-17,0.559
2016-02-18,2.142
2016-02-19,1.863
2016-02-20,2.794
2016-02-21,2.98
2016-02-22,1.676
2016-02-23,1.397
2016-02-24,1.49
2016-02-25,1.583
2016-02-26,1.676
2016-02-27,1.676
2016-02-28,1.863
2016-02-29,1.49
2016-03-01,2.646
2016-03-02,2.554
2016-03-03,2.007
2016-03-04,2.098
2016-03-05,0.912
2016-03-06,2.19
2016-03-07,1.095
2016-03-08,1.825
2016-03-09,1.825
2016-03-10,2.463
2016-03-11,1.186
2016-03-12,1.916
2016-03-13,1.004
2016-03-14,1.733
2016-03-15,2.646
2016-03-16,2.737
2016-03-17,2.828
2016-03-18,3.102
2016-03-19,3.102
2016-03-20,3.284
2016-03-21,2.281
2016-03-22,3.011
2016-03-23,3.102
2016-03-24,3.376
2016-03-25,3.376
2016-03-26,3.467
2016-03-27,3.558
2016-03-28,2.737
2016-03-29,3.102
2016-03-30,3.467
2016-03-31,3.649
2016-04-01,3.538
2016-04-02,3.715
2016-04-03,4.157
2016-04-04,4.422
2016-04-05,4.245
2016-04-06,3.892
2016-04-07,4.068
2016-04-08,3.272
2016-04-09,1.946
2016-04-10,1.592
2016-04-11,2.83
2016-04-12,3.626
2016-04-13,3.715
2016-04-14,3.626
2016-04-15,4.688
2016-04-16,3.98
2016-04-17,4.688
2016-04-18,4.511
2016-04-19,4.953
2016-04-20,4.776
2016-04-21,5.13
2016-04-22,3.184
2016-04-23,4.334
2016-04-24,4.245
2016-04-25,4.334
2016-04-26,4.157
2016-04-27,4.334
2016-04-28,4.157
2016-04-29,4.599
2016-04-30,6.014
2016-05-01,5.084
2016-05-02,5.084
2016-05-03,5.172
2016-05-04,4.821
2016-05-05,3.857
2016-05-06,3.243
2016-05-07,2.104
2016-05-08,2.717
2016-05-09,4.12
2016-05-10,5.435
2016-05-11,5.522
2016-05-12,6.399
2016-05-13,5.61
2016-05-14,5.347
2016-05-15,5.873
2016-05-16,6.487
2016-05-17,6.749
2016-05-18,7.012
2016-05-19,6.311
2016-05-20,4.821
2016-05-21,4.558
2016-05-22,4.996
2016-05-23,4.909
2016-05-24,4.646
2016-05-25,5.61
2016-05-26,5.785
2016-05-27,6.048
2016-05-28,6.487
2016-05-29,7.1
2016-05-30,7.1
2016-05-31,7.188
2016-06-01,7.273
2016-06-02,7.615
2016-06-03,7.102
2016-06-04,7.102
2016-06-05,7.444
2016-06-06,7.273
2016-06-07,7.358
2016-06-08,7.016
2016-06-09,6.246
2016-06-10,6.246
2016-06-11,5.048
2016-06-12,6.075
2016-06-13,6.503
2016-06-14,6.417
2016-06-15,5.733
2016-06-16,5.647
2016-06-17,6.161
2016-06-18,5.476
2016-06-19,5.818
2016-06-20,7.615
2016-06-21,8.642
2016-06-22,8.471
2016-06-23,8.728
2016-06-24,7.872
2016-06-25,7.786
2016-06-26,8.556
2016-06-27,7.957
2016-06-28,8.556
2016-06-29,8.728
2016-06-30,7.615
2016-07-01,7.027
2016-07-02,6.853
2016-07-03,7.287
2016-07-04,7.374
2016-07-05,7.113
2016-07-06,7.027
2016-07-07,6.853
2016-07-08,7.027
2016-07-09,6.853
2016-07-10,6.68
2016-07-11,7.027
2016-07-12,7.374
2016-07-13,7.46
2016-07-14,7.721
2016-07-15,7.113
2016-07-16,6.853
2016-07-17,6.853
2016-07-18,6.333
2016-07-19,6.68
2016-07-20,6.853
2016-07-21,7.547
2016-07-22,8.415
2016-07-23,8.848
2016-07-24,7.2
2016-07-25,6.853
2016-07-26,7.547
2016-07-27,8.328
2016-07-28,8.848
2016-07-29,8.675
2016-07-30,7.2
2016-07-31,7.287
2016-08-01,6.766
2016-08-02,7.026
2016-08-03,7.807
2016-08-04,7.72
2016-08-05,6.072
2016-08-06,6.332
2016-08-07,6.852
2016-08-08,6.939
2016-08-09,6.245
2016-08-10,5.812
2016-08-11,5.898
2016-08-12,6.506
2016-08-13,6.852
2016-08-14,6.939
2016-08-15,6.506
2016-08-16,6.419
2016-08-17,6.245
2016-08-18,5.898
2016-08-19,5.898
2016-08-20,6.419
2016-08-21,6.506
2016-08-22,6.245
2016-08-23,6.592
2016-08-24,7.286
2016-08-25,6.592
2016-08-26,5.378
2016-08-27,5.291
2016-08-28,5.551
2016-08-29,6.592
2016-08-30,6.592
2016-08-31,6.159
2016-09-01,5.612
2016-09-02,5.697
2016-09-03,5.272
2016-09-04,4.592
2016-09-05,4.762
2016-09-06,5.442
2016-09-07,5.187
