time,et
2016-01-01,0.989
2016-01-02,0.927
2016-01-03,0.432
2016-01-04,0.494
2016-01-05,0.371
2016-01-06,0.309
2016-01-07,0.432
2016-01-08,0.556
2016-01-09,0.556
2016-01-10,0.865
2016-01-11,0.615
2016-01-12,0.978
2016-01-13,0.365
2016-01-14,0.363
2016-01-15,0.782
2016-01-16,0.898
2016-01-17,0.298
2016-01-18,0.651
2016-01-19,0.707
2016-01-20,0.761
2016-01-21,0.874
2016-01-22,0.869
2016-01-23,0.691
2016-01-24,0.745
2016-01-25,0.741
2016-01-26,0.623
2016-01-27,0.845
2016-01-28,0.56
2016-01-29,0.167
2016-01-30,0.83
2016-01-31,1.761
2016-02-01,2.271
2016-02-02,0.968
2016-02-03,1.71
2016-02-04,1.115
2016-02-05,1.109
2016-02-06,1.102
2016-02-07,1.513
2016-02-08,1.711
2016-02-09,1.34
2016-02-10,0.922
2016-02-11,1.069
2016-02-12,1.467
2016-02-13,2.463
2016-02-14,2.198
2016-02-15,1.936
2016-02-16,1.233
2016-02-17,0.931
2016-02-18,1.412
2016-02-19,1.257
2016-02-20,1.105
2016-02-21,0.859
2016-02-22,1.043
2016-02-23,0.895
2016-02-24,0.889
2016-02-25,0.743
2016-02-26,0.415
2016-02-27,0.825
2016-02-28,0.91
2016-02-29,1.265
2016-03-01,1.042
2016-03-02,1.269
2016-03-03,0.934
2016-03-04,1.066
2016-03-05,0.69
2016-03-06,0.822
2016-03-07,1.224
2016-03-08,0.72
2016-03-09,0.625
2016-03-10,0.621
2016-03-11,0.572
2016-03-12,0.917
2016-03-13,0.997
2016-03-14,1.075
2016-03-15,1.471
2016-03-16,2.122
2016-03-17,2.051
2016-03-18,1.823
2016-03-19,1.627
2016-03-20,1.1
2016-03-21,0.971
2016-03-22,1.555
2016-03-23,1.999
2016-03-24,2.582
2016-03-25,3.132
2016-03-26,2.472
2016-03-27,2.218
2016-03-28,2.468
2016-03-29,2.993
2016-03-30,2.791
2016-03-31,3.127
2016-04-01,3.314
2016-04-02,3.033
2016-04-03,3.235
2016-04-04,3.848
2016-04-05,5.146
2016-04-06,4.453
2016-04-07,3.42
2016-04-08,2.527
2016-04-09,1.432
2016-04-10,1.702
2016-04-11,2.651
2016-04-12,2.443
2016-04-13,2.981
2016-04-14,1.962
2016-04-15,3.715
2016-04-16,4.264
2016-04-17,3.756
2016-04-18,3.642
2016-04-19,3.049
2016-04-20,2.834
2016-04-21,2.236
2016-04-22,1.295
2016-04-23,2.029
2016-04-24,1.903
2016-04-25,2.551
2016-04-26,2.263
2016-04-27,1.46
2016-04-28,2.581
2016-04-29,2.341
2016-04-30,2.997
2016-05-01,2.292
2016-05-02,2.052
2016-05-03,1.655
2016-05-04,1.61
2016-05-05,0.918
2016-05-06,1.247
2016-05-07,0.494
2016-05-08,1.111
2016-05-09,1.43
2016-05-10,1.581
2016-05-11,1.41
2016-05-12,1.411
2016-05-13,1.359
2016-05-14,1.171
2016-05-15,1.57
2016-05-16,2.066
2016-05-17,2.578
2016-05-18,3.026
2016-05-19,1.861
2016-05-20,1.392
2016-05-21,0.934
2016-05-22,1.257
2016-05-23,1.497
2016-05-24,1.459
2016-05-25,1.903
2016-05-26,2.375
2016-05-27,2.703
2016-05-28,2.774
2016-05-29,2.631
2016-05-30,2.813
2016-05-31,2.785
2016-06-01,2.291
2016-06-02,2.612
2016-06-03,2.692
2016-06-04,1.99
2016-06-05,2.571
2016-06-06,2.443
2016-06-07,2.323
2016-06-08,1.961
2016-06-09,2.696
2016-06-10,2.854
2016-06-11,4.088
2016-06-12,3.779
2016-06-13,3.434
2016-06-14,2.591
2016-06-15,1.773
2016-06-16,2.181
2016-06-17,1.793
2016-06-18,3.226
2016-06-19,3.653
2016-06-20,3.988
2016-06-21,4.147
2016-06-22,3.685
2016-06-23,2.715
2016-06-24,2.984
2016-06-25,2.822
2016-06-26,2.667
2016-06-27,2.802
2016-06-28,2.94
2016-06-29,3.135
2016-06-30,3.308
2016-07-01,3.222
2016-07-02,2.787
2016-07-03,2.265
2016-07-04,2.109
2016-07-05,2.738
2016-07-06,2.603
2016-07-07,2.35
2016-07-08,2.009
2016-07-09,1.611
2016-07-10,1.9
2016-07-11,2.393
2016-07-12,2.469
2016-07-13,2.999
2016-07-14,3.143
2016-07-15,3.169
2016-07-16,2.997
2016-07-17,2.268
2016-07-18,1.746
2016-07-19,1.866
2016-07-20,2.091
2016-07-21,1.955
2016-07-22,2.308
2016-07-23,2.651
2016-07-24,2.614
2016-07-25,2.339
2016-07-26,2.171
2016-07-27,1.832
2016-07-28,1.585
2016-07-29,1.642
2016-07-30,1.897
2016-07-31,1.893
2016-08-01,2.136
2016-08-02,2.826
2016-08-03,3.045
2016-08-04,2.42
2016-08-05,2.623
2016-08-06,3.059
2016-08-07,3.145
2016-08-08,2.872
2016-08-09,2.967
2016-08-10,2.38
2016-08-11,1.929
2016-08-12,1.87
2016-08-13,1.996
2016-08-14,1.98
2016-08-15,2.038
2016-08-16,2.34
2016-08-17,2.555
2016-08-18,2.133
2016-08-19,2.008
2016-08-20,2.014
2016-08-21,2.044
2016-08-22,2.203
2016-08-23,2.368
2016-08-24,3.202
2016-08-25,2.602
2016-08-26,2.224
2016-08-27,2.182
2016-08-28,2.345
2016-08-29,2.645
2016-08-30,2.952
2016-08-31,2.538
2016-09-01,2.566
2016-09-02,2.457
2016-09-03,2.052
2016-09-04,1.61
2016-09-05,1.708
2016-09-06,1.416
2016-09-07,1.614
2016-09-08,1.192
2016-09-09,1.254
2016-09-10,1.458
2016-09-11,1.773
2016-09-12,1.525
2016-09-13,1.247
2016-09-14,1.361
2016-09-15,1.969
2016-09-16,2.351
2016-09-17,2.715
2016-09-18,2.653
2016-09-19,2.539
2016-09-20,2.194
2016-09-21,1.486
2016-09-22,1.228
2016-09-23,1.243
2016-09-24,1.838
2016-09-25,1.919
2016-09-26,1.523
2016-09-27,1.771
2016-09-28,1.874
2016-09-29,1.487
2016-09-30,0.876
2016-10-01,0.829
2016-10-02,0.422
2016-10-03,0.154
2016-10-04,0.59
2016-10-05,0.867
2016-10-06,1.138
2016-10-07,1.342
2016-10-08,1.351
2016-10-09,1.161
2016-10-10,0.831
2016-10-11,0.868
2016-10-12,0.861
2016-10-13,0.346
2016-10-14,0.211
2016-10-15,0.143
2016-10-16,0.29
2016-10-17,0.393
2016-10-18,0.574
2016-10-19,1.191
2016-10-20,1.029
2016-10-21,0.992
2016-10-22,0.928
2016-10-23,0.645
2016-10-24,0.109
2016-10-25,0.111
2016-10-26,0.365
2016-10-27,0.199
2016-10-28,0.259
2016-10-29,0.35
2016-10-30,0.207
2016-10-31,0.36
2016-11-01,0.453
2016-11-02,0.643
2016-11-03,0.713
2016-11-04,0.753
2016-11-05,0.571
2016-11-06,0.482
2016-11-07,0.52
2016-11-08,0.691
2016-11-09,0.832
2016-11-10,1.023
2016-11-11,0.663
2016-11-12,0.572
2016-11-13,0.804
2016-11-14,0.748
2016-11-15,0.344
2016-11-16,0.585
2016-11-17,0.717
2016-11-18,1.053
2016-11-19,0.42
2016-11-20,0.485
2016-11-21,0.51
2016-11-22,0.427
2016-11-23,0.313
2016-11-24,0.407
2016-11-25,0.331
2016-11-26,0.129
2016-11-27,0.282
2016-11-28,0.214
2016-11-29,0.534
2016-11-30,0.375
2016-12-01,0.68
2016-12-02,0.742
2016-12-03,0.612
2016-12-04,0.355
2016-12-05,0.336
2016-12-06,0.372
2016-12-07,0.293
2016-12-08,0.06
2016-12-09,0.184
2016-12-10,0.094
2016-12-11,0.288
2016-12-12,0.523
2016-12-13,0.3
2016-12-14,0.068
2016-12-15,0.104
2016-12-16,0.319
2016-12-17,0.541
2016-12-18,0.588
2016-12-19,0.562
2016-12-20,0.572
2016-12-21,0.427
2016-12-22,0.552
2016-12-23,0.08
2016-12-24,0.408
2016-12-25,0.456
2016-12-26,0.506
2016-12-27,0.557
2016-12-28,0.832
2016-12-29,0.672
2016-12-30,0.961
2016-12-31,0.701
2017-01-01,0.661
2017-01-02,0.519
2017-01-03,0.635
2017-01-04,0.162
2017-01-05,0.66
2017-01-06,0.728
2017-01-07,0.856
2017-01-08,0.581
2017-01-09,0.71
2017-01-10,0.902
2017-01-11,0.612
2017-01-12,0.684
2017-01-13,1.075
2017-01-14,1.157
2017-01-15,1.11
2017-01-16,1.261
2017-01-17,0.943
2017-01-18,0.889
2017-01-19,0.972
2017-01-20,0.564
2017-01-21,1.001
2017-01-22,0.798
2017-01-23,0.736
2017-01-24,0.97
2017-01-25,0.908
2017-01-26,1.073
2017-01-27,1.476
2017-01-28,1.496
2017-01-29,1.63
2017-01-30,1.377
2017-01-31,0.98
2017-02-01,1.322
2017-02-02,1.23
2017-02-03,1.567
2017-02-04,1.473
2017-02-05,1.312
2017-02-06,1.563
2017-02-07,1.337
2017-02-08,0.592
2017-02-09,0.711
2017-02-10,0.826
2017-02-11,1.874
2017-02-12,1.842
2017-02-13,1.266
2017-02-14,1.48
2017-02-15,1.336
2017-02-16,0.912
2017-02-17,0.559
2017-02-18,0.713
2017-02-19,0.484
2017-02-20,0.947
2017-02-21,0.721
2017-02-22,0.757
2017-02-23,0.987
2017-02-24,0.82
2017-02-25,0.613
2017-02-26,0.829
2017-02-27,0.899
2017-02-28,1.141
2017-03-01,1.535
2017-03-02,1.744
2017-03-03,1.259
2017-03-04,0.853
2017-03-05,0.674
2017-03-06,0.733
2017-03-07,0.843
2017-03-08,1.259
2017-03-09,1.584
2017-03-10,1.918
2017-03-11,2.051
2017-03-12,2.667
2017-03-13,2.812
2017-03-14,2.303
2017-03-15,1.056
2017-03-16,1.464
2017-03-17,1.997
2017-03-18,1.53
2017-03-19,1.351
2017-03-20,0.95
2017-03-21,1.72
2017-03-22,1.212
2017-03-23,1.751
2017-03-24,1.195
2017-03-25,1.618
2017-03-26,0.91
2017-03-27,1.807
2017-03-28,2.744
2017-03-29,1.833
2017-03-30,2.132
2017-03-31,3.251
2017-04-01,4.011
2017-04-02,3.774
2017-04-03,3.723
2017-04-04,2.556
2017-04-05,2.975
2017-04-06,0.94
2017-04-07,1.492
2017-04-08,2.022
2017-04-09,2.678
2017-04-10,2.727
2017-04-11,1.662
2017-04-12,1.504
2017-04-13,2.016
2017-04-14,3.378
2017-04-15,3.651
2017-04-16,1.878
2017-04-17,1.974
2017-04-18,3.106
2017-04-19,3.074
2017-04-20,3.276
2017-04-21,4.373
2017-04-22,2.574
2017-04-23,3.166
2017-04-24,1.881
2017-04-25,1.472
2017-04-26,1.581
2017-04-27,2.939
2017-04-28,3.702
2017-04-29,3.998
2017-04-30,3.749
2017-05-01,4.23
2017-05-02,3.803
2017-05-03,3.552
2017-05-04,2.363
2017-05-05,1.543
2017-05-06,1.922
2017-05-07,2.99
2017-05-08,2.957
2017-05-09,3.148
2017-05-10,1.883
2017-05-11,0.981
2017-05-12,1.406
2017-05-13,1.634
2017-05-14,1.678
2017-05-15,1.828
2017-05-16,0.809
2017-05-17,1.678
2017-05-18,2.192
2017-05-19,2.302
2017-05-20,2.305
2017-05-21,1.971
2017-05-22,1.622
2017-05-23,1.362
2017-05-24,1.089
2017-05-25,0.91
2017-05-26,0.717
2017-05-27,0.777
2017-05-28,0.879
2017-05-29,1.059
2017-05-30,0.809
2017-05-31,0.858
2017-06-01,1.017
2017-06-02,1.463
2017-06-03,1.72
2017-06-04,1.77
2017-06-05,2.221
2017-06-06,2.11
2017-06-07,1.472
2017-06-08,0.929
2017-06-09,1.117
2017-06-10,1.258
2017-06-11,1.405
2017-06-12,1.674
2017-06-13,2.106
2017-06-14,2.406
2017-06-15,1.98
2017-06-16,2.116
2017-06-17,2.672
2017-06-18,3.393
2017-06-19,2.96
2017-06-20,2.44
2017-06-21,2.64
2017-06-22,2.482
2017-06-23,1.698
2017-06-24,1.609
2017-06-25,1.511
2017-06-26,1.455
2017-06-27,1.774
2017-06-28,2.315
2017-06-29,2.535
2017-06-30,2.445
2017-07-01,2.231
2017-07-02,2.367
2017-07-03,1.709
2017-07-04,1.454
2017-07-05,1.435
2017-07-06,2.045
2017-07-07,2.531
2017-07-08,2.379
2017-07-09,2.334
2017-07-10,2.125
2017-07-11,1.96
2017-07-12,1.739
2017-07-13,1.838
2017-07-14,1.974
2017-07-15,2.242
2017-07-16,2.403
2017-07-17,2.168
2017-07-18,1.799
2017-07-19,1.873
2017-07-20,2.034
2017-07-21,2.177
2017-07-22,2.697
2017-07-23,2.163
2017-07-24,1.46
2017-07-25,1.609
2017-07-26,2.074
2017-07-27,2.751
2017-07-28,2.959
2017-07-29,2.563
2017-07-30,1.967
2017-07-31,1.98
2017-08-01,2.084
2017-08-02,1.902
2017-08-03,2.028
2017-08-04,1.761
2017-08-05,2.18
2017-08-06,2.419
2017-08-07,2.146
2017-08-08,2.252
2017-08-09,2.321
2017-08-10,2.443
2017-08-11,2.591
2017-08-12,2.683
2017-08-13,2.374
2017-08-14,2.041
2017-08-15,2.055
2017-08-16,1.912
2017-08-17,1.752
2017-08-18,2.288
2017-08-19,2.318
2017-08-20,1.851
2017-08-21,1.624
2017-08-22,2.325
2017-08-23,2.814
2017-08-24,2.326
2017-08-25,2.595
2017-08-26,2.085
2017-08-27,2.479
2017-08-28,2.707
2017-08-29,2.554
2017-08-30,2.27
2017-08-31,2.358
2017-09-01,1.757
2017-09-02,1.931
2017-09-03,1.89
2017-09-04,1.395
2017-09-05,1.234
2017-09-06,1.108
2017-09-07,0.543
2017-09-08,1.305
2017-09-09,1.869
2017-09-10,2.037
2017-09-11,1.249
2017-09-12,1.398
2017-09-13,1.07
2017-09-14,1.37
2017-09-15,1.341
2017-09-16,1.209
2017-09-17,1.147
2017-09-18,0.696
2017-09-19,0.845
2017-09-20,0.45
2017-09-21,0.647
2017-09-22,0.733
2017-09-23,1.067
2017-09-24,1.124
2017-09-25,1.232
2017-09-26,1.151
2017-09-27,0.889
2017-09-28,0.793
2017-09-29,0.757
2017-09-30,0.802
2017-10-01,0.934
2017-10-02,0.851
2017-10-03,0.715
2017-10-04,0.53
2017-10-05,0.802
2017-10-06,1.101
2017-10-07,1.407
2017-10-08,1.619
2017-10-09,1.091
2017-10-10,1.171
2017-10-11,1.182
2017-10-12,1.342
2017-10-13,1.276
2017-10-14,1.32
2017-10-15,0.979
2017-10-16,0.9
2017-10-17,1.172
2017-10-18,1.03
2017-10-19,0.397
2017-10-20,0.331
2017-10-21,0.268
2017-10-22,0.525
2017-10-23,1.251
2017-10-24,0.811
2017-10-25,0.99
2017-10-26,0.952
2017-10-27,1.0
2017-10-28,1.047
2017-10-29,1.042
2017-10-30,0.591
2017-10-31,0.475
2017-11-01,0.427
2017-11-02,0.299
2017-11-03,0.184
2017-11-04,0.272
2017-11-05,0.298
2017-11-06,0.368
2017-11-07,0.462
2017-11-08,0.47
2017-11-09,0.432
2017-11-10,0.439
2017-11-11,0.282
2017-11-12,0.357
2017-11-13,0.339
2017-11-14,0.368
2017-11-15,0.125
2017-11-16,0.202
2017-11-17,0.41
2017-11-18,0.39
2017-11-19,0.448
2017-11-20,0.08
2017-11-21,0.515
2017-11-22,0.494
2017-11-23,0.39
2017-11-24,0.479
2017-11-25,0.942
2017-11-26,0.347
2017-11-27,0.381
2017-11-28,0.415
2017-11-29,0.84
2017-11-30,0.789
2017-12-01,0.559
2017-12-02,0.346
2017-12-03,0.445
2017-12-04,1.158
2017-12-05,0.846
2017-12-06,0.724
2017-12-07,0.843
2017-12-08,0.734
2017-12-09,0.629
2017-12-10,0.773
2017-12-11,0.639
2017-12-12,0.599
2017-12-13,0.678
2017-12-14,0.956
2017-12-15,0.643
2017-12-16,1.092
2017-12-17,1.043
2017-12-18,0.361
2017-12-19,0.273
2017-12-20,0.367
2017-12-21,0.587
2017-12-22,0.312
2017-12-23,0.283
2017-12-24,0.254
2017-12-25,0.32
2017-12-26,0.355
2017-12-27,0.456
2017-12-28,0.492
2017-12-29,0.298
2017-12-30,0.367
2017-12-31,0.236
2018-01-01,0.434
2018-01-02,0.365
2018-01-03,0.515
2018-01-04,0.519
2018-01-05,0.448
2018-01-06,0.527
2018-01-07,0.342
2018-01-08,0.191
2018-01-09,0.424
2018-01-10,0.427
2018-01-11,0.313
2018-01-12,0.473
2018-01-13,0.794
2018-01-14,0.84
2018-01-15,0.645
2018-01-16,0.487
2018-01-17,0.613
2018-01-18,0.206
2018-01-19,0.415
2018-01-20,0.71
2018-01-21,0.379
2018-01-22,0.339
2018-01-23,0.597
2018-01-24,0.129
2018-01-25,0.389
2018-01-26,0.435
2018-01-27,0.657
2018-01-28,0.75
2018-01-29,0.755
2018-01-30,1.073
2018-01-31,1.44
2018-02-01,1.566
2018-02-02,1.892
2018-02-03,2.403
