time,et
2016-01-01,1.502
2016-01-02,1.022
2016-01-03,0.721
2016-01-04,0.361
2016-01-05,0.24
2016-01-06,0.3
2016-01-07,0.361
2016-01-08,0.421
2016-01-09,0.3
2016-01-10,0.601
2016-01-11,0.537
2016-01-12,0.888
2016-01-13,0.705
2016-01-14,0.117
2016-01-15,0.405
2016-01-16,0.574
2016-01-17,0.399
2016-01-18,0.735
2016-01-19,1.01
2016-01-20,0.501
2016-01-21,0.497
2016-01-22,0.329
2016-01-23,0.869
2016-01-24,0.485
2016-01-25,0.641
2016-01-26,0.689
2016-01-27,0.648
2016-01-28,0.405
2016-01-29,0.463
2016-01-30,0.574
2016-01-31,1.961
2016-02-01,2.285
2016-02-02,1.189
2016-02-03,1.508
2016-02-04,1.897
2016-02-05,1.428
2016-02-06,1.762
2016-02-07,3.191
2016-02-08,3.04
2016-02-09,1.77
2016-02-10,1.528
2016-02-11,1.346
2016-02-12,1.559
2016-02-13,2.047
2016-02-14,3.092
2016-02-15,2.145
2016-02-16,2.16
2016-02-17,0.842
2016-02-18,2.895
2016-02-19,1.777
2016-02-20,1.646
2016-02-21,1.361
2016-02-22,2.007
2016-02-23,2.08
2016-02-24,1.436
2016-02-25,1.437
2016-02-26,1.006
2016-02-27,1.007
2016-02-28,1.296
2016-02-29,1.441
2016-03-01,2.2
2016-03-02,1.42
2016-03-03,0.995
2016-03-04,1.422
2016-03-05,0.783
2016-03-06,1.638
2016-03-07,1.711
2016-03-08,1.427
2016-03-09,1.142
2016-03-10,0.643
2016-03-11,0.715
2016-03-12,1.145
2016-03-13,1.432
2016-03-14,2.006
2016-03-15,2.094
2016-03-16,3.95
2016-03-17,3.937
2016-03-18,2.813
2016-03-19,2.583
2016-03-20,1.544
2016-03-21,1.319
2016-03-22,2.045
2016-03-23,2.984
2016-03-24,2.748
2016-03-25,4.09
2016-03-26,4.092
2016-03-27,2.597
2016-03-28,3.848
2016-03-29,4.0
2016-03-30,3.74
2016-03-31,3.374
2016-04-01,3.54
2016-04-02,3.642
2016-04-03,4.076
2016-04-04,4.323
2016-04-05,6.914
2016-04-06,7.001
2016-04-07,4.822
2016-04-08,3.772
2016-04-09,2.144
2016-04-10,2.271
2016-04-11,2.552
2016-04-12,2.822
2016-04-13,3.158
2016-04-14,3.253
2016-04-15,4.829
2016-04-16,5.767
2016-04-17,5.093
2016-04-18,3.848
2016-04-19,3.757
2016-04-20,4.045
2016-04-21,3.082
2016-04-22,1.922
2016-04-23,2.34
2016-04-24,2.961
2016-04-25,3.98
2016-04-26,2.949
2016-04-27,1.871
2016-04-28,3.522
2016-04-29,3.26
2016-04-30,4.464
2016-05-01,3.655
2016-05-02,2.985
2016-05-03,2.463
2016-05-04,2.084
2016-05-05,1.456
2016-05-06,1.564
2016-05-07,0.584
2016-05-08,1.85
2016-05-09,2.068
2016-05-10,3.902
2016-05-11,3.996
2016-05-12,3.48
2016-05-13,3.375
2016-05-14,2.589
2016-05-15,3.027
2016-05-16,4.158
2016-05-17,4.692
2016-05-18,4.425
2016-05-19,3.053
2016-05-20,2.223
2016-05-21,2.301
2016-05-22,2.578
2016-05-23,2.409
2016-05-24,2.846
2016-05-25,2.572
2016-05-26,3.231
2016-05-27,4.32
2016-05-28,4.441
2016-05-29,3.433
2016-05-30,4.401
2016-05-31,4.393
2016-06-01,3.194
2016-06-02,3.0
2016-06-03,3.841
2016-06-04,2.667
2016-06-05,2.636
2016-06-06,2.668
2016-06-07,2.286
2016-06-08,2.088
2016-06-09,2.082
2016-06-10,2.097
2016-06-11,3.067
2016-06-12,3.064
2016-06-13,2.198
2016-06-14,2.038
2016-06-15,1.588
2016-06-16,2.063
2016-06-17,1.613
2016-06-18,2.376
2016-06-19,1.48
2016-06-20,1.456
2016-06-21,1.983
2016-06-22,2.243
2016-06-23,2.541
2016-06-24,2.746
2016-06-25,4.003
2016-06-26,3.751
2016-06-27,1.998
2016-06-28,1.93
2016-06-29,1.689
2016-06-30,2.276
2016-07-01,1.9
2016-07-02,1.809
2016-07-03,1.836
2016-07-04,1.941
2016-07-05,1.694
2016-07-06,1.606
2016-07-07,1.59
2016-07-08,1.413
2016-07-09,1.397
2016-07-10,1.232
2016-07-11,1.685
2016-07-12,1.212
2016-07-13,1.469
2016-07-14,1.394
2016-07-15,1.499
2016-07-16,1.459
2016-07-17,1.271
2016-07-18,1.265
2016-07-19,1.353
2016-07-20,1.366
2016-07-21,1.108
2016-07-22,0.969
2016-07-23,1.505
2016-07-24,1.053
2016-07-25,0.811
2016-07-26,0.854
2016-07-27,0.771
2016-07-28,0.725
2016-07-29,1.502
2016-07-30,1.568
2016-07-31,1.589
2016-08-01,1.497
2016-08-02,1.519
2016-08-03,1.957
2016-08-04,1.777
2016-08-05,1.57
2016-08-06,1.097
2016-08-07,1.108
2016-08-08,0.989
2016-08-09,1.32
2016-08-10,0.974
2016-08-11,1.033
2016-08-12,1.003
2016-08-13,0.92
2016-08-14,1.24
2016-08-15,1.222
2016-08-16,1.304
2016-08-17,1.354
2016-08-18,1.386
2016-08-19,1.438
2016-08-20,1.376
2016-08-21,1.388
2016-08-22,3.312
2016-08-23,2.855
2016-08-24,2.344
2016-08-25,2.362
2016-08-26,1.803
2016-08-27,1.331
2016-08-28,1.105
2016-08-29,0.718
2016-08-30,1.337
2016-08-31,1.155
2016-09-01,1.047
2016-09-02,0.946
2016-09-03,1.079
2016-09-04,0.869
2016-09-05,1.388
2016-09-06,1.147
2016-09-07,0.958
2016-09-08,0.706
2016-09-09,1.016
2016-09-10,0.939
2016-09-11,0.768
2016-09-12,0.667
2016-09-13,0.548
2016-09-14,0.6
2016-09-15,1.08
2016-09-16,1.61
2016-09-17,1.135
2016-09-18,1.004
2016-09-19,1.003
2016-09-20,1.353
2016-09-21,1.086
2016-09-22,0.929
2016-09-23,0.989
2016-09-24,1.269
2016-09-25,1.559
2016-09-26,0.776
2016-09-27,0.426
2016-09-28,0.383
2016-09-29,0.329
2016-09-30,0.19
2016-10-01,0.806
2016-10-02,0.506
2016-10-03,0.238
2016-10-04,0.5
2016-10-05,0.887
2016-10-06,1.051
2016-10-07,0.958
2016-10-08,0.723
2016-10-09,0.575
2016-10-10,0.579
2016-10-11,0.489
2016-10-12,0.504
2016-10-13,0.544
2016-10-14,0.134
2016-10-15,0.074
2016-10-16,0.223
2016-10-17,0.274
2016-10-18,0.386
2016-10-19,1.0
2016-10-20,0.844
2016-10-21,0.475
2016-10-22,0.541
2016-10-23,0.962
2016-10-24,0.303
2016-10-25,0.136
2016-10-26,0.724
2016-10-27,0.154
2016-10-28,0.196
2016-10-29,0.517
2016-10-30,0.327
2016-10-31,0.496
2016-11-01,0.583
2016-11-02,0.827
2016-11-03,1.064
2016-11-04,0.734
2016-11-05,1.137
2016-11-06,0.762
2016-11-07,0.685
2016-11-08,0.897
2016-11-09,1.251
2016-11-10,1.141
2016-11-11,1.003
2016-11-12,1.053
2016-11-13,0.796
2016-11-14,0.847
2016-11-15,0.299
2016-11-16,1.239
2016-11-17,1.457
2016-11-18,1.438
2016-11-19,0.172
2016-11-20,0.229
2016-11-21,0.512
2016-11-22,0.397
2016-11-23,0.565
2016-11-24,0.62
2016-11-25,0.393
2016-11-26,0.112
2016-11-27,0.446
2016-11-28,0.333
2016-11-29,1.162
2016-11-30,0.606
2016-12-01,1.611
2016-12-02,2.006
2016-12-03,1.485
2016-12-04,0.349
2016-12-05,0.532
2016-12-06,0.481
2016-12-07,0.611
2016-12-08,0.186
2016-12-09,0.126
2016-12-10,0.192
2016-12-11,0.26
2016-12-12,0.528
2016-12-13,0.319
2016-12-14,0.123
2016-12-15,0.119
2016-12-16,0.285
2016-12-17,1.042
2016-12-18,1.42
2016-12-19,0.856
2016-12-20,0.914
2016-12-21,1.377
2016-12-22,0.873
2016-12-23,0.041
2016-12-24,0.235
2016-12-25,0.259
2016-12-26,0.625
2016-12-27,0.455
2016-12-28,0.816
2016-12-29,0.708
2016-12-30,0.405
2016-12-31,0.823
2017-01-01,0.39
2017-01-02,0.913
2017-01-03,0.293
2017-01-04,0.127
2017-01-05,0.411
2017-01-06,0.909
2017-01-07,0.184
2017-01-08,0.115
2017-01-09,0.649
2017-01-10,0.555
2017-01-11,0.844
2017-01-12,0.346
2017-01-13,1.032
2017-01-14,1.063
2017-01-15,0.862
2017-01-16,0.771
2017-01-17,0.408
2017-01-18,0.108
2017-01-19,0.851
2017-01-20,0.715
2017-01-21,1.123
2017-01-22,0.934
2017-01-23,0.808
2017-01-24,0.744
2017-01-25,0.557
2017-01-26,0.988
2017-01-27,1.911
2017-01-28,1.353
2017-01-29,1.412
2017-01-30,1.409
2017-01-31,0.673
2017-02-01,0.598
2017-02-02,0.331
2017-02-03,1.389
2017-02-04,1.255
2017-02-05,0.923
2017-02-06,1.315
2017-02-07,1.378
2017-02-08,0.589
2017-02-09,0.261
2017-02-10,1.174
2017-02-11,1.822
2017-02-12,2.793
2017-02-13,1.361
2017-02-14,1.811
2017-02-15,1.052
2017-02-16,1.772
2017-02-17,0.45
2017-02-18,0.802
2017-02-19,0.304
2017-02-20,0.479
2017-02-21,0.946
2017-02-22,0.76
2017-02-23,1.099
2017-02-24,1.101
2017-02-25,0.768
2017-02-26,1.433
2017-02-27,1.076
2017-02-28,1.307
2017-03-01,2.547
2017-03-02,1.917
2017-03-03,1.031
2017-03-04,1.216
2017-03-05,1.238
2017-03-06,1.26
2017-03-07,0.758
2017-03-08,1.601
2017-03-09,1.93
2017-03-10,1.901
2017-03-11,1.808
2017-03-12,2.788
2017-03-13,2.575
2017-03-14,2.223
2017-03-15,1.328
2017-03-16,1.618
2017-03-17,2.326
2017-03-18,1.552
2017-03-19,1.465
2017-03-20,1.51
2017-03-21,2.136
2017-03-22,1.213
2017-03-23,1.761
2017-03-24,0.992
2017-03-25,1.832
2017-03-26,0.929
2017-03-27,1.695
2017-03-28,4.01
2017-03-29,2.451
2017-03-30,3.007
2017-03-31,5.033
2017-04-01,6.071
2017-04-02,5.182
2017-04-03,5.202
2017-04-04,2.789
2017-04-05,3.563
2017-04-06,1.331
2017-04-07,1.954
2017-04-08,2.138
2017-04-09,2.637
2017-04-10,3.072
2017-04-11,1.514
2017-04-12,1.854
2017-04-13,2.121
2017-04-14,2.97
2017-04-15,3.67
2017-04-16,1.856
2017-04-17,1.876
2017-04-18,3.362
2017-04-19,3.573
2017-04-20,3.699
2017-04-21,6.141
2017-04-22,4.317
2017-04-23,4.179
2017-04-24,3.763
2017-04-25,3.152
2017-04-26,2.809
2017-04-27,4.918
2017-04-28,6.546
2017-04-29,7.081
2017-04-30,5.792
2017-05-01,6.906
2017-05-02,6.112
2017-05-03,5.757
2017-05-04,3.655
2017-05-05,2.845
2017-05-06,2.853
2017-05-07,4.173
2017-05-08,3.744
2017-05-09,4.237
2017-05-10,2.738
2017-05-11,2.344
2017-05-12,2.265
2017-05-13,2.536
2017-05-14,2.653
2017-05-15,3.065
2017-05-16,1.619
2017-05-17,3.016
2017-05-18,4.337
2017-05-19,3.669
2017-05-20,3.546
2017-05-21,3.37
2017-05-22,3.696
2017-05-23,3.171
2017-05-24,2.783
2017-05-25,2.223
2017-05-26,1.981
2017-05-27,2.178
2017-05-28,2.292
2017-05-29,3.5
2017-05-30,3.008
2017-05-31,2.022
2017-06-01,2.615
2017-06-02,2.959
2017-06-03,2.817
2017-06-04,2.679
2017-06-05,3.198
2017-06-06,2.856
2017-06-07,2.424
2017-06-08,0.547
2017-06-09,1.703
2017-06-10,1.691
2017-06-11,1.404
2017-06-12,1.45
2017-06-13,1.835
2017-06-14,2.844
2017-06-15,2.476
2017-06-16,2.89
2017-06-17,4.427
2017-06-18,4.395
2017-06-19,2.782
2017-06-20,2.299
2017-06-21,3.095
2017-06-22,1.538
2017-06-23,1.378
2017-06-24,1.08
2017-06-25,0.835
2017-06-26,0.985
2017-06-27,0.991
2017-06-28,1.095
2017-06-29,1.252
2017-06-30,1.933
2017-07-01,1.576
2017-07-02,1.602
2017-07-03,1.628
2017-07-04,1.767
2017-07-05,1.856
2017-07-06,1.652
2017-07-07,2.092
2017-07-08,0.963
2017-07-09,0.794
2017-07-10,0.824
2017-07-11,0.798
2017-07-12,0.849
2017-07-13,0.879
2017-07-14,0.921
2017-07-15,0.892
