time,et
2016-01-01,0.619
2016-01-02,1.031
2016-01-03,1.237
2016-01-04,0.55
2016-01-05,0.481
2016-01-06,0.481
2016-01-07,0.413
2016-01-08,0.55
2016-01-09,0.962
2016-01-10,0.687
2016-01-11,0.825
2016-01-12,0.825
2016-01-13,1.235
2016-01-14,0.617
2016-01-15,0.752
2016-01-16,0.751
2016-01-17,0.477
2016-01-18,0.885
2016-01-19,0.204
2016-01-20,0.814
2016-01-21,0.745
2016-01-22,0.676
2016-01-23,0.877
2016-01-24,0.673
2016-01-25,0.807
2016-01-26,0.872
2016-01-27,0.871
2016-01-28,0.535
2016-01-29,0.534
2016-01-30,0.733
2016-01-31,1.264
2016-02-01,2.54
2016-02-02,1.838
2016-02-03,1.835
2016-02-04,1.453
2016-02-05,1.198
2016-02-06,1.457
2016-02-07,1.463
2016-02-08,1.533
2016-02-09,1.604
2016-02-10,1.16
2016-02-11,1.036
2016-02-12,1.04
2016-02-13,1.306
2016-02-14,2.163
2016-02-15,1.514
2016-02-16,1.521
2016-02-17,0.996
2016-02-18,1.667
2016-02-19,1.205
2016-02-20,1.949
2016-02-21,1.755
2016-02-22,1.28
2016-02-23,1.008
2016-02-24,1.14
2016-02-25,1.137
2016-02-26,1.134
2016-02-27,1.198
2016-02-28,1.395
2016-02-29,1.259
2016-03-01,2.122
2016-03-02,1.625
2016-03-03,1.21
2016-03-04,1.371
2016-03-05,1.037
2016-03-06,1.492
2016-03-07,0.876
2016-03-08,1.084
2016-03-09,1.404
2016-03-10,1.499
2016-03-11,1.106
2016-03-12,1.635
2016-03-13,1.223
2016-03-14,1.448
2016-03-15,2.018
2016-03-16,2.199
2016-03-17,2.246
2016-03-18,2.507
2016-03-19,2.485
2016-03-20,2.684
2016-03-21,1.976
2016-03-22,2.634
2016-03-23,2.999
2016-03-24,3.135
2016-03-25,3.238
2016-03-26,3.506
2016-03-27,2.956
2016-03-28,2.811
2016-03-29,3.247
2016-03-30,3.521
2016-03-31,3.545
2016-04-01,3.443
2016-04-02,3.35
2016-04-03,3.758
2016-04-04,4.164
2016-04-05,4.319
2016-04-06,4.059
2016-04-07,4.13
2016-04-08,3.295
2016-04-09,1.643
2016-04-10,1.474
2016-04-11,2.696
2016-04-12,3.095
2016-04-13,3.412
2016-04-14,3.159
2016-04-15,4.685
2016-04-16,3.866
2016-04-17,4.337
2016-04-18,4.106
2016-04-19,4.035
2016-04-20,4.368
2016-04-21,4.216
2016-04-22,2.682
2016-04-23,3.666
2016-04-24,4.001
2016-04-25,4.583
2016-04-26,3.944
2016-04-27,3.299
2016-04-28,4.637
2016-04-29,4.24
2016-04-30,6.092
2016-05-01,4.684
2016-05-02,4.786
2016-05-03,4.467
2016-05-04,4.4
2016-05-05,3.652
2016-05-06,2.728
2016-05-07,2.054
2016-05-08,2.663
2016-05-09,3.966
2016-05-10,5.279
2016-05-11,5.212
2016-05-12,5.722
2016-05-13,4.785
2016-05-14,4.701
2016-05-15,5.185
2016-05-16,5.967
2016-05-17,6.325
2016-05-18,6.054
2016-05-19,4.51
2016-05-20,3.546
2016-05-21,2.759
2016-05-22,3.851
2016-05-23,3.361
2016-05-24,3.574
2016-05-25,4.25
2016-05-26,4.433
2016-05-27,4.477
2016-05-28,4.713
2016-05-29,5.139
2016-05-30,5.177
2016-05-31,5.406
2016-06-01,5.098
2016-06-02,5.135
2016-06-03,5.171
2016-06-04,4.772
2016-06-05,5.487
2016-06-06,5.029
2016-06-07,4.637
2016-06-08,4.431
2016-06-09,4.045
2016-06-10,4.264
2016-06-11,4.002
2016-06-12,4.694
2016-06-13,4.136
2016-06-14,3.761
2016-06-15,3.449
2016-06-16,3.604
2016-06-17,3.526
2016-06-18,3.679
2016-06-19,3.945
2016-06-20,4.889
2016-06-21,5.297
2016-06-22,4.86
2016-06-23,4.873
2016-06-24,4.61
2016-06-25,5.221
2016-06-26,5.389
2016-06-27,4.913
2016-06-28,5.238
2016-06-29,4.941
2016-06-30,4.734
2016-07-01,4.767
2016-07-02,4.589
2016-07-03,5.12
2016-07-04,5.054
2016-07-05,4.791
2016-07-06,4.768
2016-07-07,4.544
2016-07-08,4.895
2016-07-09,4.356
2016-07-10,4.703
2016-07-11,5.356
2016-07-12,5.009
2016-07-13,5.404
2016-07-14,5.61
2016-07-15,5.319
2016-07-16,4.72
2016-07-17,4.61
2016-07-18,4.252
2016-07-19,4.572
2016-07-20,4.77
2016-07-21,4.845
2016-07-22,5.667
2016-07-23,6.714
2016-07-24,5.584
2016-07-25,5.141
2016-07-26,5.75
2016-07-27,6.295
2016-07-28,6.53
2016-07-29,6.333
2016-07-30,5.401
2016-07-31,4.92
2016-08-01,4.629
2016-08-02,4.821
2016-08-03,5.259
2016-08-04,4.657
2016-08-05,3.991
2016-08-06,4.307
2016-08-07,4.562
2016-08-08,4.734
2016-08-09,4.476
2016-08-10,4.281
2016-08-11,4.453
2016-08-12,4.623
2016-08-13,4.853
2016-08-14,4.901
2016-08-15,4.525
2016-08-16,4.333
2016-08-17,4.441
2016-08-18,3.83
2016-08-19,4.118
2016-08-20,4.464
2016-08-21,4.214
2016-08-22,4.084
2016-08-23,4.309
2016-08-24,4.766
2016-08-25,4.389
2016-08-26,3.762
2016-08-27,3.796
2016-08-28,3.768
2016-08-29,4.363
2016-08-30,4.275
2016-08-31,4.059
2016-09-01,3.691
2016-09-02,3.708
2016-09-03,3.424
2016-09-04,2.908
2016-09-05,3.576
2016-09-06,3.763
2016-09-07,3.83
2016-09-08,3.669
2016-09-09,3.753
2016-09-10,4.003
2016-09-11,3.31
2016-09-12,2.628
2016-09-13,2.173
2016-09-14,2.533
2016-09-15,2.887
2016-09-16,3.129
2016-09-17,3.426
2016-09-18,3.134
2016-09-19,3.653
2016-09-20,3.081
2016-09-21,2.332
2016-09-22,2.745
2016-09-23,3.448
2016-09-24,3.193
2016-09-25,2.538
2016-09-26,3.067
2016-09-27,3.253
2016-09-28,3.27
2016-09-29,2.909
2016-09-30,2.662
2016-10-01,2.575
2016-10-02,2.274
2016-10-03,0.968
2016-10-04,1.924
2016-10-05,2.336
2016-10-06,2.638
2016-10-07,2.149
2016-10-08,1.978
2016-10-09,2.12
2016-10-10,2.003
2016-10-11,1.775
2016-10-12,1.909
2016-10-13,1.347
2016-10-14,0.821
2016-10-15,1.389
2016-10-16,0.451
2016-10-17,1.202
2016-10-18,1.8
2016-10-19,2.18
2016-10-20,1.733
2016-10-21,1.757
2016-10-22,1.782
2016-10-23,1.806
2016-10-24,1.957
2016-10-25,1.471
2016-10-26,1.879
2016-10-27,0.861
2016-10-28,0.677
2016-10-29,1.382
2016-10-30,0.988
2016-10-31,1.296
2016-11-01,1.487
2016-11-02,1.589
2016-11-03,1.325
2016-11-04,1.425
2016-11-05,1.604
2016-11-06,1.244
2016-11-07,1.425
2016-11-08,1.369
2016-11-09,1.802
2016-11-10,1.583
2016-11-11,1.694
2016-11-12,1.737
2016-11-13,1.244
2016-11-14,1.079
2016-11-15,1.048
2016-11-16,1.062
2016-11-17,0.953
2016-11-18,1.332
2016-11-19,1.584
2016-11-20,0.287
2016-11-21,0.39
2016-11-22,0.503
2016-11-23,0.625
2016-11-24,0.505
2016-11-25,0.74
2016-11-26,0.663
2016-11-27,0.691
2016-11-28,0.46
2016-11-29,0.517
2016-11-30,0.689
2016-12-01,1.014
2016-12-02,1.61
2016-12-03,0.834
2016-12-04,0.893
2016-12-05,0.476
2016-12-06,0.713
2016-12-07,0.653
2016-12-08,1.127
2016-12-09,1.185
2016-12-10,0.296
2016-12-11,0.296
2016-12-12,0.532
2016-12-13,0.65
2016-12-14,0.944
2016-12-15,0.118
2016-12-16,0.354
2016-12-17,0.706
2016-12-18,0.588
2016-12-19,0.47
2016-12-20,0.47
2016-12-21,0.645
2016-12-22,0.586
2016-12-23,0.234
2016-12-24,0.468
2016-12-25,0.643
2016-12-26,0.526
2016-12-27,0.584
2016-12-28,0.642
2016-12-29,0.641
2016-12-30,0.576
2016-12-31,0.171
2017-01-01,0.519
2017-01-02,0.627
2017-01-03,0.563
2017-01-04,0.445
2017-01-05,0.22
2017-01-06,0.543
2017-01-07,1.095
2017-01-08,0.883
2017-01-09,0.724
2017-01-10,0.673
2017-01-11,0.679
2017-01-12,0.342
