time,et
2016-01-01,0.564
2016-01-02,0.705
2016-01-03,0.705
2016-01-04,0.47
2016-01-05,0.423
2016-01-06,0.517
2016-01-07,0.376
2016-01-08,0.376
2016-01-09,0.423
2016-01-10,0.517
2016-01-11,0.611
2016-01-12,0.517
2016-01-13,0.564
2016-01-14,0.329
2016-01-15,0.376
2016-01-16,0.47
2016-01-17,0.517
2016-01-18,0.517
2016-01-19,0.564
2016-01-20,0.47
2016-01-21,0.564
2016-01-22,0.564
2016-01-23,0.564
2016-01-24,0.517
2016-01-25,0.564
2016-01-26,0.517
2016-01-27,0.658
2016-01-28,0.423
2016-01-29,0.329
2016-01-30,0.753
2016-01-31,1.317
2016-02-01,1.288
2016-02-02,0.888
2016-02-03,1.111
2016-02-04,0.888
2016-02-05,0.933
2016-02-06,0.888
2016-02-07,0.888
2016-02-08,1.155
2016-02-09,0.933
2016-02-10,0.844
2016-02-11,0.8
2016-02-12,0.977
2016-02-13,1.199
2016-02-14,1.422
2016-02-15,0.933
2016-02-16,1.022
2016-02-17,0.933
2016-02-18,1.244
2016-02-19,0.977
2016-02-20,1.155
2016-02-21,1.1
2016-02-22,1.039
2016-02-23,0.924
2016-02-24,0.9
2016-02-25,0.874
2016-02-26,0.898
2016-02-27,1.03
2016-02-28,1.224
2016-02-29,1.14
2016-03-01,1.66
2016-03-02,1.578
2016-03-03,1.056
2016-03-04,1.334
2016-03-05,1.169
2016-03-06,1.659
2016-03-07,1.627
2016-03-08,1.246
2016-03-09,1.059
2016-03-10,0.937
2016-03-11,1.249
2016-03-12,1.498
2016-03-13,1.755
2016-03-14,1.866
2016-03-15,2.375
2016-03-16,2.516
2016-03-17,2.499
2016-03-18,2.483
2016-03-19,2.389
2016-03-20,1.378
2016-03-21,1.597
2016-03-22,2.341
2016-03-23,2.399
2016-03-24,2.585
2016-03-25,2.836
2016-03-26,2.792
2016-03-27,2.536
2016-03-28,2.495
2016-03-29,2.454
2016-03-30,2.347
2016-03-31,2.57
2016-04-01,2.424
2016-04-02,2.666
2016-04-03,2.775
2016-04-04,3.168
2016-04-05,3.571
2016-04-06,3.767
2016-04-07,3.38
2016-04-08,2.533
2016-04-09,1.284
2016-04-10,1.454
2016-04-11,2.637
2016-04-12,3.144
2016-04-13,3.662
2016-04-14,3.145
2016-04-15,4.654
2016-04-16,4.134
2016-04-17,3.797
2016-04-18,3.776
2016-04-19,3.525
2016-04-20,3.418
2016-04-21,2.656
2016-04-22,1.836
2016-04-23,2.477
2016-04-24,2.486
2016-04-25,2.959
2016-04-26,2.478
2016-04-27,2.259
2016-04-28,3.185
2016-04-29,3.089
2016-04-30,4.604
2016-05-01,3.7
2016-05-02,3.334
2016-05-03,3.03
2016-05-04,2.993
2016-05-05,2.635
2016-05-06,1.714
2016-05-07,0.94
2016-05-08,2.537
2016-05-09,2.687
2016-05-10,3.074
2016-05-11,2.946
2016-05-12,2.994
2016-05-13,2.867
2016-05-14,2.799
2016-05-15,2.998
2016-05-16,3.235
2016-05-17,3.863
2016-05-18,3.612
2016-05-19,3.014
2016-05-20,2.663
2016-05-21,1.773
2016-05-22,2.409
2016-05-23,2.503
2016-05-24,2.499
2016-05-25,2.592
2016-05-26,2.784
2016-05-27,3.179
2016-05-28,3.429
2016-05-29,3.091
2016-05-30,3.342
2016-05-31,3.445
2016-06-01,2.993
2016-06-02,3.288
2016-06-03,3.777
2016-06-04,3.055
2016-06-05,3.4
2016-06-06,2.919
2016-06-07,3.021
2016-06-08,2.977
2016-06-09,2.884
2016-06-10,3.084
2016-06-11,3.432
2016-06-12,3.339
2016-06-13,3.147
2016-06-14,3.103
2016-06-15,2.516
2016-06-16,2.866
2016-06-17,1.732
2016-06-18,3.122
2016-06-19,3.375
2016-06-20,3.728
2016-06-21,3.883
2016-06-22,3.341
2016-06-23,3.895
2016-06-24,3.701
2016-06-25,4.057
2016-06-26,4.063
2016-06-27,4.019
2016-06-28,4.043
2016-06-29,3.335
2016-06-30,3.766
2016-07-01,3.448
2016-07-02,3.13
2016-07-03,3.293
2016-07-04,3.292
2016-07-05,3.233
2016-07-06,3.163
2016-07-07,3.039
2016-07-08,3.501
2016-07-09,3.316
2016-07-10,3.541
2016-07-11,3.554
2016-07-12,3.321
2016-07-13,3.658
2016-07-14,3.522
2016-07-15,3.103
2016-07-16,3.012
2016-07-17,2.78
2016-07-18,2.925
2016-07-19,2.976
2016-07-20,3.074
2016-07-21,3.125
2016-07-22,3.318
2016-07-23,3.796
2016-07-24,3.706
2016-07-25,3.377
2016-07-26,3.762
2016-07-27,3.814
2016-07-28,3.675
2016-07-29,3.775
2016-07-30,3.289
2016-07-31,2.84
2016-08-01,2.83
2016-08-02,2.962
2016-08-03,3.147
2016-08-04,2.628
2016-08-05,2.504
2016-08-06,2.429
2016-08-07,2.875
2016-08-08,3.329
2016-08-09,3.259
2016-08-10,2.97
2016-08-11,3.057
2016-08-12,3.365
2016-08-13,3.679
2016-08-14,3.604
2016-08-15,3.078
2016-08-16,3.057
2016-08-17,3.203
2016-08-18,3.072
2016-08-19,3.215
2016-08-20,2.977
2016-08-21,2.957
2016-08-22,2.83
2016-08-23,2.705
2016-08-24,3.002
2016-08-25,2.72
2016-08-26,2.441
2016-08-27,2.373
2016-08-28,2.561
2016-08-29,2.695
2016-08-30,2.928
2016-08-31,2.839
2016-09-01,2.511
2016-09-02,2.78
2016-09-03,2.481
2016-09-04,2.492
2016-09-05,2.763
2016-09-06,3.141
2016-09-07,3.259
2016-09-08,2.586
2016-09-09,2.65
2016-09-10,2.927
2016-09-11,2.298
2016-09-12,2.039
2016-09-13,2.101
2016-09-14,2.38
2016-09-15,2.498
2016-09-16,2.557
2016-09-17,2.874
2016-09-18,3.073
2016-09-19,3.362
2016-09-20,2.605
2016-09-21,2.165
2016-09-22,2.118
2016-09-23,2.164
2016-09-24,2.241
2016-09-25,1.953
2016-09-26,2.209
2016-09-27,2.373
2016-09-28,2.001
2016-09-29,1.942
2016-09-30,1.797
2016-10-01,1.901
2016-10-02,1.558
2016-10-03,0.649
2016-10-04,1.501
2016-10-05,1.899
2016-10-06,2.017
2016-10-07,1.894
2016-10-08,1.916
2016-10-09,2.136
2016-10-10,1.652
2016-10-11,1.464
2016-10-12,1.373
2016-10-13,1.179
2016-10-14,0.413
2016-10-15,0.677
2016-10-16,0.839
2016-10-17,1.11
2016-10-18,1.704
2016-10-19,1.878
2016-10-20,1.405
2016-10-21,1.634
2016-10-22,1.646
2016-10-23,1.271
2016-10-24,1.28
2016-10-25,0.504
2016-10-26,1.129
2016-10-27,0.682
2016-10-28,0.572
2016-10-29,0.922
2016-10-30,0.929
2016-10-31,0.76
2016-11-01,0.915
2016-11-02,1.044
2016-11-03,1.106
2016-11-04,1.044
2016-11-05,1.044
2016-11-06,0.798
2016-11-07,0.859
2016-11-08,1.104
2016-11-09,1.227
2016-11-10,1.165
2016-11-11,1.103
2016-11-12,1.042
2016-11-13,0.98
2016-11-14,1.041
2016-11-15,0.612
2016-11-16,1.041
2016-11-17,0.918
2016-11-18,1.04
2016-11-19,0.643
2016-11-20,0.471
2016-11-21,0.634
2016-11-22,0.588
2016-11-23,0.689
2016-11-24,0.637
2016-11-25,0.662
2016-11-26,0.858
2016-11-27,1.067
2016-11-28,0.92
2016-11-29,0.951
2016-11-30,0.687
2016-12-01,1.754
2016-12-02,2.765
2016-12-03,1.204
2016-12-04,0.901
2016-12-05,0.834
2016-12-06,1.054
2016-12-07,0.612
2016-12-08,0.474
2016-12-09,0.495
2016-12-10,0.187
2016-12-11,0.269
2016-12-12,0.41
2016-12-13,0.318
2016-12-14,0.271
2016-12-15,0.135
2016-12-16,0.495
2016-12-17,0.448
2016-12-18,0.358
2016-12-19,0.49
2016-12-20,0.444
2016-12-21,0.365
2016-12-22,0.421
2016-12-23,0.192
2016-12-24,0.441
2016-12-25,0.401
2016-12-26,0.565
2016-12-27,0.42
2016-12-28,0.429
2016-12-29,0.552
2016-12-30,0.397
2016-12-31,0.408
2017-01-01,0.547
2017-01-02,0.686
2017-01-03,0.511
2017-01-04,0.197
2017-01-05,0.604
2017-01-06,0.537
2017-01-07,0.873
2017-01-08,0.739
2017-01-09,1.007
2017-01-10,0.873
2017-01-11,0.739
2017-01-12,0.403
2017-01-13,0.672
2017-01-14,0.605
2017-01-15,0.538
2017-01-16,0.471
2017-01-17,0.471
2017-01-18,0.404
2017-01-19,0.807
2017-01-20,0.807
2017-01-21,0.875
2017-01-22,1.01
2017-01-23,0.673
2017-01-24,0.741
2017-01-25,0.539
2017-01-26,0.741
2017-01-27,0.808
2017-01-28,1.078
2017-01-29,1.011
2017-01-30,1.011
2017-01-31,0.809
2017-02-01,0.637
2017-02-02,0.892
2017-02-03,1.274
2017-02-04,0.956
2017-02-05,0.892
2017-02-06,1.084
2017-02-07,1.02
2017-02-08,0.765
2017-02-09,0.765
2017-02-10,0.893
2017-02-11,1.531
2017-02-12,1.212
2017-02-13,0.893
2017-02-14,1.085
2017-02-15,0.715
2017-02-16,1.257
2017-02-17,0.808
2017-02-18,1.164
2017-02-19,0.766
2017-02-20,1.062
