time,etof
2016-01-01,0.857
2016-01-02,0.857
2016-01-03,0.857
2016-01-04,0.857
2016-01-05,0.857
2016-01-06,0.857
2016-01-07,0.857
2016-01-08,0.857
2016-01-09,0.857
2016-01-10,0.857
2016-01-11,0.857
2016-01-12,0.857
2016-01-13,0.857
2016-01-14,0.857
2016-01-15,0.857
2016-01-16,0.857
2016-01-17,0.857
2016-01-18,0.857
2016-01-19,0.857
2016-01-20,0.857
2016-01-21,0.857
2016-01-22,0.857
2016-01-23,0.857
2016-01-24,0.857
2016-01-25,0.857
2016-01-26,0.857
2016-01-27,0.857
2016-01-28,0.857
2016-01-29,0.857
2016-01-30,0.857
2016-01-31,0.857
2016-02-01,0.857
2016-02-02,0.857
2016-02-03,0.857
2016-02-04,0.857
2016-02-05,0.857
2016-02-06,0.857
2016-02-07,0.857
2016-02-08,0.857
2016-02-09,0.857
2016-02-10,0.857
2016-02-11,0.857
2016-02-12,0.857
2016-02-13,0.857
2016-02-14,0.857
2016-02-15,0.857
2016-02-16,0.857
2016-02-17,0.857
2016-02-18,0.857
2016-02-19,0.857
2016-02-20,0.857
2016-02-21,0.857
2016-02-22,0.857
2016-02-23,0.857
2016-02-24,0.857
2016-02-25,0.857
2016-02-26,0.857
2016-02-27,0.857
2016-02-28,0.857
2016-02-29,0.857
2016-03-01,0.857
2016-03-02,0.857
2016-03-03,0.857
2016-03-04,0.857
2016-03-05,0.857
2016-03-06,0.857
2016-03-07,0.857
2016-03-08,0.857
2016-03-09,0.857
2016-03-10,0.857
2016-03-11,0.857
2016-03-12,0.857
2016-03-13,0.857
2016-03-14,0.857
2016-03-15,0.857
2016-03-16,0.859
2016-03-17,0.86
2016-03-18,0.862
2016-03-19,0.864
2016-03-20,0.865
2016-03-21,0.867
2016-03-22,0.869
2016-03-23,0.87
2016-03-24,0.872
2016-03-25,0.874
2016-03-26,0.875
2016-03-27,0.877
2016-03-28,0.879
2016-03-29,0.881
2016-03-30,0.882
2016-03-31,0.884
2016-04-01,0.881
2016-04-02,0.878
2016-04-03,0.876
2016-04-04,0.873
2016-04-05,0.87
2016-04-06,0.867
2016-04-07,0.864
2016-04-08,0.862
2016-04-09,0.859
2016-04-10,0.856
2016-04-11,0.853
2016-04-12,0.85
2016-04-13,0.848
2016-04-14,0.845
2016-04-15,0.842
2016-04-16,0.839
2016-04-17,0.863
2016-04-18,0.887
2016-04-19,0.91
2016-04-20,0.934
2016-04-21,0.958
2016-04-22,0.981
2016-04-23,1.005
2016-04-24,1.029
2016-04-25,1.024
2016-04-26,1.019
2016-04-27,1.014
2016-04-28,1.008
2016-04-29,1.003
2016-04-30,0.998
2016-05-01,0.993
2016-05-02,0.988
2016-05-03,0.995
2016-05-04,1.002
2016-05-05,1.009
2016-05-06,1.017
2016-05-07,1.024
2016-05-08,1.031
2016-05-09,1.038
2016-05-10,1.045
2016-05-11,1.022
2016-05-12,1.0
2016-05-13,0.978
2016-05-14,0.955
2016-05-15,0.933
2016-05-16,0.91
2016-05-17,0.888
2016-05-18,0.865
2016-05-19,0.884
2016-05-20,0.902
2016-05-21,0.92
2016-05-22,0.939
2016-05-23,0.957
2016-05-24,0.975
2016-05-25,0.994
2016-05-26,1.012
2016-05-27,1.0
2016-05-28,0.988
2016-05-29,0.976
2016-05-30,0.964
2016-05-31,0.952
2016-06-01,0.94
2016-06-02,0.928
2016-06-03,0.916
2016-06-04,0.904
2016-06-05,0.892
2016-06-06,0.879
2016-06-07,0.867
2016-06-08,0.855
2016-06-09,0.843
2016-06-10,0.831
2016-06-11,0.819
2016-06-12,0.807
2016-06-13,0.795
2016-06-14,0.783
2016-06-15,0.771
2016-06-16,0.759
2016-06-17,0.747
2016-06-18,0.735
2016-06-19,0.723
2016-06-20,0.762
2016-06-21,0.801
2016-06-22,0.84
2016-06-23,0.88
2016-06-24,0.919
2016-06-25,0.958
2016-06-26,0.997
2016-06-27,1.036
2016-06-28,1.026
2016-06-29,1.016
2016-06-30,1.005
2016-07-01,0.995
2016-07-02,0.985
2016-07-03,0.975
2016-07-04,0.964
2016-07-05,0.954
2016-07-06,0.931
2016-07-07,0.908
2016-07-08,0.885
2016-07-09,0.862
2016-07-10,0.839
2016-07-11,0.816
2016-07-12,0.793
2016-07-13,0.77
2016-07-14,0.791
2016-07-15,0.812
2016-07-16,0.833
2016-07-17,0.854
2016-07-18,0.875
2016-07-19,0.896
2016-07-20,0.917
2016-07-21,0.938
2016-07-22,0.926
2016-07-23,0.915
2016-07-24,0.903
2016-07-25,0.892
2016-07-26,0.88
2016-07-27,0.868
2016-07-28,0.857
2016-07-29,0.845
2016-07-30,0.863
2016-07-31,0.881
2016-08-01,0.899
2016-08-02,0.917
2016-08-03,0.934
2016-08-04,0.952
2016-08-05,0.97
2016-08-06,0.988
2016-08-07,0.965
2016-08-08,0.942
2016-08-09,0.919
2016-08-10,0.895
2016-08-11,0.872
2016-08-12,0.849
2016-08-13,0.826
2016-08-14,0.803
2016-08-15,0.804
2016-08-16,0.805
2016-08-17,0.806
2016-08-18,0.807
2016-08-19,0.807
2016-08-20,0.808
2016-08-21,0.809
2016-08-22,0.81
2016-08-23,0.811
2016-08-24,0.812
2016-08-25,0.813
2016-08-26,0.814
2016-08-27,0.815
2016-08-28,0.816
2016-08-29,0.816
2016-08-30,0.817
2016-08-31,0.821
2016-09-01,0.825
2016-09-02,0.829
2016-09-03,0.833
2016-09-04,0.837
2016-09-05,0.841
2016-09-06,0.845
2016-09-07,0.848
2016-09-08,0.852
2016-09-09,0.856
2016-09-10,0.86
2016-09-11,0.864
2016-09-12,0.868
2016-09-13,0.872
2016-09-14,0.876
2016-09-15,0.88
2016-09-16,0.867
2016-09-17,0.855
2016-09-18,0.843
2016-09-19,0.831
2016-09-20,0.818
2016-09-21,0.806
2016-09-22,0.794
2016-09-23,0.782
2016-09-24,0.773
2016-09-25,0.764
2016-09-26,0.755
2016-09-27,0.746
2016-09-28,0.738
2016-09-29,0.729
2016-09-30,0.72
2016-10-01,0.711
2016-10-02,0.695
2016-10-03,0.679
2016-10-04,0.664
2016-10-05,0.648
2016-10-06,0.632
2016-10-07,0.616
2016-10-08,0.601
2016-10-09,0.585
2016-10-10,0.591
2016-10-11,0.597
2016-10-12,0.602
2016-10-13,0.608
2016-10-14,0.614
2016-10-15,0.62
2016-10-16,0.626
2016-10-17,0.632
2016-10-18,0.638
2016-10-19,0.644
2016-10-20,0.649
2016-10-21,0.655
2016-10-22,0.661
2016-10-23,0.667
2016-10-24,0.673
2016-10-25,0.679
2016-10-26,0.685
2016-10-27,0.691
2016-10-28,0.696
2016-10-29,0.702
2016-10-30,0.708
2016-10-31,0.714
2016-11-01,0.72
2016-11-02,0.726
2016-11-03,0.725
2016-11-04,0.725
2016-11-05,0.725
2016-11-06,0.724
2016-11-07,0.724
2016-11-08,0.724
2016-11-09,0.723
2016-11-10,0.723
2016-11-11,0.722
2016-11-12,0.722
2016-11-13,0.722
2016-11-14,0.721
2016-11-15,0.721
2016-11-16,0.721
2016-11-17,0.72
2016-11-18,0.72
2016-11-19,0.715
2016-11-20,0.71
2016-11-21,0.704
2016-11-22,0.699
2016-11-23,0.694
2016-11-24,0.689
2016-11-25,0.684
2016-11-26,0.678
2016-11-27,0.673
2016-11-28,0.668
2016-11-29,0.663
2016-11-30,0.658
2016-12-01,0.653
2016-12-02,0.647
2016-12-03,0.642
2016-12-04,0.637
2016-12-05,0.632
2016-12-06,0.627
2016-12-07,0.622
2016-12-08,0.616
2016-12-09,0.611
2016-12-10,0.606
2016-12-11,0.601
2016-12-12,0.596
2016-12-13,0.591
2016-12-14,0.585
2016-12-15,0.58
2016-12-16,0.575
2016-12-17,0.57
2016-12-18,0.565
2016-12-19,0.56
2016-12-20,0.554
2016-12-21,0.549
2016-12-22,0.544
2016-12-23,0.539
2016-12-24,0.534
2016-12-25,0.528
2016-12-26,0.523
2016-12-27,0.518
2016-12-28,0.513
2016-12-29,0.511
2016-12-30,0.509
2016-12-31,0.508
2017-01-01,0.506
2017-01-02,0.504
2017-01-03,0.503
2017-01-04,0.501
2017-01-05,0.499
2017-01-06,0.504
2017-01-07,0.509
2017-01-08,0.514
2017-01-09,0.519
2017-01-10,0.524
2017-01-11,0.529
2017-01-12,0.534
2017-01-13,0.539
2017-01-14,0.578
2017-01-15,0.617
2017-01-16,0.656
2017-01-17,0.695
2017-01-18,0.734
2017-01-19,0.773
2017-01-20,0.812
2017-01-21,0.851
2017-01-22,0.843
2017-01-23,0.834
2017-01-24,0.826
2017-01-25,0.817
2017-01-26,0.809
2017-01-27,0.8
2017-01-28,0.792
2017-01-29,0.783
2017-01-30,0.775
2017-01-31,0.766
2017-02-01,0.758
2017-02-02,0.749
2017-02-03,0.741
2017-02-04,0.732
2017-02-05,0.724
2017-02-06,0.716
2017-02-07,0.707
