time,etof
2016-01-01,0.511
2016-01-02,0.511
2016-01-03,0.511
2016-01-04,0.511
2016-01-05,0.511
2016-01-06,0.511
2016-01-07,0.511
2016-01-08,0.511
2016-01-09,0.511
2016-01-10,0.511
2016-01-11,0.447
2016-01-12,0.384
2016-01-13,0.32
2016-01-14,0.257
2016-01-15,0.193
2016-01-16,0.13
2016-01-17,0.067
2016-01-18,0.003
2016-01-19,0.02
2016-01-20,0.037
2016-01-21,0.053
2016-01-22,0.07
2016-01-23,0.087
2016-01-24,0.103
2016-01-25,0.12
2016-01-26,0.137
2016-01-27,0.153
2016-01-28,0.17
2016-01-29,0.187
2016-01-30,0.203
2016-01-31,0.22
2016-02-01,0.237
2016-02-02,0.253
2016-02-03,0.27
2016-02-04,0.287
2016-02-05,0.303
2016-02-06,0.32
2016-02-07,0.337
2016-02-08,0.353
2016-02-09,0.37
2016-02-10,0.387
2016-02-11,0.403
2016-02-12,0.613
2016-02-13,0.579
2016-02-14,0.546
2016-02-15,0.512
2016-02-16,0.479
2016-02-17,0.446
2016-02-18,0.412
2016-02-19,0.379
2016-02-20,0.345
2016-02-21,0.358
2016-02-22,0.37
2016-02-23,0.383
2016-02-24,0.396
2016-02-25,0.408
2016-02-26,0.421
2016-02-27,0.434
2016-02-28,0.446
2016-02-29,0.459
2016-03-01,0.471
2016-03-02,0.484
2016-03-03,0.497
2016-03-04,0.509
2016-03-05,0.522
2016-03-06,0.535
2016-03-07,0.547
2016-03-08,0.56
2016-03-09,0.572
2016-03-10,0.585
2016-03-11,0.598
2016-03-12,0.61
2016-03-13,0.623
2016-03-14,0.636
2016-03-15,0.648
2016-03-16,0.629
2016-03-17,0.609
2016-03-18,0.59
2016-03-19,0.57
2016-03-20,0.551
2016-03-21,0.531
2016-03-22,0.512
2016-03-23,0.492
2016-03-24,0.509
2016-03-25,0.526
2016-03-26,0.544
2016-03-27,0.561
2016-03-28,0.578
2016-03-29,0.595
2016-03-30,0.612
2016-03-31,0.629
2016-04-01,0.646
2016-04-02,0.662
2016-04-03,0.679
2016-04-04,0.695
2016-04-05,0.712
2016-04-06,0.728
2016-04-07,0.744
2016-04-08,0.761
2016-04-09,0.763
2016-04-10,0.766
2016-04-11,0.768
2016-04-12,0.771
2016-04-13,0.773
2016-04-14,0.775
2016-04-15,0.778
2016-04-16,0.78
2016-04-17,0.799
2016-04-18,0.818
2016-04-19,0.837
2016-04-20,0.856
2016-04-21,0.875
2016-04-22,0.894
2016-04-23,0.913
2016-04-24,0.932
2016-04-25,0.951
2016-04-26,0.97
2016-04-27,0.989
2016-04-28,1.008
2016-04-29,1.027
2016-04-30,1.046
2016-05-01,1.065
2016-05-02,1.084
2016-05-03,1.103
2016-05-04,1.122
2016-05-05,1.141
2016-05-06,1.16
2016-05-07,1.179
2016-05-08,1.197
2016-05-09,1.216
2016-05-10,0.797
2016-05-11,0.822
2016-05-12,0.846
2016-05-13,0.871
2016-05-14,0.896
2016-05-15,0.92
2016-05-16,0.945
2016-05-17,0.969
2016-05-18,0.679
2016-05-19,0.689
2016-05-20,0.699
2016-05-21,0.708
2016-05-22,0.718
2016-05-23,0.728
2016-05-24,0.737
2016-05-25,0.747
2016-05-26,0.807
2016-05-27,0.829
2016-05-28,0.85
2016-05-29,0.872
2016-05-30,0.894
2016-05-31,0.915
2016-06-01,0.937
2016-06-02,0.958
2016-06-03,0.941
2016-06-04,0.923
2016-06-05,0.906
2016-06-06,0.888
2016-06-07,0.87
2016-06-08,0.853
2016-06-09,0.835
2016-06-10,0.818
2016-06-11,0.8
2016-06-12,0.808
2016-06-13,0.816
2016-06-14,0.824
2016-06-15,0.832
2016-06-16,0.84
2016-06-17,0.848
2016-06-18,0.855
2016-06-19,0.832
2016-06-20,0.831
2016-06-21,0.831
2016-06-22,0.83
2016-06-23,0.83
2016-06-24,0.829
2016-06-25,0.829
2016-06-26,0.828
2016-06-27,0.839
2016-06-28,0.886
2016-06-29,0.933
2016-06-30,0.981
2016-07-01,1.028
2016-07-02,1.075
2016-07-03,1.123
2016-07-04,1.17
2016-07-05,0.851
2016-07-06,0.85
2016-07-07,0.85
2016-07-08,0.849
2016-07-09,0.848
2016-07-10,0.848
2016-07-11,0.847
2016-07-12,0.847
2016-07-13,0.846
2016-07-14,0.863
2016-07-15,0.88
2016-07-16,0.896
2016-07-17,0.913
2016-07-18,0.93
2016-07-19,0.947
2016-07-20,0.963
2016-07-21,0.954
2016-07-22,0.945
2016-07-23,0.936
2016-07-24,0.927
2016-07-25,0.918
2016-07-26,0.909
2016-07-27,0.9
2016-07-28,0.891
2016-07-29,0.789
2016-07-30,0.793
2016-07-31,0.797
2016-08-01,0.801
2016-08-02,0.805
2016-08-03,0.809
2016-08-04,0.814
2016-08-05,0.818
2016-08-06,0.865
2016-08-07,0.86
2016-08-08,0.855
2016-08-09,0.85
2016-08-10,0.844
2016-08-11,0.839
2016-08-12,0.834
2016-08-13,0.829
2016-08-14,0.824
2016-08-15,0.828
2016-08-16,0.832
2016-08-17,0.836
2016-08-18,0.84
2016-08-19,0.844
2016-08-20,0.848
2016-08-21,0.852
2016-08-22,0.843
2016-08-23,0.834
2016-08-24,0.825
2016-08-25,0.815
2016-08-26,0.806
2016-08-27,0.797
2016-08-28,0.788
2016-08-29,0.779
2016-08-30,0.77
2016-08-31,0.783
2016-09-01,0.797
2016-09-02,0.81
2016-09-03,0.823
2016-09-04,0.836
2016-09-05,0.85
2016-09-06,0.863
2016-09-07,0.86
2016-09-08,0.856
2016-09-09,0.853
2016-09-10,0.85
2016-09-11,0.846
2016-09-12,0.843
2016-09-13,0.84
2016-09-14,0.837
2016-09-15,0.833
2016-09-16,0.837
2016-09-17,0.841
2016-09-18,0.844
2016-09-19,0.848
2016-09-20,0.852
2016-09-21,0.855
2016-09-22,0.859
2016-09-23,0.863
2016-09-24,0.866
2016-09-25,0.87
2016-09-26,0.874
2016-09-27,0.877
2016-09-28,0.881
2016-09-29,0.884
2016-09-30,0.888
2016-10-01,0.892
2016-10-02,0.889
2016-10-03,0.886
2016-10-04,0.883
2016-10-05,0.879
2016-10-06,0.876
2016-10-07,0.873
2016-10-08,0.87
2016-10-09,0.758
2016-10-10,0.754
2016-10-11,0.749
2016-10-12,0.744
2016-10-13,0.74
2016-10-14,0.735
2016-10-15,0.73
2016-10-16,0.726
2016-10-17,0.721
2016-10-18,0.716
2016-10-19,0.711
2016-10-20,0.707
2016-10-21,0.702
2016-10-22,0.697
2016-10-23,0.693
2016-10-24,0.688
2016-10-25,0.683
2016-10-26,0.679
2016-10-27,0.674
2016-10-28,0.669
2016-10-29,0.665
2016-10-30,0.66
2016-10-31,0.655
2016-11-01,0.65
2016-11-02,0.646
2016-11-03,0.641
2016-11-04,0.636
2016-11-05,0.632
2016-11-06,0.627
2016-11-07,0.622
2016-11-08,0.618
2016-11-09,0.613
2016-11-10,0.57
2016-11-11,0.579
2016-11-12,0.587
2016-11-13,0.595
2016-11-14,0.603
2016-11-15,0.611
2016-11-16,0.619
2016-11-17,0.627
2016-11-18,0.488
2016-11-19,0.476
2016-11-20,0.463
2016-11-21,0.451
2016-11-22,0.439
2016-11-23,0.427
2016-11-24,0.415
2016-11-25,0.403
2016-11-26,0.391
2016-11-27,0.379
2016-11-28,0.367
2016-11-29,0.354
2016-11-30,0.342
2016-12-01,0.33
2016-12-02,0.318
2016-12-03,0.306
2016-12-04,0.294
2016-12-05,0.282
2016-12-06,0.27
2016-12-07,0.258
2016-12-08,0.245
2016-12-09,0.233
2016-12-10,0.221
2016-12-11,0.209
2016-12-12,0.197
2016-12-13,0.185
2016-12-14,0.173
2016-12-15,0.161
2016-12-16,0.149
2016-12-17,0.136
2016-12-18,0.124
2016-12-19,0.112
2016-12-20,0.1
2016-12-21,0.088
2016-12-22,0.076
2016-12-23,0.064
2016-12-24,0.052
2016-12-25,0.04
2016-12-26,0.027
2016-12-27,0.015
2016-12-28,0.003
2016-12-29,0.007
2016-12-30,0.011
2016-12-31,0.015
2017-01-01,0.019
2017-01-02,0.023
2017-01-03,0.027
2017-01-04,0.032
2017-01-05,0.036
2017-01-06,0.04
2017-01-07,0.044
2017-01-08,0.048
2017-01-09,0.052
2017-01-10,0.056
2017-01-11,0.06
2017-01-12,0.064
2017-01-13,0.068
2017-01-14,0.072
2017-01-15,0.076
2017-01-16,0.08
2017-01-17,0.084
2017-01-18,0.088
2017-01-19,0.092
2017-01-20,0.096
2017-01-21,0.1
2017-01-22,0.104
2017-01-23,0.108
2017-01-24,0.112
2017-01-25,0.116
2017-01-26,0.12
2017-01-27,0.125
2017-01-28,0.129
2017-01-29,0.133
2017-01-30,0.137
2017-01-31,0.141
2017-02-01,0.145
2017-02-02,0.149
2017-02-03,0.153
2017-02-04,0.157
2017-02-05,0.161
2017-02-06,0.165
2017-02-07,0.169
2017-02-08,0.173
2017-02-09,0.177
2017-02-10,0.181
2017-02-11,0.185
2017-02-12,0.189
2017-02-13,0.193
2017-02-14,0.197
2017-02-15,0.204
2017-02-16,0.211
2017-02-17,0.218
2017-02-18,0.226
2017-02-19,0.233
2017-02-20,0.24
2017-02-21,0.247
2017-02-22,0.254
2017-02-23,0.261
2017-02-24,0.268
2017-02-25,0.275
2017-02-26,0.282
2017-02-27,0.289
2017-02-28,0.296
2017-03-01,0.303
2017-03-02,0.31
2017-03-03,0.312
2017-03-04,0.314
2017-03-05,0.316
2017-03-06,0.318
2017-03-07,0.32
2017-03-08,0.322
2017-03-09,0.324
2017-03-10,0.326
2017-03-11,0.328
2017-03-12,0.331
2017-03-13,0.333
2017-03-14,0.335
2017-03-15,0.337
2017-03-16,0.339
2017-03-17,0.341
2017-03-18,0.343
2017-03-19,0.345
2017-03-20,0.347
2017-03-21,0.349
2017-03-22,0.351
2017-03-23,0.353
2017-03-24,0.355
2017-03-25,0.357
2017-03-26,0.359
2017-03-27,0.361
2017-03-28,0.363
2017-03-29,0.365
2017-03-30,0.367
2017-03-31,0.369
2017-04-01,0.371
2017-04-02,0.373
2017-04-03,0.375
2017-04-04,0.401
2017-04-05,0.427
2017-04-06,0.453
2017-04-07,0.479
2017-04-08,0.505
2017-04-09,0.531
2017-04-10,0.557
2017-04-11,0.583
2017-04-12,0.608
2017-04-13,0.634
2017-04-14,0.66
2017-04-15,0.686
2017-04-16,0.712
2017-04-17,0.738
2017-04-18,0.764
2017-04-19,0.79
2017-04-20,0.819
2017-04-21,0.847
2017-04-22,0.876
2017-04-23,0.904
2017-04-24,0.933
2017-04-25,0.961
2017-04-26,0.99
2017-04-27,1.018
2017-04-28,1.004
2017-04-29,0.991
2017-04-30,0.977
2017-05-01,0.963
2017-05-02,0.949
2017-05-03,0.935
2017-05-04,0.921
2017-05-05,0.91
2017-05-06,0.888
2017-05-07,0.866
2017-05-08,0.844
2017-05-09,0.822
2017-05-10,0.8
2017-05-11,0.778
2017-05-12,0.757
2017-05-13,0.834
2017-05-14,0.812
2017-05-15,0.79
2017-05-16,0.768
2017-05-17,0.746
2017-05-18,0.723
2017-05-19,0.701
2017-05-20,0.679
2017-05-21,0.602
2017-05-22,0.606
2017-05-23,0.61
2017-05-24,0.614
2017-05-25,0.618
2017-05-26,0.622
2017-05-27,0.625
2017-05-28,0.629
2017-05-29,0.603
2017-05-30,0.62
2017-05-31,0.636
2017-06-01,0.652
2017-06-02,0.669
2017-06-03,0.685
2017-06-04,0.702
2017-06-05,0.718
2017-06-06,0.725
2017-06-07,0.759
2017-06-08,0.793
2017-06-09,0.828
2017-06-10,0.862
2017-06-11,0.896
2017-06-12,0.93
2017-06-13,0.965
2017-06-14,0.848
2017-06-15,0.815
2017-06-16,0.782
2017-06-17,0.749
2017-06-18,0.716
2017-06-19,0.683
2017-06-20,0.651
2017-06-21,0.618
2017-06-22,0.478
2017-06-23,0.485
2017-06-24,0.492
2017-06-25,0.499
2017-06-26,0.505
2017-06-27,0.512
2017-06-28,0.519
2017-06-29,0.526
2017-06-30,0.674
2017-07-01,0.7
2017-07-02,0.725
2017-07-03,0.751
2017-07-04,0.776
2017-07-05,0.802
2017-07-06,0.827
2017-07-07,0.853
2017-07-08,0.705
2017-07-09,0.729
2017-07-10,0.754
2017-07-11,0.779
2017-07-12,0.803
2017-07-13,0.828
2017-07-14,0.852
2017-07-15,0.877
2017-07-16,0.762
2017-07-17,0.75
2017-07-18,0.738
2017-07-19,0.726
2017-07-20,0.715
2017-07-21,0.703
2017-07-22,0.691
2017-07-23,0.679
2017-07-24,0.683
2017-07-25,0.686
2017-07-26,0.689
2017-07-27,0.693
2017-07-28,0.696
2017-07-29,0.699
2017-07-30,0.702
2017-07-31,0.706
2017-08-01,0.709
2017-08-02,0.722
2017-08-03,0.734
2017-08-04,0.747
2017-08-05,0.76
2017-08-06,0.773
2017-08-07,0.786
2017-08-08,0.799
2017-08-09,0.802
2017-08-10,0.806
2017-08-11,0.81
2017-08-12,0.814
2017-08-13,0.818
2017-08-14,0.822
2017-08-15,0.826
2017-08-16,0.83
2017-08-17,0.834
2017-08-18,0.846
2017-08-19,0.858
2017-08-20,0.87
2017-08-21,0.882
2017-08-22,0.894
2017-08-23,0.905
2017-08-24,0.917
2017-08-25,0.908
2017-08-26,0.912
2017-08-27,0.917
2017-08-28,0.921
2017-08-29,0.925
2017-08-30,0.929
2017-08-31,0.934
2017-09-01,0.938
2017-09-02,0.942
2017-09-03,0.939
2017-09-04,0.937
2017-09-05,0.934
2017-09-06,0.931
2017-09-07,0.928
2017-09-08,0.925
2017-09-09,0.923
2017-09-10,0.837
2017-09-11,0.826
2017-09-12,0.815
2017-09-13,0.804
2017-09-14,0.793
2017-09-15,0.782
2017-09-16,0.771
2017-09-17,0.759
2017-09-18,0.773
2017-09-19,0.786
2017-09-20,0.8
2017-09-21,0.813
2017-09-22,0.826
2017-09-23,0.84
2017-09-24,0.853
2017-09-25,0.866
2017-09-26,0.847
2017-09-27,0.854
2017-09-28,0.861
2017-09-29,0.868
2017-09-30,0.874
2017-10-01,0.881
2017-10-02,0.888
2017-10-03,0.895
2017-10-04,0.902
2017-10-05,0.902
2017-10-06,0.903
2017-10-07,0.904
2017-10-08,0.904
2017-10-09,0.905
2017-10-10,0.905
2017-10-11,0.906
2017-10-12,0.907
2017-10-13,0.88
2017-10-14,0.853
2017-10-15,0.826
2017-10-16,0.799
2017-10-17,0.772
2017-10-18,0.746
2017-10-19,0.719
2017-10-20,0.692
2017-10-21,0.665
2017-10-22,0.638
2017-10-23,0.611
2017-10-24,0.584
2017-10-25,0.557
2017-10-26,0.531
2017-10-27,0.504
2017-10-28,0.477
2017-10-29,0.478
2017-10-30,0.479
2017-10-31,0.48
2017-11-01,0.481
2017-11-02,0.482
2017-11-03,0.483
2017-11-04,0.484
2017-11-05,0.485
2017-11-06,0.486
2017-11-07,0.487
2017-11-08,0.488
2017-11-09,0.489
2017-11-10,0.49
2017-11-11,0.491
2017-11-12,0.492
2017-11-13,0.493
2017-11-14,0.494
2017-11-15,0.495
2017-11-16,0.496
2017-11-17,0.497
2017-11-18,0.498
2017-11-19,0.499
2017-11-20,0.5
2017-11-21,0.501
2017-11-22,0.501
2017-11-23,0.502
2017-11-24,0.503
2017-11-25,0.504
2017-11-26,0.505
2017-11-27,0.506
2017-11-28,0.507
2017-11-29,0.484
2017-11-30,0.461
2017-12-01,0.438
2017-12-02,0.415
2017-12-03,0.392
2017-12-04,0.369
2017-12-05,0.346
2017-12-06,0.323
2017-12-07,0.3
2017-12-08,0.303
2017-12-09,0.306
2017-12-10,0.309
2017-12-11,0.311
2017-12-12,0.314
2017-12-13,0.317
2017-12-14,0.32
2017-12-15,0.323
2017-12-16,0.326
2017-12-17,0.329
2017-12-18,0.332
2017-12-19,0.335
2017-12-20,0.338
2017-12-21,0.341
2017-12-22,0.344
2017-12-23,0.346
2017-12-24,0.349
2017-12-25,0.352
2017-12-26,0.355
2017-12-27,0.358
2017-12-28,0.361
2017-12-29,0.364
2017-12-30,0.367
2017-12-31,0.37
2018-01-01,0.373
2018-01-02,0.376
2018-01-03,0.379
2018-01-04,0.382
2018-01-05,0.384
2018-01-06,0.387
2018-01-07,0.39
2018-01-08,0.389
2018-01-09,0.389
2018-01-10,0.388
2018-01-11,0.387
2018-01-12,0.386
2018-01-13,0.385
2018-01-14,0.384
2018-01-15,0.384
2018-01-16,0.383
2018-01-17,0.382
2018-01-18,0.381
2018-01-19,0.38
2018-01-20,0.379
2018-01-21,0.378
2018-01-22,0.378
2018-01-23,0.377
2018-01-24,0.376
2018-01-25,0.375
2018-01-26,0.374
2018-01-27,0.373
2018-01-28,0.373
2018-01-29,0.372
2018-01-30,0.371
2018-01-31,0.37
2018-02-01,0.369
2018-02-02,0.368
2018-02-03,0.368
2018-02-04,0.367
2018-02-05,0.366
2018-02-06,0.365
2018-02-07,0.364
2018-02-08,0.363
2018-02-09,0.347
2018-02-10,0.33
2018-02-11,0.313
2018-02-12,0.297
2018-02-13,0.28
2018-02-14,0.264
2018-02-15,0.247
2018-02-16,0.23
2018-02-17,0.162
2018-02-18,0.159
2018-02-19,0.155
2018-02-20,0.152
2018-02-21,0.149
2018-02-22,0.145
2018-02-23,0.142
2018-02-24,0.138
2018-02-25,0.135
2018-02-26,0.132
2018-02-27,0.128
2018-02-28,0.125
2018-03-01,0.122
2018-03-02,0.118
2018-03-03,0.115
2018-03-04,0.112
2018-03-05,0.108
2018-03-06,0.125
2018-03-07,0.141
2018-03-08,0.158
2018-03-09,0.175
2018-03-10,0.191
2018-03-11,0.208
2018-03-12,0.224
2018-03-13,0.241
2018-03-14,0.258
2018-03-15,0.274
2018-03-16,0.291
2018-03-17,0.307
2018-03-18,0.324
2018-03-19,0.341
2018-03-20,0.357
2018-03-21,0.374
2018-03-22,0.39
2018-03-23,0.407
2018-03-24,0.423
2018-03-25,0.44
2018-03-26,0.457
2018-03-27,0.473
2018-03-28,0.49
2018-03-29,0.635
2018-03-30,0.639
2018-03-31,0.643
2018-04-01,0.647
2018-04-02,0.651
2018-04-03,0.654
2018-04-04,0.658
2018-04-05,0.662
2018-04-06,0.666
2018-04-07,0.67
2018-04-08,0.673
2018-04-09,0.677
2018-04-10,0.681
2018-04-11,0.685
2018-04-12,0.688
2018-04-13,0.692
2018-04-14,0.696
2018-04-15,0.7
2018-04-16,0.704
2018-04-17,0.707
2018-04-18,0.711
2018-04-19,0.715
2018-04-20,0.719
2018-04-21,0.723
2018-04-22,0.726
2018-04-23,0.735
2018-04-24,0.743
2018-04-25,0.751
2018-04-26,0.76
2018-04-27,0.768
2018-04-28,0.776
2018-04-29,0.785
2018-04-30,0.793
2018-05-01,0.802
2018-05-02,0.81
2018-05-03,0.818
2018-05-04,0.827
2018-05-05,0.835
2018-05-06,0.843
2018-05-07,0.852
2018-05-08,0.86
2018-05-09,0.849
2018-05-10,0.839
2018-05-11,0.828
2018-05-12,0.817
2018-05-13,0.807
2018-05-14,0.796
2018-05-15,0.785
2018-05-16,0.899
2018-05-17,0.897
2018-05-18,0.895
2018-05-19,0.893
2018-05-20,0.892
2018-05-21,0.89
2018-05-22,0.888
2018-05-23,0.886
2018-05-24,0.884
2018-05-25,0.882
2018-05-26,0.881
2018-05-27,0.879
2018-05-28,0.877
2018-05-29,0.875
2018-05-30,0.873
2018-05-31,0.871
2018-06-01,0.87
2018-06-02,0.876
2018-06-03,0.883
2018-06-04,0.89
2018-06-05,0.896
2018-06-06,0.903
2018-06-07,0.91
2018-06-08,0.916
2018-06-09,0.831
2018-06-10,0.83
2018-06-11,0.829
2018-06-12,0.828
2018-06-13,0.827
2018-06-14,0.826
2018-06-15,0.825
2018-06-16,0.824
2018-06-17,0.819
2018-06-18,0.813
2018-06-19,0.808
2018-06-20,0.802
2018-06-21,0.797
2018-06-22,0.791
2018-06-23,0.786
2018-06-24,0.78
2018-06-25,0.66
2018-06-26,0.682
2018-06-27,0.704
2018-06-28,0.726
2018-06-29,0.748
2018-06-30,0.77
2018-07-01,0.793
2018-07-02,0.815
2018-07-03,0.675
2018-07-04,0.69
2018-07-05,0.704
2018-07-06,0.719
2018-07-07,0.733
2018-07-08,0.748
2018-07-09,0.762
2018-07-10,0.777
2018-07-11,0.722
2018-07-12,0.726
2018-07-13,0.73
2018-07-14,0.734
2018-07-15,0.737
2018-07-16,0.741
2018-07-17,0.745
2018-07-18,0.749
2018-07-19,0.654
2018-07-20,0.671
2018-07-21,0.687
2018-07-22,0.703
2018-07-23,0.719
2018-07-24,0.735
2018-07-25,0.752
2018-07-26,0.768
2018-07-27,0.749
2018-07-28,0.731
2018-07-29,0.712
2018-07-30,0.693
2018-07-31,0.675
2018-08-01,0.656
2018-08-02,0.638
2018-08-03,0.619
2018-08-04,0.759
2018-08-05,0.752
2018-08-06,0.745
2018-08-07,0.738
2018-08-08,0.732
2018-08-09,0.725
2018-08-10,0.718
2018-08-11,0.711
2018-08-12,0.719
2018-08-13,0.731
2018-08-14,0.744
2018-08-15,0.757
2018-08-16,0.77
2018-08-17,0.783
2018-08-18,0.796
2018-08-19,0.809
2018-08-20,0.822
2018-08-21,0.818
2018-08-22,0.815
2018-08-23,0.812
