time,eto
2016-01-01,1.682
2016-01-02,1.281
2016-01-03,1.442
2016-01-04,1.361
2016-01-05,1.281
2016-01-06,0.961
2016-01-07,1.041
2016-01-08,0.801
2016-01-09,0.801
2016-01-10,1.281
2016-01-11,1.201
2016-01-12,1.522
2016-01-13,0.721
2016-01-14,0.481
2016-01-15,0.961
2016-01-16,1.522
2016-01-17,0.641
2016-01-18,1.121
2016-01-19,1.442
2016-01-20,1.281
2016-01-21,1.842
2016-01-22,1.682
2016-01-23,1.201
2016-01-24,0.961
2016-01-25,1.121
2016-01-26,0.961
2016-01-27,1.602
2016-01-28,0.881
2016-01-29,0.481
2016-01-30,0.881
2016-01-31,1.762
2016-02-01,2.995
2016-02-02,2.128
2016-02-03,2.522
2016-02-04,1.261
2016-02-05,1.734
2016-02-06,1.103
2016-02-07,2.049
2016-02-08,2.207
2016-02-09,1.655
2016-02-10,0.709
2016-02-11,0.63
2016-02-12,0.867
2016-02-13,1.576
2016-02-14,1.261
2016-02-15,2.601
2016-02-16,1.497
2016-02-17,0.63
2016-02-18,1.655
2016-02-19,2.522
2016-02-20,1.734
2016-02-21,1.419
2016-02-22,1.103
2016-02-23,1.103
2016-02-24,0.867
2016-02-25,0.946
2016-02-26,0.315
2016-02-27,0.788
2016-02-28,0.946
2016-02-29,0.709
2016-03-01,1.372
2016-03-02,2.017
2016-03-03,1.695
2016-03-04,1.937
2016-03-05,1.13
2016-03-06,1.291
2016-03-07,1.856
2016-03-08,1.21
2016-03-09,2.179
2016-03-10,1.614
2016-03-11,1.453
2016-03-12,1.856
2016-03-13,2.098
2016-03-14,1.695
2016-03-15,1.453
2016-03-16,1.695
2016-03-17,3.309
2016-03-18,2.421
2016-03-19,1.937
2016-03-20,2.26
2016-03-21,1.775
2016-03-22,1.937
2016-03-23,1.533
2016-03-24,1.856
2016-03-25,1.937
2016-03-26,1.372
2016-03-27,1.775
2016-03-28,2.26
2016-03-29,2.502
2016-03-30,2.663
2016-03-31,2.744
2016-04-01,2.61
2016-04-02,2.61
2016-04-03,2.526
2016-04-04,2.946
2016-04-05,4.883
2016-04-06,5.219
2016-04-07,3.788
2016-04-08,2.694
2016-04-09,2.441
2016-04-10,2.105
2016-04-11,2.946
2016-04-12,2.694
2016-04-13,3.199
2016-04-14,2.441
2016-04-15,2.946
2016-04-16,3.536
2016-04-17,4.041
2016-04-18,3.62
2016-04-19,3.283
2016-04-20,3.452
2016-04-21,3.031
2016-04-22,2.357
2016-04-23,2.441
2016-04-24,2.526
2016-04-25,3.199
2016-04-26,2.61
2016-04-27,1.852
2016-04-28,3.199
2016-04-29,3.031
2016-04-30,3.704
2016-05-01,5.535
2016-05-02,3.917
2016-05-03,2.214
2016-05-04,2.64
2016-05-05,2.129
2016-05-06,2.469
2016-05-07,2.98
2016-05-08,2.64
2016-05-09,3.15
2016-05-10,4.598
2016-05-11,4.172
2016-05-12,3.491
2016-05-13,3.406
2016-05-14,2.64
2016-05-15,3.15
2016-05-16,3.576
2016-05-17,4.257
2016-05-18,4.598
2016-05-19,3.15
2016-05-20,3.065
2016-05-21,2.895
2016-05-22,3.15
2016-05-23,2.64
2016-05-24,3.321
2016-05-25,3.491
2016-05-26,4.002
2016-05-27,4.087
2016-05-28,3.576
2016-05-29,3.491
2016-05-30,5.535
2016-05-31,4.087
2016-06-01,3.576
2016-06-02,4.099
2016-06-03,3.75
2016-06-04,3.75
2016-06-05,3.75
2016-06-06,3.401
2016-06-07,3.14
2016-06-08,3.052
2016-06-09,3.227
2016-06-10,3.576
2016-06-11,4.012
2016-06-12,3.576
2016-06-13,3.227
2016-06-14,3.052
2016-06-15,2.355
2016-06-16,3.489
2016-06-17,3.14
2016-06-18,3.837
2016-06-19,3.837
2016-06-20,3.576
2016-06-21,3.837
2016-06-22,3.489
2016-06-23,3.75
2016-06-24,3.837
2016-06-25,3.663
2016-06-26,3.489
2016-06-27,3.576
2016-06-28,2.616
2016-06-29,4.361
2016-06-30,4.622
2016-07-01,3.026
2016-07-02,2.334
2016-07-03,2.766
2016-07-04,2.939
2016-07-05,3.026
2016-07-06,3.112
2016-07-07,3.544
2016-07-08,2.334
2016-07-09,2.334
2016-07-10,3.026
2016-07-11,3.371
2016-07-12,3.371
2016-07-13,3.371
2016-07-14,3.285
2016-07-15,3.717
2016-07-16,3.544
2016-07-17,2.68
2016-07-18,3.112
2016-07-19,3.544
2016-07-20,3.285
2016-07-21,3.458
2016-07-22,3.804
2016-07-23,4.063
2016-07-24,3.285
2016-07-25,3.112
2016-07-26,3.112
2016-07-27,3.285
2016-07-28,4.582
2016-07-29,4.927
2016-07-30,4.582
2016-07-31,3.89
2016-08-01,3.351
2016-08-02,3.989
2016-08-03,5.186
2016-08-04,3.032
2016-08-05,2.234
2016-08-06,2.872
2016-08-07,3.271
2016-08-08,3.431
2016-08-09,3.75
2016-08-10,3.67
2016-08-11,3.431
2016-08-12,3.431
2016-08-13,3.59
2016-08-14,3.032
2016-08-15,3.511
2016-08-16,4.707
2016-08-17,5.106
2016-08-18,3.431
2016-08-19,3.112
2016-08-20,2.872
2016-08-21,3.112
2016-08-22,2.952
2016-08-23,3.511
2016-08-24,3.431
2016-08-25,3.431
2016-08-26,3.032
2016-08-27,2.872
2016-08-28,2.713
2016-08-29,2.314
2016-08-30,2.952
2016-08-31,3.271
2016-09-01,3.104
2016-09-02,3.184
2016-09-03,3.582
2016-09-04,3.661
2016-09-05,3.263
2016-09-06,3.343
2016-09-07,3.343
2016-09-08,3.741
2016-09-09,4.457
2016-09-10,2.945
2016-09-11,3.343
2016-09-12,3.184
2016-09-13,3.104
2016-09-14,2.627
2016-09-15,2.786
2016-09-16,3.104
2016-09-17,2.547
2016-09-18,3.025
2016-09-19,2.945
2016-09-20,2.786
2016-09-21,2.388
2016-09-22,2.069
2016-09-23,1.114
2016-09-24,2.229
2016-09-25,5.572
2016-09-26,4.219
2016-09-27,2.945
2016-09-28,2.149
2016-09-29,1.672
2016-09-30,1.831
2016-10-01,1.556
2016-10-02,1.167
2016-10-03,0.934
2016-10-04,1.556
2016-10-05,1.401
2016-10-06,1.556
2016-10-07,1.479
2016-10-08,1.634
2016-10-09,1.323
2016-10-10,1.245
2016-10-11,1.634
2016-10-12,1.479
2016-10-13,0.7
2016-10-14,1.401
2016-10-15,0.934
2016-10-16,0.778
2016-10-17,1.479
2016-10-18,1.245
2016-10-19,1.089
2016-10-20,1.167
2016-10-21,0.623
2016-10-22,0.934
2016-10-23,0.7
2016-10-24,0.311
